symbol,industry,theme,isin_code,name,rank,description,evidence,evidenceSources,ib_conid,currency,exchange,assetType,navigable,theme_id
VOW,automotive,connected_vehicles,DE0007664005,VOLKSWAGEN AG,11,"Desarrolla e integra funciones de conectividad avanzadas y servicios digitales en su línea de vehículos, mejorando la experiencia del conductor y permitiendo soluciones de movilidad futuras.",,,14232,EUR,SMART,STK,False,CON
AMZN,automotive,connected_vehicles,US0231351067,AMAZON.COM INC,12,"Proporciona servicios de computación en la nube y plataformas de voz con IA que permiten experiencias avanzadas en el vehículo, procesamiento de datos y desarrollo para el ecosistema automotriz conectado.",,,3691937,USD,SMART,STK,True,CON
ADI,automotive,connected_vehicles,US0326541051,ANALOG DEVICES INC,13,"Proporciona tecnologías esenciales de procesamiento de señales analógicas, de señal mixta y digitales que sustentan las capacidades críticas de comunicación, detección y procesamiento requeridas para sistemas avanzados de vehículos conectados.","La participación de Analog Devices en el tema de los vehículos conectados es evidente, ya que los aumentos de ingresos en el mercado final automotriz, que constituye el 31-32% de los ingresos totales de la empresa, son impulsados principalmente por soluciones de conectividad. La empresa menciona explícitamente que estas soluciones de conectividad son el principal motor de crecimiento en el mercado automotriz, lo que resalta la importancia de las tecnologías de vehículos conectados para su desempeño financiero.","[{'name': 'adi-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/adi-Q225-10-Q.html'}]",4157,USD,SMART,STK,True,CON
INTC,automotive,connected_vehicles,US4581401001,INTEL CORP,14,"Desarrolla plataformas y tecnologías informáticas avanzadas para infoentretenimiento en el vehículo, conducción autónoma y sistemas avanzados de asistencia al conductor, contribuyendo a la evolución de los vehículos conectados e inteligentes.",,,270639,USD,SMART,STK,True,CON
VC,automotive,connected_vehicles,US92839U2069,VISTEON CORP,15,Proporciona soluciones avanzadas de cabina digital y tecnologías de conectividad que son integrales para la evolución de los vehículos conectados.,"El compromiso de Visteon con el tema de Vehículos Conectados es evidente a través de su dedicación a la creación de experiencias de conducción más placenteras, conectadas y seguras. La compañía enfatiza que la cabina del conductor está evolucionando para ser completamente digital y conectada, y lanzaron un clúster digital con servicios conectados con Royal Enfield. Las plataformas de Visteon aprovechan soluciones de hardware y software que permiten la evolución digital, eléctrica y autónoma de sus clientes automotrices globales, demostrando aún más su participación en la tecnología de vehículos conectados.","[{'name': 'vc-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/vc-Q324-10-Q.html'}, {'name': 'vc-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/vc-Q225-10-Q.html'}, {'name': 'vc-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/vc-FY24-10-K.html'}]",79565601,USD,SMART,STK,True,CON
AAPL,automotive,connected_vehicles,US0378331005,APPLE INC,16,"Integra su sistema operativo móvil y servicios en sistemas de infoentretenimiento para vehículos, mejorando la conectividad y la experiencia del usuario en el sector automotriz.",,,265598,USD,SMART,STK,True,CON
005380,automotive,connected_vehicles,KR7005380001,HYUNDAI MOTOR CO,17,Integra tecnologías digitales avanzadas y sistemas de comunicación para mejorar la funcionalidad del vehículo y la experiencia del usuario dentro del ecosistema de vehículos conectados.,,,17382507,KRW,KSE,STK,False,CON
ON,automotive,connected_vehicles,US6821891057,ON SEMICONDUCTOR,18,Contribuye con soluciones esenciales de semiconductores para los sistemas electrónicos avanzados y las capacidades de comunicación que se encuentran en los vehículos conectados.,,,8677881,USD,SMART,STK,True,CON
PCAR,automotive,connected_vehicles,US6937181088,PACCAR INC,19,"Integra telemática avanzada, diagnóstico remoto y tecnologías de gestión de flotas en sus vehículos comerciales para mejorar la eficiencia operativa y la seguridad de sus clientes.","El compromiso de PACCAR con los servicios de vehículos conectados es evidente a través de sus inversiones estratégicas en esta área. La empresa está asignando capital y recursos de I+D a servicios integrados de vehículos conectados como parte de sus proyectos más amplios de tecnología e innovación. Además, PACCAR Parts está comenzando a aprovechar los datos de 600,000 camiones conectados Kenworth, Peterbilt y DAF, lo que mejora la eficiencia operativa del cliente y el tiempo de actividad del vehículo.","[{'name': 'pcar-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/pcar-Q225-10-Q.html'}, {'name': 'pcar-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/pcar-Q125-10-Q.html'}]",272992,USD,SMART,STK,True,CON
QRVO,automotive,connected_vehicles,US74736K1016,QORVO INC,20,"Proporciona soluciones de radiofrecuencia (RF) que permiten capacidades críticas de comunicación, conectividad y detección, esenciales para sistemas avanzados de vehículos conectados.","La participación de Qorvo en el tema de los vehículos conectados es evidente a través de su segmento CSG, que atiende a clientes en el mercado automotriz ofreciendo soluciones de conectividad. La experiencia de la empresa abarca diversas tecnologías, incluidas ultra-banda ancha, Bluetooth de baja energía, Wi-Fi e IoT celular, que se aprovechan para crear productos de conectividad automotriz. Si bien los ingresos de estos productos han fluctuado, con informes tanto de aumentos como de disminuciones, la mención constante de productos de conectividad automotriz resalta su relevancia continua para el negocio de Qorvo.","[{'name': 'qrvo-Q126-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/qrvo-Q126-10-Q.html'}, {'name': 'qrvo-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/qrvo-Q225-10-Q.html'}, {'name': 'qrvo-Q325-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/qrvo-Q325-10-Q.html'}]",179002152,USD,SMART,STK,True,CON
TEL1 N,automotive,connected_vehicles,IE000IVNQZ81,TE CONNECTIVITY PLC,21,Desarrolla y suministra productos de conectividad y tecnologías de sensores críticos que sustentan las arquitecturas electrónicas avanzadas y las redes de comunicación necesarias para los vehículos conectados.,,,731466402,MXN,MEXI,STK,True,CON
TXN,automotive,connected_vehicles,US8825081040,TEXAS INSTRUMENTS INC,22,"Desarrolla y fabrica tecnologías de semiconductores cruciales para los sistemas de inteligencia, conectividad y seguridad integrales de los vehículos conectados.",,,13096,USD,SMART,STK,True,CON
600104,automotive,connected_vehicles,CNE000000TY6,SAIC MOTOR CORPORATION LTD-A,23,Contribuye al avance e integración de tecnologías de vehículos conectados dentro de la industria automotriz.,,,165301751,CNH,SEHKNTL,STK,False,CON
SWKS,automotive,connected_vehicles,US83088M1027,SKYWORKS SOLUTIONS INC,24,"Proporciona soluciones esenciales de semiconductores analógicos y de radiofrecuencia (RF) que permiten capacidades avanzadas de conectividad, comunicación y sensores esenciales para los sistemas modernos de vehículos conectados.","La participación de Skyworks en vehículos conectados es evidente a través de sus soluciones de conectividad automotriz, particularmente con la transición a vehículos definidos por software que requieren una conectividad inalámbrica robusta para actualizaciones inalámbricas y procesamiento de datos de sensores en tiempo real. La empresa está experimentando un crecimiento interanual en el sector automotriz y destaca los éxitos de diseño en sistemas de infoentretenimiento en el vehículo con los principales fabricantes de equipos originales (OEM). Si bien la automoción forma parte de la cartera diversificada de Skyworks, reconoce la creciente necesidad de conectividad inalámbrica en vehículos definidos por software.",,4726021,USD,SMART,STK,True,CON
IOT,automotive,connected_vehicles,US79589L1061,SAMSARA INC-CL A,25,"Ofrece una plataforma en la nube de operaciones conectadas que integra datos de vehículos y equipos para mejorar la seguridad, la eficiencia y la sostenibilidad de la flota.",,,532274461,USD,SMART,STK,False,CON
SIRI,automotive,connected_vehicles,US8299331004,SIRIUS XM HOLDINGS INC,26,"Ofrece servicios de radio satelital y automóviles conectados, que se integran en los vehículos a través de colaboraciones con fabricantes de automóviles, mejorando el entretenimiento en el automóvil y las ofertas de datos.","El compromiso de Sirius XM con el tema de Vehículos Conectados es evidente a través de su provisión de servicios para vehículos conectados a varios fabricantes de automóviles, diseñados para mejorar la seguridad, protección y experiencia de conducción de los consumidores. La empresa ofrece servicios de datos, que incluyen pronósticos meteorológicos gráficos, precios de combustible, información de tráfico y actualizaciones meteorológicas en tiempo real para barcos y aviones. SiriusXM está expandiendo activamente el alcance de SiriusXM 360L en vehículos e introduciendo capacidades de reemplazo de anuncios en vehículos equipados con 360L, lo que demuestra un compromiso con el negocio en el automóvil y la tecnología de vehículos conectados. Además, las inversiones de la empresa en productos y tecnología abarcan el desarrollo de chipsets y nuevos productos y servicios, incluyendo específicamente servicios de streaming y para vehículos conectados.","[{'name': 'siri-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/siri-Q125-10-Q.html'}, {'name': 'siri-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/siri-FY24-10-K.html'}, {'name': 'siri-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/siri-Q225-10-Q.html'}]",727785544,USD,SMART,STK,False,CON
RNO,automotive,connected_vehicles,FR0000131906,RENAULT SA,27,"Desarrolla e integra servicios y tecnologías conectadas en su línea de vehículos, mejorando las experiencias en el automóvil y las capacidades de comunicación de vehículo a todo.",,,29612183,EUR,SMART,STK,False,CON
AMBA,automotive,connected_vehicles,KYG037AX1015,AMBARELLA INC,28,"Desarrolla procesadores de visión de IA avanzados y software que permiten la percepción inteligente, funciones autónomas y sistemas de seguridad mejorados en vehículos conectados.",,,115324103,USD,SMART,STK,False,CON
MCHP,automotive,connected_vehicles,US5950171042,MICROCHIP TECHNOLOGY INC,29,"Proporciona soluciones de semiconductores esenciales que permiten la conectividad avanzada, el procesamiento y los sistemas de control cruciales para las arquitecturas de vehículos conectados modernos.","Microchip se enfoca en fortalecer su cartera de redes automotrices a través de la tecnología ASA Motion Link, que facilita el intercambio de datos de alta velocidad para vehículos definidos por software de próxima generación. Esta tecnología está actualmente en evaluación por varios fabricantes de automóviles líderes a nivel mundial, lo que destaca el compromiso de Microchip con el avance de la conectividad por cable en el sector automotriz.",,271568,USD,SMART,STK,True,CON
GRMN,automotive,connected_vehicles,CH0114405324,GARMIN LTD,30,Desarrolla productos y servicios que contribuyen al ecosistema de vehículos conectados.,,,76791198,USD,SMART,STK,True,CON
PSNY.OLD,automotive,connected_vehicles,US7311052010,POLESTAR AUTOMOTIVE-CL A ADS,31,"Integra funciones avanzadas de conectividad en sus vehículos eléctricos, permitiendo actualizaciones inalámbricas, servicios remotos y funcionalidades inteligentes para mejorar la experiencia de conducción.",,,569833086,USD,SMART,STK,False,CON
GNTX,automotive,connected_vehicles,US3719011096,GENTEX CORP,32,Desarrolla y suministra sistemas electrónicos y de visión avanzados que respaldan las capacidades en evolución y la experiencia de usuario mejorada dentro de las plataformas de vehículos conectados.,"Gentex demuestra su participación en el tema de Vehículos Conectados a través de su desarrollo e integración de HomeLink, un sistema de comunicación de coche a casa, y sus esfuerzos para integrar Simplenight para reservar experiencias de entretenimiento y estilo de vida a través de sistemas de infoentretenimiento del vehículo. HomeLink Connect utiliza conectividad RF y basada en la nube inalámbrica para proporcionar una automatización integral de vehículo a hogar, lo que permite a los usuarios controlar dispositivos domésticos inteligentes a través de una aplicación de teléfono inteligente. La adquisición de VOXX por parte de la empresa complementa aún más su expansión en el espacio de tecnología de consumo y hogar conectado, solidificando su posición en el ecosistema de vehículos conectados.","[{'name': 'gntx-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/gntx-Q324-10-Q.html'}, {'name': 'gntx-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/gntx-Q225-10-Q.html'}]",269828,USD,SMART,STK,True,CON
RIVN,automotive,connected_vehicles,US76954A1034,RIVIAN AUTOMOTIVE INC-A,33,"Integra funciones avanzadas de conectividad en sus vehículos eléctricos, permitiendo actualizaciones inalámbricas, diagnósticos remotos y experiencias de usuario mejoradas.",,,525768800,USD,SMART,STK,False,CON
IDCC,automotive,connected_vehicles,US45867G1013,INTERDIGITAL INC,34,Aporta tecnologías de comunicación inalámbrica y propiedad intelectual que son fundamentales para la conectividad y las capacidades operativas de los vehículos conectados.,"InterDigital demuestra su compromiso con los vehículos conectados a través de su programa de IoT, que incluye un programa de automóviles conectados y la membresía fundadora en la plataforma Avanti tanto para 4G como para 5G. Esta plataforma ha facilitado nuevos acuerdos de licencia y la adición de varios proveedores de automóviles 5G. Además, la agrupación de ingresos de CE, IoT/Auto de la compañía incluye automóviles conectados, y sus invenciones patentadas se han implementado en este sector, lo que indica su licenciamiento de innovaciones a empresas automotrices.","[{'name': 'idcc-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/idcc-FY24-10-K.html'}]",45090369,USD,SMART,STK,True,CON
VRRM,automotive,connected_vehicles,US92511U1025,VERRA MOBILITY CORP,35,"Aprovecha los datos y tecnologías de vehículos conectados para ofrecer soluciones de movilidad inteligente para la gestión de peajes, la aplicación de la ley de tráfico y la gestión de flotas comerciales.","La empresa se enfoca en mejorar el transporte a través de soluciones integradas y basadas en datos, con el objetivo declarado de hacerlo más seguro, inteligente y conectado. Esto se logra al reunir vehículos, hardware, software, datos y personas para abordar los desafíos de transporte para una diversa gama de clientes, incluidos propietarios de flotas comerciales y entidades gubernamentales. Las soluciones de la empresa abarcan la gestión de peajes e infracciones, servicios de títulos y registro, aplicación automatizada de seguridad y tráfico, y gestión de estacionamiento comercial, lo que refleja su compromiso de integrar vehículos con datos y software para mejorar la conectividad en el transporte.","[{'name': 'vrrm-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/vrrm-Q324-10-Q.html'}, {'name': 'vrrm-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/vrrm-FY24-10-K.html'}]",337722877,USD,SMART,STK,True,CON
KARO,automotive,connected_vehicles,SGXZ19450089,KAROOOOO LTD,36,"Proporciona soluciones telemáticas y de gestión de flotas que permiten la recopilación de datos en tiempo real, el seguimiento y la optimización de vehículos, mejorando la conectividad y la eficiencia operativa.","El enfoque de Karooooo en el tema de Vehículos Conectados es evidente a través de la operación de una plataforma SaaS diseñada para vehículos conectados y activos móviles, que mejora la eficiencia operativa, reduce los costos, mejora la seguridad y garantiza el cumplimiento para las empresas. La empresa se ha asociado con los principales fabricantes de equipos originales (OEM) para proporcionar un fácil acceso a su plataforma, integrando sin problemas los datos de los vehículos conectados a través de APIs, generando más de 220 mil millones de puntos de datos mensualmente. Esta integración y plataforma son clave para las operaciones de Karooooo, y la empresa está expandiendo su huella de distribución en Asia y Europa y experimentando un crecimiento de los ingresos por suscripción en Europa.",,479786418,USD,SMART,STK,False,CON
OSK,automotive,connected_vehicles,US6882392011,OSHKOSH CORP,37,Mantiene una participación en el tema de Vehículos Conectados en lo que respecta a sus operaciones industriales.,"Oshkosh Corporation demuestra su compromiso con los vehículos conectados a través de varias iniciativas. La empresa se centra en la innovación acelerada en productos conectados inteligentes y está invirtiendo en su capacidad para crear el lugar de trabajo del futuro impulsando la conectividad y la información a través de la conectividad, el análisis, el aprendizaje automático y la IA. Este compromiso se evidencia además en su desarrollo y aprovechamiento de tecnologías disruptivas en conectividad en toda su cartera, así como en la exhibición de productos y tecnología, como ClearSky Smart Fleet, que lideran la industria hacia un lugar de trabajo conectado y productivo.","[{'name': 'osk-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/osk-FY24-10-K.html'}]",272856,USD,SMART,STK,True,CON
CSCO,automotive,connected_vehicles,US17275R1023,CISCO SYSTEMS INC,38,Está relacionado con el tema de Vehículos Conectados.,,,268084,USD,SMART,STK,True,CON
LITE,automotive,connected_vehicles,US55024U1097,LUMENTUM HOLDINGS INC,39,Asociado con el tema de Vehículos Conectados.,,,201113895,USD,SMART,STK,True,CON
