industry,theme,isin_code,name,rank,description,evidence,ib_conid,currency,symbol,exchange,assetType,navigable,evidenceSources,theme_id
consumer and retail,innovation_in_retail,US49845K1016,KLAVIYO INC-A,23,Permite a los minoristas innovar en su compromiso con el cliente y personalizar los esfuerzos de marketing a través de herramientas avanzadas de análisis de datos y automatización.,"Klaviyo se dedica a la innovación de productos, como lo demuestra su alejamiento de las prácticas de marketing tradicionales a través de una herramienta de marketing rica en datos. La empresa mejora constantemente su conjunto de herramientas de marketing Klaviyo incorporando nuevos canales como SMS y notificaciones push móviles, casos de uso adicionales como Reseñas y herramientas impulsadas por IA diseñadas para optimizar la segmentación de datos y la orquestación de campañas. La plataforma de Klaviyo permite a las empresas impulsar el crecimiento de los ingresos al facilitar experiencias personalizadas y omnicanal para los consumidores a través de su solución integrada con capacidades avanzadas de aprendizaje automático e IA.",654750909,USD,KVYO,SMART,STK,False,"[{'name': 'kvyo-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/kvyo-Q225-10-Q.html'}]",RE3
consumer and retail,innovation_in_retail,US93403J1060,WARBY PARKER INC-CLASS A,24,"Transforma la experiencia minorista de gafas al ser pionera en un modelo directo al consumidor, integrando herramientas de prueba en línea y reimaginando las interacciones en tiendas físicas.","La empresa demuestra su compromiso con la Innovación Minorista a través de su enfoque basado en la misión, operando en la intersección del diseño, la tecnología, la atención médica y la empresa social, con un enfoque en la innovación continua. La empresa ofrece una experiencia de compra fluida a través de su sitio web, aplicación móvil y tiendas minoristas, mejorada por tecnologías líderes, incluida su herramienta de prueba virtual y la aplicación de telesalud de prueba de visión virtual. Al mantener los datos a lo largo de todo el recorrido del cliente, la empresa desarrolla conocimientos profundos para personalizar las experiencias del cliente e informar las prioridades de innovación.",517203799,USD,WRBY,SMART,STK,False,"[{'name': 'wrby-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/wrby-Q225-10-Q.html'}, {'name': 'wrby-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/wrby-Q125-10-Q.html'}]",RE3
consumer and retail,innovation_in_retail,US9699041011,WILLIAMS-SONOMA INC,25,Impulsa avances en las prácticas y tecnologías minoristas para optimizar la participación del cliente y las operaciones comerciales.,,5019164,USD,WSM,SMART,STK,True,,RE3
consumer and retail,innovation_in_retail,US85208T1079,SPRINKLR INC-A,26,"Proporciona una plataforma unificada de gestión de la experiencia del cliente que permite a los minoristas innovar en la participación del cliente, personalizar las interacciones y optimizar la presencia digital en diversos puntos de contacto.",,498661804,USD,CXM,SMART,STK,True,,RE3
consumer and retail,innovation_in_retail,US16679L1098,CHEWY INC - CLASS A,27,"Se enfoca en aprovechar la tecnología para mejorar la experiencia de compra en línea para los dueños de mascotas, impulsando la innovación dentro del sector minorista de comercio electrónico.",,370766146,USD,CHWY,SMART,STK,True,,RE3
consumer and retail,innovation_in_retail,US2987361092,EURONET WORLDWIDE INC,28,Participa en el tema de Innovación Minorista.,,4729968,USD,EEFT,SMART,STK,True,,RE3
consumer and retail,innovation_in_retail,US22160K1051,COSTCO WHOLESALE CORP,29,"Integra nuevas tecnologías y estrategias para mejorar su modelo de club de almacén, centrándose en la expansión del comercio electrónico, la eficiencia de la cadena de suministro y las mejoras en la experiencia del miembro.",,272997,USD,COST,SMART,STK,True,,RE3
consumer and retail,innovation_in_retail,US48581R2058,JSC KASPI.KZ ADR,30,"Contribuye a la innovación minorista integrando servicios financieros y funcionalidades de comercio electrónico dentro de una única plataforma, mejorando la experiencia de compra para los consumidores.",,450732746,USD,KSPI.USD,VALUE,STK,False,,RE3
consumer and retail,innovation_in_retail,US5184391044,ESTEE LAUDER COMPANIES-CL A,31,Impulsa avances en las estrategias de compromiso del consumidor y de ventas dentro del panorama de la venta minorista de belleza a través de la adopción de tecnologías innovadoras y enfoques centrados en el cliente.,"The Estée Lauder Companies está priorizando la innovación minorista al adaptarse a las preferencias cambiantes de los consumidores y de los canales, como lo demuestra su visión estratégica 'Beauty Reimagined'. Esto incluye pivotar rápidamente entre marcas y plataformas, como el lanzamiento de The Ordinary en la tienda Amazon Premium Beauty de EE. UU. y la TikTok Shop del Reino Unido. La empresa también está aumentando las inversiones orientadas al consumidor y abriendo nuevas tiendas independientes, particularmente en EE. UU. y China, para mejorar el valor de la marca y actuar como valiosos canales de medios.",1448477,USD,EL,SMART,STK,True,,RE3
consumer and retail,innovation_in_retail,US6988841036,PAR TECHNOLOGY CORP/DEL,32,Contribuye al tema de Innovación Minorista al proporcionar soluciones tecnológicas que mejoran la eficiencia operativa y la experiencia del cliente en entornos minoristas.,,11398,USD,PAR,SMART,STK,False,,RE3
consumer and retail,innovation_in_retail,US62886E1082,NCR VOYIX CORP,33,"Proporciona soluciones tecnológicas avanzadas, incluidos sistemas de punto de venta, opciones de autoservicio y plataformas de pago digital, para modernizar las operaciones minoristas y mejorar las experiencias de los clientes.","VYX se centra en la innovación minorista a través de inversiones destinadas a atraer y retener clientes en los sectores minorista y de restaurantes, reconociendo la creciente importancia de la adopción digital para la participación del usuario final. La empresa enfatiza su capacidad para crear experiencias que mejoran la satisfacción del usuario final a través de la innovación y el servicio como ventaja competitiva. Esta estrategia refleja el compromiso de la empresa de diferenciarse en el mercado invirtiendo en innovación.",2381302,USD,VYX,SMART,STK,True,"[{'name': 'vyx-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/vyx-FY24-10-K.html'}]",RE3
consumer and retail,innovation_in_retail,US1696561059,CHIPOTLE MEXICAN GRILL INC,34,Impulsa avances en las operaciones minoristas a través de la implementación de nuevos enfoques y tecnologías.,,37655664,USD,CMG,SMART,STK,True,,RE3
consumer and retail,innovation_in_retail,US4532041096,IMPINJ INC,35,"Proporciona soluciones RAIN RFID que permiten a los minoristas mejorar la gestión de inventario, automatizar las cadenas de suministro y mejorar las experiencias de los clientes a través de la identificación digital de artículos.",,241585158,USD,PI,SMART,STK,True,,RE3
consumer and retail,innovation_in_retail,US2566771059,DOLLAR GENERAL CORP,36,Navega e integra estrategias y tecnologías en evolución características del tema de Innovación Minorista.,"El enfoque de Dollar General en la innovación minorista es evidente a través de varias iniciativas estratégicas, incluida la apertura de 156 nuevas tiendas con un formato de 8.500 pies cuadrados y la inversión de aproximadamente $ 500.000 por tienda. La empresa se enfoca en mejorar las experiencias de compra tanto en la tienda como digitales al aprovechar herramientas y tecnología digitales, como la aplicación Dollar General, para brindar a los clientes un mayor valor y conveniencia. Además, Dollar General se ha asociado con un servicio de entrega de terceros disponible en la mayoría de las tiendas y está expandiendo la entrega a domicilio el mismo día a través de la aplicación y el sitio web de DG.",70212228,USD,DG,SMART,STK,True,"[{'name': 'dg-Q224-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/dg-Q224-10-Q.html'}, {'name': 'dg-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/dg-Q324-10-Q.html'}, {'name': 'dg-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/dg-FY24-10-K.html'}]",RE3
consumer and retail,innovation_in_retail,US2533931026,DICK'S SPORTING GOODS INC,37,Explora e integra activamente avances en tecnología minorista para mejorar la experiencia del cliente tanto en tiendas físicas como en línea.,"DICK'S Sporting Goods está significativamente invertido en innovación minorista, como lo demuestra la reinvención de su cartera de tiendas a través de los conceptos House of Sport y Field House. Esta transformación se extiende a la experiencia del atleta y al surtido de productos, con la empresa incorporando nuevas tecnologías como IA, visión por computadora y aprendizaje automático en sus operaciones comerciales. DICK'S también está aprovechando tecnologías como RFID, búsqueda impulsada por IA y otras aplicaciones de IA para mejorar el servicio, las ventas y la participación general del cliente.",16310970,USD,DKS,SMART,STK,True,,RE3
consumer and retail,innovation_in_retail,US15677J1088,DAYFORCE INC,38,"Proporciona soluciones de software de gestión de capital humano que permiten a las empresas minoristas optimizar la gestión de la fuerza laboral y la experiencia del empleado, contribuyendo a sus iniciativas de innovación.",,315543544,USD,DAY,SMART,STK,True,,RE3
consumer and retail,innovation_in_retail,US76156B1070,REVOLVE GROUP INC,39,No se puede generar un resumen ya que no se proporcionó ningún párrafo de evidencia para describir la relación entre la empresa y el tema.,"El compromiso de REVOLVE con la innovación minorista es evidente en su enfoque en redefinir la moda minorista para el siglo XXI a través de la tecnología, el análisis de datos y estrategias innovadoras de marketing y merchandising. La compañía ha construido una plataforma y marca sólidas invirtiendo en estas áreas durante más de 20 años, con el objetivo de conectar con la próxima generación de consumidores. REVOLVE aprovecha su plataforma y tecnología para gestionar el inventario y ofrecer una experiencia de cliente atractiva como una marca de estilo de vida premium de confianza y una fuente en línea de referencia para el descubrimiento y la inspiración.",369919463,USD,RVLV,SMART,STK,False,"[{'name': 'rvlv-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/rvlv-FY24-10-K.html'}]",RE3
consumer and retail,innovation_in_retail,US9170471026,URBAN OUTFITTERS INC,40,Se adapta a las cambiantes preferencias de los consumidores e integra nuevas tecnologías para mejorar la experiencia de compra en sus marcas.,,275527,USD,URBN,SMART,STK,True,,RE3
consumer and retail,innovation_in_retail,US0533321024,AUTOZONE INC,41,Impulsa avances en la venta minorista del mercado de posventa automotriz a través de la adopción de tecnologías digitales destinadas a mejorar la conveniencia del cliente y optimizar las operaciones de la cadena de suministro.,"El enfoque de AutoZone en la Innovación Minorista es evidente a través de sus inversiones en tecnología destinadas a mejorar el servicio al cliente y permitir a los AutoZoners ofrecer experiencias excepcionales. La empresa está asignando capital significativo para mejorar las interacciones con los clientes y satisfacer sus necesidades. Además, AutoZone está expandiendo estratégicamente su red de tiendas con Hubs y MegaHubs para acercar el inventario a los clientes, mejorando así la velocidad y la disponibilidad del servicio.",4750,USD,AZO,SMART,STK,True,,RE3
consumer and retail,innovation_in_retail,US33829M1018,FIVE BELOW,42,Contribuye a la evolución del sector minorista de descuento mediante la adaptación continua de la experiencia en sus tiendas y las estrategias de comercialización para satisfacer las cambiantes preferencias de los consumidores.,"La participación de Five en la innovación minorista se demuestra a través de varias inversiones operativas y tecnológicas. La empresa lanzó su sitio web de comercio electrónico e invirtió en un nuevo Sistema de Gestión Minorista para gestionar y ejecutar actividades de merchandising. Además, Five utiliza servicios de entrega de terceros bajo demanda para permitir a los clientes comprar en línea, y está aumentando su uso de aprendizaje automático y otros tipos de inteligencia artificial. Estos sistemas y servicios, incluido el sistema Oracle Fusion ERP, están diseñados para mejorar la funcionalidad y proporcionar información oportuna al equipo de gestión.",110650558,USD,FIVE,SMART,STK,True,"[{'name': 'five-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/five-Q324-10-Q.html'}, {'name': 'five-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/five-FY24-10-K.html'}]",RE3
consumer and retail,innovation_in_retail,US2567461080,DOLLAR TREE INC,43,Contribuye al tema de Innovación Minorista a través de su participación en la evolución de las prácticas del mercado.,"La empresa demuestra su enfoque en la innovación minorista a través de varias iniciativas estratégicas. Estas incluyen mejoras en el diseño de las tiendas, expansión de surtidos de precios múltiples e inversiones en tecnología en sistemas de tiendas, comercialización y la cadena de suministro. La empresa también se enfoca en la productividad del espacio y en la optimización de los surtidos, al tiempo que experimenta con nuevos formatos de tiendas como H2.5, tiendas rurales y XSB para adaptar las ofertas a las demografías locales y mejorar la experiencia del cliente.",49388062,USD,DLTR,SMART,STK,True,"[{'name': 'dltr-Q224-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/dltr-Q224-10-Q.html'}, {'name': 'dltr-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/dltr-Q324-10-Q.html'}]",RE3
consumer and retail,innovation_in_retail,US78435P1057,SEZZLE INC,44,"Ofrece una solución de pago 'Compra ahora, paga después', contribuyendo a la innovación minorista al proporcionar opciones de financiación flexibles para los consumidores en el punto de venta.",,648434877,USD,SEZL,SMART,STK,False,,RE3
consumer and retail,innovation_in_retail,US00751Y1064,ADVANCE AUTO PARTS INC,45,Mantiene un enfoque en la innovación minorista dentro de su marco operativo.,,4027,USD,AAP,SMART,STK,True,,RE3
consumer and retail,innovation_in_retail,VGG1890L1076,CAPRI HOLDINGS LTD,46,Implementa estrategias y tecnologías en evolución para mejorar la experiencia de compra minorista.,"Capri Holdings se centra en la innovación minorista a través de varias estrategias clave. La empresa está renovando aproximadamente el 50% de su parque de tiendas en los próximos tres años e implementando sistemas ERP, junto con gastos de TI para capacidades digitales y analíticas. Estos esfuerzos están dirigidos a mejorar la productividad de las tiendas y las tendencias de ventas, respaldados por el aprovechamiento de análisis de datos mejorados para aumentar los ingresos del comercio electrónico y la densidad de ventas de las tiendas. Además, Capri está involucrando a los consumidores a través de la narración y la innovación de productos, incluidas nuevas colecciones de accesorios y renovaciones de tiendas para reflejar una estética moderna.",347409760,USD,CPRI,SMART,STK,True,,RE3
consumer and retail,innovation_in_retail,US1220171060,BURLINGTON STORES INC,47,Se centra en iniciativas y estrategias que contribuyen a la evolución y modernización de las operaciones minoristas.,"Burlington Stores demuestra su compromiso con la innovación minorista a través de varias iniciativas en curso destinadas a mejorar la rentabilidad y la experiencia del cliente. La empresa se enfoca en impulsar el crecimiento de las ventas comparables en tiendas, operar con inventarios más reducidos, invertir en capacidades de comercialización y mejorar las categorías existentes e introducir nuevas. También están expandiendo y mejorando su base de tiendas minoristas adhiriéndose a una estrategia inmobiliaria enfocada en el mercado y mejorando la experiencia en la tienda a través de reubicaciones y reducciones de tamaño de tiendas seleccionadas, incorporando nuevos diseños de tiendas prototipo para mejorar la experiencia del cliente y reducir los costos de ocupación. Además, Burlington está optimizando los descuentos y la cadena de suministro, y planea tener menos inventario en las tiendas para mejorar la experiencia de compra del cliente.",135699190,USD,BURL,SMART,STK,True,"[{'name': 'burl-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/burl-FY24-10-K.html'}]",RE3
consumer and retail,innovation_in_retail,US45828L1089,INTEGRAL AD SCIENCE HOLDING,48,Contribuye a los avances dentro del sector de Innovación en Retail.,,498854158,USD,IAS,VALUE,STK,False,,RE3
consumer and retail,innovation_in_retail,US0028962076,ABERCROMBIE & FITCH CO-CL A,49,Participa en el tema de Innovación Minorista a través de sus operaciones minoristas.,"Abercrombie & Fitch se enfoca en la innovación minorista a través de varias iniciativas. La compañía está trabajando para alinear el tamaño de los locales con la penetración digital y está ofreciendo nuevas experiencias en las tiendas en todas sus marcas. Para mejorar las experiencias de los clientes y asociados, Abercrombie & Fitch está acelerando una revolución digital en toda la empresa, progresando en su transformación de ERP y viaje de migración a la nube, e invirtiendo en iniciativas digitales y omnicanal, y en tecnología de la información.",2585399,USD,ANF,SMART,STK,True,"[{'name': 'anf-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/anf-Q125-10-Q.html'}, {'name': 'anf-Q224-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/anf-Q224-10-Q.html'}]",RE3
consumer and retail,innovation_in_retail,US0708301041,BATH & BODY WORKS INC,50,Participa en Innovación en Retail para mejorar continuamente la experiencia de compra de sus clientes y la eficiencia operativa.,"Bath & Body Works está significativamente invertida en innovación minorista, con un enfoque en mejorar las experiencias del cliente tanto en tiendas como en línea. La empresa se dedica a comprender y satisfacer las necesidades de los consumidores a través de la innovación de productos y la mejora de la narrativa de la marca en todos los canales, como enfatizó el CEO. Esto incluye inversiones en tiendas más nuevas con diseño elevado, barras de fragancias interactivas y tecnología integrada, así como mejoras en las plataformas digitales con funcionalidad y estética mejoradas. La empresa también aprovecha su gran equipo de asociados de tienda dedicados y explora el uso de las tiendas como vehículos de marketing para atraer nuevos consumidores.",502252263,USD,BBWI,SMART,STK,True,,RE3
consumer and retail,innovation_in_retail,US95058W1009,WENDY'S CO/THE,51,Participa en la evolución continua de las prácticas minoristas y la adopción de nuevas tecnologías para optimizar la participación del cliente y la eficiencia operativa.,,90655688,USD,WEN,SMART,STK,True,,RE3
consumer and retail,innovation_in_retail,US55616P1049,MACYS INC,52,Abraza varios aspectos del tema Innovación en Retail.,"La participación de Macy's en la Innovación Minorista es evidente en sus iniciativas estratégicas. Las 'Primeras 50' ubicaciones de la compañía son fundamentales para su estrategia de crecimiento 'Nuevo Capítulo Audaz', sirviendo como sitios piloto para probar nuevas ideas relacionadas con la dotación de personal, la comercialización, la presentación visual y los eventos. Macy's también está eliminando gradualmente la tecnología heredada en toda la organización con el objetivo de mejorar la experiencia general del cliente. Además, la compañía se enfoca en optimizar el viaje del cliente a través de la optimización de motores de búsqueda, mejoras del sitio, precios transparentes y una mejor experiencia móvil.",44475946,USD,M,SMART,STK,True,"[{'name': 'm-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/m-Q324-10-Q.html'}, {'name': 'm-Q224-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/m-Q224-10-Q.html'}]",RE3
consumer and retail,innovation_in_retail,US63845R1077,NATIONAL VISION HOLDINGS INC,53,Opera en el ámbito de la Innovación Minorista.,"National Vision se enfoca en la innovación minorista a través de varias iniciativas, que incluyen el lanzamiento de una campaña transformadora para America's Best con una imagen y sensación modernas, y la modernización de la marca en general. La compañía está implementando una nueva plataforma de CRM para atraer y retener clientes, mejorando la segmentación, la personalización y la digitalización en la mensajería y la experiencia del consumidor. También están realizando mejoras rápidas en el marketing digital y las capacidades omnicanal, actualizando las capacidades de CRM con Adobe e implementando un nuevo ERP centrado en finanzas y contabilidad, al mismo tiempo que evolucionan su surtido de productos y realizan capacitación en estilo de vida para los asociados.",293891401,USD,EYE,SMART,STK,True,,RE3
consumer and retail,innovation_in_retail,US8361001071,SOUNDHOUND AI INC-A,54,Integra soluciones de IA de voz para mejorar la experiencia del cliente y la eficiencia operativa dentro del sector minorista.,,558869874,USD,SOUN,SMART,STK,False,,RE3
