type,link_type,key,name,rank,description,evidence,evidenceSources,conid,currency,symbol,exchange,assetType,navigable
defense and aerospace,unmanned_systems,US4464131063,HUNTINGTON INGALLS INDUSTRIE,11,"Desarrolla e integra sistemas no tripulados avanzados para aplicaciones navales y de defensa, contribuyendo a mejorar la seguridad marítima y las capacidades operativas.","HII demuestra su compromiso con los Sistemas No Tripulados a través de varias actividades clave. El segmento de Tecnologías de Misión se estructura en cuatro grupos, uno de los cuales está explícitamente dedicado a 'Sistemas No Tripulados', que también desarrolla sistemas autónomos no tripulados. Este segmento entregó los dos primeros vehículos submarinos pequeños no tripulados Lionfish a la Armada de los EE. UU. bajo un programa con el potencial de escalar hasta 200 vehículos y superó los 700 vehículos submarinos no tripulados REMUS vendidos y entregados a 30 países. Además, el presupuesto del año fiscal 2026 incluye financiación para la expansión de la producción de USV/UUV, lo que refleja el papel activo de la empresa y las oportunidades de crecimiento en el dominio de los sistemas no tripulados.","[{'name': 'hii-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/hii-Q225-10-Q.html'}, {'name': 'hii-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/hii-Q125-10-Q.html'}, {'name': 'hii-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/hii-Q324-10-Q.html'}]",86033355,USD,HII,SMART,STK,True
defense and aerospace,unmanned_systems,US8832031012,TEXTRON INC,12,Contribuye a la temática de Sistemas No Tripulados.,"El compromiso de Textron con los Sistemas No Tripulados es evidente a través de sus diversos proyectos y contratos. Textron Systems obtuvo un contrato por hasta $100 millones de la Marina de los EE. UU. para actualizaciones de desarrollo de software que respaldan operaciones de barrido de minas no tripuladas. Además, la compañía participa activamente en el desarrollo de sistemas no tripulados, incluidos FTUAS y un programa de VTOL de alta velocidad, al tiempo que apoya los programas CUSV relacionados con el barrido de minas no tripuladas; el Ejército quiere garantizar que las aeronaves FLRAA puedan operarse sin tripulación para reubicaciones y diferentes misiones.",,13101,USD,TXT,SMART,STK,True
defense and aerospace,unmanned_systems,US26853E1029,EHANG HOLDINGS LTD-SPS ADR,13,"Pioneros en el desarrollo de vehículos aéreos autónomos (AAV) para aplicaciones de movilidad aérea urbana, impulsando la innovación dentro de la industria de Sistemas No Tripulados.",,,394961312,USD,EH,SMART,STK,False
defense and aerospace,unmanned_systems,US46269C1027,IRIDIUM COMMUNICATIONS INC,14,"Proporciona soluciones críticas de conectividad satelital que permiten la operación y el control de varios sistemas no tripulados, particularmente en ubicaciones remotas o no atendidas.","La participación de Iridium en el tema de Sistemas No Tripulados es evidente en su provisión de servicios confiables de tiempo y navegación, que son críticos para la seguridad y confiabilidad de drones y sistemas autónomos. La empresa ha descubierto que los fabricantes en este sector son muy conscientes de la importancia de estos servicios. El servicio de tiempo y ubicación satelital de Iridium está recibiendo un fuerte interés de los actores comerciales, y la empresa cree que su cartera de productos y servicios la posiciona bien para el crecimiento en mercados emergentes como sistemas autónomos que operan en tierra, mar o aire.",,69195736,USD,IRDM,SMART,STK,True
defense and aerospace,unmanned_systems,US5253271028,LEIDOS HOLDINGS INC,15,"Desarrolla e integra sistemas no tripulados avanzados, contribuyendo a las capacidades en diversos dominios operativos.","Leidos está experimentando una alta demanda de los clientes por sus capacidades no tripuladas, lo que lleva al equipo a buscar activamente oportunidades en esta área. Esto incluye trabajos en vehículos submarinos no tripulados medianos y embarcaciones pequeñas. El enfoque de la empresa en estas oportunidades indica un esfuerzo estratégico en respuesta a la demanda de los clientes.",,134280621,USD,LDOS,SMART,STK,True
defense and aerospace,unmanned_systems,US68236H2040,ONDAS HOLDINGS INC,16,Implica el desarrollo y la implementación de soluciones dentro del sector de Sistemas No Tripulados.,"Ondas Holdings es un proveedor de soluciones inalámbricas privadas, de drones y de datos automatizados a través de sus subsidiarias, incluidas Ondas Autonomous Systems (OAS), Airobotics y American Robotics, lo que indica un enfoque en sistemas no tripulados. La empresa desarrolla e integra soluciones basadas en drones para aplicaciones críticas para empresas gubernamentales y comerciales de Nivel 1. OAS proporciona soluciones de drones y datos automatizados a través de Airobotics y American Robotics.","[{'name': 'onds-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/onds-Q225-10-Q.html'}]",455415330,USD,ONDS,SMART,STK,False
defense and aerospace,unmanned_systems,IT0003856405,LEONARDO SPA,17,"Desarrolla e integra sistemas no tripulados avanzados en los dominios aéreo, terrestre y marítimo, lo que contribuye a mejorar las capacidades operativas para la defensa, la seguridad y la protección de infraestructuras críticas.",,,35162453,EUR,LDO,SMART,STK,False
defense and aerospace,unmanned_systems,US70202L1026,PARSONS CORP,18,"Proporciona servicios de ingeniería e integración para sistemas no tripulados, apoyando diversas aplicaciones en los sectores de defensa, inteligencia e infraestructura crítica.",,,365037248,USD,PSN,SMART,STK,True
defense and aerospace,unmanned_systems,US8807701029,TERADYNE INC,19,Proporciona soluciones de prueba automatizadas cruciales para el desarrollo y la producción de componentes y sistemas utilizados en vehículos no tripulados.,,,12729,USD,TER,SMART,STK,True
defense and aerospace,unmanned_systems,US03214Q1085,AMPRIUS TECHNOLOGIES INC,20,"Proporciona baterías de ánodo de silicio de alta densidad energética, cruciales para extender el rango operativo y la resistencia de los sistemas no tripulados.","Amprius demuestra su compromiso con el tema de Sistemas No Tripulados a través de varios desarrollos clave, incluido un pedido de compra de $15 millones de un OEM de sistemas aéreos no tripulados, resultado de un ciclo de prueba de nueve meses en el que la batería de Amprius fue diseñada en la plataforma UAS de ala fija del fabricante. La celda SA102 de Amprius es reconocida por proporcionar un impulso significativo de autonomía a vehículos autónomos no tripulados críticos para la misión, comúnmente conocidos como drones, y ya está recibiendo elogios de los clientes. Las baterías de la compañía, que cuentan con capacidades de hasta 450 vatios-hora por kilogramo y 1.150 vatios-hora por litro, junto con una capacidad de potencia de 10C y una tasa de carga ultrarrápida, se están entregando comercialmente, lo que solidifica aún más la posición de Amprius en el mercado de sistemas no tripulados.",,585323053,USD,AMPX,SMART,STK,False
defense and aerospace,unmanned_systems,US2315611010,CURTISS-WRIGHT CORP,21,Proporciona componentes y subsistemas especializados que son integrales para la funcionalidad y operación de diversos sistemas no tripulados.,,,6236,USD,CW,SMART,STK,True
defense and aerospace,unmanned_systems,US1170431092,BRUNSWICK CORP,22,Se dedica al desarrollo e integración de tecnologías autónomas dentro de sus ofertas de productos marinos.,,,4820,USD,BC,SMART,STK,True
defense and aerospace,unmanned_systems,US8910921084,TORO CO,23,Participación en el tema de la industria de Sistemas No Tripulados.,,,13024,USD,TTC,SMART,STK,True
defense and aerospace,unmanned_systems,US0239391016,AMENTUM HOLDINGS INC,24,"Proporciona servicios de soporte e ingeniería para sistemas no tripulados, principalmente dentro de los sectores gubernamental y de defensa.","Amentum demuestra su enfoque en sistemas no tripulados a través de la entrega de soluciones de integración no tripuladas y de contramedidas no tripuladas, incluida la garantía de misiones mejorada por IA y las pruebas en tiempo real. La compañía ha asegurado financiación multimillonaria para soluciones no tripuladas basadas en aire y mar y está posicionada para impulsar la próxima evolución de la autonomía y el dominio aeroespacial. Además, Amentum ha aumentado la inversión en sistemas no tripulados como una de sus tecnologías avanzadas.","[{'name': 'amtm-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/amtm-Q125-10-Q.html'}, {'name': 'amtm-Q325-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/amtm-Q325-10-Q.html'}, {'name': 'amtm-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/amtm-FY24-10-K.html'}]",729362584,USD,AMTM,SMART,STK,True
defense and aerospace,unmanned_systems,US5533681012,MP MATERIALS CORP,25,Mantiene una conexión con el tema de la industria de Sistemas No Tripulados.,"MP Materials reconoce la creciente importancia de los sistemas no tripulados, particularmente drones y robótica impulsada por IA, en la guerra moderna y diversas tecnologías avanzadas. La empresa se posiciona como un proveedor nacional clave de imanes de tierras raras, componentes esenciales en estos sistemas. MP destaca que los elementos de tierras raras son insumos críticos para los drones, enfatizando la necesidad de asegurar la cadena de suministro de estos materiales. Si bien MP reconoce la importancia de los drones y la robótica, su participación parece ser como proveedor de materiales esenciales en lugar de una participación directa en la fabricación o desarrollo de sistemas no tripulados.","[{'name': 'mp-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/mp-FY24-10-K.html'}]",455592408,USD,MP,SMART,STK,True
