type,link_type,key,name,rank,description,evidence,evidenceSources,conid,currency,symbol,exchange,assetType,navigable
defense and aerospace,defense_drones,US5253271028,LEIDOS HOLDINGS INC,17,"Proporciona soluciones y servicios tecnológicos avanzados que respaldan el desarrollo, despliegue y operación de drones de defensa para diversas aplicaciones militares.","Leidos está activamente involucrada en la industria de drones de defensa a través de sus capacidades de vanguardia contra drones, validadas por financiación adicional al Departamento de Seguridad Nacional. Los Marines de EE. UU. están interesados en aumentar la producción del Sea Specter de Leidos, un vehículo de superficie no tripulado pequeño y de bajo perfil, para la guerra expedicionaria. Además, un cliente clasificado ha contratado con Leidos para adquirir Sea Darts, un vehículo submarino no tripulado de bajo costo y prescindible.",,134280621,USD,LDOS,SMART,STK,True
defense and aerospace,defense_drones,SE0021921269,SAAB AB-B,18,"Desarrolla y suministra sistemas aéreos no tripulados avanzados para aplicaciones militares, contribuyendo a los avances en la tecnología de drones de defensa y las capacidades operativas.",,,696509467,SEK,SAAB.B,SMART,STK,False
defense and aerospace,defense_drones,US52661A1088,LEONARDO DRS INC,19,Contribuye al sector de drones de defensa mediante el desarrollo e integración de sistemas y tecnologías avanzadas.,"La participación de DRS en el tema de drones de defensa es evidente a través de la integración de sistemas de contramedidas contra vehículos aéreos no tripulados (C-UAS) en vehículos terrestres para defensa aérea de corto alcance y protección de fuerzas. Los sistemas de defensa aérea de corto alcance de la compañía incorporan equipos de guerra electrónica (EW), sistemas de reconocimiento y vigilancia, torretas modulares para vehículos de combate y suites de sensores estabilizados, junto con contramedidas cinéticas y de energía dirigida. Además, DRS desarrolla radares tácticos para C-UAS, lo que contribuye al crecimiento de los ingresos dentro de su cartera de detección avanzada a través de programas de computación táctica y la expansión de radares tácticos C-UAS.","[{'name': 'drs-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/drs-Q225-10-Q.html'}, {'name': 'drs-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/drs-Q125-10-Q.html'}]",478483396,USD,DRS,SMART,STK,False
defense and aerospace,defense_drones,US08975B1098,BIGBEAR.AI HOLDINGS INC,20,Proporciona soluciones de inteligencia artificial y aprendizaje automático relevantes para aplicaciones de drones de defensa.,"El compromiso de BigBear.ai con el tema de los drones de defensa es evidente a través de su trabajo con el DoD en letalidad de enjambres de drones, incluido un contrato asegurado en asociación con Hardy Dynamics. Su ConductorOS apoya los esfuerzos de desarrollo de formación de drones del DoD, alineándose con los 16 mil millones de dólares en fondos de autonomía de IA militar dentro de OB3 para escalar sistemas aéreos no tripulados enjambres. Esta alineación demuestra la inversión de BigBear.ai en la habilitación de la autonomía dentro del sector de defensa.",,530965695,USD,BBAI,SMART,STK,False
defense and aerospace,defense_drones,US1271903049,CACI INTERNATIONAL INC -CL A,21,Apoya las operaciones de defensa mediante la provisión de tecnologías y servicios avanzados relacionados con sistemas aéreos no tripulados.,,,267197,USD,CACI,SMART,STK,True
defense and aerospace,defense_drones,US68236H2040,ONDAS HOLDINGS INC,22,Contribuye al avance y despliegue de tecnologías de drones de defensa y soluciones relacionadas.,"La participación de Ondas en la industria de drones de defensa es evidente a través de su unidad de negocios OAS, que desarrolla e integra soluciones basadas en drones para aplicaciones gubernamentales y de defensa. El sistema Iron Drone Raider de la compañía está operativo en un entorno de combate real y ha asegurado pedidos de entidades de defensa y gubernamentales, lo que demuestra sus capacidades como plataforma contra UAS. Ondas también se enfoca en expandir su presencia con nuevos clientes de defensa y seguridad nacional en Europa, Medio Oriente y EE. UU., comercializando soluciones integrales basadas en drones basadas en sus plataformas disponibles comercialmente como el Optimus System y Iron Drone Raider.","[{'name': 'onds-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/onds-Q125-10-Q.html'}, {'name': 'onds-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/onds-Q225-10-Q.html'}]",455415330,USD,ONDS,SMART,STK,False
defense and aerospace,defense_drones,US4464131063,HUNTINGTON INGALLS INDUSTRIE,23,Contribuye al tema de los drones de defensa.,,,86033355,USD,HII,SMART,STK,True
defense and aerospace,defense_drones,US3696043013,GENERAL ELECTRIC,24,Proporciona sistemas de propulsión y gestión de energía críticos para la operación de drones de defensa.,"GE Aerospace demuestra su compromiso con los drones de defensa a través de sus esfuerzos colaborativos con Kratos para avanzar en las tecnologías de propulsión para sistemas aéreos no tripulados asequibles. Además, GE Aerospace trabaja con clientes gubernamentales en el desarrollo de productos avanzados, incluidas aplicaciones no tripuladas. Esto incluye proyectos clasificados y no clasificados, lo que indica un interés y una inversión sostenidos en el sector de los sistemas aéreos no tripulados.","[{'name': 'ge-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/ge-FY24-10-K.html'}]",498843743,USD,GE,SMART,STK,True
defense and aerospace,defense_drones,US05464C1018,AXON ENTERPRISE INC,25,"Desarrolla tecnología de drones centrada en la seguridad pública, que puede ofrecer capacidades adaptables relevantes para aplicaciones de drones de defensa.","La participación de Axon en el tema de Drones de Defensa es evidente a través de su conjunto de soluciones, que incluye seguridad con drones y robótica, y su segmento de Dispositivos Conectados, que presenta drones como parte de sus ofertas de productos de hardware. Las Soluciones de Plataforma de la compañía abarcan drones y equipos antidrones, con aumentos de ingresos impulsados por equipos antidrones, particularmente a través de la adquisición de Dedrone, líder en tecnología antidrones. El enfoque de Axon en soluciones antidrones aborda la creciente importancia de los drones en la guerra y la creciente demanda en varios sectores, incluidas las agencias de defensa y federales, garantizando cielos seguros para los drones y abordando nuevas amenazas.","[{'name': 'aaxn-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/aaxn-FY24-10-K.html'}, {'name': 'axon-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/axon-Q225-10-Q.html'}, {'name': 'aaxn-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/aaxn-Q324-10-Q.html'}, {'name': 'aaxn-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/aaxn-Q125-10-Q.html'}]",272104927,USD,AXON,SMART,STK,True
defense and aerospace,defense_drones,US0239391016,AMENTUM HOLDINGS INC,26,Apoya a la industria de Drones de Defensa a través de su participación en servicios gubernamentales y de defensa.,"La conexión de Amentum con el tema de Drones de Defensa se refleja en su creciente inversión en tecnologías avanzadas, específicamente sistemas no tripulados, lo que se alinea con las prioridades del gobierno federal y las naciones aliadas. Si bien la empresa reconoce este creciente enfoque, la inversión en sistemas no tripulados, incluidos los drones de defensa, indica una asignación de recursos a esta área. Sin embargo, la ausencia de detalles específicos sobre tecnología propietaria o contribuciones de ingresos sugiere que la participación de Amentum, aunque presente, no ocupa una posición única en el panorama de los drones de defensa.","[{'name': 'amtm-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/amtm-Q125-10-Q.html'}, {'name': 'amtm-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/amtm-FY24-10-K.html'}]",729362584,USD,AMTM,SMART,STK,True
defense and aerospace,defense_drones,US55405Y1001,MACOM TECHNOLOGY SOLUTIONS H,27,Ofrece soluciones y componentes tecnológicos que contribuyen a las capacidades de los sistemas de drones de defensa.,"MACOM da soporte a una gama de aplicaciones, incluyendo electrónica de drones a bordo y sistemas de defensa anti-drones de energía dirigida. El segmento Industrial y de Defensa de la empresa está impulsado por las actualizaciones de sistemas del Departamento de Defensa de EE. UU. e internacionales en radar, EW y sistemas de comunicación, con sistemas de radar que se renuevan en múltiples plataformas para abordar amenazas relacionadas con drones. Las oportunidades de MACOM en electrónica de defensa se ven mejoradas por la necesidad de frecuencias más altas, niveles de potencia e integración.",,104158272,USD,MTSI,SMART,STK,True
