industry,theme,isin_code,name,rank,description,evidence,ib_conid,currency,symbol,exchange,assetType,navigable,evidenceSources,theme_id
unclassified,integrated_circuits,US8825081040,TEXAS INSTRUMENTS INC,11,"Desarrolla y suministra una amplia cartera de circuitos integrados, sirviendo como componentes fundamentales en numerosos sistemas y industrias electrónicas.","El negocio de la empresa gira en torno al diseño y la fabricación de semiconductores, que luego se venden a diseñadores y fabricantes de electrónica en todo el mundo. Dado que los semiconductores, incluidos los circuitos integrados, son centrales para las operaciones de la empresa, esto indica un énfasis sustancial y explícito en esta área. El enfoque de la empresa se extiende a los productos de procesamiento analógico y embebido, lo que resalta la importancia de los circuitos integrados en su estrategia general y base tecnológica.",13096,USD,TXN,SMART,STK,True,"[{'name': 'txn-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/txn-Q225-10-Q.html'}]",IN2
unclassified,integrated_circuits,US8716071076,SYNOPSYS INC,12,"Proporciona software de automatización de diseño electrónico (EDA) y propiedad intelectual esencial para el diseño, verificación y fabricación de circuitos integrados.","El enfoque de Synopsys en los Circuitos Integrados es evidente a través de su entrega de soluciones de diseño de silicio a sistemas y propiedad intelectual de silicio (IP). El segmento de Automatización de Diseño de la empresa incluye diseño avanzado de silicio, productos y servicios de verificación, así como software de diseño de circuitos integrados digitales, personalizados y FPGA. Además, las regulaciones de control de exportaciones de EE. UU. han impuesto restricciones a la exportación de software de diseño electrónico asistido por computadora específicamente para el desarrollo de CI, lo que destaca la importancia estratégica de esta área para Synopsys.",274499,USD,SNPS,SMART,STK,True,"[{'name': 'snps-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/snps-FY24-10-K.html'}, {'name': 'snps-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/snps-Q125-10-Q.html'}, {'name': 'snps-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/snps-Q324-10-Q.html'}]",IN2
unclassified,integrated_circuits,US0079031078,ADVANCED MICRO DEVICES,13,"Diseña y desarrolla circuitos integrados de alto rendimiento, incluidas unidades centrales de procesamiento y unidades de procesamiento gráfico, para aplicaciones informáticas, de juegos y de centros de datos.",,4391,USD,AMD,SMART,STK,True,,IN2
unclassified,integrated_circuits,US7194051022,PHOTRONICS INC,14,Contribuye a la industria de los Circuitos Integrados.,"El negocio de Photronics está significativamente ligado a la industria de los circuitos integrados, ya que venden sustancialmente todas sus fotomáscaras a diseñadores y fabricantes de semiconductores. La demanda de estas fotomáscaras está estrechamente relacionada con la actividad de diseño dentro de la industria de los CI, y los ingresos de la empresa provenientes de los CI constituyen una parte sustancial de sus ingresos totales. Además, Photronics está expandiendo activamente sus capacidades para producir CI más avanzados, lo que destaca la importancia estratégica de este mercado para la empresa.",273165,USD,PLAB,SMART,STK,True,"[{'name': 'plab-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/plab-Q324-10-Q.html'}, {'name': 'plab-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/plab-Q225-10-Q.html'}, {'name': 'plab-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/plab-FY24-10-K.html'}, {'name': 'plab-Q224-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/plab-Q224-10-Q.html'}]",IN2
unclassified,integrated_circuits,US0326541051,ANALOG DEVICES INC,15,"Diseña y fabrica una amplia cartera de circuitos integrados de alto rendimiento, incluyendo componentes analógicos, de señal mixta y de procesamiento de señales digitales, cruciales para diversos sistemas y aplicaciones electrónicas.",,4157,USD,ADI,SMART,STK,True,,IN2
unclassified,integrated_circuits,DE0006231004,INFINEON TECHNOLOGIES AG,16,"Fabrica una amplia cartera de circuitos integrados, críticos para aplicaciones de gestión de energía, automotrices, industriales y de seguridad, impulsando avances en estos sectores clave.",,7747731,EUR,IFX,SMART,STK,False,,IN2
unclassified,integrated_circuits,US1273871087,CADENCE DESIGN SYS INC,17,"Desarrolla y proporciona software de automatización de diseño electrónico (EDA) y propiedad intelectual crítica para el diseño, verificación e implementación de circuitos integrados en diversas industrias.",,5552,USD,CDNS,SMART,STK,True,,IN2
unclassified,integrated_circuits,US83088M1027,SKYWORKS SOLUTIONS INC,18,"Diseña y fabrica una amplia gama de circuitos integrados, incluidos semiconductores analógicos y de señal mixta, cruciales para permitir la conectividad inalámbrica y la comunicación en diversos segmentos del mercado.",,4726021,USD,SWKS,SMART,STK,True,,IN2
unclassified,integrated_circuits,US5738741041,MARVELL TECHNOLOGY INC,19,"Diseña y desarrolla una amplia cartera de circuitos integrados para infraestructura de datos, que admite aplicaciones avanzadas de redes, almacenamiento y computación.",,483492393,USD,MRVL,SMART,STK,False,,IN2
unclassified,integrated_circuits,US5950171042,MICROCHIP TECHNOLOGY INC,20,Desarrolla y fabrica una amplia gama de circuitos integrados que son componentes esenciales para numerosos sistemas electrónicos.,,271568,USD,MCHP,SMART,STK,True,,IN2
unclassified,integrated_circuits,US5012421013,KULICKE & SOFFA INDUSTRIES,21,"Proporciona equipos y soluciones avanzadas cruciales para la fabricación y el embalaje de circuitos integrados, apoyando a la industria mundial de semiconductores.","El negocio de Kulicke & Soffa está estrechamente ligado a la industria de los Circuitos Integrados, ya que diseñan, desarrollan, fabrican y venden equipos de capital, consumibles y servicios utilizados en el ensamblaje de estos dispositivos. Como líder mundial en tecnología de ensamblaje de semiconductores, K&S avanza el rendimiento de los dispositivos en diversos mercados, proporcionando equipos y servicios para el ensamblaje de dispositivos semiconductores y electrónicos, incluidos los circuitos integrados. La empresa declara explícitamente que diseñan equipos utilizados para ensamblar circuitos integrados, destacando esto como un aspecto importante de sus operaciones.",270963,USD,KLIC,SMART,STK,True,"[{'name': 'klic-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/klic-Q225-10-Q.html'}, {'name': 'klic-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/klic-Q125-10-Q.html'}]",IN2
unclassified,integrated_circuits,US3463751087,FORMFACTOR INC,22,"Proporciona soluciones esenciales de prueba y medición que son críticas para el desarrollo, la producción y la garantía de calidad de los circuitos integrados.","El compromiso de FormFactor con el tema de los Circuitos Integrados es evidente en su provisión de tecnologías de prueba y medición eléctrica y óptica que abarcan todo el ciclo de vida del producto semiconductor. Los productos de la empresa están diseñados específicamente para ofrecer información eléctrica y óptica de una variedad de dispositivos semiconductores, electro-ópticos y circuitos integrados, cubriendo el espectro desde la investigación y el desarrollo inicial hasta la producción de alto volumen. Este énfasis resalta el papel de la empresa en el suministro de tecnologías esenciales para la fabricación de circuitos integrados.",18416237,USD,FORM,SMART,STK,True,"[{'name': 'form-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/form-Q324-10-Q.html'}, {'name': 'form-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/form-FY24-10-K.html'}, {'name': 'form-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/form-Q125-10-Q.html'}]",IN2
unclassified,integrated_circuits,US6821891057,ON SEMICONDUCTOR,23,Desarrolla y produce circuitos integrados.,,8677881,USD,ON,SMART,STK,True,,IN2
unclassified,integrated_circuits,JP3164720009,RENESAS ELECTRONICS CORP,24,"Desarrolla y suministra una amplia gama de circuitos integrados, contribuyendo a los avances en diversas aplicaciones electrónicas.",,31676917,JPY,6723,SMART,STK,False,,IN2
unclassified,integrated_circuits,US74736K1016,QORVO INC,25,"Desarrolla y suministra circuitos integrados, particularmente soluciones de radiofrecuencia (RF), esenciales para la comunicación inalámbrica y la conectividad en numerosas aplicaciones.",,179002152,USD,QRVO,SMART,STK,True,,IN2
unclassified,integrated_circuits,US7392761034,POWER INTEGRATIONS INC,26,"Desarrolla circuitos integrados para aplicaciones de conversión de potencia de alto voltaje, sirviendo como un componente clave en diseños de fuentes de alimentación eficientes en diversos dispositivos electrónicos.","Los circuitos integrados son fundamentales para las operaciones de la empresa, ya que diseñan, desarrollan, fabrican y comercializan circuitos integrados analógicos y de señal mixta utilizados en la conversión de potencia de alto voltaje. Un gran porcentaje de sus productos son circuitos integrados utilizados en fuentes de alimentación de CA a CC, que convierten la CA de alto voltaje en la CC de bajo voltaje requerida por la mayoría de los dispositivos electrónicos. Además, la empresa está desarrollando productos adicionales que incorporan transistores de GaN, que creen que les permitirán abordar aplicaciones de mayor potencia, incluidas las fuentes de alimentación utilizadas en centros de datos que brindan servicios de IA, equipos de infraestructura de redes de comunicaciones y circuitos de carga a bordo para vehículos eléctricos.",4816793,USD,POWI,SMART,STK,True,"[{'name': 'powi-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/powi-Q324-10-Q.html'}, {'name': 'powi-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/powi-Q125-10-Q.html'}, {'name': 'powi-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/powi-FY24-10-K.html'}]",IN2
unclassified,integrated_circuits,US6833441057,ONTO INNOVATION INC,27,Proporciona soluciones avanzadas de control de procesos y metrología esenciales para la fabricación y el aseguramiento de la calidad de los circuitos integrados.,"La participación de Onto Innovation en el tema de Circuitos Integrados es evidente a través de sus productos utilizados por fabricantes de obleas de silicio, fabricantes de circuitos integrados de semiconductores y fabricantes de empaquetado avanzado que operan en el mercado de semiconductores. Los productos de la empresa son utilizados principalmente por fabricantes de circuitos integrados de semiconductores, lo que destaca la importancia de este tema para la empresa. Dado que sus productos son utilizados por fabricantes de circuitos integrados de semiconductores, el tema es un motor principal de sus ingresos.",387597494,USD,ONTO,SMART,STK,True,"[{'name': 'onto-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/onto-Q225-10-Q.html'}]",IN2
unclassified,integrated_circuits,US9224171002,VEECO INSTRUMENTS INC,28,Proporciona equipos de fabricación avanzada y soluciones de procesos críticos para la producción de circuitos integrados.,,275708,USD,VECO,SMART,STK,True,,IN2
unclassified,integrated_circuits,US01749D1054,ALLEGRO MICROSYSTEMS INC,29,Desarrolla y suministra una amplia gama de circuitos integrados para diversas aplicaciones.,"El enfoque de Allegro MicroSystems en la industria de los Circuitos Integrados es evidente en su papel como diseñador, desarrollador y comercializador líder a nivel mundial de circuitos integrados de sensores (CI) y CI de potencia analógicos de aplicación específica. Estos CI son cruciales para habilitar tecnologías en los mercados automotriz e industrial, que son el enfoque principal de la empresa. Si bien Allegro es un fabricante sin fábrica, su negocio principal gira en torno al diseño, desarrollo y comercialización de estos circuitos integrados, lo que resalta su importancia para la empresa.",452380681,USD,ALGM,SMART,STK,True,"[{'name': 'algm-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/algm-Q225-10-Q.html'}, {'name': 'algm-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/algm-Q125-10-Q.html'}]",IN2
unclassified,integrated_circuits,US2545431015,DIODES INC,30,"Fabrica y suministra una amplia cartera de circuitos integrados, que respaldan diversas aplicaciones electrónicas en diversos mercados.","Diodes Incorporated es un fabricante y proveedor global de productos dentro de los mercados de semiconductores discretos, lógicos, analógicos y de señal mixta. Su extensa línea de productos incluye una variedad de circuitos integrados, como diodos, rectificadores, transistores, MOSFETs, dispositivos de protección, lógica, traductores de voltaje, amplificadores, comparadores, sensores y dispositivos de gestión de energía. Además, ofrecen soluciones de temporización y conectividad que incluyen ICs de reloj, osciladores de cristal, conmutadores de paquetes PCIe, conmutadores multiprotocolo, productos de interfaz y soluciones de integridad de señal para señales de alta velocidad.",754352,USD,DIOD,SMART,STK,True,"[{'name': 'diod-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/diod-FY24-10-K.html'}]",IN2
unclassified,integrated_circuits,US04626A1034,ASTERA LABS INC,31,Contribuye al sector de los circuitos integrados.,"La empresa demuestra una fuerte conexión con la industria de los circuitos integrados a través de su Plataforma de Conectividad Inteligente, que ofrece productos de conectividad que incluyen circuitos integrados (CI), placas y módulos. Su misión se centra en innovar, diseñar y entregar soluciones de conectividad basadas en semiconductores adaptadas a la infraestructura de nube e IA, siendo los CI un componente central de sus ofertas de productos. El compromiso de la empresa se evidencia aún más en su desarrollo e implementación de una plataforma construida desde cero, que incorpora productos de conectividad de alta velocidad y señal mixta basados en semiconductores, y en el aumento de la plantilla en investigación y desarrollo.",692196414,USD,ALAB,SMART,STK,False,"[{'name': 'alab-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/alab-Q125-10-Q.html'}]",IN2
unclassified,integrated_circuits,US1727551004,CIRRUS LOGIC INC,32,Desarrolla circuitos integrados.,,268057,USD,CRUS,SMART,STK,True,,IN2
unclassified,integrated_circuits,US8269191024,SILICON LABORATORIES INC,33,Desarrolla y suministra circuitos integrados que sirven como componentes fundamentales para diversos sistemas electrónicos.,"La participación de la empresa en el tema de la industria de Circuitos Integrados es evidente a través de su papel como empresa de semiconductores sin fábrica, donde diseña chips integrados (CI). La empresa depende de fabricantes de semiconductores externos para producir las obleas de silicio que reflejan sus diseños de CI, y el ciclo de ventas de estos CI puede extenderse a 12 meses o más. Cada oblea contiene numerosos troqueles, que se cortan de la oblea para crear un chip para un CI.",8027031,USD,SLAB,SMART,STK,True,"[{'name': 'slab-Q224-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/slab-Q224-10-Q.html'}, {'name': 'slab-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/slab-FY24-10-K.html'}]",IN2
unclassified,integrated_circuits,US57776J1007,MAXLINEAR INC,34,Desarrolla circuitos integrados que impulsan una amplia gama de aplicaciones de comunicación e infraestructura.,"MaxLinear se identifica como una empresa de diseño de circuitos integrados sin fábrica que proporciona sistemas de comunicaciones en chip (SoC) para diversas aplicaciones, incluyendo banda ancha, móvil, infraestructura de línea cableada, centros de datos y usos industriales. Sus productos integran porciones sustanciales de sistemas de comunicación de alta velocidad, incluyendo RF, analógica de alto rendimiento, de señal mixta, procesamiento digital de señales, motores de seguridad, compresión de datos, capas de red y gestión de energía. La empresa continúa innovando con nuevos productos en nodos de procesos de semiconductores avanzados, como 16nm y 5nm, para abordar oportunidades en comunicaciones de banda ancha y señales de interconexión óptica de alta velocidad, así como para proporcionar unidades de radio de un solo chip para transceptores de acceso y backhaul inalámbricos 5G.",73342855,USD,MXL,SMART,STK,True,"[{'name': 'mxl-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/mxl-Q125-10-Q.html'}]",IN2
unclassified,integrated_circuits,US5184151042,LATTICE SEMICONDUCTOR CORP,35,Se dedica al desarrollo y la provisión de circuitos integrados para diversas aplicaciones tecnológicas.,,271320,USD,LSCC,SMART,STK,True,,IN2
unclassified,integrated_circuits,US55405Y1001,MACOM TECHNOLOGY SOLUTIONS H,36,"Desarrolla y fabrica circuitos integrados utilizados en una amplia gama de aplicaciones, contribuyendo a la industria de semiconductores en general.","La estrategia de MACOM para habilitar aplicaciones de alta potencia, alta frecuencia y alta velocidad de datos implica procesos de semiconductores patentados y técnicas de diseño de circuitos integrados. Específicamente, los sistemas de guerra electrónica dentro del negocio de I+D de MACOM utilizan complejos semiconductores MMIC de banda ancha que operan a frecuencias más altas, lo que pone de relieve el enfoque de la empresa en los circuitos integrados.",104158272,USD,MTSI,SMART,STK,True,,IN2
unclassified,integrated_circuits,US0378331005,APPLE INC,37,"Incorpora circuitos integrados de diseño personalizado en sus productos electrónicos de consumo, impulsando la demanda de tecnologías avanzadas de semiconductores.",,265598,USD,AAPL,SMART,STK,True,,IN2
unclassified,integrated_circuits,US63942X1063,NAVITAS SEMICONDUCTOR CORP,38,"Desarrolla y suministra circuitos integrados de nitruro de galio (GaN), que son cruciales para la conversión de energía de alta eficiencia en diversas aplicaciones.",,522128117,USD,NVTS,SMART,STK,False,,IN2
unclassified,integrated_circuits,US00108J1097,ACM RESEARCH INC-CLASS A,39,Tiene operaciones dentro del sector de los circuitos integrados.,"El negocio de ACM Research está significativamente ligado a la industria de los circuitos integrados, ya que la empresa suministra equipos de capital avanzados utilizados por los fabricantes de estos circuitos. Sus herramientas de limpieza húmeda y procesamiento frontal se utilizan en numerosos pasos para mejorar el rendimiento del producto, incluso en nodos de proceso cada vez más avanzados. Estas herramientas están diseñadas específicamente para la fabricación de chips de fundición, lógicos, de memoria, DRAM, de memoria flash 3D NAND, semiconductores de potencia y chips de semiconductores compuestos, lo que demuestra un enfoque centrado en el apoyo al ecosistema de fabricación de circuitos integrados.",295043917,USD,ACMR,SMART,STK,True,"[{'name': 'acmr-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/acmr-FY24-10-K.html'}]",IN2
