symbol,industry,theme,isin_code,name,rank,description,evidence,evidenceSources,ib_conid,currency,exchange,assetType,navigable,theme_id
OC,energy and utilities,energy_efficiency,US6907421019,OWENS CORNING,11,"Desarrolla y fabrica materiales de aislamiento, techos y otros materiales compuestos que mejoran la eficiencia energética de edificios y aplicaciones industriales, contribuyendo a la reducción del consumo de energía.","Owens Corning demuestra su enfoque en la Eficiencia Energética a través de varias actividades clave. La compañía fabrica y vende productos, incluido aislamiento, que proporcionan soluciones duraderas, sostenibles y energéticamente eficientes. Este compromiso se destaca aún más en sus informes de sostenibilidad, que muestran los esfuerzos para ayudar a los clientes a ahorrar energía y reducir las emisiones, así como a disminuir las emisiones de gases de efecto invernadero y los residuos. La compañía también reconoce la creciente demanda de productos que mejoran la eficiencia energética como un viento de cola secular a más largo plazo, y está convirtiendo su planta de fabricación de rollos minerales en Suecia a fusión eléctrica.","[{'name': 'oc-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/oc-Q225-10-Q.html'}, {'name': 'oc-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/oc-Q125-10-Q.html'}]",41289692,USD,SMART,STK,True,ENE
ABBN,energy and utilities,energy_efficiency,CH0012221716,ABB LTD-REG,12,"Contribuye a la eficiencia energética a través de sus ofertas en automatización industrial, productos de electrificación y soluciones de movimiento, permitiendo a los clientes optimizar el consumo de energía y reducir los costos operativos en diversos sectores.",,,2682965,CHF,SMART,STK,False,ENE
CSL,energy and utilities,energy_efficiency,US1423391002,CARLISLE COS INC,13,Impulsa avances en eficiencia energética mediante el desarrollo y suministro de materiales y soluciones innovadoras que optimizan el consumo de energía en diversas aplicaciones industriales y de construcción.,"Carlisle demuestra un enfoque en la Eficiencia Energética a través de sus innovadores productos y soluciones para la envolvente del edificio. Este compromiso es evidente en su estrategia 'Visión 2030', que enfatiza las inversiones en nuevos productos y soluciones que mejoran la sostenibilidad, la eficiencia energética y laboral. La dedicación de la empresa se ve aún más ejemplificada por la adquisición de Bonded Logic, un movimiento que fortalece su cartera con soluciones de construcción energéticamente eficientes como la tecnología de aislamiento de mezclilla reciclada. Los segmentos de Carlisle, como Carlisle Construction Materials y Carlisle Weatherproofing Technologies, producen respectivamente productos de techado energéticamente eficientes y soluciones para la envolvente del edificio, lo que destaca el enfoque integrado de la empresa en la eficiencia energética.","[{'name': 'csl-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/csl-Q125-10-Q.html'}, {'name': 'csl-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/csl-Q225-10-Q.html'}]",6120,USD,SMART,STK,True,ENE
3EC,energy and utilities,energy_efficiency,IE00B8KQN827,EATON CORP PLC,14,"Desarrolla y suministra soluciones de gestión de energía, sistemas eléctricos y tecnologías hidráulicas que mejoran la optimización de la energía y reducen el consumo en diversas aplicaciones industriales, comerciales y residenciales.",,,118017864,EUR,SMART,STK,True,ENE
MPWR,energy and utilities,energy_efficiency,US6098391054,MONOLITHIC POWER SYSTEMS INC,15,Desarrolla soluciones de energía integradas y de alto rendimiento que mejoran la eficiencia energética en una amplia gama de aplicaciones y sistemas electrónicos.,"El compromiso de MPS con el tema de la eficiencia energética es evidente en su misión de reducir el consumo de energía y materiales para un futuro sostenible. Este compromiso está diseñado para permitir que MPS ofrezca soluciones confiables, compactas y monolíticas que sean altamente eficientes energéticamente, rentables y ambientalmente responsables. Las fortalezas centrales de la empresa, incluido el conocimiento a nivel de sistema, la experiencia en diseño de semiconductores y las tecnologías patentadas innovadoras, respaldan aún más su enfoque en la provisión de soluciones de electrónica de potencia basadas en semiconductores de alto rendimiento.","[{'name': 'mpwr-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/mpwr-Q324-10-Q.html'}, {'name': 'mpwr-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/mpwr-Q125-10-Q.html'}, {'name': 'mpwr-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/mpwr-Q225-10-Q.html'}, {'name': 'mpwr-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/mpwr-FY24-10-K.html'}]",32106121,USD,SMART,STK,True,ENE
AYI,energy and utilities,energy_efficiency,US00508Y1029,ACUITY INC,16,Ofrece soluciones avanzadas de iluminación y gestión de edificios que contribuyen a mejorar la eficiencia energética en diversos entornos.,"Acuity Brands demuestra su enfoque en la eficiencia energética a través de su exclusiva cartera de productos electrónicos, que incluye controladores, sensores, controles y software que se conectan perfectamente a la nube a través de la aplicación de datos Atrius. La empresa enfatiza que esta oferta integrada, que controla la luz en un espacio desde la alimentación hasta la conectividad en la nube, es una oferta única en el mercado. Además, la adquisición de KE2 Therm, que proporciona soluciones inteligentes de control de refrigeración que ofrecen eficiencia y ahorro de costos, subraya aún más el compromiso de la empresa con la eficiencia energética. Acuity Brands también destaca el desarrollo de productos, como el downlight y el cilindro Gotham IVO, que reducen el consumo de energía y maximizan la comodidad de los ocupantes cuando se combinan con su plataforma de controles nLight.","[{'name': 'ayi-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/ayi-FY24-10-K.html'}]",13838371,USD,SMART,STK,True,ENE
AOS,energy and utilities,energy_efficiency,US8318652091,SMITH (A.O.) CORP,17,Desarrolla y fabrica soluciones de calentamiento y tratamiento de agua que mejoran la conservación de energía y reducen los costos de servicios públicos para aplicaciones residenciales y comerciales.,"A. O. Smith demuestra su enfoque en la eficiencia energética a través de varias iniciativas, incluyendo el aumento de las ventas de calderas en América del Norte impulsado por calderas comerciales de alta eficiencia y el próximo lanzamiento del Cyclone FLEX, un calentador de agua comercial más eficiente. La compañía también está expandiendo su capacidad de calentadores de agua comerciales en América del Norte para cumplir con las nuevas regulaciones de eficiencia del Departamento de Energía que entrarán en vigor en 2026. Además, A. O. Smith colabora estrechamente con los clientes para optimizar los cronogramas de producción, mejorando la eficiencia operativa general.","[{'name': 'aos-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/aos-FY24-10-K.html'}]",12225,USD,SMART,STK,True,ENE
ON,energy and utilities,energy_efficiency,US6821891057,ON SEMICONDUCTOR,18,Desarrolla soluciones de semiconductores que permiten una mayor eficiencia energética en diversos sistemas y aplicaciones electrónicas.,,,8677881,USD,SMART,STK,True,ENE
ITRI,energy and utilities,energy_efficiency,US4657411066,ITRON INC,19,Desarrolla y proporciona soluciones de red inteligente y agua inteligente que permiten a las empresas de servicios públicos y comunidades gestionar de manera más eficiente los recursos energéticos e hídricos.,"La participación de Itron en la eficiencia energética es evidente a través de sus proyectos de modernización de redes y ofertas de plataformas. La empresa apoya proyectos que brindan capacidades de inteligencia distribuida para mejorar la eficiencia, como lo demuestra su trabajo con la Public Service Company of New Mexico. La plataforma de Itron incluye soluciones para la eficiencia energética, la segmentación de la red, soluciones de microrredes y la respuesta a la demanda. Además, Itron está ayudando a HEDNO en Grecia a mejorar la eficiencia operativa y apoyar el objetivo de cero emisiones netas del país, lo que refleja un compromiso con la eficiencia de la red y objetivos de sostenibilidad más amplios.",,270760,USD,SMART,STK,True,ENE
HASI,energy and utilities,energy_efficiency,US41068X1000,HA SUSTAINABLE INFRASTRUCTUR,20,Se enfoca en proporcionar financiación para proyectos de infraestructura sostenible que mejoren significativamente la eficiencia energética.,"La empresa demuestra su compromiso con la eficiencia energética a través de sus inversiones en activos ""Behind-the-Meter"" (BTM) y proyectos de energía distribuida. Estos proyectos tienen como objetivo reducir el consumo y los costos de energía mediante la implementación de mejoras en la eficiencia energética, incluidos sistemas HVAC, iluminación, controles de energía, techos, ventanas, envolventes de edificios y sistemas de cogeneración. Los clientes de la empresa incluyen a los principales desarrolladores de proyectos de eficiencia energética, y su cartera BTM presenta una variedad de iniciativas de eficiencia energética con clientes existentes y nuevos. Además, las inversiones de deuda de la empresa en eficiencia energética a menudo están garantizadas por flujos de pago de ahorros de proyectos y derechos contractuales con ESCOs.","[{'name': 'hasi-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/hasi-Q125-10-Q.html'}, {'name': 'hasi-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/hasi-Q324-10-Q.html'}, {'name': 'hasi-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/hasi-FY24-10-K.html'}, {'name': 'hasi-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/hasi-Q225-10-Q.html'}]",125815462,USD,SMART,STK,True,ENE
NEE,energy and utilities,energy_efficiency,US65339F1012,NEXTERA ENERGY INC,21,Contribuye a la eficiencia energética a través de la implementación de programas y tecnologías diseñadas para reducir el consumo de energía de los clientes y optimizar su propia infraestructura de generación y transmisión.,,,75960201,USD,SMART,STK,True,ENE
MOD,energy and utilities,energy_efficiency,US6078281002,MODINE MANUFACTURING CO,22,"Desarrolla y fabrica soluciones de gestión térmica que mejoran la eficiencia energética en diversas aplicaciones industriales, comerciales y vehiculares.","Modine demuestra su enfoque en la eficiencia energética a través de varias iniciativas estratégicas. La misión de la empresa enfatiza la reducción del consumo de energía y agua, la disminución de las emisiones y el uso de refrigerantes respetuosos con el medio ambiente. Este compromiso está respaldado por su experiencia en gestión térmica, que ayuda a los clientes a cumplir con los estándares de eficiencia energética cada vez más estrictos. Además, Modine ha ampliado sus capacidades a través de adquisiciones, incluyendo AbsolutAire, un fabricante de sistemas de calefacción y ventilación; Climate by Design, especializado en tecnología de deshumidificación; y L.B. White, un proveedor de soluciones de calefacción especializadas. Modine también reconoce el impacto de la legislación sobre el cambio climático y los programas de incentivos gubernamentales en la demanda de sus productos, posicionándose para capitalizar las oportunidades de suministrar nuevas tecnologías que cumplan con los estándares ambientales y energéticos.","[{'name': 'mod-FY25-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/mod-FY25-10-K.html'}, {'name': 'mod-Q126-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/mod-Q126-10-Q.html'}]",271952,USD,SMART,STK,False,ENE
LII,energy and utilities,energy_efficiency,US5261071071,LENNOX INTERNATIONAL INC,23,"Contribuye a la eficiencia energética a través de sus innovadores sistemas de calefacción, ventilación, aire acondicionado y refrigeración diseñados para optimizar el consumo de energía.","El compromiso de Lennox con el tema de Eficiencia Energética es evidente a través de varias iniciativas, incluidas las transiciones a productos de bajo GWP y la expansión de su línea de bombas de calor con y sin conductos. La empresa también está integrando diagnósticos y controles inteligentes en sus sistemas para mejorar la eficiencia operativa de los clientes. Las asociaciones estratégicas, como las empresas conjuntas con Samsung y Ariston, apoyan aún más este enfoque, particularmente en el área de calentamiento de agua con bombas de calor, posicionando a la empresa para capitalizar la convergencia continua de los oficios de HVAC y calentamiento de agua.","[{'name': 'lii-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/lii-Q225-10-Q.html'}]",6608113,USD,SMART,STK,True,ENE
BLD,energy and utilities,energy_efficiency,US89055F1030,TOPBUILD CORP,24,Facilita la mejora del rendimiento energético de los edificios proporcionando e instalando diversas soluciones de aislamiento.,"El compromiso de TopBuild con el tema de la Eficiencia Energética es evidente en su negocio principal, que se centra en la instalación y distribución de aislamiento. La empresa declara explícitamente que sus productos de aislamiento impulsan la eficiencia térmica, reducen el consumo de energía y disminuyen las emisiones de carbono, posicionándolos como líderes en la entrega de estos beneficios tanto para viviendas nuevas como existentes, así como para instalaciones comerciales e industriales en Estados Unidos y Canadá. Además, TopBuild anticipa que el fortalecimiento de los requisitos de eficiencia energética apoyará la demanda de viviendas, reforzando la importancia de este tema para las operaciones y el crecimiento futuro de la empresa.","[{'name': 'bld-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/bld-Q324-10-Q.html'}, {'name': 'bld-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/bld-FY24-10-K.html'}]",196616907,USD,SMART,STK,True,ENE
IBP,energy and utilities,energy_efficiency,US45780R1014,INSTALLED BUILDING PRODUCTS,25,Proporciona aislamiento de edificios y otras soluciones de eficiencia energética que mejoran el rendimiento térmico y reducen el consumo de energía en estructuras residenciales y comerciales.,"La participación de IBP en el tema de la Eficiencia Energética es evidente en su papel en la construcción de viviendas y edificios energéticamente eficientes. La empresa enfatiza que el aislamiento es un componente crítico para la conservación de energía tanto en hogares como en estructuras comerciales, y como instalador líder de productos de aislamiento, IBP garantiza una instalación adecuada para maximizar la eficiencia energética. Además, el negocio de IBP se apoya en la creciente adopción de códigos de construcción avanzados destinados a mejorar la eficiencia energética en todo EE. UU.","[{'name': 'ibp-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/ibp-FY24-10-K.html'}]",143979238,USD,SMART,STK,True,ENE
ENPH,energy and utilities,energy_efficiency,US29355A1079,ENPHASE ENERGY INC,26,"Desarrolla y fabrica sistemas solares con almacenamiento basados en microinversores que mejoran la producción y gestión de energía para clientes residenciales y comerciales, contribuyendo a la eficiencia energética general.","El enfoque de Enphase Energy en la eficiencia energética es evidente a través de su Sistema de Energía Enphase, que permite el autoconsumo y tiene como objetivo maximizar el potencial energético de un hogar. Este sistema está diseñado para producir más energía y mejorar el tiempo de actividad y la confiabilidad del sistema. Además, la Batería IQ 10C está diseñada para ser más densa en energía y ocupar menos espacio que los modelos anteriores, lo que contribuye a una mayor eficiencia energética.","[{'name': 'enph-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/enph-Q225-10-Q.html'}]",105368327,USD,SMART,STK,True,ENE
ARM,energy and utilities,energy_efficiency,US0420682058,ARM HOLDINGS PLC-ADR,27,"Proporciona tecnología de procesador fundamental optimizada para un bajo consumo de energía, lo que permite una computación energéticamente eficiente en una amplia gama de dispositivos electrónicos.","El enfoque de Arm en la eficiencia energética es evidente en el desarrollo de una plataforma de cómputo diseñada para ofrecer rendimiento de IA en un espectro de capacidades de potencia. La empresa enfatiza la creciente demanda de soluciones de computación energéticamente eficientes, destacando que su plataforma está en una posición única para satisfacer estas necesidades. Esto se ve respaldado además por ejemplos como el NVIDIA Grace Blackwell, que se observa que es significativamente más eficiente energéticamente en comparación con los sistemas anteriores basados en x86, lo que ilustra el compromiso de Arm con la eficiencia energética tanto en la aceleración del rendimiento de IA como en las aplicaciones de computación en el borde.",,653400472,USD,SMART,STK,False,ENE
6503,energy and utilities,energy_efficiency,JP3902400005,MITSUBISHI ELECTRIC CORP,28,Impulsa avances en eficiencia energética a través de sus estrategias operativas y desarrollo de productos.,,,13905675,JPY,SMART,STK,False,ENE
EMR,energy and utilities,energy_efficiency,US2910111044,EMERSON ELECTRIC CO,29,"Proporciona soluciones de automatización y tecnologías industriales que mejoran la eficiencia operativa, reducen el desperdicio y optimizan el consumo de energía en una amplia gama de aplicaciones industriales y comerciales.",,,6842,USD,SMART,STK,True,ENE
AEIS,energy and utilities,energy_efficiency,US0079731008,ADVANCED ENERGY INDUSTRIES,30,Desarrolla y suministra soluciones de energía avanzadas que mejoran la eficiencia energética en diversos procesos industriales y tecnológicos.,"La participación de Advanced Energy en el tema de la Eficiencia Energética es evidente en su oferta de productos, que permiten a los clientes reducir u optimizar su consumo de energía a través de una mayor eficiencia de conversión de potencia, densidad de potencia, acoplamiento de potencia y control de procesos en diversas aplicaciones. La empresa reconoce que el mercado de equipos semiconductores apoya la creciente demanda de dispositivos semiconductores en aplicaciones impulsadas por megatendencias como la eficiencia energética. Si bien la eficiencia energética se reconoce como una megatendencia, no se destaca como una prioridad estratégica principal, lo que sugiere un nivel moderado de importancia para la empresa.","[{'name': 'aeis-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/aeis-Q225-10-Q.html'}]",4725946,USD,SMART,STK,True,ENE
WAB,energy and utilities,energy_efficiency,US9297401088,WABTEC CORP,31,"Proporciona tecnología ferroviaria avanzada y soluciones digitales que mejoran la eficiencia del combustible, reducen las emisiones y optimizan el rendimiento operativo para sistemas de carga y tránsito.","Wabtec reconoce la importancia de la eficiencia energética a través de las inversiones de sus clientes en soluciones que impulsan la eficiencia del combustible, la fiabilidad, la productividad y la seguridad. La empresa aspira a ser líder en la industria invirtiendo en eficiencia de combustible y tecnologías digitales que mejoran los resultados de los clientes. Wabtec también ve oportunidades en locomotoras nuevas, modernizaciones y tecnologías digitales, particularmente en Europa, donde la urbanización y la financiación de infraestructuras apoyan el crecimiento del negocio de tránsito al proporcionar desplazamientos más seguros, limpios y rentables.",,661633,USD,SMART,STK,True,ENE
GE,energy and utilities,energy_efficiency,US3696043013,GENERAL ELECTRIC,32,"Contribuye a la eficiencia energética mediante el desarrollo de tecnologías avanzadas para la generación de energía, la infraestructura de la red y la aviación, con el objetivo de optimizar la utilización de los recursos y reducir el consumo de energía en aplicaciones industriales.",,,498843743,USD,SMART,STK,True,ENE
