type,link_type,key,name,rank,description,evidence,evidenceSources,conid,currency,symbol,exchange,assetType,navigable,theme_id
materials and mining,mining_equipment,US2310211063,CUMMINS INC,11,"Proporciona motores y sistemas de potencia que son integrales para una amplia gama de equipos de minería, apoyando las demandas operativas del sector minero global.","Cummins demuestra su compromiso con la industria de equipos de minería a través de varias vías. El segmento de Sistemas de Potencia de la empresa diseña, fabrica y vende motores para aplicaciones industriales, incluida la minería. Esto se ve reforzado por el aumento de las ventas industriales debido a una mayor demanda en los mercados globales de minería, incluidas mayores ventas de posventa. Reforzando este compromiso, Cummins adquirió First Mode, un líder en soluciones híbridas de reacondicionamiento para operaciones mineras y ferroviarias, proporcionando el primer sistema híbrido de reacondicionamiento comercialmente disponible para equipos de minería, con el objetivo de reducir el costo total de propiedad y avanzar en la descarbonización.","[{'name': 'cmi-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/cmi-Q125-10-Q.html'}, {'name': 'cmi-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/cmi-FY24-10-K.html'}, {'name': 'cmi-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/cmi-Q324-10-Q.html'}]",6207,USD,CMI,SMART,STK,True,MI2
materials and mining,mining_equipment,US7391281067,POWELL INDUSTRIES INC,12,Ofrece una gama de equipos y servicios eléctricos vitales para las necesidades de infraestructura y operativas dentro de la industria minera.,"La participación de Powell Industries en la industria de equipos de minería se destaca por la adjudicación de un gran proyecto minero en la primera mitad del año fiscal 2025 centrado en la producción de potasa. La empresa recibió un premio por este proyecto en Canadá, lo que indica una mayor actividad en los mercados finales industriales. Si bien la empresa no fabrica explícitamente equipos de minería, este proyecto indica su participación en el sector a través de la prestación de servicios.","[{'name': 'powl-Q325-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/powl-Q325-10-Q.html'}]",273290,USD,POWL,SMART,STK,True,MI2
materials and mining,mining_equipment,US9297401088,WABTEC CORP,13,"Ofrece sólidas soluciones y componentes industriales vitales para la operación y el mantenimiento de maquinaria pesada, incluido el equipo desplegado en el sector minero.","La participación de Wabtec en la industria de Equipos de Minería es evidente a través de varias actividades. La empresa proporciona equipos y servicios al mercado minero, como lo demuestran los nuevos pedidos de minería, incluidos los sistemas de transmisión para minería, obtenidos en la región de Asia-Pacífico. Esto se ve respaldado aún más por el enfoque de la empresa en la renovación y actualización de flotas de camiones en el sector minero, particularmente en la región de APAC, donde obtuvieron pedidos significativos de nuevos equipos y contratos de servicios. El compromiso de Wabtec también se demuestra a través de la adquisición de L&M Radiator, un fabricante de radiadores y intercambiadores de calor para equipos de alta resistencia para el sector minero, y la empresa se beneficia de nuevos proyectos mineros y crecimiento del volumen en la región de África Subsahariana.","[{'name': 'wab-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/wab-Q225-10-Q.html'}, {'name': 'wab-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/wab-Q324-10-Q.html'}, {'name': 'wab-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/wab-Q125-10-Q.html'}, {'name': 'wab-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/wab-FY24-10-K.html'}]",661633,USD,WAB,SMART,STK,True,MI2
materials and mining,mining_equipment,US8330341012,SNAP-ON INC,14,Apoya a la industria de Equipos de Minería a través de sus productos y servicios.,,,12259,USD,SNA,SMART,STK,True,MI2
materials and mining,mining_equipment,US2441991054,DEERE & CO,15,Contribuye al sector de equipos de minería al proporcionar maquinaria y soluciones relacionadas para diversas operaciones mineras.,,,6393,USD,DE,SMART,STK,True,MI2
materials and mining,mining_equipment,US3434121022,FLUOR CORP,16,Contribuye a la temática de la industria de equipos de minería.,"La participación de Fluor en el tema de la industria de Equipos de Minería es evidente a través de su segmento de Soluciones Urbanas, que reportó aumentos significativos de ingresos en el trimestre de 2025 debido al aumento de las actividades de ejecución en un gran proyecto de metales y un gran proyecto de minería. La empresa está progresando activamente hacia la finalización de un proyecto de metales, incluso con cambios en el alcance. Además, Fluor está involucrada en un 'gran proyecto de minería', lo que contribuye al crecimiento de los ingresos de la empresa.","[{'name': 'flr-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/flr-Q125-10-Q.html'}]",11218575,USD,FLR,SMART,STK,True,MI2
materials and mining,mining_equipment,US3535141028,FRANKLIN ELECTRIC CO INC,17,Contribuye a la industria de equipos de minería.,"La empresa demuestra su compromiso con la industria de equipos de minería a través de la adquisición de PumpEng Pty Ltd, una empresa con sede en Australia especializada en el diseño, fabricación y servicio de bombas sumergibles para el sector minero; esta adquisición mejora la cartera de productos de la empresa y amplía su alcance de canales. PumpEng, un negocio de bombeo de deshidratación centrado en la industria minera, contribuyó con $5.7 millones en ventas netas incrementales en el primer trimestre de 2025. Además, el acuerdo de Barnes proporciona capacidad de fundición adicional en las Américas, lo que permite un posible reposicionamiento de herramientas.","[{'name': 'fele-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/fele-Q125-10-Q.html'}, {'name': 'fele-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/fele-Q225-10-Q.html'}]",269208,USD,FELE,SMART,STK,True,MI2
materials and mining,mining_equipment,US7473161070,QUAKER CHEMICAL CORPORATION,18,Suministra fluidos y lubricantes industriales esenciales que apoyan la operación y el mantenimiento de equipos de minería.,"El compromiso de Quaker Houghton con el tema de equipos de minería es evidente a través de su servicio a empresas mineras especializadas, ya que la empresa identifica la minería como una de sus industrias de clientes clave a nivel mundial. Sin embargo, la empresa indica una presencia reducida en la minería dentro de la región de Asia-Pacífico, señalando una mezcla de productos con menos minería en relación con la automotriz. La empresa reconoce que su base de clientes incluye miles de empresas mineras avanzadas, aunque la minería no parece ser un enfoque estratégico principal.","[{'name': 'kwr-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/kwr-FY24-10-K.html'}, {'name': 'kwr-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/kwr-Q324-10-Q.html'}, {'name': 'kwr-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/kwr-Q125-10-Q.html'}]",2009860,USD,KWR,SMART,STK,True,MI2
materials and mining,mining_equipment,US4891701009,KENNAMETAL INC,19,"Proporciona herramientas, componentes y materiales esenciales críticos para la fabricación, operación y mantenimiento de equipos de minería.","La conexión de Kennametal con el tema de Equipos de Minería es evidente a través de varios aspectos de su negocio. Los polvos metalúrgicos y de desgaste de la empresa son utilizados por productores y proveedores en operaciones de minería y canteras intensivas en equipos. Además, Kennametal ha desarrollado soluciones personalizadas para clientes de equipos de zanjeo y minería. Sin embargo, la menor actividad minera ha afectado negativamente las ventas del mercado final de Earthworks, particularmente en América y Asia Pacífico, lo que indica que, si bien está presente, el tema no es un impulsor principal para la empresa.","[{'name': 'kmt-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/kmt-Q125-10-Q.html'}, {'name': 'kmt-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/kmt-Q225-10-Q.html'}, {'name': 'kmt-Q325-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/kmt-Q325-10-Q.html'}]",8879,USD,KMT,SMART,STK,True,MI2
materials and mining,mining_equipment,US29355X1072,ENPRO INC,20,Sus operaciones incluyen componentes relacionados con la industria de equipos de minería.,"La participación de la empresa en el tema de Equipos de Minería es evidente a través de su segmento de Tecnologías de Sellado, que diseña y fabrica productos utilizados en el mercado de la minería. Este segmento proporciona productos y soluciones de valor agregado para aplicaciones mineras, y sus productos se utilizan en diversos procesos mineros. Si bien la minería es uno de varios mercados atendidos por el segmento de Tecnologías de Sellado, los productos de la empresa están diseñados específicamente para su uso en minería.","[{'name': 'npo-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/npo-Q225-10-Q.html'}, {'name': 'npo-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/npo-FY24-10-K.html'}]",15130035,USD,NPO,SMART,STK,True,MI2
