symbol,industry,theme,isin_code,name,rank,description,evidence,evidenceSources,ib_conid,currency,exchange,assetType,navigable,theme_id
HNR1,financials,reinsurance,DE0008402215,HANNOVER RUECK SE,11,"Opera como una importante reaseguradora mundial, proporcionando soluciones esenciales de transferencia de riesgos y alivio de capital a compañías de seguros primarias en todo el mundo.",,,11055810,EUR,SMART,STK,False,REI
AON,financials,reinsurance,IE00BLP1HW54,AON PLC-CLASS A,12,"Ofrece servicios de corretaje en el mercado de reaseguros, lo que permite la colocación y gestión de riesgos complejos para sus clientes.","La participación de Aon en la reaseguro es evidente a través de sus Soluciones de Reaseguro, que ha mostrado aumentos constantes de ingresos. Este crecimiento se atribuye a factores como aumentos de dos dígitos en valores vinculados a seguros y colocaciones facultativas, así como a la solidez en tratados impulsada por nuevos negocios netos y una fuerte retención. El desarrollo por parte de Aon de una oferta de reaseguro cibernético pionera, Aon surge stop-loss, demuestra aún más su participación en el reaseguro.","[{'name': 'aon-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/aon-Q125-10-Q.html'}, {'name': 'aon-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/aon-Q225-10-Q.html'}, {'name': 'aon-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/aon-Q324-10-Q.html'}, {'name': 'aon-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/aon-FY24-10-K.html'}]",414366114,USD,SMART,STK,True,REI
MCO,financials,reinsurance,US6153691059,MOODY'S CORP,13,"Sustenta la evaluación de riesgos y la asignación de capital dentro del sector de reaseguros al proporcionar calificaciones crediticias, investigación y herramientas analíticas esenciales.",,,6497,USD,SMART,STK,True,REI
HG,financials,reinsurance,BMG427061046,HAMILTON INSURANCE GROU-CL B,14,"Opera como un proveedor global de productos de reaseguro, ofreciendo soluciones de transferencia de riesgos a compañías de seguros en todo el mundo.","El compromiso de Hamilton Group con el tema de Reaseguros es evidente a través de sus operaciones comerciales principales. La empresa se identifica como una compañía global de seguros y reaseguros especializados con una plataforma dedicada, Hamilton Re, enfocada en escribir negocios de reaseguro a nivel mundial, incluidas líneas de propiedad, responsabilidad civil y especializadas. El segmento de Bermudas de la empresa alberga Hamilton Re y Hamilton Re U.S., que operan predominantemente negocios de reaseguro, con un crecimiento impulsado por las clases de reaseguro de responsabilidad civil y propiedad. El aumento de las primas brutas suscritas se debió principalmente a las clases de reaseguro en responsabilidad civil, especializadas y de propiedad.","[{'name': 'hg-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/hg-Q125-10-Q.html'}, {'name': 'hg-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/hg-FY24-10-K.html'}, {'name': 'hg-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/hg-Q225-10-Q.html'}]",664697724,USD,SMART,STK,False,REI
AIG,financials,reinsurance,US0268747849,AMERICAN INTERNATIONAL GROUP,15,Realiza negocios de Reaseguros.,"La participación de AIG en el reaseguro es evidente a través de sus alianzas estratégicas con reaseguradores, destinadas a gestionar la exposición a pérdidas por eventos catastróficos y pérdidas de riesgo individuales. La compañía confía en el reaseguro para gestionar las exposiciones al riesgo, las catástrofes y las reclamaciones importantes, optimizando su programa de reaseguro para gestionar la volatilidad y proteger el balance de los eventos extremos. Esto incluye esfuerzos para minimizar la exposición a pérdidas netas, gestionar las concentraciones de riesgo y optimizar el capital, así como acuerdos de reaseguro específicos como el de NICO. La estrategia de reaseguro de AIG forma parte de un enfoque a largo plazo para gestionar la volatilidad y mitigar las desventajas, especialmente en el negocio de Especialidades, con menores costos de reaseguro que contribuyen a mejorar la rentabilidad en el segmento Global Personal.","[{'name': 'aig-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/aig-Q125-10-Q.html'}, {'name': 'aig-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/aig-FY24-10-K.html'}, {'name': 'aig-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/aig-Q324-10-Q.html'}]",61319701,USD,SMART,STK,True,REI
KKR,financials,reinsurance,US48251W1045,KKR & CO INC,16,"Invierte y administra activos para el sector de reaseguros, proporcionando capital y apoyo estratégico a diversas operaciones de reaseguros.","El compromiso de KKR con el tema de la industria de Reaseguros es evidente a través de su subsidiaria, Global Atlantic, que ofrece una gama de soluciones de reaseguro a clientes institucionales, incluyendo transferencia de bloques, flujo y riesgos de pensiones. Global Atlantic proporciona soluciones de reaseguro personalizadas y participa en transacciones de reaseguro, asumiendo primas y retrocediendo riesgos. Esto está aún más respaldado por el aumento de las primas iniciales asumidas de transacciones de reaseguro con contingencias de vida o riesgo de morbilidad durante el año finalizado el 31 de diciembre de 2024, en comparación con el año finalizado el 31 de diciembre de 2023.","[{'name': 'kkr-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/kkr-Q125-10-Q.html'}, {'name': 'kkr-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/kkr-FY24-10-K.html'}, {'name': 'kkr-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/kkr-Q225-10-Q.html'}, {'name': 'kkr-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/kkr-Q324-10-Q.html'}]",321328198,USD,SMART,STK,True,REI
CG,financials,reinsurance,US14316J1088,CARLYLE GROUP INC/THE,17,Mantiene operaciones dentro del sector de Reaseguros.,"La participación de Carlyle en la industria de Reaseguros se realiza principalmente a través de Fortitude Re, que ha ejecutado más de $8 mil millones en transacciones de reaseguro, incluyendo múltiples acuerdos en Japón con Taiyo Life Insurance Company. Carlyle aprovecha sus capacidades de originación de inversiones y su trayectoria a largo plazo en Japón para respaldar la presencia líder de Fortitude en el mercado. La empresa proporciona soluciones de capital y liquidez para aseguradoras, impulsada por la creciente demanda de transferencia de riesgos y eficiencia de capital, con una sólida cartera de oportunidades de crecimiento. Carlyle enfatiza explícitamente la importancia estratégica de estas actividades de reaseguro, destacando las transacciones de Fortitude como un componente clave de su negocio de seguros.",,397999651,USD,SMART,STK,True,REI
MKL,financials,reinsurance,US5705351048,MARKEL GROUP INC,18,"Opera en el sector de Reaseguros, proporcionando soluciones de transferencia de riesgos a otras compañías de seguros.","La participación de Markel en la industria de Reaseguros es multifacética, como lo demuestra su segmento dedicado de Reaseguros, que generó ingresos operativos significativos. Las operaciones de seguros de la compañía incluyen la suscripción de seguros y reaseguros especializados globales que asumen riesgos, con la división de Reaseguros Globales ofreciendo productos de reaseguros de especialidades y de responsabilidad civil. Sin embargo, Markel ha decidido vender sus derechos de renovación de reaseguros y cesar la suscripción de nuevos negocios a través de su operación de reaseguros global, transicionando el negocio de Reaseguros Globales a liquidación, lo que indica un cambio estratégico de este sector.","[{'name': 'mkl-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/mkl-Q225-10-Q.html'}, {'name': 'mkl-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/mkl-FY24-10-K.html'}, {'name': 'mkl-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/mkl-Q125-10-Q.html'}]",271460,USD,SMART,STK,False,REI
SCR,financials,reinsurance,FR0010411983,SCOR SE,19,"Opera como una compañía mundial de reaseguros, que proporciona soluciones de transferencia de riesgos en los sectores de vida y propiedad y accidentes para apoyar a las aseguradoras primarias en todo el mundo.",,,42344148,EUR,SMART,STK,False,REI
WTM,financials,reinsurance,BMG9618E1075,WHITE MOUNTAINS INSURANCE GP,20,"Funciona como un importante proveedor de soluciones de reaseguro, contribuyendo a la transferencia de riesgos y a la gestión de capital dentro del panorama mundial de los seguros.","El compromiso de White Mountains con el tema de la Reaseguro es evidente a través de su subsidiaria Ark, una compañía de seguros y reaseguros de propiedad y daños especializados que ofrece una gama de productos. El compromiso de Ark se demuestra aún más por su patrocinio de Outrigger Re Ltd., una compañía con sede en Bermuda que proporciona protección de reaseguro garantizada para la cartera de exceso de pérdidas catastróficas de propiedad global de Bermuda de Ark, que White Mountains consolida en sus estados financieros como WM Outrigger Re. El rendimiento financiero del segmento Ark/WM Outrigger, incluidas las primas brutas suscritas significativas, subraya la participación activa de la compañía en el mercado de reaseguros.","[{'name': 'wtm-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/wtm-Q125-10-Q.html'}, {'name': 'wtm-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/wtm-FY24-10-K.html'}]",6607447,USD,SMART,STK,False,REI
WRB,financials,reinsurance,US0844231029,WR BERKLEY CORP,21,"Actúa como un proveedor destacado de servicios de reaseguro, desempeñando un papel importante en el mercado global al ofrecer soluciones de transferencia de riesgos a otras aseguradoras.","W. R. Berkley Corporation opera en el negocio de reaseguros a través de su segmento de Reaseguros y Excedentes Monolínea, que es uno de los dos segmentos de negocio principales de la empresa. Una parte notable de las reservas de siniestros netos de la empresa, aproximadamente $3.4 mil millones o el 18.7% al 30 de junio de 2025, se asigna a este segmento. La empresa también compra reaseguro externo y ha visto un crecimiento en el reaseguro de propiedades, lo que demuestra la participación activa y el interés estratégico de la empresa en los reaseguros.","[{'name': 'wrb-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/wrb-Q324-10-Q.html'}, {'name': 'wrb-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/wrb-Q125-10-Q.html'}, {'name': 'wrb-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/wrb-Q225-10-Q.html'}, {'name': 'wrb-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/wrb-FY24-10-K.html'}]",266822,USD,SMART,STK,True,REI
ARES,financials,reinsurance,US03990B1017,ARES MANAGEMENT CORP - A,22,Proporciona soluciones de capital y experiencia en gestión de inversiones a la industria de la reaseguros.,,,341904548,USD,SMART,STK,False,REI
FIHL,financials,reinsurance,BMG3398L1182,FIDELIS INSURANCE HOLDINGS L,23,"Opera como un proveedor global de soluciones de reaseguro, permitiendo a otras aseguradoras transferir y gestionar sus riesgos de suscripción.","La empresa exhibe una fuerte conexión con el tema de Reaseguro, demostrada por su gestión activa de la compra de Reaseguro saliente y la optimización de su cartera de Reaseguro con clientes principales. La empresa compra estratégicamente protección de Reaseguro saliente, incluidos productos tradicionales de Reaseguro y respaldados por ILS como bonos de catástrofe, para capitalizar condiciones de compra favorables y mejorar la protección de la cartera. La estrategia de la empresa implica aprovechar tanto el lado entrante como el saliente de su libro para optimizar el margen, y el reaseguro saliente sirve como un componente central de su estrategia de gestión de cartera.",,639336269,USD,SMART,STK,False,REI
AEX,financials,reinsurance,CH0044328745,CHUBB LTD,24,"Opera como un participante significativo en el mercado de reaseguros, proporcionando cobertura y capacidad esenciales a otras aseguradoras a nivel mundial.","Chubb Limited está profundamente involucrada en la industria de reaseguros, como lo demuestra su clasificación como organización global de seguros y reaseguros. La empresa opera un segmento dedicado de Reaseguros Globales, que incluye Chubb Tempest Re Bermuda, Chubb Tempest Re USA, Chubb Tempest Re International y Chubb Tempest Re Canada, ofreciendo una amplia gama de cobertura de reaseguro tradicional y no tradicional. Si bien el negocio global de Reaseguros de la empresa experimentó un crecimiento de primas, un enfoque disciplinado en los precios y la decisión de no participar en ciertas operaciones relacionadas con la propiedad llevaron a un crecimiento moderado en algunas áreas.","[{'name': 'cb-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/cb-Q324-10-Q.html'}, {'name': 'cb-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/cb-Q125-10-Q.html'}, {'name': 'cb-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/cb-Q225-10-Q.html'}, {'name': 'cb-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/cb-FY24-10-K.html'}]",83007963,EUR,SMART,STK,True,REI
AJG,financials,reinsurance,US3635761097,ARTHUR J GALLAGHER & CO,25,Facilita transacciones de reaseguro y proporciona servicios de intermediación para apoyar a los clientes en la gestión de riesgos complejos dentro del mercado global de reaseguros.,"Arthur J. Gallagher & Co. está significativamente involucrada en el mercado de reaseguros, como lo demuestra su participación en operaciones de corretaje de reaseguros. El segmento de corretaje de la empresa incluye operaciones de reaseguros, con Gallagher Re contribuyendo específicamente al crecimiento orgánico. El éxito de Gallagher Re se impulsa por la obtención de nuevos negocios, el aumento de las primas de renovación y la integración estratégica con equipos minoristas y mayoristas especializados, lo que indica un enfoque y una inversión dedicados en esta área. La empresa también identifica, negocia y coloca todas las formas de cobertura de reaseguro, solidificando aún más su posición en el sector de reaseguros.","[{'name': 'ajg-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/ajg-FY24-10-K.html'}, {'name': 'ajg-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/ajg-Q125-10-Q.html'}, {'name': 'ajg-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/ajg-Q324-10-Q.html'}]",4325,USD,SMART,STK,True,REI
WTY,financials,reinsurance,IE00BDB6Q211,WILLIS TOWERS WATSON PLC,26,Opera dentro del sector de Reaseguros.,"WTW ha vuelto a entrar en el sector de la intermediación de reaseguros a través de una empresa conjunta con Bain Capital, lo que indica un enfoque renovado en esta área. Esta medida incluye una inversión inicial y una opción para adquirir una participación mayoritaria en el futuro. Las actividades de la empresa se encuentran actualmente en fase de puesta en marcha, con esfuerzos centrados en la construcción de infraestructura y la contratación de talento, y el lanzamiento avanza según lo previsto. WTW también reconoce que las condiciones del mercado en la industria de la intermediación están influenciadas por los patrones de compra de seguros y reaseguros de sus clientes, lo que indica la relevancia del reaseguro para sus operaciones en general.","[{'name': 'wtw-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/wtw-Q324-10-Q.html'}, {'name': 'wtw-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/wtw-Q125-10-Q.html'}, {'name': 'wtw-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/wtw-FY24-10-K.html'}]",217947850,EUR,SMART,STK,True,REI
