symbol,industry,theme,isin_code,name,rank,description,evidence,evidenceSources,ib_conid,currency,exchange,assetType,navigable,theme_id
CPRT,industrial,recycling_services,US2172041061,COPART INC,11,"Gestiona la subasta y comercialización de vehículos de salvamento, contribuyendo a la industria de servicios de reciclaje al facilitar la recuperación de piezas y materiales de automóviles dañados y al final de su vida útil.","El negocio de Copart apoya significativamente la industria de servicios de reciclaje, ya que la compañía declara explícitamente que es un facilitador crítico para la reutilización y el reciclaje mundial de vehículos, piezas y materias primas. Esto se demuestra aún más por el hecho de que algunos de sus vehículos se devuelven a sus insumos de materia prima a través del desguace, lo que reduce la necesidad de extracción de nuevos recursos. El compromiso de Copart con la gestión ambiental es evidente en su objetivo de proporcionar beneficios ambientales y sociales a través de sus operaciones principales.","[{'name': 'cprt-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/cprt-FY24-10-K.html'}, {'name': 'cprt-Q325-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/cprt-Q325-10-Q.html'}]",4728523,USD,SMART,STK,True,REC
IP,industrial,recycling_services,US4601461035,INTERNATIONAL PAPER CO,12,"Proporciona servicios de reciclaje esenciales para la recuperación y reutilización de fibra, apoyando prácticas sostenibles dentro de la industria del papel y el embalaje.","La empresa demuestra su compromiso con el tema de Servicios de Reciclaje a través de la operación de 16 plantas de reciclaje en EE. UU., donde procesa aproximadamente un millón de toneladas de OCC y papel mixto y blanco. La importancia del reciclaje para la empresa se ve reforzada por la divulgación de los volúmenes de ventas de reciclaje, que se siguen junto con los de otros productos importantes. Específicamente, el volumen de reciclaje fue de 532 en el tercer trimestre de 2024 y 529 en el tercer trimestre de 2023 (en miles de toneladas cortas).","[{'name': 'ip-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/ip-Q324-10-Q.html'}, {'name': 'ip-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/ip-FY24-10-K.html'}]",8511,USD,SMART,STK,True,REC
LYB,industrial,recycling_services,NL0009434992,LYONDELLBASELL INDU-CL A,13,"Avanza soluciones para residuos plásticos a través de tecnologías de reciclaje mecánico y avanzado, contribuyendo a la circularidad de los materiales.","La participación de LyondellBasell en Servicios de Reciclaje es evidente a través de la construcción de una planta de reciclaje químico MoReTec-1 a escala comercial en Colonia, Alemania, utilizando su tecnología patentada de reciclaje avanzado para abordar la creciente demanda de plásticos circulares. La estrategia de la compañía incluye un crecimiento disciplinado en soluciones circulares y de baja emisión de carbono, ejemplificado aún más por las inversiones en la instalación MoReTec-1, que tiene como objetivo fortalecer sus ventajas tecnológicas y de costos. Adicionalmente, el aumento de la capacidad de compuestos reciclados ha contribuido a un aumento en los volúmenes de ventas e ingresos.","[{'name': 'lyb-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/lyb-Q324-10-Q.html'}]",74866700,USD,SMART,STK,True,REC
SW,industrial,recycling_services,IE00028FXN24,SMURFIT WESTROCK PLC,14,"Implica la recuperación y el procesamiento de materiales de papel y cartón, contribuyendo a los principios de la economía circular dentro de la industria del embalaje.","La conexión de la empresa con el tema de Servicios de Reciclaje se deriva de su uso de embalajes a base de papel, que generalmente están hechos de materiales reciclables. Esto está impulsado por los cambiantes comportamientos de los consumidores y una mayor conciencia sobre las soluciones de embalaje no sostenibles, particularmente con el auge del comercio electrónico. Si bien la empresa no ofrece explícitamente servicios de reciclaje, su enfoque en materiales reciclables indica una alineación con el tema.","[{'name': 'sw-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/sw-FY24-10-K.html'}, {'name': 'sw-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/sw-Q225-10-Q.html'}]",713434903,USD,SMART,STK,True,REC
CMC,industrial,recycling_services,US2017231034,COMMERCIAL METALS CO,15,"Opera como un consumidor y procesador importante de chatarra metálica reciclada, integrando estos materiales directamente en sus procesos de producción de acero.",,,5811,USD,SMART,STK,True,REC
DOW,industrial,recycling_services,US2605571031,DOW INC,16,"Desarrolla e implementa soluciones que promueven la economía circular de los plásticos, contribuyendo a mejorar los procesos de reciclaje y la creación de productos con contenido reciclado.","El compromiso de Dow con el tema de Servicios de Reciclaje se destaca por su adquisición de Circulus Holdings, una empresa estadounidense de reciclaje mecánico, el 1 de agosto de 2024, por aproximadamente 130 millones de dólares. Esta adquisición demuestra el énfasis estratégico de Dow en la conversión de residuos plásticos en resina postconsumo, lo que indica una participación directa en los servicios de reciclaje. Si bien la inversión significa un compromiso con el reciclaje, la ausencia de detalles específicos sobre la contribución a los ingresos sugiere que este tema representa actualmente una parte menor del negocio general de Dow.","[{'name': 'dow-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/dow-Q324-10-Q.html'}, {'name': 'dow-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/dow-FY24-10-K.html'}]",356576040,USD,SMART,STK,True,REC
CSTM,industrial,recycling_services,FR0013467479,CONSTELLIUM SE,17,"Utiliza procesos de reciclaje para mejorar la sostenibilidad y eficiencia de su producción de aluminio, contribuyendo a los principios de la economía circular dentro de la industria de metales.",,,394959368,USD,SMART,STK,False,REC
WMS,industrial,recycling_services,US00790R1041,ADVANCED DRAINAGE SYSTEMS IN,18,"Utiliza plásticos reciclados, especialmente HDPE, en la fabricación de sus productos de alcantarillado pluvial, drenaje y gestión del agua, creando así demanda y contribuyendo a la industria de servicios de reciclaje.",,,161687802,USD,SMART,STK,True,REC
PKG,industrial,recycling_services,US6951561090,PACKAGING CORP OF AMERICA,19,Contribuye a la economía circular utilizando fibra reciclada en sus productos de embalaje y garantizando la reciclabilidad de sus soluciones a base de papel.,"La participación de PCA en los Servicios de Reciclaje está significativamente influenciada por la adquisición de Greif, que se espera que aumente la mezcla reciclada de la empresa a aproximadamente el 30%. Esta adquisición también brinda a PCA oportunidades mejoradas, particularmente a través de la planta 100% reciclada de Greif en Massillon. Si bien la empresa destaca este aumento en el uso de material reciclado, no es necesariamente indicativo de tecnologías o servicios de reciclaje únicos.",,7740411,USD,SMART,STK,True,REC
GPK,industrial,recycling_services,US3886891015,GRAPHIC PACKAGING HOLDING CO,20,Sus operaciones de envasado son importantes para el tema de Servicios de Reciclaje.,"La conexión de Graphic Packaging con los Servicios de Reciclaje es evidente en sus prácticas comerciales principales. El empaque de consumo de la compañía está diseñado para ser reciclado y trabaja activamente en toda la cadena de valor para facilitar un reciclaje más sencillo. Reforzando este compromiso, Graphic Packaging tiene como objetivo reducir el impacto ambiental del empaque de consumo, apoyando una economía circular y un futuro sostenible. Esto se demuestra aún más con la construcción de su nueva planta de fabricación de cartón reciclado.","[{'name': 'gpk-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/gpk-Q324-10-Q.html'}, {'name': 'gpk-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/gpk-Q125-10-Q.html'}, {'name': 'gpk-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/gpk-FY24-10-K.html'}]",49476732,USD,SMART,STK,True,REC
DAR,industrial,recycling_services,US2372661015,DARLING INGREDIENTS INC,21,Sus operaciones son fundamentales para el funcionamiento eficaz del sector de servicios de reciclaje.,,,6604385,USD,SMART,STK,True,REC
XOM,industrial,recycling_services,US30231G1022,EXXON MOBIL CORP,22,"Se enfoca en el desarrollo e implementación de tecnologías avanzadas de reciclaje, particularmente para plásticos, para recuperar materias primas valiosas y contribuir a una economía circular.","ExxonMobil está expandiendo su participación en servicios de reciclaje, destacada por la puesta en marcha de su segunda unidad de reciclaje avanzado en Baytown, que utiliza tecnología patentada para reciclar residuos plásticos a un costo reducido. Esta nueva unidad, similar a la primera, puede procesar 80 millones de libras de plástico al año para polímeros circulares certificados, abordando oportunidades para reciclar plásticos dentro de sus instalaciones. Darren Woods ha mencionado estas oportunidades en el contexto de proyectos downstream, indicando la exploración más amplia de la empresa en el reciclaje de plásticos.",,13977,USD,SMART,STK,True,REC
SON,industrial,recycling_services,US8354951027,SONOCO PRODUCTS CO,23,Apoya el ecosistema de servicios de reciclaje a través del desarrollo de envases reciclables y el uso estratégico de contenido reciclado en sus procesos de fabricación.,"La participación de Sonoco en Servicios de Reciclaje se relaciona principalmente con su segmento de Empaques Industriales de Papel. Con fecha efectiva del 1 de enero de 2024, las operaciones de reciclaje de la empresa dentro de este segmento se transformaron en una función de adquisición, lo que resultó en que no se registraran ventas netas de reciclaje, y el margen de estas operaciones ahora reduce el costo de las ventas. La empresa produce y vende bienes hechos de fibra reciclada, incluyendo tubos de cartón, conos, núcleos y empaques protectores a base de papel. Si bien se llevan a cabo operaciones de reciclaje, no se consideran una operación importante y se tratan como una función de adquisición.","[{'name': 'son-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/son-FY24-10-K.html'}, {'name': 'son-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/son-Q324-10-Q.html'}, {'name': 'son-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/son-Q125-10-Q.html'}]",611273,USD,SMART,STK,True,REC
CWST,industrial,recycling_services,US1474481041,CASELLA WASTE SYSTEMS INC-A,24,Proporciona servicios de reciclaje como un componente clave de sus soluciones integradas de gestión de residuos.,"Casella Waste Systems participa en la industria de Servicios de Reciclaje a través de sus servicios de gestión de recursos, que incluyen servicios de reciclaje y orgánicos. La empresa opera múltiples instalaciones de reciclaje y obtiene ingresos de tarifas de procesamiento, tarifas de vertido y ventas de materias primas recicladas. El segmento de Soluciones de Recursos, que incluye el reciclaje, ha mostrado aumentos de ingresos debido a mayores volúmenes de reciclaje y un mejor rendimiento en instalaciones modernizadas como las de Boston y Willimantic. Si bien el reciclaje es un componente de las ofertas de servicios más amplias de la empresa, contribuye a los ingresos y está respaldado por inversiones en instalaciones y capacidades de procesamiento.","[{'name': 'cwst-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/cwst-Q125-10-Q.html'}, {'name': 'cwst-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/cwst-FY24-10-K.html'}, {'name': 'cwst-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/cwst-Q225-10-Q.html'}]",4728828,USD,SMART,STK,False,REC
AMCR,industrial,recycling_services,JE00BJ1F3079,AMCOR PLC,25,Desempeña un papel dentro del sector de Servicios de Reciclaje.,,,364845429,USD,SMART,STK,True,REC
CWY,industrial,recycling_services,AU000000CWY3,CLEANAWAY WASTE MANAGEMENT L,26,"Implica la prestación de servicios de reciclaje, contribuyendo a prácticas sostenibles de gestión de residuos.",,,221020224,AUD,SMART,STK,False,REC
AVY,industrial,recycling_services,US0536111091,AVERY DENNISON CORP,27,Tiene una implicación con el tema de Servicios de Reciclaje.,,,4694,USD,SMART,STK,True,REC
WTTR,industrial,recycling_services,US81617J3014,SELECT WATER SOLUTIONS INC,28,Ofrece servicios de reciclaje y reutilización de agua que apoyan operaciones sostenibles y reducen el impacto ambiental de las actividades industriales.,"Select Water Solutions demuestra un fuerte compromiso con los Servicios de Reciclaje, particularmente dentro de su segmento de Infraestructura Hídrica. La empresa enfatiza su compromiso de desarrollar alternativas sostenibles y rentables al agua dulce al ofrecer soluciones para la recolección, tratamiento y reutilización del agua producida. Esto está respaldado por el enfoque de la empresa en el crecimiento de la Infraestructura Hídrica, incluida la firma de nuevos acuerdos para proyectos de recolección, reciclaje, distribución y eliminación, así como la adquisición de infraestructura de reciclaje de operadores de E&P. La empresa tiene una huella de reciclaje líder en la industria, con un enfoque en el ciclo de vida completo y los ingresos ponderados por producción, y ha logrado una tasa de reciclaje máxima de 500.000 barriles por día en una instalación.","[{'name': 'wttr-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/wttr-FY24-10-K.html'}]",273043228,USD,SMART,STK,False,REC
XYL,industrial,recycling_services,US98419M1009,XYLEM INC,29,"Proporciona tecnologías de tratamiento y transporte de agua que permiten el reciclaje y la reutilización de los recursos hídricos, apoyando directamente los servicios de reciclaje orientados a la gestión sostenible de los recursos.","Xylem demuestra su participación en Servicios de Reciclaje a través de su segmento de Soluciones y Servicios de Agua, que ofrece servicios de reciclaje/reutilización. Estos servicios están diseñados para mejorar la confiabilidad operativa, el rendimiento y el cumplimiento ambiental para los clientes. La empresa proporciona soluciones personalizadas, incluidas alternativas de reciclaje/reutilización, como parte de sus ofertas más amplias de soluciones de agua.","[{'name': 'xyl-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/xyl-Q324-10-Q.html'}, {'name': 'xyl-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/xyl-Q225-10-Q.html'}]",95703740,USD,SMART,STK,True,REC
FSLR,industrial,recycling_services,US3364331070,FIRST SOLAR INC,30,"Ofrece programas de reciclaje para sus paneles solares, contribuyendo a la gestión sostenible del fin de la vida útil dentro de la industria solar.","First Solar demuestra su compromiso con los Servicios de Reciclaje a través de varias actividades clave. La empresa aborda el reciclaje de módulos desde la obtención de materias primas hasta el final de su vida útil, lo que resalta un compromiso con la reducción de los impactos ambientales. Este compromiso está aún más respaldado por el establecimiento de un fideicomiso con importantes recursos financieros, que incluyen valores de mercado restringidos y equivalentes de efectivo, para cubrir las obligaciones de recolección y reciclaje de módulos solares. La inclusión de los costos de recolección y reciclaje de módulos solares en el costo de las ventas y la mención explícita de los costos futuros de recolección y reciclaje en las declaraciones prospectivas y las políticas contables críticas subrayan la integración de las consideraciones de reciclaje en la planificación financiera y las operaciones de la empresa.","[{'name': 'fslr-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/fslr-FY24-10-K.html'}, {'name': 'fslr-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/fslr-Q324-10-Q.html'}, {'name': 'fslr-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/fslr-Q225-10-Q.html'}]",41622169,USD,SMART,STK,True,REC
TEX,industrial,recycling_services,US8807791038,TEREX CORP,31,Sus operaciones comerciales contribuyen a la industria de servicios de reciclaje.,"El compromiso de Terex con los Servicios de Reciclaje es evidente a través de su posición como fabricante industrial global de soluciones de residuos y reciclaje. Esto se ve reforzado por la adquisición de Environmental Solutions Group (ESG), una medida destinada a fortalecer la cartera de Terex dentro del mercado final de residuos y reciclaje de rápido crecimiento. La empresa diseña, construye y da soporte a productos utilizados en la gestión de residuos y el reciclaje, y las soluciones de residuos y reciclaje representan ahora aproximadamente el 30% de los ingresos globales de Terex, lo que pone de relieve su importancia para el negocio general de la empresa.","[{'name': 'tex-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/tex-Q324-10-Q.html'}, {'name': 'tex-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/tex-FY24-10-K.html'}]",12732,USD,SMART,STK,True,REC
