symbol,industry,theme,isin_code,name,rank,description,evidence,evidenceSources,ib_conid,currency,exchange,assetType,navigable,theme_id
ECPG,financials,credit_services,US2925541029,ENCORE CAPITAL GROUP INC,30,"Se enfoca en la gestión de crédito y los servicios de recuperación de deudas, desempeñando un papel en el sector más amplio de servicios de crédito mediante la adquisición y gestión de carteras de cuentas por cobrar de consumidores en mora.","La participación de Encore Capital Group en el tema de la industria de Servicios de Crédito es significativa, como lo demuestran sus actividades comerciales principales. La empresa compra carteras de préstamos morosos de consumidores (NPL) de instituciones financieras, ayudando en la resolución de deudas impagas y desempeñando un papel fundamental en el ecosistema del crédito al consumidor. Encore declara explícitamente su provisión de soluciones de recuperación de deuda y servicios relacionados en varios activos financieros, gestionando cuentas por cobrar de consumidores en mora al trabajar con individuos para pagar sus obligaciones. Además, a través de Cabot, Encore es uno de los mayores proveedores de servicios de gestión de crédito en Europa y el Reino Unido, ofreciendo servicios de deuda, cobros en etapas tempranas y externalización de procesos de negocio.","[{'name': 'ecpg-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/ecpg-Q324-10-Q.html'}, {'name': 'ecpg-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/ecpg-FY24-10-K.html'}, {'name': 'ecpg-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/ecpg-Q125-10-Q.html'}, {'name': 'ecpg-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/ecpg-Q225-10-Q.html'}]",19967100,USD,SMART,STK,True,CRE
PGY,financials,credit_services,IL0011858912,PAGAYA TECHNOLOGIES LTD -A,31,"Aprovecha una red de inteligencia artificial para mejorar la toma de decisiones crediticias para las instituciones financieras, ampliando así el acceso a los servicios de crédito para una gama más amplia de prestatarios.","El enfoque de Pagaya en mejorar la determinación de la solvencia crediticia a través de su tecnología de IA demuestra su compromiso con los servicios de crédito. La IA de la empresa ayuda a los socios a tomar decisiones para otorgar crédito a los consumidores, lo que les permite convertir una mayor proporción de su volumen de solicitudes en préstamos originados. La tecnología de Pagaya aborda los enfoques obsoletos y manuales que se utilizan a menudo para determinar la solvencia crediticia, lo que permite a los proveedores de servicios financieros aprobar una mayor proporción de solicitudes.","[{'name': 'pgy-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/pgy-Q225-10-Q.html'}]",689365099,USD,SMART,STK,False,CRE
INTU,financials,credit_services,US4612021034,INTUIT INC,32,Proporciona herramientas de gestión financiera que generan datos y conocimientos relevantes para la evaluación crediticia y diversos servicios de crédito para consumidores y pequeñas empresas.,"El compromiso de Intuit con el tema de Servicios de Crédito se manifiesta principalmente a través de su segmento Credit Karma, que funciona como una plataforma de finanzas personales. Credit Karma proporciona a los usuarios acceso a puntajes e informes de crédito, monitoreo de crédito e identidad, servicios de disputa de informes de crédito y herramientas para construir crédito. Además, Credit Karma ofrece recomendaciones personalizadas para diversos productos financieros, incluyendo tarjetas de crédito y préstamos, con ingresos derivados de acciones como la emisión de tarjetas de crédito y la financiación de préstamos.","[{'name': 'intu-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/intu-Q125-10-Q.html'}, {'name': 'intu-Q325-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/intu-Q325-10-Q.html'}, {'name': 'intu-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/intu-FY24-10-K.html'}, {'name': 'intu-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/intu-Q225-10-Q.html'}]",270662,USD,SMART,STK,True,CRE
CACC,financials,credit_services,US2253101016,CREDIT ACCEPTANCE CORP,33,"Ofrece diversos servicios de crédito, incluidas opciones de financiación para consumidores.",,,267192,USD,SMART,STK,False,CRE
NCNO,financials,credit_services,US63947X1019,NCINO INC,34,"Proporciona una plataforma basada en la nube que agiliza y automatiza diversos aspectos de la originación y gestión de créditos para instituciones financieras, mejorando la eficiencia en los servicios de crédito.","nCino desempeña un papel importante en los servicios de crédito al proporcionar una plataforma SaaS basada en la nube que permite a las instituciones financieras gestionar préstamos, incorporación, apertura de cuentas y gestión de carteras. Un banco regional de 25 mil millones de dólares duplicó su compromiso anual con nCino al adoptar sus soluciones de préstamos hipotecarios y de consumo, junto con una renovación de 5 años, lo que indica la importancia de nCino en la optimización de las experiencias de los clientes en productos de préstamos de consumo. Además, una cooperativa de crédito de 800 millones de dólares adoptó las soluciones de préstamos de consumo de nCino, que incluyen préstamos indirectos para automóviles, préstamos comerciales y apertura de cuentas, lo que destaca el impacto de la empresa en la industria de servicios de crédito.",,537162956,USD,SMART,STK,False,CRE
STC,financials,credit_services,US8603721015,STEWART INFORMATION SERVICES,35,"Apoya a la industria de servicios crediticios al proporcionar seguros de título y servicios de cierre esenciales que sustentan las transacciones inmobiliarias, un área clave para la extensión del crédito.","La participación de la compañía en Servicios de Crédito es evidente a través de su segmento de Soluciones Inmobiliarias, donde los ingresos han aumentado debido a los servicios de información y valoración de crédito. Específicamente, los ingresos operativos en el cuarto trimestre de 2024 mejoraron un 42%, principalmente debido al aumento de los ingresos por estos servicios. Este crecimiento es un tema recurrente, ya que el CEO y el CFO han señalado que el negocio de soluciones inmobiliarias continúa ganando impulso, con un crecimiento de los ingresos impulsado por mayores ingresos de los servicios de evaluación de información crediticia, aunque la compañía también gestiona los costos asociados con los datos crediticios y los incorpora en los contratos.","[{'name': 'stc-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/stc-Q324-10-Q.html'}, {'name': 'stc-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/stc-Q225-10-Q.html'}, {'name': 'stc-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/stc-FY24-10-K.html'}]",12437,USD,SMART,STK,True,CRE
PAGS,financials,credit_services,KYG687071012,PAGSEGURO DIGITAL LTD-CL A,36,Participa en la prestación de servicios de crédito dentro de su plataforma de tecnología financiera.,"El enfoque de PagSeguro en servicios de crédito es evidente a través del rápido crecimiento interanual de su cartera de crédito y financiación, que alcanzó los 3.700 millones de BRL, un aumento del 34%. Esta expansión está respaldada por la originación de productos garantizados, que representan una parte significativa de su libro de préstamos. La adquisición de una licencia bancaria ha permitido a PagSeguro ampliar aún más su oferta de productos y profundizar la interacción con los clientes a través de ofertas de crédito, impulsando ingresos bancarios récord de 582 millones de BRL, un aumento interanual del 60% principalmente por mayores ingresos por intereses.",,303325834,USD,SMART,STK,False,CRE
CASH,financials,credit_services,US59100U1088,PATHWARD FINANCIAL INC,37,Contribuye a Servicios de Crédito mediante la entrega de diversos productos y soluciones financieras basadas en crédito.,"La participación de la empresa en servicios de crédito es evidente a través de sus productos Refund Transfer y Refund Advance, que han experimentado un aumento del 13% en ingresos no financieros. Este crecimiento está respaldado además por un aumento de 100 millones de dólares en la originación de Refund Advance, lo que representa un aumento del 7%. El compromiso de la empresa también se demuestra al firmar un contrato con un nuevo socio para originar préstamos a través de su mercado de préstamos y las mejoras en los modelos de suscripción que han llevado a tasas de pérdida favorables.",,3655441,USD,SMART,STK,True,CRE
PRG,financials,credit_services,US74319R1014,PROG HOLDINGS INC,38,Se enfoca en proporcionar servicios dentro de la industria de Servicios de Crédito.,"PROG Holdings demuestra un compromiso con los servicios de crédito a través de su segmento Vive, que ofrece préstamos revolventes y tarjetas de crédito a clientes que pueden no calificar para préstamos principales tradicionales. Además, PROG posee Build, una herramienta de gestión financiera para la creación de crédito. Sin embargo, no se espera que los resultados financieros de Build sean materiales para los resultados consolidados de la empresa, lo que sugiere un impacto limitado.","[{'name': 'prg-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/prg-Q324-10-Q.html'}, {'name': 'prg-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/prg-FY24-10-K.html'}]",455946288,USD,SMART,STK,True,CRE
SEZL,financials,credit_services,US78435P1057,SEZZLE INC,39,"Proporciona una plataforma de 'Compra ahora, paga después' que permite a los consumidores dividir las compras en cuotas sin intereses, operando dentro del sector de servicios de crédito.","El negocio principal de Sezzle gira en torno a la prestación de servicios de ""compra ahora, paga después"" (BNPL), que inherentemente implican servicios de crédito. Un equipo dedicado de ingenieros y especialistas en riesgos supervisa sistemas propietarios para evaluar el riesgo crediticio, asignar límites de gasto, gestionar la recaudación de fondos e identificar transacciones potencialmente fraudulentas. Esto se ve respaldado además por la asociación de Sezzle con WebBank para proporcionar servicios de préstamo y su énfasis en el pago responsable, lo que demuestra el enfoque de la empresa en proporcionar flexibilidad financiera a los consumidores.","[{'name': 'sezl-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/sezl-FY24-10-K.html'}]",648434877,USD,SMART,STK,False,CRE
