type,link_type,key,name,rank,description,evidence,evidenceSources,conid,currency,symbol,exchange,assetType,navigable
entertainment and media,entertainment_services,US0378331005,APPLE INC,11,"Proporciona un conjunto integral de servicios de entretenimiento digital, que incluyen transmisión de música, contenido de video y suscripciones de juegos, integrados en su ecosistema de dispositivos.",,,265598,USD,AAPL,SMART,STK,True
entertainment and media,entertainment_services,US5178341070,LAS VEGAS SANDS CORP,12,"Proporciona una amplia gama de servicios de entretenimiento a través de sus resorts integrados, que abarcan juegos, espectáculos en vivo y actividades de ocio.","La participación de Las Vegas Sands en el tema de la industria de Servicios de Entretenimiento es evidente a través de su diversa oferta de entretenimiento dentro de sus resorts integrados. La compañía genera ingresos por entretenimiento a través de eventos en lugares como la Venetian Arena, complementados con inversiones en nuevas atracciones, opciones de gastronomía, venta minorista y entretenimiento como parte de expansiones como la Fase II de The Londoner Macao. Además, la compañía experimenta fluctuaciones de ingresos en entretenimiento, convenciones y otros servicios como operaciones de ferry, Sky Park y spas en sus operaciones de Marina Bay Sands y Macao, lo que indica la importancia de estos servicios para el desempeño financiero de la compañía.","[{'name': 'lvs-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/lvs-Q125-10-Q.html'}, {'name': 'lvs-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/lvs-Q324-10-Q.html'}, {'name': 'lvs-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/lvs-FY24-10-K.html'}]",32602412,USD,LVS,SMART,STK,True
entertainment and media,entertainment_services,US2855121099,ELECTRONIC ARTS INC,13,"Desarrolla y publica una amplia cartera de títulos de entretenimiento interactivo, contribuyendo significativamente al mercado de servicios de entretenimiento digital.","El enfoque de EA en los servicios de entretenimiento es evidente a través de sus ofertas de servicios en vivo, que incluyen contenido adicional y opciones de suscripción diseñadas para mejorar la jugabilidad y brindar valor a los jugadores. Estos servicios, incluidos EA Play y EA Play Pro, representan una inversión significativa en la provisión de entretenimiento continuo y son un componente clave de su modelo de negocio, contribuyendo a los ingresos recurrentes. Las ofertas de servicios en vivo de EA están diseñadas para extender y mejorar la jugabilidad, lo que demuestra la participación de la compañía en la provisión de servicios de entretenimiento más allá de la compra inicial del juego.","[{'name': 'ea-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/ea-Q225-10-Q.html'}]",268995,USD,EA,SMART,STK,True
entertainment and media,entertainment_services,US5770811025,MATTEL INC,14,"Desarrolla y licencia sus icónicas marcas para diversas formas de contenido de entretenimiento, incluyendo películas, series de televisión y medios digitales, extendiendo las experiencias de juego más allá de los juguetes físicos.","Mattel se centra en expandir sus ofertas de entretenimiento para capturar el valor total de su propiedad intelectual fuera de los juguetes tradicionales, lo que incluye el crecimiento de marcas franquiciadas y la aceleración de contenidos. Como parte de esta estrategia, la empresa se está expandiendo activamente en verticales de negocio altamente rentables, incluyendo contenido, productos de consumo y experiencias digitales y en vivo. La expansión de Mattel en experiencias en vivo y contenido digital indica una asignación notable de recursos hacia servicios de entretenimiento.","[{'name': 'mat-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/mat-Q324-10-Q.html'}, {'name': 'mat-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/mat-FY24-10-K.html'}]",9365,USD,MAT,SMART,STK,True
entertainment and media,entertainment_services,US9345502036,WARNER MUSIC GROUP CORP-CL A,15,"Proporciona un catálogo diverso de música grabada y servicios de edición, contribuyendo a la industria de servicios de entretenimiento en general a través del desarrollo de artistas, la distribución de contenido y la participación de la audiencia.","El compromiso de Warner Music Group con el tema de los servicios de entretenimiento es evidente a través de sus diversos flujos de ingresos y ofertas de servicios. La compañía genera ingresos de servicios de artistas y derechos ampliados, que abarcan actividades más allá de la grabación de música tradicional, como publicidad, merchandising, giras, promoción de conciertos, venta de entradas, patrocinios, clubes de fans, sitios web de artistas, publicación social y gestión de artistas y marcas. WMG ha desarrollado capacidades y plataformas de servicios para artistas para comercializar y distribuir derechos relacionados con la música, solidificando aún más su posición en el panorama de los servicios de entretenimiento y diversificando sus flujos de ingresos.","[{'name': 'wmg-Q325-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/wmg-Q325-10-Q.html'}, {'name': 'wmg-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/wmg-FY24-10-K.html'}, {'name': 'wmg-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/wmg-Q125-10-Q.html'}, {'name': 'wmg-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/wmg-Q225-10-Q.html'}]",424890313,USD,WMG,SMART,STK,True
entertainment and media,entertainment_services,US0231351067,AMAZON.COM INC,16,"Ofrece un conjunto completo de servicios de entretenimiento digital que incluyen transmisión de video, música, audiolibros y contenido en vivo a través de plataformas como Prime Video, Amazon Music, Audible y Twitch, complementado por importantes capacidades de producción de contenido.",,,3691937,USD,AMZN,SMART,STK,True
entertainment and media,entertainment_services,US87256C1018,TKO GROUP HOLDINGS INC,17,"Ofrece experiencias de primer nivel de deportes en vivo y entretenimiento a nivel mundial a través de sus marcas de lucha libre profesional y artes marciales mixtas, atrayendo a vastas audiencias con contenido y eventos inmersivos.","TKO Group Holdings está fundamentalmente vinculada a la industria de Servicios de Entretenimiento, principalmente a través de la operación de marcas líderes de deportes de combate y entretenimiento deportivo como UFC y WWE. El modelo de negocio principal de la empresa gira en torno a la monetización de medios y contenido a través de derechos de medios, eventos en vivo, patrocinios y licencias de productos de consumo. El enfoque de TKO en eventos en vivo, creación de contenido y distribución subraya la centralidad de los servicios de entretenimiento en sus operaciones, solidificando aún más su posición dentro de esta industria.","[{'name': 'tko-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/tko-Q125-10-Q.html'}, {'name': 'tko-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/tko-Q324-10-Q.html'}, {'name': 'tko-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/tko-Q225-10-Q.html'}, {'name': 'tko-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/tko-FY24-10-K.html'}]",652841542,USD,TKO,SMART,STK,True
entertainment and media,entertainment_services,US5529531015,MGM RESORTS INTERNATIONAL,18,"Opera una cartera global de resorts integrados que ofrecen diversos servicios de entretenimiento, que incluyen juegos de azar, espectáculos en vivo, gastronomía y experiencias de hospitalidad.","MGM Resorts integra servicios de entretenimiento en sus operaciones comerciales principales, como lo demuestra la generación de ingresos de las actividades de 'Entretenimiento, venta minorista y otros' en sus segmentos de Las Vegas Strip Resorts, Operaciones Regionales y MGM China. La empresa destaca el aumento de los ingresos por entretenimiento, con un aumento del 6% en los Las Vegas Strip Resorts durante los tres meses finalizados el 30 de septiembre de 2024. Durante los nueve meses finalizados el 30 de septiembre de 2024, los ingresos por entretenimiento, venta minorista y otros fueron sustanciales en todos sus resorts, lo que demuestra la importancia de los servicios de entretenimiento para los flujos de ingresos generales de MGM.","[{'name': 'mgm-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/mgm-Q324-10-Q.html'}]",9560,USD,MGM,SMART,STK,True
entertainment and media,entertainment_services,US12769G1004,CAESARS ENTERTAINMENT INC,19,"Opera una amplia cartera de resorts y casinos, ofreciendo una amplia gama de servicios de entretenimiento a una base de clientes global.","Caesars Entertainment integra servicios de entretenimiento en sus propiedades de juego y hotelería, geográficamente diversas, para atraer clientes, con ofertas que abarcan eventos en vivo, servicios de carreras y apuestas deportivas a través de Caesars Sportsbook y Caesars Digital. La compañía está expandiendo activamente su huella de entretenimiento a través de proyectos de desarrollo, incluyendo un destino de entretenimiento y hotelería de uso mixto en Pompano, en asociación con Cordish Companies. Estos proyectos implican la expansión de servicios no relacionados con el juego y la renovación de hoteles en varias propiedades, como Caesars Virginia y Caesars New Orleans, con gastos de capital asignados para la finalización de estos proyectos de expansión y renovación. Si bien las operaciones de juego siguen siendo la principal fuente de ingresos, Caesars utiliza estratégicamente recintos de entretenimiento, servicios de alimentos y bebidas, y otras comodidades para mejorar la participación del cliente e impulsar los ingresos.","[{'name': 'czr-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/czr-FY24-10-K.html'}, {'name': 'czr-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/czr-Q125-10-Q.html'}]",435774408,USD,CZR,SMART,STK,True
entertainment and media,entertainment_services,US5312297550,LIBERTY MEDIA CORP-FORMULA-C,20,"Proporciona entretenimiento global de automovilismo a través de su propiedad y operación comercial de la Fórmula 1, atrayendo a una audiencia mundial con eventos de carreras y contenido multimedia relacionado.",,,646549324,USD,FWONK,SMART,STK,False
entertainment and media,entertainment_services,US02079K3059,ALPHABET INC-CL A,21,"Permite un acceso generalizado al entretenimiento a través de plataformas como YouTube para la transmisión de video y Google Play para contenido digital, incluida música, películas y juegos.",,,208813719,USD,GOOGL,SMART,STK,True
entertainment and media,entertainment_services,US0090661010,AIRBNB INC-CLASS A,22,"Proporciona soluciones de alojamiento que atienden a viajeros que buscan experiencias de ocio y entretenimiento, apoyando así a la industria de servicios de entretenimiento en general.",,,459530964,USD,ABNB,SMART,STK,True
entertainment and media,entertainment_services,US9256521090,VICI PROPERTIES INC,23,"Posee una cartera de activos de destinos de juegos, hostelería y entretenimiento de primer nivel, que proporcionan el espacio inmobiliario fundamental para una amplia gama de servicios de entretenimiento.","El negocio de VICI se centra en la propiedad y adquisición de destinos de juego, hostelería y entretenimiento, asociándose con operadores líderes en sectores experienciales. Las propiedades de la empresa cuentan con una variedad de opciones de entretenimiento, que incluyen más de 500 restaurantes, bares, discotecas y casas de apuestas deportivas, lo que indica una participación significativa en la prestación de servicios de entretenimiento. VICI también financia inversiones de capital en propiedades como el Venetian Resort, mejorando las ofertas de entretenimiento y apoyando proyectos de reinversión, al tiempo que mantiene asociaciones con operadores líderes en otros sectores experienciales como Bowlero, Cabot y Great Wolf Resorts.","[{'name': 'vici-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/vici-Q324-10-Q.html'}]",292080616,USD,VICI,SMART,STK,True
entertainment and media,entertainment_services,LR0008862868,ROYAL CARIBBEAN CRUISES LTD,24,"Ofrece una amplia gama de actividades de ocio y recreación a bordo de sus cruceros, ofreciendo diversos servicios de entretenimiento a su clientela global.",,,11520,USD,RCL,SMART,STK,True
entertainment and media,entertainment_services,BMG667211046,NORWEGIAN CRUISE LINE HOLDIN,25,Ofrece diversos servicios de entretenimiento como un componente fundamental de sus ofertas de vacaciones en crucero.,,,120643512,USD,NCLH,SMART,STK,True
entertainment and media,entertainment_services,US92343V1044,VERIZON COMMUNICATIONS INC,26,Proporciona infraestructura de telecomunicaciones y conectividad esenciales que respaldan la entrega y el consumo de diversos servicios de entretenimiento.,,,4901,USD,VZ,SMART,STK,True
entertainment and media,entertainment_services,US26142V1052,DRAFTKINGS INC-CL A,27,"Proporciona entretenimiento digital a través de plataformas de apuestas deportivas en línea y deportes de fantasía diarios, atrayendo a una amplia base de consumidores.",,,560105364,USD,DKNG,SMART,STK,False
entertainment and media,entertainment_services,US7710491033,ROBLOX CORP -CLASS A,28,"Proporciona una plataforma global para experiencias de entretenimiento generadas por usuarios, permitiendo a millones de usuarios crear, compartir e interactuar con contenido inmersivo.",,,476026060,USD,RBLX,SMART,STK,True
entertainment and media,entertainment_services,US17243V1026,CINEMARK HOLDINGS INC,29,"Proporciona servicios de entretenimiento a través de la operación de salas de cine, ofreciendo experiencias cinematográficas a los consumidores.","El negocio de Cinemark se centra en los servicios de entretenimiento, principalmente a través de la exhibición de películas. Los ingresos de la empresa se generan a partir de la taquilla y las ventas de concesiones, complementados por publicidad en pantalla, alquileres y otras fuentes como tarifas transaccionales y videojuegos. Esto incluye contenido tradicional de estudio y entretenimiento alternativo como la Ópera Metropolitana, conciertos y programas deportivos. Cinemark opera cines en EE. UU. y Sudamérica, consolidando su papel en la prestación de entretenimiento cinematográfico y servicios relacionados.","[{'name': 'cnk-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/cnk-Q324-10-Q.html'}, {'name': 'cnk-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/cnk-Q225-10-Q.html'}, {'name': 'cnk-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/cnk-FY24-10-K.html'}]",43739720,USD,CNK,SMART,STK,True
entertainment and media,entertainment_services,JP3778630008,BANDAI NAMCO HOLDINGS INC,30,"Ofrece diversos servicios de entretenimiento, atrayendo a audiencias globales a través de experiencias interactivas, creación de contenido y ofertas multimedia.",,,36215830,JPY,7832,SMART,STK,False
entertainment and media,entertainment_services,US55825T1034,MADISON SQUARE GARDEN SPORTS,31,Proporciona servicios de entretenimiento.,"MSG Sports ofrece servicios de entretenimiento a través de la propiedad y operación de los Knicks y los Rangers, proporcionando eventos deportivos en vivo en el Madison Square Garden. Estas franquicias de primer nivel y el propio recinto generan ingresos a través de la venta de entradas, suites, patrocinios, derechos de medios y gasto en el estadio en comida, bebida y mercancía. El enfoque de la compañía se extiende a la participación de los fanáticos y las ofertas de hospitalidad premium, mejorando la experiencia de entretenimiento general para los asistentes.","[{'name': 'msgs-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/msgs-Q225-10-Q.html'}]",206591285,USD,MSGS,SMART,STK,True
entertainment and media,entertainment_services,FR0000127771,VIVENDI SE,32,"Opera en varios segmentos, incluidos música, televisión y publicaciones, contribuyendo significativamente a la creación y distribución de diversos contenidos y servicios de entretenimiento a nivel mundial.",,,29612113,EUR,VIV,SMART,STK,False
entertainment and media,entertainment_services,US35137L1052,FOX CORP - CLASS A,33,Proporciona una gama de servicios de entretenimiento a través de sus diversas propiedades mediáticas y ofertas de contenido.,,,356858008,USD,FOXA,SMART,STK,True
entertainment and media,entertainment_services,US25659T1079,DOLBY LABORATORIES INC-CL A,34,Proporciona tecnologías avanzadas de audio e imagen que mejoran la calidad y la experiencia de diversos servicios de entretenimiento.,"La participación de Dolby en el tema de Servicios de Entretenimiento es evidente a través de su provisión de soluciones de audio, imagen y accesibilidad, junto con hardware y software, principalmente para el cine, pero también para la televisión, la radiodifusión y el entretenimiento en vivo. La empresa apoya la producción teatral y televisiva ofreciendo servicios como capacitación y mantenimiento de equipos, alineación de salas de mezcla y calibración de imágenes de audio, color y luz. Dolby colabora con creadores y distribuidores de contenido para desarrollar y actualizar tecnologías que mejoran la forma en que las personas experimentan el contenido de entretenimiento, y también proporciona servidores y procesadores de audio a los exhibidores de cine a nivel mundial.","[{'name': 'dlb-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/dlb-Q225-10-Q.html'}, {'name': 'dlb-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/dlb-FY24-10-K.html'}, {'name': 'dlb-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/dlb-Q125-10-Q.html'}, {'name': 'dlb-Q325-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/dlb-Q325-10-Q.html'}]",33205673,USD,DLB,SMART,STK,True
entertainment and media,entertainment_services,US75700L1089,RED ROCK RESORTS INC-CLASS A,35,"Opera casinos, hoteles y lugares de entretenimiento, ofreciendo juegos, gastronomía y otras actividades de ocio a los clientes.",,,231354124,USD,RRR,SMART,STK,False
entertainment and media,entertainment_services,CA45245E1097,IMAX CORP,36,"Ofrece una experiencia cinematográfica premium e inmersiva a través de un diseño especializado de proyección y salas de cine, contribuyendo al sector más amplio de servicios de entretenimiento al mejorar la visualización de películas para audiencias a nivel mundial.","IMAX opera como una plataforma tecnológica global profundamente integrada en el entretenimiento y los eventos, ofreciendo servicios como la remasterización digital de películas y la distribución a través de su red propietaria. La compañía mejora su plataforma al ofrecer eventos y experiencias IMAX innovadores a audiencias globales a través de sus ubicaciones conectadas, que están configuradas para ofrecer eventos en vivo e interactivos. El portafolio de contenido de IMAX abarca películas taquilleras, documentales y verticales emergentes como música, videojuegos y deportes, lo que refleja su compromiso de permanecer a la vanguardia de los avances tecnológicos en el entretenimiento.",,4813359,USD,IMAX,SMART,STK,False
entertainment and media,entertainment_services,US00165C3025,AMC ENTERTAINMENT HLDS-CL A,37,"Opera como un importante proveedor de servicios de exhibición de películas, contribuyendo a la industria de servicios de entretenimiento en general al ofrecer experiencias cinematográficas al público.",,,648081824,USD,AMC,SMART,STK,False
entertainment and media,entertainment_services,US78377T1079,RYMAN HOSPITALITY PROPERTIES,38,"Opera propiedades que albergan una variedad de eventos y experiencias de entretenimiento, contribuyendo al sector de servicios de entretenimiento en general.","La compañía demuestra su participación en la industria de Servicios de Entretenimiento a través de su Opry Entertainment Group (OEG), que comprende una participación de capital controladora del 70% en un negocio con numerosos activos de entretenimiento y medios. Los activos de OEG incluyen lugares icónicos como el Grand Ole Opry y el Ryman Auditorium, junto con la radio WSM-AM, Ole Red, Category 10 y Block 21, que brindan música en vivo, espacios para eventos y transmisión de radio. La compañía también explora productos de entretenimiento adicionales, como especiales de televisión y productos minoristas, y ha invertido en esfuerzos de cambio de marca y desarrollo de nuevos lugares, como la conversión del Wildhorse Saloon a Category 10 y la apertura de Ole Red Las Vegas.","[{'name': 'rhp-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/rhp-Q324-10-Q.html'}, {'name': 'rhp-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/rhp-Q225-10-Q.html'}, {'name': 'rhp-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/rhp-FY24-10-K.html'}]",113960787,USD,RHP,SMART,STK,True
entertainment and media,entertainment_services,US1311931042,TOPGOLF CALLAWAY BRANDS CORP,39,"Ofrece experiencias interactivas de entretenimiento de golf a través de sus locales Topgolf, contribuyendo al sector más amplio de servicios de entretenimiento.","El negocio de Mod Golf está significativamente ligado a los Servicios de Entretenimiento a través de sus locales Topgolf, que proporcionan bahías de bateo habilitadas por tecnología, bares, áreas de comedor y espacios para eventos. Topgolf se enfoca en mejorar la experiencia del jugador y impulsar el crecimiento de las ventas en el mismo local a través de iniciativas como nuevos sistemas de punto de venta y capacidades de pedido móvil para mejorar la experiencia en la bahía, al mismo tiempo que se enfoca en la hospitalidad. Los locales Topgolf ofrecen servicios de entretenimiento de golf, que incluyen entretenimiento relacionado con el golf, alimentos y bebidas, y eventos, generando márgenes EBITDAR sustanciales.","[{'name': 'modg-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/modg-Q324-10-Q.html'}]",6808,USD,MODG,SMART,STK,True
entertainment and media,entertainment_services,US1714841087,CHURCHILL DOWNS INC,40,"Proporciona servicios de entretenimiento, particularmente a través de sus icónicos eventos de carreras de caballos y ofertas relacionadas de juegos y hospitalidad.","Churchill Downs Incorporated participa en la industria de los servicios de entretenimiento a través de la operación de recintos de carreras en vivo e históricas, plataformas de apuestas en línea, propiedades de juegos de casino y resorts. La dedicación de la empresa al entretenimiento se evidencia en su expansión a través de adquisiciones, desarrollo y operación de varios recintos de entretenimiento, incluido el Rose Gaming Resort, Terre Haute Casino Resort y Derby City Gaming Downtown, todos los cuales ofrecen una gama de opciones de entretenimiento como juegos, entretenimiento en vivo, comida y servicios de bebidas. Estos servicios de entretenimiento son centrales para las operaciones de la empresa, gestionados en sus segmentos de Carreras en Vivo e Históricas, Servicios y Soluciones de Apuestas, y Juegos.","[{'name': 'chdn-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/chdn-FY24-10-K.html'}]",267565,USD,CHDN,SMART,STK,True
entertainment and media,entertainment_services,US0477261046,ATLANTA BRAVES HOLDINGS IN-A,41,"Proporciona servicios de entretenimiento a través de las operaciones de su equipo profesional de béisbol, contribuyendo a la industria deportiva y del entretenimiento en general.",,,641665724,USD,BATRA,SMART,STK,False
