type,link_type,key,name,rank,description,evidence,evidenceSources,conid,currency,symbol,exchange,assetType,navigable
energy and utilities,energy_storage,US83417M1045,SOLAREDGE TECHNOLOGIES INC,11,"Proporciona soluciones integradas de almacenamiento de energía, incluidos sistemas de baterías y gestión inteligente de energía, para mejorar la utilización de la energía solar y la resiliencia de la red para aplicaciones residenciales y comerciales.","El compromiso de SolarEdge con el tema del almacenamiento de energía es evidente a través de su desarrollo, fabricación y venta de soluciones de almacenamiento de energía, incluidas baterías para aplicaciones fotovoltaicas. Los productos de la empresa consisten principalmente en baterías para aplicaciones fotovoltaicas que se utilizan para aumentar la independencia energética y maximizar el autoconsumo para los propietarios de sistemas fotovoltaicos, incluyendo una batería y soluciones adicionales de gestión inteligente de energía. Además, el inversor Energy Hub de SolarEdge admite la conexión a baterías acopladas a CC, y la empresa ha estado enviando activamente baterías, con una parte importante destinada a Europa; sin embargo, es importante señalar que SolarEdge anunció el cierre de su División de Almacenamiento de Energía en noviembre de 2024.","[{'name': 'sedg-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/sedg-Q225-10-Q.html'}, {'name': 'sedg-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/sedg-Q125-10-Q.html'}, {'name': 'sedg-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/sedg-FY24-10-K.html'}, {'name': 'sedg-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/sedg-Q324-10-Q.html'}]",188625650,USD,SEDG,SMART,STK,True
energy and utilities,energy_storage,US3687361044,GENERAC HOLDINGS INC,12,"Desarrolla y proporciona sistemas de almacenamiento de energía, incluidas baterías y soluciones de gestión relacionadas, para mejorar las capacidades de energía de respaldo y optimizar la independencia energética para clientes residenciales y comerciales.","La participación de Generac en el tema del almacenamiento de energía se ve subrayada por su provisión de sistemas de almacenamiento de energía e importantes inversiones en los mercados de almacenamiento de energía residencial y comercial e industrial (C&I). Esto se demuestra además por la adquisición de la oferta de productos de Sistemas de Almacenamiento de Energía de Batería Comercial e Industrial (C&I BESS) de SunGrid Solutions Inc. El compromiso de Generac también se refleja en el aumento de los envíos de sistemas de almacenamiento de energía y el progreso realizado en el proyecto del Departamento de Energía en Puerto Rico, así como en la introducción de sistemas de próxima generación como PWRcell 2 y PWRmicro.","[{'name': 'gnrc-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/gnrc-Q324-10-Q.html'}, {'name': 'gnrc-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/gnrc-Q225-10-Q.html'}, {'name': 'gnrc-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/gnrc-Q125-10-Q.html'}, {'name': 'gnrc-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/gnrc-FY24-10-K.html'}]",72529783,USD,GNRC,SMART,STK,True
energy and utilities,energy_storage,US36828A1016,GE VERNOVA INC,13,La participación en Almacenamiento de Energía se centra en proporcionar soluciones para apoyar la estabilidad de la red y la integración de energías renovables.,"GE Vernova demuestra su participación en el almacenamiento de energía a través de varias actividades clave. El segmento de Electrificación de la empresa incluye tecnologías de soluciones solares y de almacenamiento, lo que indica una dedicación de recursos a esta área. Para consolidar aún más este compromiso, GE Vernova combinó sus unidades de negocio de Power Conversion y Solar & Storage Solutions para formar una nueva unidad centrada en Power Conversion & Storage. La empresa proporciona productos y servicios que almacenan electricidad, e integra soluciones avanzadas de generación y almacenamiento para modernizar la infraestructura obsoleta.","[{'name': 'gev-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/gev-Q225-10-Q.html'}, {'name': 'gev-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/gev-Q324-10-Q.html'}, {'name': 'gev-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/gev-Q125-10-Q.html'}]",691984365,USD,GEV,SMART,STK,True
energy and utilities,energy_storage,CA11285B1085,BROOKFIELD RENEWABLE CORP,14,Invierte y desarrolla diversas soluciones de almacenamiento de energía para mejorar la fiabilidad y la capacidad de despacho de su cartera de energías renovables.,"El compromiso de la empresa con el almacenamiento de energía es evidente en su consideración de diversas soluciones para construir la red, incluidas las baterías, para abordar la creciente demanda de energía y la necesidad de energía de carga base y de respaldo. La empresa reconoce que se requiere una solución 'cualquiera y todas', que abarque energías renovables, gas natural, baterías y tecnologías nucleares. La empresa menciona las baterías como parte de la solución para satisfacer la demanda de energía.",,751356955,CAD,BEPC,SMART,STK,False
energy and utilities,energy_storage,US59516C1062,MICROVAST HOLDINGS INC,15,Desarrolla y fabrica sistemas avanzados de baterías cruciales para diversas aplicaciones de almacenamiento de energía.,"La participación de Microvast en el tema de Almacenamiento de Energía es significativa, ya que la empresa se especializa en el diseño, desarrollo y fabricación de componentes y sistemas de baterías principalmente para sistemas de almacenamiento de energía a escala de servicios públicos (ESS). Esta especialización es una parte central de su negocio, como lo demuestra su enfoque explícito en ESS y su objetivo de convertirse en un líder mundial en este sector. Microvast está expandiendo su producción con un mayor énfasis en las soluciones ESS para apoyar el cambio más amplio hacia la electrificación, y ha introducido el Mega Energizer 6 (ME6), un contenedor ESS de 6 megavatios-hora, demostrando un compromiso de proporcionar soluciones de baterías innovadoras para la adopción de energía renovable.","[{'name': 'mvst-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/mvst-Q125-10-Q.html'}, {'name': 'mvst-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/mvst-FY24-10-K.html'}, {'name': 'mvst-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/mvst-Q225-10-Q.html'}]",504717050,USD,MVST,SMART,STK,False
energy and utilities,energy_storage,US86771W1053,SUNRUN INC,16,"Proporciona soluciones integradas de baterías domésticas que almacenan energía solar, mejorando la independencia de la red residencial y garantizando el suministro de energía de respaldo.","Sunrun se ha posicionado como un actor clave en el sector del almacenamiento de energía, particularmente a través de su enfoque en soluciones de baterías domésticas y la integración con sistemas de energía solar. La compañía se identifica como el principal proveedor de América de sistemas de almacenamiento de baterías domésticas y energía solar, ofreciendo estos principalmente a través de un modelo de suscripción sin costo inicial. Esto está respaldado aún más por sus crecientes tasas de adjunción de almacenamiento, con la compañía alcanzando un máximo histórico del 70% de las adiciones de clientes que incluyen almacenamiento. Con casi 200,000 sistemas de almacenamiento ya instalados y planes para escalar a recursos de energía a escala de servicios públicos, Sunrun anticipa tener más de 10 gigavatios-hora de energía despachable en línea para 2029, solidificando su posición como un importante proveedor de resiliencia energética y un importante productor independiente de energía.","[{'name': 'run-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/run-FY24-10-K.html'}, {'name': 'run-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/run-Q125-10-Q.html'}, {'name': 'run-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/run-Q225-10-Q.html'}, {'name': 'run-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/run-Q324-10-Q.html'}]",202225016,USD,RUN,SMART,STK,True
energy and utilities,energy_storage,US26441C2044,DUKE ENERGY CORP,17,"Participa en el desarrollo e implementación de soluciones de almacenamiento de energía para mejorar la confiabilidad de la red, integrar fuentes de energía renovable y respaldar la infraestructura de energía sostenible.","La participación de Duke Energy en el Almacenamiento de Energía es evidente a través de varias iniciativas. La compañía ha recibido la aprobación de PowerPairSM, un programa piloto basado en incentivos centrado en la generación solar doméstica combinada con el almacenamiento de energía en baterías. Además, Duke Energy está buscando activamente la expansión de las capacidades de almacenamiento hidroeléctrico por bombeo en la instalación de Bad Creek II y está realizando inversiones en proyectos de almacenamiento solar y de baterías en Florida como parte de su plan de tarifas plurianual. Estos esfuerzos se complementan con su defensa de la investigación y el desarrollo en almacenamiento de energía de mayor duración y su alineación con los Planes de Recursos Integrados (IRP) integrales para mejorar la resiliencia de la red e integrar soluciones de energías renovables y almacenamiento de energía.","[{'name': 'duk-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/duk-Q324-10-Q.html'}, {'name': 'duk-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/duk-FY24-10-K.html'}, {'name': 'duk-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/duk-Q225-10-Q.html'}]",110176011,USD,DUK,SMART,STK,True
energy and utilities,energy_storage,US29275Y1029,ENERSYS,18,Proporciona soluciones esenciales de almacenamiento de energía que respaldan una amplia gama de aplicaciones industriales.,"EnerSys está significativamente involucrada en el tema del almacenamiento de energía, principalmente a través de sus segmentos de Sistemas de Energía y Nuevas Empresas. Como líder mundial en soluciones de energía almacenada, el segmento de Sistemas de Energía de EnerSys se enfoca en el almacenamiento de energía a gran escala, mientras que Nuevas Empresas proporciona sistemas de almacenamiento y gestión de energía para aplicaciones como la reducción de cargos por demanda, energía de respaldo de servicios públicos y carga rápida para vehículos eléctricos. EnerSys también se está posicionando como un socio de confianza en soluciones de almacenamiento de energía, apoyando particularmente los esfuerzos del gobierno de EE. UU. y desarrollando sistemas de almacenamiento de energía de baterías para clientes de potencia motriz, marcando un hito importante con su sistema de carga rápida y almacenamiento.","[{'name': 'ens-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/ens-Q225-10-Q.html'}, {'name': 'ens-FY25-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/ens-FY25-10-K.html'}, {'name': 'ens-Q325-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/ens-Q325-10-Q.html'}, {'name': 'ens-Q126-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/ens-Q126-10-Q.html'}]",30219446,USD,ENS,SMART,STK,True
energy and utilities,energy_storage,IE00B8KQN827,EATON CORP PLC,19,"Desarrolla y proporciona tecnologías y sistemas críticos de gestión de energía que permiten la integración, el control y la optimización eficientes de las soluciones de almacenamiento de energía para diversas aplicaciones, incluida la estabilidad de la red y la integración de energías renovables.",,,118017864,EUR,3EC,SMART,STK,True
energy and utilities,energy_storage,US30161N1019,EXELON CORP,20,Participa en el sector del almacenamiento de energía.,"La participación de Exelon en el almacenamiento de energía es evidente a través de diversas iniciativas y acciones legislativas. El proyecto de la compañía, Operaciones de Distribución Conscientes de las Energías Renovables, junto con el proyecto de Preparación y Despliegue de Almacenamiento de Interconexión de Baltimore (BIRDS) de BGE, recibieron recomendaciones para premios de financiación. Además, Exelon está posicionada para beneficiarse de objetivos ambiciosos en torno al desarrollo de almacenamiento de baterías tanto a nivel de distribución como de transmisión, particularmente en Maryland, donde la legislación dirige a la Comisión de Servicios Públicos a solicitar cantidades significativas de almacenamiento de baterías de distribución y transmisión. Exelon también está monitoreando la legislación ómnibus sobre energía en Illinois que busca expandir el almacenamiento y la planificación de recursos.","[{'name': 'exc-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/exc-FY24-10-K.html'}]",11000,USD,EXC,SMART,STK,True
energy and utilities,energy_storage,US74767V1098,QUANTUMSCAPE CORP,21,Dedicado a avanzar en soluciones de Almacenamiento de Energía.,"QuantumScape reconoce la aplicabilidad de su tecnología de baterías de estado sólido en mercados más allá de los vehículos eléctricos, incluido el almacenamiento estacionario, la electrónica de consumo, los centros de datos, la robótica, la defensa y la aviación, y la empresa tiene la intención de explorar oportunidades en estas áreas. Si bien el enfoque principal de la empresa sigue siendo las aplicaciones automotrices, reconoce el potencial de su tecnología para el almacenamiento estacionario y otros sectores para revolucionar el almacenamiento de energía para un futuro sostenible. Sin embargo, la participación de la empresa en el almacenamiento de energía se encuentra actualmente en fase exploratoria, y el almacenamiento estacionario representa un enfoque secundario.","[{'name': 'qs-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/qs-Q125-10-Q.html'}, {'name': 'qs-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/qs-Q225-10-Q.html'}, {'name': 'qs-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/qs-FY24-10-K.html'}]",457599435,USD,QS,SMART,STK,False
energy and utilities,energy_storage,US72919P2020,PLUG POWER INC,22,Desarrolla y comercializa soluciones de pilas de combustible de hidrógeno que proporcionan capacidades eficientes y limpias de almacenamiento de energía y generación de energía para una amplia gama de aplicaciones industriales y comerciales.,,,88385302,USD,PLUG,SMART,STK,False
energy and utilities,energy_storage,US8425871071,SOUTHERN CO/THE,23,Se enfoca en la integración de soluciones avanzadas de almacenamiento de energía para mejorar la confiabilidad de la red y respaldar la implementación de fuentes de energía renovable.,"Southern Company demuestra su compromiso con el tema del Almacenamiento de Energía a través de varias iniciativas de sus filiales. Georgia Power ha solicitado la certificación de una instalación de almacenamiento de energía con baterías de 200 MW y tiene acuerdos para adquirir propiedades y construir una instalación de 260 MW emparejada con un PPA solar. Alabama Power también está contribuyendo al construir una instalación de almacenamiento de energía con baterías de 150 MW en el antiguo sitio de la Planta Gorgas, diseñada para almacenar electricidad generada por sus otros recursos. Además, Southern Company proporciona soluciones de energía distribuida y resiliencia, incluido el despliegue de microrredes para varios clientes.","[{'name': 'so-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/so-FY24-10-K.html'}, {'name': 'so-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/so-Q225-10-Q.html'}, {'name': 'so-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/so-Q125-10-Q.html'}]",12300,USD,SO,SMART,STK,True
energy and utilities,energy_storage,US74762E1029,QUANTA SERVICES INC,24,"Desarrolla e instala soluciones de infraestructura para energía eléctrica, incluida la integración y el despliegue de sistemas de almacenamiento de energía para mejorar la confiabilidad de la red y respaldar la energía renovable.","La participación de Quanta Services en el tema del Almacenamiento de Energía es evidente a través de su provisión de soluciones de energía solar a escala de servicios públicos y almacenamiento de baterías, que se ha visto reforzada por la adquisición de Cupertino Electric Inc. La empresa reconoce que la rentabilidad del almacenamiento de baterías está impulsando la demanda de generación renovable e infraestructura relacionada. Además, Quanta está viendo los beneficios de las baterías para reducir las cargas máximas, particularmente en Texas, y reconoce el valor de integrar el almacenamiento de baterías con energía solar, eólica y gas natural para lograr el menor costo de energía para los consumidores.","[{'name': 'pwr-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/pwr-FY24-10-K.html'}, {'name': 'pwr-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/pwr-Q225-10-Q.html'}, {'name': 'pwr-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/pwr-Q125-10-Q.html'}]",6608432,USD,PWR,SMART,STK,True
energy and utilities,energy_storage,US7445731067,PUBLIC SERVICE ENTERPRISE GP,25,Mantiene un enfoque en el sector del almacenamiento de energía.,"La compañía demuestra su compromiso con la temática de Almacenamiento de Energía a través de varias iniciativas, incluido el programa propuesto CEF-Energy Storage (ES) con una inversión planificada de $109 millones, aunque actualmente está en suspenso a la espera de los procedimientos del BPU. La compañía también está monitoreando solicitudes de baterías en varios estados y ha propuesto previamente una solución de baterías al estado de Nueva Jersey. Estos esfuerzos están destinados a apoyar el Plan Maestro de Energía de Nueva Jersey, reducir las emisiones de GEI, expandir la infraestructura de vehículos eléctricos, complementar la generación solar y mejorar la resiliencia de la red.","[{'name': 'peg-Q224-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/peg-Q224-10-Q.html'}, {'name': 'peg-Q124-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/peg-Q124-10-Q.html'}, {'name': 'peg-FY23-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/peg-FY23-10-K.html'}]",11005,USD,PEG,SMART,STK,True
energy and utilities,energy_storage,CA1366351098,CANADIAN SOLAR INC,26,"Desarrolla e implementa soluciones de almacenamiento de energía, a menudo integradas con sistemas de energía solar, para mejorar la estabilidad de la red y permitir una mayor adopción de energía renovable.","Canadian Solar demuestra un fuerte enfoque en el almacenamiento de energía, destacado por el lanzamiento de SolBank 3.0 Plus con mejoras en su proceso de fabricación de celdas de batería de fosfato de hierro y litio, ofreciendo una vida útil de 25 años y hasta 12.000 ciclos. La participación de la empresa se evidencia aún más por envíos significativos, alcanzando 2,2 gigavatios-hora en el segundo trimestre de 2025, y expectativas de entregar 2,1 a 2,3 gigavatios-hora en el tercer trimestre de 2025. Canadian Solar tiene una cartera sustancial de 91 gigavatios-hora, que incluye una cartera de pedidos contratada de 3.200 millones de dólares, y posee interconexiones para 16 gigavatios-hora de almacenamiento a nivel mundial, excluyendo proyectos operativos, con planes de expandir la capacidad de BESS a 24 gigavatios-hora para finales de 2026.",,41498671,USD,CSIQ,SMART,STK,False
