symbol,theme_id,industry,theme,isin_code,name,rank,description,evidence,evidenceSources,ib_conid,currency,exchange,assetType
JNJ,MEN,health,mental_health_services,US4781601046,JOHNSON & JOHNSON,11,"Desarrolla y proporciona soluciones y tratamientos farmacéuticos que abordan diversas afecciones de salud mental, apoyando el ecosistema más amplio de servicios de salud mental.",,,8719,USD,SMART,STK
CNC,MEN,health,mental_health_services,US15135B1017,CENTENE CORP,12,"Proporciona servicios integrales de salud mental como parte de sus ofertas de atención médica, con el objetivo de mejorar el acceso y la calidad de la atención para sus miembros.","La participación de Centene en Servicios de Salud Mental es evidente a través de múltiples contratos y programas. La subsidiaria de la empresa, NH Healthy Families, brinda servicios de salud conductual para el programa de atención administrada de Medicaid de New Hampshire, mientras que Carolina Complete Health y WellCare de North Carolina coordinan servicios de salud para personas con necesidades significativas de salud conductual bajo el programa Tailored Plan. Además, Sunshine Health inició el programa ampliado Statewide Medicaid Managed Care, que incluye servicios para Enfermedades Mentales Graves, y Magellan Health inició el contrato del Idaho Behavioral Health Plan, lo que demuestra el compromiso de Centene con los servicios de salud mental en varios estados y programas.","[{'name': 'cnc-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/cnc-Q225-10-Q.html'}, {'name': 'cnc-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/cnc-FY24-10-K.html'}, {'name': 'cnc-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/cnc-Q324-10-Q.html'}, {'name': 'cnc-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/cnc-Q125-10-Q.html'}]",13878278,USD,SMART,STK
HIMS,MEN,health,mental_health_services,US4330001060,HIMS & HERS HEALTH INC,13,"Proporciona una plataforma para servicios de salud mental, conectando a personas con proveedores autorizados para afecciones como ansiedad y depresión.","El compromiso de Hims & Hers con el tema de la industria de Servicios de Salud Mental es evidente a través de su plataforma digital, que brinda acceso a tratamientos para una variedad de afecciones, incluida la salud mental. La salud mental se menciona con frecuencia como una de las especialidades principales de la empresa, y la empresa espera un crecimiento continuo y sólido en esta área, beneficiándose de las inversiones en retención de marca y ofertas personalizadas. Su plataforma conecta a los pacientes con profesionales de la salud con licencia, incluidos proveedores de salud mental, y ofrece diversos servicios que promueven la salud y el bienestar. La evolución de la plataforma de la empresa incluye un enfoque en la expansión de especialidades, incluida la salud mental, lo que indica su importancia estratégica.","[{'name': 'hims-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/hims-Q125-10-Q.html'}, {'name': 'hims-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/hims-Q225-10-Q.html'}, {'name': 'hims-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/hims-FY24-10-K.html'}, {'name': 'hims-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/hims-Q324-10-Q.html'}]",466188387,USD,SMART,STK
CI,MEN,health,mental_health_services,US1255231003,THE CIGNA GROUP,14,"Proporciona servicios integrales de salud, incluida la cobertura y el acceso a opciones de tratamiento y apoyo de salud mental para sus miembros.","El compromiso de The Cigna Group con el tema de los Servicios de Salud Mental es evidente a través de las ofertas de sus subsidiarias, que incluyen productos y servicios conductuales. La compañía reconoce la creciente importancia de la salud mental, notando su interdependencia con los servicios médicos y farmacéuticos, y reconociendo el crecimiento continuo en el gasto en salud mental. Además, el movimiento de clientes en servicios de salud conductual contribuye a los ingresos dentro del negocio de Soluciones de Entrega y Gestión de Atención de la compañía. Si bien los servicios de salud mental están integrados en las ofertas de atención médica más amplias de Cigna, no se destacan explícitamente como un enfoque estratégico principal.","[{'name': 'ci-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/ci-Q225-10-Q.html'}, {'name': 'ci-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/ci-Q324-10-Q.html'}, {'name': 'ci-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/ci-Q125-10-Q.html'}, {'name': 'ci-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/ci-FY24-10-K.html'}]",346403540,USD,SMART,STK
AXSM,MEN,health,mental_health_services,US05464T1043,AXSOME THERAPEUTICS INC,15,"Se enfoca en el desarrollo y la comercialización de terapias novedosas para trastornos del sistema nervioso central, incluidas afecciones relevantes para los servicios de salud mental.","Axsome Therapeutics demuestra un fuerte enfoque en los servicios de salud mental, principalmente a través de su tratamiento aprobado por la FDA, Auvelity, para el trastorno depresivo mayor (TDM). La dedicación de la empresa se evidencia aún más por el avance activo de AXS-05 para la agitación en la enfermedad de Alzheimer, con planes de presentar una Solicitud de Nuevo Medicamento suplementaria (sNDA) a la FDA, lo que destaca su compromiso de abordar afecciones psiquiátricas graves. El posicionamiento estratégico de la empresa para impulsar un crecimiento duradero se ve subrayado por el liderazgo en el mercado de Auvelity en el crecimiento total de prescripciones (TRx) y unas ventas netas de productos significativas, que representan una parte sustancial de los ingresos de la empresa.","[{'name': 'axsm-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/axsm-Q125-10-Q.html'}, {'name': 'axsm-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/axsm-FY24-10-K.html'}]",212813168,USD,SMART,STK
SUPN,MEN,health,mental_health_services,US8684591089,SUPERNUS PHARMACEUTICALS INC,16,Proporciona productos farmacéuticos que apoyan la prestación de servicios de salud mental.,"La participación de Supernus en el tema ""Mental Health Services"" es evidente a través de su enfoque estratégico en el desarrollo y comercialización de tratamientos para diversas afecciones de salud mental. Los productos principales de la empresa, Qelbree y GOCOVRI, contribuyen significativamente a los ingresos, y Qelbree demuestra eficacia en el tratamiento del TDAH y los trastornos del estado de ánimo. Para solidificar aún más su posición, Supernus adquirió Sage Therapeutics y su producto ZURZUVAE, utilizado para la depresión posparto, con planes de expandir su alcance a la psiquiatría. La empresa también participa activamente en ensayos clínicos e investigación, incluido SPN-820 para el trastorno depresivo mayor, lo que refleja un compromiso con el avance de su cartera de I+D en esta área.","[{'name': 'supn-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/supn-Q324-10-Q.html'}, {'name': 'supn-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/supn-FY24-10-K.html'}]",106853221,USD,SMART,STK
ATAI.OLD,MEN,health,mental_health_services,NL0015000DX5,ATAI BECKLEY NV,17,Lleva a cabo actividades de ciencias de la vida destinadas a avanzar en soluciones para Servicios de Salud Mental.,"atai Life Sciences se dedica a transformar el tratamiento de los trastornos de salud mental a través del desarrollo de candidatos a productos psiquiátricos intervencionistas. La investigación de la empresa se centra en la creación de tratamientos de salud mental rápidos, eficaces y duraderos con el objetivo de lograr un impacto a gran escala en los pacientes y mejorar la calidad de vida de las personas con afecciones de salud mental. Este compromiso se refleja en su cartera de candidatos a productos e inversiones estratégicas en empresas que desarrollan tratamientos prometedores. Los programas psicodélicos centrales de atai, como VLS-01 para la depresión resistente al tratamiento y EMP-01 para el trastorno de ansiedad social, resaltan aún más su enfoque en abordar desafíos específicos de salud mental.","[{'name': 'atai-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/atai-Q125-10-Q.html'}, {'name': 'atai-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/atai-Q225-10-Q.html'}]",497219617,USD,SMART,STK
EMEIS,MEN,health,mental_health_services,FR001400NLM4,EMEIS SA,18,Opera dentro del tema de la industria de servicios de salud mental.,,,685215290,EUR,SMART,STK
HUM,MEN,health,mental_health_services,US4448591028,HUMANA INC,19,Contribuye al tema de Servicios de Salud Mental.,,,8251,USD,SMART,STK
MPW,MEN,health,mental_health_services,US58463J3041,MEDICAL PROPERTIES TRUST INC,20,Invierte y arrienda propiedades inmobiliarias que dan soporte a instalaciones de servicios de salud mental.,"La participación de Medical Properties Trust en el tema de Servicios de Salud Mental es evidente a través de sus inversiones en instalaciones como Priory, identificada como el mayor proveedor independiente de atención de salud mental en el Reino Unido, que ha demostrado un rendimiento constante y anticipa beneficios del plan de salud de 10 años de NHS England. La actividad de la empresa en este sector incluye la adquisición de cinco hospitales de salud conductual arrendados a Priory, así como la operación de una instalación conductual de MPT en Phoenix por College Health, que está aumentando activamente su capacidad de camas. Si bien MPT ha vendido su participación en el préstamo a plazo sindicado de Priory y su participación minoritaria restante en Lifepoint Behavioral, su inversión continua y arrendamiento de hospitales de salud conductual a Priory indican una conexión continua con el mercado de servicios de salud mental.","[{'name': 'mpw-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/mpw-FY24-10-K.html'}]",35111040,USD,SMART,STK
RHC,MEN,health,mental_health_services,AU000000RHC8,RAMSAY HEALTH CARE LTD,21,"Proporciona una gama de servicios de salud mental, contribuyendo a la atención y el bienestar del paciente dentro del sector de la atención médica.",,,12565187,AUD,SMART,STK
MOH,MEN,health,mental_health_services,US60855R1005,MOLINA HEALTHCARE INC,22,Integra servicios de salud mental en sus ofertas de atención administrada para apoyar el bienestar de los miembros.,"La participación de Molina Healthcare en el tema de Servicios de Salud Mental es evidente a través de sus programas de Medicaid y Medicare, que cubren trastornos de salud conductual para personas de bajos ingresos y elegibles duales. La compañía reconoce la creciente presión de los costos médicos en salud conductual, impulsada por factores de oferta y demanda, que impactan su desempeño financiero. Esto se ve aún más resaltado por el aumento en la utilización de servicios de salud conductual que contribuyen a mayores costos médicos dentro de su segmento de Medicaid. Si bien los servicios de salud conductual están integrados en sus ofertas de atención médica, a menudo se mencionan junto con otros servicios como servicios y apoyos a largo plazo (LTSS) y medicamentos de alto costo, lo que indica que es un componente relevante pero no necesariamente una oferta principal.","[{'name': 'moh-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/moh-Q324-10-Q.html'}, {'name': 'moh-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/moh-FY24-10-K.html'}, {'name': 'moh-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/moh-Q125-10-Q.html'}]",19012089,USD,SMART,STK
XENE,MEN,health,mental_health_services,CA98420N1050,XENON PHARMACEUTICALS INC,23,Desarrolla y comercializa tratamientos farmacéuticos para diversas afecciones dentro del sector de servicios de salud mental.,"Xene se centra en los servicios de salud mental a través del desarrollo de azetukalner para trastornos neuropsiquiátricos, específicamente el trastorno depresivo mayor (TDM) y la depresión bipolar (DB). La empresa ha iniciado múltiples ensayos clínicos de Fase III, incluyendo X-NOVA3 y X-CEED, para evaluar la eficacia de azetukalner en el tratamiento de estas afecciones. La dirección enfatiza la importante necesidad médica insatisfecha de terapias seguras y eficaces para la depresión bipolar, destacando el novedoso mecanismo de acción Kv7 de azetukalner, los beneficios potenciales sobre la anhedonia, el rápido inicio de acción y el perfil de seguridad diferenciado como particularmente atractivos en la DB.","[{'name': 'xene-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/xene-FY24-10-K.html'}]",170553308,USD,SMART,STK
PRAX,MEN,health,mental_health_services,US74006W2070,PRAXIS PRECISION MEDICINES I,24,"Desarrolla medicamentos de precisión para trastornos del sistema nervioso central, impactando directamente en el abanico y la eficacia de los tratamientos disponibles dentro de los servicios de salud mental.","El compromiso de Praxis con los Servicios de Salud Mental se refleja en sus diseños de ensayos clínicos. Específicamente, la observación de impactos positivos en el estado de ánimo de los pacientes en el estudio RADIANT ha llevado a la inclusión de puntos finales de depresión y estado de ánimo en el diseño del estudio POWER2. Esta decisión de incorporar estos puntos finales indica una consideración de los aspectos de salud mental dentro de su investigación, particularmente en el contexto de estudios sobre epilepsia.",,668439731,USD,SMART,STK
SBRA,MEN,health,mental_health_services,US78573L1061,SABRA HEALTH CARE REIT INC,25,Implica la propiedad y el arrendamiento de propiedades inmobiliarias utilizadas para la prestación de servicios de salud mental.,"La empresa tiene exposición a la industria de Servicios de Salud Mental a través de su cartera de inversiones, que incluye centros de salud conductual. Esto se demuestra a través de la cartera de inversiones de la empresa, que está compuesta por centros de enfermería especializada/atención transicional, comunidades de viviendas para personas mayores, centros de salud conductual y hospitales especializados. Si bien la cartera de la empresa incluye activos relacionados con el espacio conductual, el énfasis es menos pronunciado en comparación con las viviendas para personas mayores y los centros de enfermería especializada, y la empresa completó la venta de un centro de salud conductual durante el año. La empresa también menciona que 'Conductual' está alcanzando su nivel más alto desde finales de 2023.","[{'name': 'sbra-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/sbra-Q225-10-Q.html'}, {'name': 'sbra-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/sbra-Q324-10-Q.html'}, {'name': 'sbra-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/sbra-FY24-10-K.html'}]",80712681,USD,SMART,STK
BHVN,MEN,health,mental_health_services,VGG1110E1079,BIOHAVEN LTD,26,Desarrolla tratamientos farmacéuticos que se utilizan en el contexto más amplio de los servicios de salud mental.,,,586873967,USD,SMART,STK
RAPP,MEN,health,mental_health_services,US75383L1026,RAPPORT THERAPEUTICS INC,27,Opera dentro del tema de Servicios de Salud Mental.,,,708404959,USD,SMART,STK
LIVN,MEN,health,mental_health_services,GB00BYMT0J19,LIVANOVA PLC,28,Participa en actividades relacionadas con el sector de servicios de salud mental.,"LivaNova demuestra un fuerte enfoque en los Servicios de Salud Mental, particularmente en el tratamiento de la depresión difícil de tratar (DTD) a través de su Sistema de Terapia VNS, que se utiliza para el tratamiento adyuvante de la depresión crónica o recurrente. La empresa está buscando activamente la cobertura de CMS para este tratamiento, respaldada por múltiples publicaciones críticas y datos de RECOVER que demuestran mejores resultados en los pacientes. LivaNova enfatiza el potencial de la Terapia VNS como una solución única para pacientes que no han respondido a otros tratamientos, incluida la terapia electroconvulsiva, y está trabajando para ampliar el acceso a esta terapia para una gran población de pacientes con altas necesidades insatisfechas.","[{'name': 'livn-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/livn-Q225-10-Q.html'}]",209755497,USD,SMART,STK
LHC,MEN,health,mental_health_services,ZAE000145892,LIFE HEALTHCARE GROUP HOLDIN,29,Se dedica a la provisión de servicios de salud mental dentro de sus operaciones de atención médica.,,,290088182,ZAR,JSE,STK
BTSG,MEN,health,mental_health_services,US10950A1060,BRIGHTSPRING HEALTH SERVICES,30,Ofrece servicios de salud mental como parte de sus ofertas más amplias de atención médica.,"La conexión de BrightSpring con el tema de los Servicios de Salud Mental es evidente a través de la provisión de rehabilitación y terapia conductual a pacientes con necesidades de rehabilitación neurológica y afecciones psiquiátricas. La empresa atiende a pacientes proveedores y de farmacia, muchos con afecciones conductuales, y presta servicios de farmacia a centros de vida asistida, conductuales, de enfermería especializada y de rehabilitación. Además, una parte de los ingresos de BrightSpring se deriva de Medicaid, que atiende a pacientes complejos, muchos de los cuales tienen afecciones conductuales, lo que indica su participación en servicios de salud mental.","[{'name': 'btsg-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/btsg-Q225-10-Q.html'}, {'name': 'btsg-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/btsg-Q125-10-Q.html'}]",680620603,USD,SMART,STK
