industry_id,theme_id,symbol,industry,theme,isin_code,name,rank,description,evidence,ib_conid,currency,exchange,assetType,evidenceSources
TE,EL2,STX,technology,electronic_devices,IE00BKVD2N49,SEAGATE TECHNOLOGY HOLDINGS,11,"Proporciona soluciones esenciales de almacenamiento de datos, incluidas unidades de disco duro y unidades de estado sólido, que son componentes fundamentales para el funcionamiento y el rendimiento de diversos dispositivos electrónicos.",,491932113,USD,SMART,STK,
TE,EL2,DELL,technology,electronic_devices,US24703L2025,DELL TECHNOLOGIES -C,12,"Diseña, fabrica y vende una cartera completa de dispositivos electrónicos, incluidas computadoras personales, servidores y equipos de red, dirigidos tanto a mercados de consumo como empresariales.",,346218218,USD,SMART,STK,
TE,EL2,AVGO,technology,electronic_devices,US11135F1012,BROADCOM INC,13,Proporciona una amplia gama de soluciones de semiconductores que son fundamentales para el diseño y funcionamiento de diversos dispositivos electrónicos.,,313130367,USD,SMART,STK,
TE,EL2,LRCX,technology,electronic_devices,US5128073062,LAM RESEARCH CORP,14,"Contribuye a la fabricación fundamental de componentes semiconductores a través de sus equipos y servicios avanzados de fabricación de obleas, lo que permite el desarrollo y la producción de diversos dispositivos electrónicos.",,732440574,USD,SMART,STK,
TE,EL2,HPQ,technology,electronic_devices,US40434L1052,HP INC,15,"Produce una amplia gama de ordenadores personales, impresoras y hardware relacionado, sirviendo a mercados tanto de consumidores como comerciales a nivel mundial.",,209411801,USD,SMART,STK,
TE,EL2,003550,technology,electronic_devices,KR7003550001,LG CORP,16,"Desarrolla y fabrica una cartera diversa de dispositivos electrónicos, incluidos electrodomésticos, televisores y productos de comunicaciones móviles, lo que contribuye significativamente al mercado mundial de la electrónica.",,17382442,KRW,KSE,STK,
TE,EL2,AMD,technology,electronic_devices,US0079031078,ADVANCED MICRO DEVICES,17,"Desarrolla y suministra microprocesadores de alto rendimiento, unidades de procesamiento gráfico y productos adaptativos de Sistema en Chip (SoC) que sirven como componentes fundamentales en una amplia gama de dispositivos electrónicos, incluidos PC, servidores, consolas de juegos y sistemas integrados.","El compromiso de AMD con la industria de dispositivos electrónicos se refleja en su provisión de procesadores y GPUs para PC, portátiles y consolas de juegos. Además, AMD afirma su capacidad única para potenciar la IA en centros de datos, computación de borde y dispositivos de cliente, destacando su participación en el ecosistema de dispositivos electrónicos. La empresa enfatiza que su amplitud de productos y experiencia en software la posicionan como un actor clave en la habilitación de funcionalidades de IA en una gama de dispositivos electrónicos.",4391,USD,SMART,STK,
TE,EL2,6752,technology,electronic_devices,JP3866800000,PANASONIC HOLDINGS CORP,18,"Ofrece una amplia cartera de dispositivos electrónicos, que abarcan electrónica de consumo, componentes y soluciones industriales, lo que contribuye a diversos sectores del mercado global.",,13905699,JPY,SMART,STK,
TE,EL2,QRVO,technology,electronic_devices,US74736K1016,QORVO INC,19,Proporciona tecnologías y componentes esenciales que impulsan el rendimiento y la funcionalidad de diversos dispositivos electrónicos.,,179002152,USD,SMART,STK,
TE,EL2,GLW,technology,electronic_devices,US2193501051,CORNING INC,20,Proporciona componentes y materiales críticos esenciales para el rendimiento y la protección de diversos dispositivos electrónicos.,,7655,USD,SMART,STK,
TE,EL2,APH,technology,electronic_devices,US0320951017,AMPHENOL CORP-CL A,21,Desempeña un papel importante en la industria de dispositivos electrónicos.,,4493,USD,SMART,STK,
TE,EL2,RMBS,technology,electronic_devices,US7509171069,RAMBUS INC,22,Desarrolla y licencia propiedad intelectual de semiconductores y chips que son integrales para el rendimiento y la funcionalidad de varios dispositivos electrónicos.,,4031477,USD,SMART,STK,
TE,EL2,OLED,technology,electronic_devices,US91347P1057,UNIVERSAL DISPLAY CORP,23,Desarrolla y suministra tecnologías y materiales de diodos orgánicos emisores de luz (OLED) que son esenciales para las pantallas utilizadas en una amplia gama de dispositivos electrónicos.,"La empresa está profundamente involucrada en el tema de Dispositivos Electrónicos, ya que es líder en el desarrollo y comercialización de tecnologías y materiales OLED. Estos materiales OLED son integrales para una amplia gama de dispositivos electrónicos, incluidos teléfonos móviles, televisores, monitores, dispositivos portátiles, tabletas, dispositivos multimedia portátiles, computadoras portátiles y computadoras personales. Además, la empresa obtiene ingresos de la venta de materiales OLED, licencias de propiedad intelectual y tecnología, desarrollo y soporte tecnológico, y servicios de investigación por contrato.",4816201,USD,SMART,STK,"[{'name': 'oled-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/oled-FY24-10-K.html'}]"
TE,EL2,CDNS,technology,electronic_devices,US1273871087,CADENCE DESIGN SYS INC,24,Proporciona software de automatización de diseño y propiedad intelectual esencial para la creación y fabricación de dispositivos electrónicos.,"La conexión de Cadence con el tema de dispositivos electrónicos es evidente a través de sus semiconductores, que son integrales para numerosos productos de consumo, incluyendo teléfonos móviles, automóviles, computadoras y electrodomésticos. Los clientes de la empresa diseñan y construyen sistemas electrónicos y semiconductores sofisticados que se encuentran en productos cotidianos. Si bien los semiconductores son catalizadores de la innovación en industrias como la automotriz, aeroespacial y de telecomunicaciones, su presencia en la electrónica de consumo refleja el papel de Cadence en este sector, aunque no sea necesariamente un enfoque estratégico central.",5552,USD,SMART,STK,"[{'name': 'cdns-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/cdns-Q324-10-Q.html'}, {'name': 'cdns-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/cdns-Q125-10-Q.html'}, {'name': 'cdns-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/cdns-Q225-10-Q.html'}]"
TE,EL2,PI,technology,electronic_devices,US4532041096,IMPINJ INC,25,Opera dentro de la industria de Dispositivos Electrónicos.,,241585158,USD,SMART,STK,
TE,EL2,HPE,technology,electronic_devices,US42824C1099,HEWLETT PACKARD ENTERPRISE,26,"Suministra dispositivos electrónicos esenciales, incluyendo servidores, soluciones de almacenamiento y equipos de red, cruciales para centros de datos empresariales y entornos de nube híbrida.",,209411798,USD,SMART,STK,
TE,EL2,BBY,technology,electronic_devices,US0865161014,BEST BUY CO INC,27,"Facilita el acceso de los consumidores a una amplia gama de dispositivos electrónicos a través de sus canales minoristas, contribuyendo a la distribución y ventas del mercado.",,4817,USD,SMART,STK,
TE,EL2,CRUS,technology,electronic_devices,US1727551004,CIRRUS LOGIC INC,28,Proporciona circuitos integrados de señal mixta esenciales y soluciones de procesamiento de audio que son componentes clave en la funcionalidad de varios dispositivos electrónicos.,"Los ingresos de Cirrus Logic están significativamente influenciados por la demanda de sus componentes en teléfonos inteligentes, como lo demuestra que los ingresos superaron las previsiones debido a los sólidos envíos de productos de teléfonos inteligentes. La estrategia de crecimiento de la empresa se centra en mantener su liderazgo en el negocio de audio para teléfonos inteligentes y expandir su funcionalidad de señal mixta de alto rendimiento en teléfonos inteligentes y productos similares. Además, los componentes de Cirrus Logic, incluidos amplificadores potenciados personalizados y códecs inteligentes, se integran en los últimos modelos de teléfonos inteligentes, lo que destaca la importancia de los dispositivos electrónicos para el rendimiento financiero de la empresa.",268057,USD,SMART,STK,
TE,EL2,PHIA,technology,electronic_devices,NL0000009538,KONINKLIJKE PHILIPS NV,29,"Desarrolla y fabrica una gama de dispositivos electrónicos, particularmente dentro del sector de la tecnología de la salud.",,29622921,EUR,SMART,STK,
TE,EL2,ACLS,technology,electronic_devices,US0545402085,AXCELIS TECHNOLOGIES INC,30,Proporciona equipos de fabricación críticos esenciales para la producción de diversos dispositivos electrónicos.,"El compromiso de ACLS con el tema de los Dispositivos Electrónicos es evidente a través de su segmento General Maduro, que abarca una gama de dispositivos planares utilizados en electrónica de consumo. Los clientes de la empresa están gestionando las inversiones de capacidad en respuesta al entorno de demanda actual que afecta a la electrónica automotriz, industrial y de consumo. Si bien el mercado general maduro, incluidos dispositivos como teléfonos, ordenadores y televisores, es omnipresente, el segmento está experimentando una debilidad cíclica.",239037320,USD,SMART,STK,
TE,EL2,OSIS,technology,electronic_devices,US6710441055,OSI SYSTEMS INC,31,"Desarrolla y proporciona dispositivos electrónicos para diversas aplicaciones, contribuyendo a los avances en sistemas de seguridad, atención médica y optoelectrónica.","La participación de Osis en la industria de Dispositivos Electrónicos está impulsada principalmente por su diseño y fabricación integrados verticalmente de sistemas y componentes electrónicos especializados, particularmente a través de su división de Optoelectrónica y Fabricación. Esta división diseña, fabrica y comercializa dispositivos optoelectrónicos y circuitos flexibles, brindando servicios de fabricación de productos electrónicos a nivel mundial para una amplia gama de aplicaciones, incluidos productos de consumo, electrónica aeroespacial y de defensa, sistemas de seguridad e inspección, imágenes y diagnóstico médico, telecomunicaciones, automatización de oficinas, periféricos de computadora y automatización industrial. La división de Optoelectrónica y Fabricación representó el 20% de los ingresos consolidados totales en el año fiscal 2025.",4816115,USD,SMART,STK,"[{'name': 'osis-Q325-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/osis-Q325-10-Q.html'}, {'name': 'osis-FY25-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/osis-FY25-10-K.html'}]"
TE,EL2,POWI,technology,electronic_devices,US7392761034,POWER INTEGRATIONS INC,32,Proporciona soluciones de energía integradas que permiten la operación eficiente de diversos dispositivos electrónicos.,"El negocio de Power Integrations está significativamente ligado a la industria de dispositivos electrónicos, ya que un gran porcentaje de sus productos son circuitos integrados (CI) utilizados en fuentes de alimentación de CA a CC, que son esenciales para convertir el alto voltaje de CA al bajo voltaje de CC requerido por la mayoría de los dispositivos electrónicos. Sus fuentes de alimentación se incorporan en una amplia gama de productos electrónicos, incluidos electrodomésticos, controles industriales, dispositivos móviles como teléfonos inteligentes y tabletas, medidores de servicios públicos electrónicos, herramientas a batería y aplicaciones de automatización del hogar o IoT como termostatos en red y dispositivos de seguridad. Los CI de la empresa son integrales para la funcionalidad de estos dispositivos, lo que subraya la importancia del mercado de dispositivos electrónicos para sus productos.",4816793,USD,SMART,STK,"[{'name': 'powi-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/powi-Q225-10-Q.html'}]"
TE,EL2,KLIC,technology,electronic_devices,US5012421013,KULICKE & SOFFA INDUSTRIES,33,"Desarrolla y suministra equipos avanzados de empaquetado y ensamblaje de semiconductores, cruciales para la fabricación de diversos dispositivos electrónicos.",,270963,USD,SMART,STK,
TE,EL2,LFUS,technology,electronic_devices,US5370081045,LITTELFUSE INC,34,"Proporciona tecnologías esenciales de protección de circuitos, control de potencia y detección que son integrales para la funcionalidad y seguridad de una amplia gama de dispositivos electrónicos.","La participación de Littelfuse en la industria de Dispositivos Electrónicos es evidente a través de su presencia en mercados finales de electrónica, donde sus productos se utilizan en diversas aplicaciones. La empresa diseña, fabrica y vende componentes y módulos, atendiendo a más de 100.000 clientes finales en los sectores industrial, de transporte y de electrónica. Littelfuse también mantiene una red de laboratorios globales y centros de ingeniería enfocados en el desarrollo de nuevos productos y la prestación de soporte de aplicaciones al cliente, lo que demuestra aún más su compromiso con estos mercados a través de su segmento de Electrónica.",271184,USD,SMART,STK,"[{'name': 'lfus-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/lfus-Q225-10-Q.html'}]"
TE,EL2,NDSN,technology,electronic_devices,US6556631025,NORDSON CORP,35,Proporciona sistemas avanzados de dispensación y procesamiento esenciales para la fabricación y el ensamblaje de diversos dispositivos electrónicos.,"La participación de Nordson en el tema de Dispositivos Electrónicos es evidente a través de su servicio a una variedad de mercados finales de tecnología, incluida la electrónica. Los aumentos orgánicos de ventas de ATS de la compañía han sido impulsados por una demanda generalizada en los mercados finales de semiconductores y electrónica, aunque esto se ha visto parcialmente compensado por la debilidad en las líneas de productos de procesamiento de electrónica. Nordson también cita el crecimiento en sensores ópticos como un impulsor de los aumentos de ventas.",272314,USD,SMART,STK,"[{'name': 'ndsn-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/ndsn-Q324-10-Q.html'}, {'name': 'ndsn-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/ndsn-Q225-10-Q.html'}]"
TE,EL2,PLAB,technology,electronic_devices,US7194051022,PHOTRONICS INC,36,Contribuye a la fabricación de dispositivos electrónicos al proporcionar componentes esenciales para la fabricación de semiconductores.,"El negocio de Photronics está conectado con la industria de dispositivos electrónicos a través de su tecnología de fotomáscaras, que se aplica en la fabricación de productos electrónicos de alto rendimiento, incluidos dispositivos de visualización móvil, comunicaciones móviles y soluciones informáticas. Los ingresos de la empresa se ven influenciados por la demanda de pantallas planas utilizadas en los principales lanzamientos de diseño de teléfonos inteligentes, tabletas y computadoras portátiles, particularmente de clientes en Corea y China. Además, el enfoque del mercado de pantallas en capacidades mejoradas como tasas de actualización más rápidas y eficiencia energética en dispositivos móviles con pantallas más delgadas, livianas y flexibles impacta a Photronics.",273165,USD,SMART,STK,"[{'name': 'plab-Q224-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/plab-Q224-10-Q.html'}]"
TE,EL2,SLAB,technology,electronic_devices,US8269191024,SILICON LABORATORIES INC,37,Proporciona tecnologías y componentes fundamentales esenciales para el desarrollo y el funcionamiento de diversos dispositivos electrónicos.,"La participación de Slab en el tema de los dispositivos electrónicos se refleja en el desarrollo y comercialización de SoCs de bajo consumo Bluetooth, incluida la familia BG29, que se dirige a aplicaciones como la atención médica conectada, dispositivos de salud portátiles, seguimiento de activos y pequeños electrodomésticos. Los SoCs de la empresa, como el BG22L y el BG24L, están optimizados para aplicaciones Bluetooth comunes, enfatizando la seguridad, la potencia de procesamiento y la conectividad para usos de alto volumen y bajo consumo. Además, Slab diseña sus productos para dispositivos domésticos inteligentes y dispositivos de salud portátiles.",8027031,USD,SMART,STK,
TE,EL2,NATL,technology,electronic_devices,US63001N1063,NCR ATLEOS CORP,38,"Desarrolla y proporciona dispositivos electrónicos de autoservicio, incluidos cajeros automáticos, que facilitan las transacciones financieras y las interacciones digitales para consumidores y empresas.","La participación de Atleos en la industria de Dispositivos Electrónicos está impulsada principalmente por su negocio de hardware para cajeros automáticos, ya que la empresa fabrica y da servicio a cajeros automáticos. Los ingresos por hardware de la empresa contribuyen significativamente a su base instalada líder, con un aumento notable de máquinas puestas en servicio en 2025. Además, Atleos desplegará 5.000 dispositivos en la flota de 7-Eleven en EE. UU., respaldados por su servicio y soporte.",657745727,USD,SMART,STK,
TE,EL2,ENVX,technology,electronic_devices,US2935941078,ENOVIX CORP,39,Desarrolla y comercializa baterías avanzadas de iones de litio con ánodo de silicio que alimentan una amplia gama de dispositivos electrónicos.,,502252061,USD,SMART,STK,
TE,EL2,MTRN,technology,electronic_devices,US5766901012,MATERION CORP,40,"Proporciona materiales avanzados de alto rendimiento, incluidas aleaciones de berilio y productos químicos especializados, cruciales para la funcionalidad y confiabilidad de diversos componentes y dispositivos electrónicos.",,84822089,USD,SMART,STK,
TE,EL2,ALLE,technology,electronic_devices,IE00BFRT3W74,ALLEGION PLC,41,"Integra tecnología electrónica en su cartera de productos de seguridad, incluidos sistemas de control de acceso y cerraduras inteligentes.","El compromiso de Allegion con el tema de los dispositivos electrónicos es evidente a través de su negocio SimonsVoss, líder en electrónica que aprovecha las tendencias de crecimiento a largo plazo en seguridad y acceso. Esto se ve reforzado por la introducción de FORTLOX, el primer cilindro electrónico sin batería de Allegion. La adquisición de ELATEC, que refuerza la cartera de electrónica de Allegion a nivel mundial, incluso en EE. UU., amplía el alcance de la empresa a nuevas aplicaciones y segmentos de clientes. Además, el lanzamiento por parte de Schlage de su primera solución de ultra banda ancha, el cerrojo inteligente Schlage Sense Pro, demuestra el compromiso de Allegion de transformar el acceso al hogar a través de dispositivos electrónicos.",138438437,USD,SMART,STK,
TE,EL2,AMBA,technology,electronic_devices,KYG037AX1015,AMBARELLA INC,42,Contribuye a la industria de Dispositivos Electrónicos.,,115324103,USD,SMART,STK,
TE,EL2,NSSC,technology,electronic_devices,US6304021057,NAPCO SECURITY TECHNOLOGIES,43,Participa en actividades dentro del sector de Dispositivos Electrónicos.,"El negocio de Napco Security Technologies se centra en la industria de los dispositivos electrónicos, como lo demuestra su papel como fabricante y diseñador líder de dispositivos de seguridad electrónicos de alta tecnología. Las ofertas principales de la empresa incluyen una diversa gama de productos de seguridad, como sistemas de control de acceso, productos de cerraduras de puertas, sistemas de alarma contra intrusos y contra incendios, y productos de videovigilancia, que se utilizan en los sectores comercial, residencial, institucional, industrial y gubernamental. Napco también se enfoca en el desarrollo de tecnología innovadora y la producción de la próxima generación de soluciones de seguridad confiables que utilizan comunicaciones remotas y redes inalámbricas.",272545,USD,SMART,STK,"[{'name': 'nssc-FY25-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/nssc-FY25-10-K.html'}, {'name': 'nssc-Q325-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/nssc-Q325-10-Q.html'}]"
TE,EL2,PTC,technology,electronic_devices,US69370C1009,PTC INC,44,Mantiene relevancia para el tema de Dispositivos Electrónicos.,,121507047,USD,SMART,STK,
TE,EL2,NVTS,technology,electronic_devices,US63942X1063,NAVITAS SEMICONDUCTOR CORP,45,Desarrolla soluciones de semiconductores para su integración en diversos dispositivos electrónicos.,,522128117,USD,SMART,STK,
