symbol,industry_id,theme_id,industry,theme,isin_code,name,rank,description,evidence,evidenceSources,ib_conid,currency,exchange,assetType
HPE,TE,ITS,technology,it_solutions,US42824C1099,HEWLETT PACKARD ENTERPRISE,11,Proporciona una cartera integral de soluciones de TI que permiten la transformación digital e impulsan los resultados comerciales para las empresas.,"El compromiso de HPE en soluciones de TI es evidente a través de la provisión de hardware, software y servicios diseñados para abordar desafíos tecnológicos y mejorar los flujos de trabajo de las organizaciones. Las soluciones de TI de HPE se ejemplifican con un acuerdo multimillonario con SPAR Austria Group, donde los servicios profesionales de HPE diseñaron e implementaron una solución completa de pila de TI respaldada por GreenLake, que incluye switches Aruba, firewalls Juniper, almacenamiento Alletra MP y software HPE Cloud Ops. Además, HPE se relaciona con entidades del sector público, incluido el gobierno federal de EE. UU., como clientes directos o indirectos de sus servicios y hardware de TI.","[{'name': 'hpe-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/hpe-Q225-10-Q.html'}]",209411798,USD,SMART,STK
CTSH,TE,ITS,technology,it_solutions,US1924461023,COGNIZANT TECH SOLUTIONS-A,12,"Proporciona una amplia gama de consultoría y soluciones de tecnología de la información, incluyendo transformación digital, servicios en la nube y servicios de aplicaciones empresariales, a clientes de diversas industrias.","La participación de Cognizant en Soluciones de TI se destaca a través de varias iniciativas clave, incluida una asociación estratégica con una importante empresa biofarmacéutica global para gestionar y transformar sus sistemas de TI utilizando IA Generativa e IA Agente. Esta colaboración tiene como objetivo modernizar las operaciones de TI, impulsar la productividad y mejorar las habilidades de los especialistas en tecnología. Cognizant también apoya a los clientes en la modernización de la tecnología y ofrece servicios avanzados en computación en la nube, gestión de datos y ciberseguridad, aprovechando sus plataformas de IA Neuro y Flowsource. Además, la empresa está invirtiendo fuertemente en ingeniería basada en software impulsada por IA para crear productos inteligentes, conectados y autónomos.","[{'name': 'ctsh-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/ctsh-Q324-10-Q.html'}, {'name': 'ctsh-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/ctsh-FY24-10-K.html'}]",4728759,USD,SMART,STK
ORCL,TE,ITS,technology,it_solutions,US68389X1054,ORACLE CORP,13,"Proporciona un conjunto completo de soluciones de TI, que incluyen infraestructura en la nube, tecnologías de bases de datos y aplicaciones empresariales, para dar soporte a empresas a nivel mundial.","El compromiso de Oracle con las Soluciones de TI es evidente en su provisión de productos y servicios adaptados para abordar las necesidades de tecnología de la información empresarial, incluidas aplicaciones empresariales y ofertas de infraestructura entregadas a través de modelos flexibles de implementación de TI. Estos servicios relacionados con TI constituyen una parte importante del negocio de Oracle, como se refleja en los ingresos sustanciales generados por los segmentos de nube y licencias. Oracle declara explícitamente su compromiso de abordar los entornos de TI empresariales, lo que subraya la importancia de las soluciones de TI para las ofertas principales de la empresa.","[{'name': 'orcl-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/orcl-Q225-10-Q.html'}, {'name': 'orcl-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/orcl-Q125-10-Q.html'}, {'name': 'orcl-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/orcl-Q324-10-Q.html'}]",272800,USD,SMART,STK
FIS,TE,ITS,technology,it_solutions,US31620M1062,FIDELITY NATIONAL INFO SERV,14,"Proporciona un conjunto integral de soluciones de tecnología de la información que sustentan operaciones críticas para las empresas, particularmente dentro de la industria de servicios financieros.","El compromiso de FIS con las Soluciones de TI es evidente en su modelo de negocio principal como empresa de tecnología financiera que proporciona soluciones a instituciones financieras, empresas y desarrolladores. La empresa obtiene ingresos de soluciones tecnológicas y de procesamiento y ayuda a las instituciones financieras a migrar a soluciones tecnológicas integradas externalizadas para mejorar su rentabilidad y cumplir con los requisitos normativos. Además, FIS proporciona infraestructura tecnológica y otros servicios corporativos, y continúa invirtiendo en modernización, innovación y soluciones integradas para satisfacer las demandas del mercado.","[{'name': 'fis-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/fis-Q125-10-Q.html'}, {'name': 'fis-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/fis-Q324-10-Q.html'}, {'name': 'fis-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/fis-FY24-10-K.html'}]",37866641,USD,SMART,STK
CSCO,TE,ITS,technology,it_solutions,US17275R1023,CISCO SYSTEMS INC,15,"Proporciona una cartera integral de hardware, software y servicios de redes que forman la infraestructura fundamental para soluciones de TI empresariales a nivel mundial.",,,268084,USD,SMART,STK
TCS,TE,ITS,technology,it_solutions,INE467B01029,TATA CONSULTANCY SVCS LTD,16,"Ofrece una cartera integral de servicios de TI, consultoría y soluciones empresariales, apoyando a clientes a nivel mundial en sus trayectorias de transformación digital y avances tecnológicos.",,,44652015,INR,NSE,STK
KD,TE,ITS,technology,it_solutions,US50155Q1004,KYNDRYL HOLDINGS INC,17,"Proporciona una cartera integral de servicios y soluciones de infraestructura de TI, lo que permite a los clientes administrar, modernizar y optimizar sus sistemas tecnológicos críticos.","El enfoque de Kyndryl en soluciones de TI es evidente a través de su posición como proveedor líder de servicios de infraestructura de TI. La empresa aborda tendencias de TI seculares como la migración a la nube, la ciberseguridad y la adopción de IA, y transforma entornos de TI híbridos de misión crítica, impulsando la demanda de sus servicios. Kyndryl aprovecha su experiencia y escala global para servir como un socio de confianza para las necesidades tecnológicas de los clientes, gestionando sus sistemas de misión crítica e integrándose en el ecosistema de TI más amplio.","[{'name': 'kd-Q126-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/kd-Q126-10-Q.html'}, {'name': 'kd-Q325-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/kd-Q325-10-Q.html'}, {'name': 'kd-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/kd-Q225-10-Q.html'}, {'name': 'kd-FY25-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/kd-FY25-10-K.html'}]",520488080,USD,SMART,STK
ARW,TE,ITS,technology,it_solutions,US0427351004,ARROW ELECTRONICS INC,18,"Distribuye e integra una cartera integral de soluciones de computación empresarial, lo que permite a las empresas implementar y gestionar su infraestructura de TI e iniciativas de transformación digital.","La participación de Arrow en Soluciones de TI es evidente a través de su segmento global reportable ECS, un proveedor líder de soluciones y servicios informáticos integrales, que incluyen soluciones de centros de datos, nube, seguridad y análisis. Los ingresos de la empresa se derivan de productos de hardware y software de TI, y su plan de reestructuración implica inversiones en tecnología de la información para mejorar la automatización y las mejoras de procesos. Además, la empresa obtiene y diseña tecnología para soluciones de computación empresarial, ayudando a los clientes a aprovechar estas tecnologías para mejorar su competitividad general.","[{'name': 'arw-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/arw-Q324-10-Q.html'}, {'name': 'arw-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/arw-Q125-10-Q.html'}, {'name': 'arw-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/arw-Q225-10-Q.html'}, {'name': 'arw-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/arw-FY24-10-K.html'}]",4568,USD,SMART,STK
EQIX,TE,ITS,technology,it_solutions,US29444U7000,EQUINIX INC,19,"Proporciona infraestructura crítica de centros de datos que sustenta una amplia gama de soluciones de TI, lo que permite a las empresas implementar, conectar y administrar sus operaciones digitales.","El compromiso de Equinix con las Soluciones de TI es evidente en su provisión de centros de datos IBX y experiencia, que las empresas globales y los proveedores de servicios utilizan para albergar equipos de TI críticos y salvaguardar activos de información. La Plataforma Equinix de la empresa facilita la interconexión segura a redes, nubes y contenido, apoyando la economía digital global impulsada por la información. Además, la creciente adopción de arquitecturas híbridas multicloud y la IA acelera la tendencia de externalización, destacando la importancia de la plataforma de centros de datos, interconexión y soluciones de borde neutrales para proveedores de Equinix.","[{'name': 'eqix-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/eqix-FY24-10-K.html'}, {'name': 'eqix-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/eqix-Q324-10-Q.html'}]",181764593,USD,SMART,STK
CDW,TE,ITS,technology,it_solutions,US12514G1085,CDW CORP/DE,20,"Ofrece soluciones y servicios integrales de TI a una amplia gama de clientes, permitiendo su transformación digital y eficiencia operativa.","El compromiso de CDW con las Soluciones de TI es evidente en su papel como proveedor líder multimarca de estas soluciones para diversos sectores, incluidos negocios, gobierno, educación y atención médica, en EE. UU., Reino Unido y Canadá. Las ofertas de la empresa van desde hardware y software hasta soluciones de TI integradas que abarcan capacidades locales y en la nube, con un enfoque en la infraestructura híbrida, la experiencia digital y la seguridad. CDW enfatiza sus soluciones de pila completa y ciclo de vida completo, con inversiones estratégicas dirigidas a áreas de alto crecimiento como la adopción de la nube, la ciberseguridad, la automatización del flujo de trabajo de TI y la experiencia en IA, lo que demuestra aún más el compromiso de la empresa de proporcionar soluciones de TI integrales.","[{'name': 'cdw-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/cdw-Q225-10-Q.html'}, {'name': 'cdw-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/cdw-Q324-10-Q.html'}, {'name': 'cdw-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/cdw-FY24-10-K.html'}, {'name': 'cdw-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/cdw-Q125-10-Q.html'}]",130432552,USD,SMART,STK
CAP,TE,ITS,technology,it_solutions,FR0000125338,CAPGEMINI SE,21,"Ofrece consultoría integral de TI, servicios tecnológicos y soluciones de transformación digital, lo que permite a los clientes de diversas industrias optimizar operaciones e innovar.",,,29612147,EUR,SMART,STK
OKTA,TE,ITS,technology,it_solutions,US6792951054,OKTA INC,22,Proporciona soluciones integrales de gestión de identidades y accesos que son fundamentales para asegurar y optimizar los entornos de TI de las organizaciones.,"La plataforma de Okta se integra cada vez más en la infraestructura y seguridad de TI de los clientes, ofreciendo una plataforma unificada de seguridad de identidad. Esta plataforma incluye una gama de soluciones de TI como Gestión de la Postura de Seguridad de Identidad, Gobernanza de Identidad, Gestión del Ciclo de Vida, Flujos de Trabajo, Acceso Privilegiado y Acceso a Dispositivos. La especialización de Okta le permite abordar diversas necesidades, desde identidades no humanas y cargas de trabajo de IA hasta autenticación básica sin contraseña, y su plataforma se integra con un gran número de aplicaciones. Los equipos de ventas de la empresa también se centran en ofrecer una plataforma que aporte valor a los clientes.",,272356196,USD,SMART,STK
FICO,TE,ITS,technology,it_solutions,US3032501047,FAIR ISAAC CORP,23,Ofrece Soluciones de TI.,"La participación de FICO en Soluciones de TI es evidente a través de su Plataforma FICO, que sirve como un componente clave de su estrategia, demostrado por el sustancial crecimiento de ARR de la plataforma y su adopción por parte de empresas como iA Financial Group para la suscripción de seguros. FICO está invirtiendo activamente en su plataforma para ofrecer soluciones de TI, asociándose con empresas como Fujitsu para apoyar la transformación digital de las instituciones financieras, y dacadoo para aportar precisión impulsada por IA a la industria de seguros de vida. La plataforma FICO permite a clientes como Nationwide y Lloyds Bank mejorar la toma de decisiones crediticias y aumentar las aprobaciones, con un enfoque en soluciones relacionadas con el ciclo de vida del riesgo crediticio, y la compañía continúa desarrollando nuevas capacidades y expandiendo sus canales de socios para apoyar aún más la transformación digital.",,269280,USD,SMART,STK
ANET,TE,ITS,technology,it_solutions,US0404132054,ARISTA NETWORKS INC,24,Ofrece soluciones de redes definidas por software de alto rendimiento que sustentan entornos de TI escalables y eficientes para empresas y proveedores de nube.,"El enfoque de Arista Networks en soluciones de TI es evidente en su negocio principal, ya que su cartera incluye redes para centros de datos, nube e IA, campus y enrutamiento, y software y servicios de redes. Una parte importante de los ingresos de la empresa se deriva de estas categorías. Las plataformas de Arista están diseñadas para ofrecer disponibilidad, agilidad, automatización, análisis y seguridad a través de una pila de red avanzada, y la empresa tiene como objetivo satisfacer las necesidades de los clientes en los centros de datos.","[{'name': 'anet-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/anet-FY24-10-K.html'}]",740948854,USD,SMART,STK
6702,TE,ITS,technology,it_solutions,JP3818000006,FUJITSU LTD,25,"Proporciona una cartera integral de servicios de TI, software y soluciones de hardware, que permiten la transformación digital y respaldan las operaciones comerciales críticas para clientes a nivel mundial.",,,13905690,JPY,SMART,STK
DXC,TE,ITS,technology,it_solutions,US23355L1061,DXC TECHNOLOGY CO,26,"Proporciona una cartera integral de servicios y soluciones de TI, ayudando a los clientes a modernizar sus sistemas críticos y optimizar las operaciones comerciales en diversas industrias.","La participación de DXC en Soluciones de TI es evidente a través de sus operaciones comerciales principales, ya que la empresa se identifica como un proveedor global líder de servicios de TI. Esto se ve respaldado además por la entrega de paisajes de servicios SAP unificados y procesos estandarizados para clientes, como un importante proveedor automotriz alemán. Las soluciones de TI de DXC también implican asociarse con empresas como Boomi para conectar aplicaciones, automatizar flujos de trabajo, administrar API y garantizar la integridad de los datos en entornos en la nube y locales, lo que permite a los clientes optimizar las operaciones y reducir la complejidad. La empresa genera ingresos al ofrecer una amplia gama de servicios y soluciones de tecnología de la información principalmente en América del Norte, Europa, Asia y Australia, y ayuda a las empresas globales a modernizar la TI, optimizar las arquitecturas de datos y garantizar la seguridad y la escalabilidad en diversos entornos en la nube.","[{'name': 'dxc-Q126-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/dxc-Q126-10-Q.html'}, {'name': 'dxc-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/dxc-Q225-10-Q.html'}]",268960158,USD,SMART,STK
INFY,TE,ITS,technology,it_solutions,INE009A01021,INFOSYS LTD,27,"Proporciona soluciones integrales de tecnología de la información, que abarcan consultoría, transformación digital y servicios administrados, para ayudar a los clientes a navegar por complejos paisajes tecnológicos.",,,44652017,INR,NSE,STK
PLTR,TE,ITS,technology,it_solutions,US69608A1088,PALANTIR TECHNOLOGIES INC-A,28,Proporciona plataformas avanzadas de integración y análisis de datos que ofrecen soluciones de TI integrales para desafíos organizacionales complejos.,"El enfoque de Palantir en soluciones de TI es evidente en su negocio principal de desarrollo de software que permite a las organizaciones integrar de manera efectiva sus datos, decisiones y operaciones a escala. Las plataformas de la compañía, incluidas Gotham, Foundry, Apollo y AIP, están diseñadas para abordar los desafíos que enfrentan las instituciones y transformar la forma en que utilizan los datos. Palantir también se enfoca en ayudar a las organizaciones a transformar la IA en un flujo medible de bienes y servicios terminados de alto valor, brindando resultados cuantificados reales para sus clientes.","[{'name': 'pltr-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/pltr-FY24-10-K.html'}, {'name': 'pltr-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/pltr-Q225-10-Q.html'}]",444857009,USD,SMART,STK
AVGO,TE,ITS,technology,it_solutions,US11135F1012,BROADCOM INC,29,"Suministra dispositivos semiconductores fundamentales y software empresarial que son integrales para las operaciones de centros de datos, infraestructura de redes y conectividad de banda ancha segura, permitiendo soluciones de TI integrales en diversas industrias.",,,313130367,USD,SMART,STK
TEAM,TE,ITS,technology,it_solutions,US0494681010,ATLASSIAN CORP-CL A,30,"Proporciona soluciones de software integrales que empoderan a los equipos de TI con herramientas para la gestión de proyectos, la colaboración y flujos de trabajo optimizados de desarrollo y operaciones.","La participación de Atlassian en Soluciones de TI es evidente en su enfoque estratégico para servir a las empresas y conectar equipos a través del sistema de trabajo de Atlassian. La plataforma de la empresa impulsa el trabajo en equipo, los procesos comerciales y los flujos de trabajo para más de 300,000 clientes, y un número creciente de usuarios empresariales aprovecha sus aplicaciones principales. Esto se demuestra además por su asociación con Google Cloud para integrar su plataforma de trabajo en equipo impulsada por IA con la infraestructura optimizada para IA de Google Cloud, y la cartera de productos interconectados de la empresa diseñados para alinear el trabajo con los objetivos, planificar y rastrear el progreso, y facilitar el intercambio de conocimientos.","[{'name': 'team-Q325-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/team-Q325-10-Q.html'}]",589316251,USD,SMART,STK
SSNC,TE,ITS,technology,it_solutions,US78467J1007,SS&C TECHNOLOGIES HOLDINGS,31,"Se centra en la entrega de productos de software integrales y servicios habilitados por software, proporcionando soluciones críticas de TI a clientes de los sectores de servicios financieros y atención médica.","El compromiso de SS&C con las Soluciones de TI es evidente en su negocio principal de suministro de software y servicios, con más de 23.000 profesionales dedicados al desarrollo, servicio y soporte. La empresa ofrece infraestructura y servicios de TI gestionados a través de sus centros de datos y nube privada, ofreciendo diseño, implementación, mantenimiento y monitorización de las pilas tecnológicas de los clientes. SS&C reconoce la creciente dependencia de las instituciones financieras y los proveedores de atención médica de las soluciones de TI debido a los desafíos económicos y las demandas regulatorias, y continúa desarrollando software para mercados específicos, lo que demuestra su inversión en la expansión de su conjunto de productos tecnológicos.","[{'name': 'ssnc-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/ssnc-FY24-10-K.html'}]",73911494,USD,SMART,STK
CDNS,TE,ITS,technology,it_solutions,US1273871087,CADENCE DESIGN SYS INC,32,Desarrolla y proporciona software de automatización de diseño electrónico y propiedad intelectual críticos que son fundamentales para la creación y el despliegue de diversas soluciones de TI en numerosas industrias.,,,5552,USD,SMART,STK
