symbol,industry_id,theme_id,industry,theme,isin_code,name,rank,description,evidence,evidenceSources,ib_conid,currency,exchange,assetType
YUM,CR,FOO,consumer and retail,food_delivery,US9884981013,YUM! BRANDS INC,14,Aprovecha su amplia cartera de marcas de restaurantes de servicio rápido para impulsar una actividad significativa dentro del sector de entrega de alimentos.,"YUM! Brands reconoce la creciente prevalencia de clientes que utilizan servicios de terceros para facilitar el pedido y la entrega de sus productos. Como tal, la empresa incorpora una parte de las tarifas pagadas a estos terceros en sus ventas del sistema, específicamente cuando YUM! recibe una tarifa de licencia basada en un porcentaje de esas cantidades. Además, la división Pizza Hut utiliza canales de entrega como uno de sus múltiples métodos de distribución.","[{'name': 'yum-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/yum-Q225-10-Q.html'}, {'name': 'yum-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/yum-Q324-10-Q.html'}, {'name': 'yum-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/yum-Q125-10-Q.html'}]",3206042,USD,SMART,STK
TGT,CR,FOO,consumer and retail,food_delivery,US87612E1064,TARGET CORP,15,"Proporciona servicios de entrega de alimentos a clientes, mejorando la conveniencia y ampliando el acceso a comestibles y comidas preparadas a través de su red minorista.",,,6437,USD,SMART,STK
YUMC,CR,FOO,consumer and retail,food_delivery,US98850P1093,YUM CHINA HOLDINGS INC,16,"Utiliza su extensa cartera de restaurantes, incluidas marcas como KFC y Pizza Hut, para ofrecer servicios integrales de entrega de alimentos, desempeñando un papel clave en la satisfacción de la demanda de los consumidores de soluciones de comidas convenientes.","Yum China demuestra un compromiso significativo con la entrega de alimentos, lo que se evidencia en el hecho de que las ventas de entrega constituyen una parte sustancial de la combinación de ventas total, alcanzando aproximadamente el 45% en el último trimestre. Para capitalizar esta tendencia, la empresa aprovecha las plataformas de entrega para mejorar la visibilidad y aumentar el tráfico, especialmente para negocios emergentes, y se asegura de que todas sus marcas estén listadas en las principales plataformas de entrega de terceros. Además, Yum China adquirió una participación mayoritaria en DAOJIA.com.cn, un proveedor de servicios de entrega de alimentos en línea, y extendió este negocio para gestionar servicios de entrega para restaurantes, informando los resultados bajo su segmento operativo de entrega.",,251376406,USD,SMART,STK
ACI,CR,FOO,consumer and retail,food_delivery,US0130911037,ALBERTSONS COS INC - CLASS A,17,"Ofrece servicios de entrega de comestibles a los clientes, permitiendo un acceso conveniente a una amplia gama de alimentos y productos para el hogar a través de sus plataformas digitales.","La participación de Albertsons en el tema de la entrega de alimentos es evidente a través de sus canales de venta digital, que abarcan tanto la recogida en el coche Drive Up & Go como la entrega a domicilio. Las ventas digitales de la empresa, incluida la entrega a domicilio, han aumentado un 25% en comparación con el primer trimestre del año fiscal 2024, impulsadas por el enfoque en ofrecer una experiencia de servicio excepcional dirigida a la adquisición de nuevos clientes y al fortalecimiento de la retención de clientes existentes. Si bien la entrega a domicilio es un componente de sus ventas digitales, no hay evidencia que sugiera un enfoque o tecnología únicos en sus servicios de entrega de alimentos en comparación con los competidores.","[{'name': 'aci-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/aci-Q125-10-Q.html'}]",429435235,USD,SMART,STK
MELI,CR,FOO,consumer and retail,food_delivery,US58733R1023,MERCADOLIBRE INC,18,Participa en el sector de entrega de alimentos.,"El compromiso de MercadoLibre con el tema de la entrega de alimentos se demuestra por la inclusión de transacciones de entrega de alimentos en indicadores clave de rendimiento a partir del segundo trimestre de 2025. Estas transacciones son ahora un componente de métricas como 'Compradores activos únicos', 'Volumen bruto de mercancías' y 'Número de artículos vendidos'. Si bien la empresa ha comenzado a incluir las transacciones de entrega de alimentos en sus KPI, no hay una contribución explícita de ingresos en cifras.","[{'name': 'meli-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/meli-Q225-10-Q.html'}]",45602025,USD,SMART,STK
ARCO,CR,FOO,consumer and retail,food_delivery,VGG0457F1071,ARCOS DORADOS HOLDINGS INC-A,19,Aprovecha las plataformas de entrega de alimentos para ampliar su alcance y servir a los clientes fuera de los entornos de restaurantes tradicionales en sus operaciones de América Latina y el Caribe.,"La entrega de comida es importante para la empresa, como lo demuestra el hecho de que el ecosistema digital, que incluye la entrega de comida, representa una parte sustancial de las ventas. Los canales fuera de las instalaciones, incluida la entrega, se han mantenido resilientes, generando un porcentaje significativo de las ventas totales en todo el sistema. Las ventas totales de entrega también han crecido a moneda constante, impulsadas principalmente por la Entrega Propia, que la empresa está trabajando activamente para fortalecer. En ciertas regiones, como México y NOLAD, la entrega ha sido un motor clave del crecimiento de las ventas.",,86766101,USD,SMART,STK
CMG,CR,FOO,consumer and retail,food_delivery,US1696561059,CHIPOTLE MEXICAN GRILL INC,20,"Ofrece sus productos de restauración a través de diversas plataformas de entrega de alimentos, satisfaciendo la conveniencia del cliente y ampliando su alcance en el mercado.","La participación de Chipotle en la entrega de alimentos es evidente a través de su dependencia de servicios de entrega de terceros y la notificación de ingresos por servicios de entrega. Las ventas digitales, que incluyen la entrega, constituyen una parte notable de los ingresos totales de alimentos y bebidas. Sin embargo, la empresa está observando cierto deterioro en la entrega de marca blanca, cambiando hacia la recogida de pedidos y el consumo en restaurante, y los gastos de entrega han disminuido, lo que sugiere que, si bien está presente, la entrega de alimentos no es el enfoque estratégico principal.","[{'name': 'cmg-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/cmg-Q225-10-Q.html'}, {'name': 'cmg-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/cmg-Q324-10-Q.html'}, {'name': 'cmg-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/cmg-FY24-10-K.html'}, {'name': 'cmg-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/cmg-Q125-10-Q.html'}]",37655664,USD,SMART,STK
V,CR,FOO,consumer and retail,food_delivery,US92826C8394,VISA INC-CLASS A SHARES,21,"Proporciona servicios esenciales de procesamiento de pagos que facilitan las transacciones para las plataformas de entrega de alimentos y los consumidores, apoyando el flujo operativo del ecosistema de entrega de alimentos.",,,49462172,USD,SMART,STK
WING,CR,FOO,consumer and retail,food_delivery,US9741551033,WINGSTOP INC,22,"Se enfoca en ofrecer opciones convenientes de entrega de alimentos a los clientes, mejorando la accesibilidad a sus productos.","El compromiso de Wingstop con la entrega de alimentos es evidente a través de sus iniciativas estratégicas para expandir los canales de entrega y capitalizar las oportunidades dentro del mercado de entrega. El enfoque de la empresa en mejorar los tiempos de entrega, particularmente a través de Wingstop Smart Kitchen, tiene como objetivo mejorar la experiencia del cliente y las tasas de conversión, ya que los tiempos de entrega más rápidos los colocan en el conjunto de consideraciones para más consumidores. Esto se refleja en el crecimiento interanual de las ventas en el canal de entrega que supera el promedio de EE. UU. en el mercado de Dallas-Fort Worth. Si bien expande los canales de entrega, Wingstop también reconoce una creciente dependencia de las plataformas de comercio digital y los proveedores de servicios de entrega de terceros.","[{'name': 'wing-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/wing-Q225-10-Q.html'}]",196892722,USD,SMART,STK
SBUX,CR,FOO,consumer and retail,food_delivery,US8552441094,STARBUCKS CORP,23,"Ofrece su amplia gama de bebidas y alimentos a través de canales de entrega, mejorando la accesibilidad y conveniencia para el cliente.","El compromiso de Starbucks con el tema de la entrega de alimentos se ve subrayado por la rápida expansión de su negocio de entrega, que ha experimentado un crecimiento de transacciones superior al 25% interanual. Este crecimiento parece ser sustancialmente incremental, lo que sugiere una contribución notable a los ingresos. Si bien no es necesariamente una prioridad estratégica principal, el enfoque de la empresa en hacer crecer sus capacidades de entrega indica una asignación significativa de recursos a esta área.",,274105,USD,SMART,STK
TOST,CR,FOO,consumer and retail,food_delivery,US8887871080,TOAST INC-CLASS A,24,Proporciona soluciones tecnológicas que permiten a los restaurantes gestionar y optimizar sus servicios de entrega de alimentos.,"El sistema operativo de restaurantes de Toast conecta las operaciones de cara al público y de trastienda en múltiples modelos de servicio, incluida la entrega a domicilio. La empresa facilita los servicios de entrega de alimentos para restaurantes como una de sus opciones admitidas, junto con el servicio en mesa, para llevar, catering y venta minorista. Si bien la entrega a domicilio es un componente de la plataforma más amplia de Toast, no es necesariamente el enfoque estratégico principal.","[{'name': 'tost-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/tost-FY24-10-K.html'}, {'name': 'tost-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/tost-Q125-10-Q.html'}]",516097394,USD,SMART,STK
WEN,CR,FOO,consumer and retail,food_delivery,US95058W1009,WENDY'S CO/THE,25,"Contribuye al mercado de entrega de alimentos ofreciendo su menú a través de diversas plataformas de entrega, ampliando el acceso de los clientes a sus ofertas de restaurantes.","Wendy's demuestra su compromiso con el tema de la entrega de alimentos a través de sus inversiones en tecnología orientada al consumidor, incluido el establecimiento de acuerdos de entrega con proveedores externos para sus restaurantes en EE. UU. y Canadá. Este enfoque se refleja en el crecimiento del negocio digital de la empresa, con ventas digitales, que incluyen la entrega de alimentos, representando más del 20% de las ventas globales del sistema. Wendy's también ha invertido en la activación de pedidos móviles a través de su aplicación móvil y en la mejora de sus programas de fidelización para respaldar sus iniciativas de entrega.","[{'name': 'wen-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/wen-Q324-10-Q.html'}, {'name': 'wen-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/wen-Q125-10-Q.html'}, {'name': 'wen-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/wen-FY24-10-K.html'}]",90655688,USD,SMART,STK
XYZ,CR,FOO,consumer and retail,food_delivery,US8522341036,BLOCK INC,26,Opera dentro del tema de Entrega de Alimentos.,"El enfoque de Block en la entrega de alimentos es evidente a través de sus integraciones mejoradas, que forman parte de sus esfuerzos de innovación de productos más amplios. La empresa está trabajando activamente en la mejora de estas integraciones dentro del ecosistema Square, como se destacó en sus eventos de lanzamiento de productos. Si bien la comida y la bebida se consideran verticales estratégicas, particularmente con vendedores de gama alta, el énfasis en las integraciones de entrega de alimentos sugiere un nivel secundario de importancia para el tema dentro de la estrategia general de Block.",,212671971,USD,SMART,STK
SHAK,CR,FOO,consumer and retail,food_delivery,US8190471016,SHAKE SHACK INC - CLASS A,27,Proporciona ofertas accesibles a través de servicios de Entrega de Comida.,"La participación de Shake Shack en el tema de la entrega de alimentos es evidente a través de sus canales de venta digital, que incluyen pedidos realizados en la aplicación, el sitio web de Shake Shack y plataformas de entrega de terceros. Las ventas digitales representan consistentemente una parte significativa de las ventas de Shack, que van del 34,2% al 38,1% en varios períodos de informes. Además, las comisiones de entrega se reconocen como parte de otros gastos operativos de la empresa, lo que destaca el impacto financiero de la utilización de estos servicios de entrega.","[{'name': 'shak-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/shak-Q225-10-Q.html'}, {'name': 'shak-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/shak-FY24-10-K.html'}, {'name': 'shak-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/shak-Q324-10-Q.html'}, {'name': 'shak-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/shak-Q125-10-Q.html'}]",182056846,USD,SMART,STK
YELP,CR,FOO,consumer and retail,food_delivery,US9858171054,YELP INC,28,"Facilita el descubrimiento de opciones de entrega de alimentos a través de su plataforma, conectando a los consumidores con restaurantes locales que ofrecen dichos servicios.","La conexión de Yelp con el tema de la entrega de alimentos se deriva de sus integraciones de socios, que facilitan los pedidos de alimentos para recoger y entregar a través de terceros, generando ingresos a través de tarifas obtenidas como agente de estas transacciones. Estos ingresos se clasifican en 'otros ingresos', que también incluyen Yelp Guest Manager, Yelp Fusion Insights y programas Yelp Fusion. Si bien Yelp reconoce las presiones competitivas de los proveedores de entrega de alimentos que afectan a los restaurantes, las presentaciones de la empresa indican que el volumen de pedidos de comida para llevar y entrega ha disminuido, y que los factores macroeconómicos y el sentimiento del consumidor tienen un impacto más significativo en el segmento de restaurantes que las presiones competitivas de los servicios de entrega de alimentos. Además, los aumentos en los ingresos de otros programas como Yelp Guest Manager, Yelp Fusion y los programas Yelp Knowledge han compensado parcialmente cualquier ingreso derivado de la entrega de alimentos.","[{'name': 'yelp-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/yelp-Q324-10-Q.html'}, {'name': 'yelp-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/yelp-Q225-10-Q.html'}, {'name': 'yelp-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/yelp-Q125-10-Q.html'}, {'name': 'yelp-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/yelp-FY24-10-K.html'}]",103518430,USD,SMART,STK
SFM,CR,FOO,consumer and retail,food_delivery,US85208M1027,SPROUTS FARMERS MARKET INC,29,"Ofrece su selección de comestibles frescos, naturales y orgánicos para una entrega conveniente a los clientes.","La participación de la compañía en la entrega de alimentos es evidente a través de sus crecientes ventas de comercio electrónico, que crecieron un 27% y ahora constituyen aproximadamente el 15% de las ventas totales. Este crecimiento se facilita a través de asociaciones con plataformas como Uber Eats, DoorDash e Instacart, con diferentes socios que atienden a diferentes necesidades de los consumidores, como pedidos basados en la conveniencia frente a cestas de compra más grandes. Además, la compañía ofrece opciones de entrega y recogida a través de su sitio web y la aplicación Sprouts como parte de su estrategia omnicanal.","[{'name': 'sfm-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/sfm-FY24-10-K.html'}]",132310192,USD,SMART,STK
