symbol,industry,theme,isin_code,name,rank,description,evidence,evidenceSources,ib_conid,currency,exchange,assetType,navigable,theme_id
ZS,technology,cloud_software,US98980G1022,ZSCALER INC,11,"Proporciona plataformas de seguridad nativas de la nube que protegen a las organizaciones de las amenazas cibernéticas, garantizando un acceso seguro a las aplicaciones y datos en la nube.","El compromiso de Zscaler con el tema de Software en la Nube es evidente en su modelo de negocio y tecnología. El principal flujo de ingresos de la empresa se genera a partir de suscripciones a su plataforma en la nube impulsada por software. Además, Zscaler reconoce que la adopción de aplicaciones e infraestructuras en la nube influye significativamente en la adopción de su plataforma en el mercado. Los equipos de investigación y desarrollo de la empresa emplean ingenieros de software dedicados al diseño, desarrollo, prueba, certificación y soporte de sus soluciones basadas en la nube.","[{'name': 'zs-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/zs-Q125-10-Q.html'}, {'name': 'zs-Q325-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/zs-Q325-10-Q.html'}]",310621426,USD,SMART,STK,False,CL2
ORCL,technology,cloud_software,US68389X1054,ORACLE CORP,12,"Proporciona una amplia cartera de aplicaciones de software e infraestructura de servicios basados en la nube, que empoderan a las empresas con soluciones empresariales críticas.","El compromiso de Oracle con el software en la nube es evidente a través de la entrega de aplicaciones empresariales e infraestructura mediante ofertas en la nube y licencias, que constituyen una parte sustancial de sus ingresos. Los ingresos de la empresa procedentes de la nube, que abarcan aplicaciones e infraestructura, han experimentado un crecimiento significativo, y los ingresos de las aplicaciones en la nube también están en aumento. Oracle ofrece una gama de productos de software, incluidas las Aplicaciones Oracle, que se pueden implementar en entornos basados en la nube, y ofrece programas para facilitar la migración de los clientes a Oracle Cloud. Los ingresos de la empresa procedentes de aplicaciones estratégicas de back-office también han experimentado un crecimiento, lo que subraya la importancia de las soluciones empresariales basadas en la nube para el negocio de Oracle.","[{'name': 'orcl-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/orcl-Q125-10-Q.html'}, {'name': 'orcl-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/orcl-Q225-10-Q.html'}]",272800,USD,SMART,STK,True,CL2
AKAM,technology,cloud_software,US00971T1016,AKAMAI TECHNOLOGIES INC,13,"Proporciona soluciones de software en la nube que mejoran el rendimiento, la seguridad y la entrega de aplicaciones y contenido en entornos distribuidos.","El compromiso de Akamai con el Software en la Nube es evidente a través de su cartera de servicios de infraestructura en la nube, que incluye soluciones de cómputo y almacenamiento desarrolladas a partir de Linode, el producto Edge Workers y soluciones ISV que operan en su plataforma en la nube. Akamai entrega contenido, aplicaciones y software a través de Internet, y su cartera de servicios de infraestructura en la nube (CIS) admite aplicaciones impulsadas por IA, como la clasificación de imágenes y el reconocimiento de voz a texto. Además, los costos capitalizados de desarrollo de software de uso interno de la compañía, que se amortizan en el costo de los ingresos, indican el desarrollo y la utilización continuos de software en la nube para ofrecer los servicios de Akamai.","[{'name': 'akam-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/akam-Q324-10-Q.html'}]",6220356,USD,SMART,STK,True,CL2
BRZE,technology,cloud_software,US10576N1028,BRAZE INC-A,14,"Ofrece una plataforma de interacción con el cliente nativa de la nube que permite a las empresas ofrecer experiencias e interacciones personalizadas con los clientes, avanzando así las capacidades del software en la nube.","Braze opera como una plataforma de participación del cliente, dependiendo de proveedores externos de infraestructura en la nube para alojar sus soluciones de software y acceso a la plataforma. Esta dependencia se refleja en el costo de los ingresos de la empresa, que incluye pagos a estos proveedores y proveedores de servicios de aplicaciones. Si bien la plataforma de Braze es un producto estrella, la empresa no parece desarrollar soluciones de software en la nube únicas.","[{'name': 'brze-Q126-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/brze-Q126-10-Q.html'}]",526726705,USD,SMART,STK,False,CL2
NET,technology,cloud_software,US18915M1071,CLOUDFLARE INC - CLASS A,15,"Proporciona un conjunto completo de servicios nativos de la nube, incluidas soluciones de seguridad, rendimiento y confiabilidad que sustentan y mejoran la funcionalidad de las aplicaciones de software en la nube y la infraestructura a nivel mundial.","El compromiso de Cloudflare con el Software en la Nube es evidente a través de su plataforma Workers, una solución basada en la nube que permite a los clientes migrar cargas de trabajo de hiperescaladores. Una empresa líder en viajes digitales amplió su relación con Cloudflare, firmando un contrato principalmente para la plataforma de desarrolladores Workers para impulsar una innovación más rápida y empoderar mejor a los desarrolladores. Además, la red de Cloudflare sirve como un plano de control unificado, brindando seguridad, rendimiento y fiabilidad en aplicaciones on-premises, híbridas, en la nube y SaaS.","[{'name': 'net-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/net-Q225-10-Q.html'}]",382633646,USD,SMART,STK,False,CL2
NOW,technology,cloud_software,US81762P1021,SERVICENOW INC,16,"Proporciona soluciones basadas en la nube que automatizan los flujos de trabajo de TI, de empleados y de clientes, permitiendo la transformación digital y la eficiencia operativa en diversas industrias.",,,109911821,USD,SMART,STK,True,CL2
DAY,technology,cloud_software,US15677J1088,DAYFORCE INC,17,"Proporciona soluciones nativas de la nube para la gestión del capital humano, integrando nómina, recursos humanos, beneficios y gestión de la fuerza laboral en una única plataforma para empresas.","Dayforce es una empresa global de software de gestión del capital humano (HCM), que obtiene ingresos recurrentes en la nube de sus soluciones HCM. Estas soluciones se ofrecen a través de dos ofertas principales: Dayforce, su plataforma insignia de Cloud HCM, y Powerpay, una solución de RR. HH. y nómina en la nube adaptada al mercado canadiense de pequeñas empresas. La empresa clasifica sus soluciones en recurrentes en la nube, otras recurrentes y servicios profesionales, y los ingresos en la nube constituyen una parte sustancial de sus ingresos totales.","[{'name': 'day-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/day-Q324-10-Q.html'}]",315543544,USD,SMART,STK,True,CL2
SNOW,technology,cloud_software,US8334451098,SNOWFLAKE INC,18,"Proporciona una plataforma de datos nativa de la nube que permite a los clientes consolidar, integrar y analizar datos para diversas cargas de trabajo, impulsando la innovación en la gestión y el análisis de datos basados en la nube.",,,444884769,USD,SMART,STK,True,CL2
CFLT,technology,cloud_software,US20717M1036,CONFLUENT INC-CLASS A,19,Ofrece una plataforma de transmisión de datos en tiempo real y nativa de la nube que es fundamental para la construcción de aplicaciones modernas impulsadas por eventos e infraestructura de datos.,"La participación de Confluent en el tema de Software en la Nube es significativa, principalmente a través de su Plataforma de Transmisión de Datos, que incluye Confluent Cloud, una oferta de software como servicio nativa de la nube, totalmente administrada y disponible en los principales proveedores de la nube. Confluent Cloud es un componente clave de su negocio y representa una parte sustancial de los ingresos totales de la empresa. Además, Confluent ofrece opciones como Confluent Platform y WarpStream, para permitir a los clientes desplegarse en diversos entornos de nube.","[{'name': 'cflt-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/cflt-FY24-10-K.html'}, {'name': 'cflt-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/cflt-Q125-10-Q.html'}]",498854138,USD,SMART,STK,False,CL2
ZM,technology,cloud_software,US98980L1017,ZOOM COMMUNICATIONS INC,20,"Ofrece una plataforma líder nativa de la nube para comunicaciones por video, lo que permite una colaboración y conectividad fluidas para empresas y usuarios globales.","La dependencia de Zoom de la industria del software en la nube es evidente en su modelo de ingresos, que se basa en acuerdos de suscripción que brindan a los clientes acceso a su plataforma unificada de comunicaciones y colaboración. Los clientes generalmente no tienen la capacidad de tomar posesión del software, lo que refuerza la entrega de software como servicio de la empresa a través de la nube. Los ingresos se generan mediante suscripciones a Zoom Workplace y Zoom Business Services, a los que los usuarios acceden de forma remota.",,361181057,USD,SMART,STK,False,CL2
IBM,technology,cloud_software,US4592001014,INTL BUSINESS MACHINES CORP,21,"Ofrece software y servicios en la nube de nivel empresarial, lo que permite a las empresas modernizar aplicaciones, administrar datos y aprovechar arquitecturas de nube híbrida.","El compromiso de IBM con el Software en la Nube es evidente en su enfoque estratégico y sus flujos de ingresos. El segmento de software de la empresa está experimentando crecimiento, particularmente dentro de los sectores de Nube Híbrida, Automatización y Datos, impulsado por su base de ingresos recurrentes anuales de alto valor. La dedicación de IBM se ve aún más destacada por el crecimiento de Red Hat y OpenShift, junto con las sinergias observadas entre Ansible y Terraform tras la adquisición de HashiCorp. Esto también se demuestra a través de su enfoque en ofertas de suscripción de Software como Servicio, como AI Ops y Gestión, y el reposicionamiento de su cartera de software en torno a la Nube Híbrida.","[{'name': 'ibm-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/ibm-Q324-10-Q.html'}, {'name': 'ibm-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/ibm-Q225-10-Q.html'}]",8314,USD,SMART,STK,True,CL2
PAYC,technology,cloud_software,US70432V1026,PAYCOM SOFTWARE INC,22,Proporciona soluciones integrales de gestión del capital humano entregadas a través de una única plataforma basada en la nube.,"Paycom es un proveedor líder de una solución integral de gestión del capital humano (HCM) entregada como Software como Servicio (SaaS). El modelo de negocio principal de la empresa se centra en la entrega de esta solución HCM como software basado en la nube, lo que significa un gran enfoque en el desarrollo, mantenimiento y entrega de soluciones de software a través de la nube. Dado que toda la solución HCM está basada en la nube, Paycom demuestra una dependencia sustancial de las tecnologías de software en la nube.","[{'name': 'payc-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/payc-Q324-10-Q.html'}]",148163036,USD,SMART,STK,True,CL2
AVGO,technology,cloud_software,US11135F1012,BROADCOM INC,23,Proporciona soluciones de software de infraestructura esenciales que habilitan y optimizan entornos de computación en la nube.,,,313130367,USD,SMART,STK,True,CL2
ANET,technology,cloud_software,US0404132054,ARISTA NETWORKS INC,24,Proporciona soluciones de red fundamentales esenciales para el rendimiento y la escalabilidad de los entornos de software en la nube.,"El compromiso de Arista con el tema de software en la nube es evidente a través de su software EOS y aplicaciones de red relacionadas, que generan ingresos a partir de plataformas de conmutación y enrutamiento. El modelo de desarrollo de la empresa se centra en EOS, lo que permite la expansión de aplicaciones de software para satisfacer las demandas de la red en la nube, incluida la automatización de flujos de trabajo, la visibilidad de la red y la integración con aplicaciones de terceros. Además, Arista utiliza CloudVision para proporcionar telemetría en tiempo real, automatización y cumplimiento, lo que demuestra un enfoque en soluciones integradas en la nube.","[{'name': 'anet-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/anet-Q324-10-Q.html'}]",740948854,USD,SMART,STK,True,CL2
TWLO,technology,cloud_software,US90138F1021,TWILIO INC - A,25,"Ofrece una plataforma de comunicación integral basada en la nube, que permite a los desarrolladores integrar funcionalidades esenciales de voz, video y mensajería directamente en sus aplicaciones de software.",,,237794430,USD,SMART,STK,True,CL2
PCTY,technology,cloud_software,US70438V1061,PAYLOCITY HOLDING CORP,26,"Ofrece soluciones de software de gestión de capital humano (HCM) basadas en la nube, permitiendo a las empresas gestionar la nómina, los beneficios y las operaciones de la fuerza laboral completamente a través de la nube.","La participación de la empresa en el tema de Software en la Nube es evidente, ya que son un proveedor líder basado en la nube de soluciones de software de gestión de capital humano (HCM) y nómina, que ofrecen sus soluciones a través de una plataforma integral. La empresa genera sustancialmente todos sus ingresos recurrentes de suscripciones continuas a estas soluciones de software de HCM y nómina basadas en la nube. Sus soluciones de software basadas en la nube cuentan con una arquitectura de base de datos unificada, que ofrece flexibilidad y una experiencia de usuario moderna, y una integración de datos automatizada con cientos de sistemas de socios de terceros.","[{'name': 'pcty-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/pcty-Q125-10-Q.html'}]",146404668,USD,SMART,STK,True,CL2
TDC,technology,cloud_software,US88076W1036,TERADATA CORP,27,"Ofrece una plataforma de análisis de datos nativa de la nube que permite a las empresas unificar, analizar y extraer información de sus datos en un entorno de nube escalable y ágil.","El enfoque de Teradata en la migración a la nube es evidente a través de su oferta Teradata VantageCloud, que impulsa el crecimiento de los ingresos recurrentes anuales (ARR) en la nube pública. Los clientes se están expandiendo a capacidades de nube adicionales a medida que migran a VantageCloud, lo que contribuye a un ARR en la nube pública de $634 millones. La empresa apoya a los clientes que utilizan Teradata en diversos entornos, incluidos híbridos, en la nube y locales, al tiempo que se centra en la innovación con su plataforma híbrida y las capacidades de ClearScape Analytics.","[{'name': 'tdc-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/tdc-Q225-10-Q.html'}]",46128760,USD,SMART,STK,True,CL2
WDAY,technology,cloud_software,US98138H1014,WORKDAY INC-CLASS A,28,"Ofrece aplicaciones empresariales en la nube para la gestión del capital humano y la gestión financiera, permitiendo a las organizaciones gestionar sus procesos centrales de RR. HH. y finanzas completamente en la nube.","La participación de Workday en el tema de Software en la Nube es central para su negocio, ya que la empresa ofrece aplicaciones basadas en la nube para la gestión financiera, la gestión del capital humano, la planificación, la gestión del gasto y el análisis. Estas aplicaciones en la nube son la base de los servicios de suscripción de Workday, y los ingresos de estas suscripciones constituyen una gran parte de los ingresos totales de la empresa. Este énfasis en la entrega en la nube subraya la importancia estratégica del software en la nube para las operaciones y la generación de ingresos de Workday.","[{'name': 'wday-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/wday-Q125-10-Q.html'}, {'name': 'wday-Q325-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/wday-Q325-10-Q.html'}, {'name': 'wday-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/wday-Q225-10-Q.html'}]",115324104,USD,SMART,STK,True,CL2
GTLB,technology,cloud_software,US37637K1088,GITLAB INC-CL A,29,"Proporciona una plataforma DevOps integral entregada como software en la nube, lo que permite a las organizaciones optimizar su ciclo de vida de desarrollo de software desde la planificación hasta la implementación y el monitoreo en un entorno unificado.","La participación de GitLab con el tema de Software en la Nube es evidente en su plataforma DevSecOps independiente de la nube, diseñada para operar en varios entornos, incluidas configuraciones aisladas (air-gapped). El negocio de SaaS de la empresa, que representa una parte sustancial de los ingresos totales, está experimentando un rápido crecimiento, particularmente con GitLab Dedicated, su solución SaaS de inquilino único que se adopta en diversas industrias. Además, se espera que la autorización FedRAMP Moderate de GitLab y su conveniencia nativa en la nube impulsen su negocio en el sector público.",,520512263,USD,SMART,STK,False,CL2
HPE,technology,cloud_software,US42824C1099,HEWLETT PACKARD ENTERPRISE,30,Proporciona infraestructura crítica y soluciones de software que permiten entornos de nube híbrida y gestionan aplicaciones nativas de la nube.,"La participación de HPE en el tema de Software en la Nube es evidente en sus iniciativas estratégicas y reportes financieros. La compañía se enfoca en expandir sus ofertas en la nube HPE GreenLake para entregar todo su portafolio como servicio, con los servicios en la nube GreenLake volviéndose más ricos en software. Esto se demuestra aún más por la definición de Tasa de Ingresos Anualizados (ARR) de HPE, que incluye software como servicio, ingresos por consumo de software y otras ofertas como servicio. El giro de HPE hacia el modelo como servicio continúa ganando impulso con la adición de los servicios en la nube HPE GreenLake, lo que está mejorando el perfil de margen de la compañía.","[{'name': 'hpe-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/hpe-Q324-10-Q.html'}, {'name': 'hpe-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/hpe-Q125-10-Q.html'}, {'name': 'hpe-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/hpe-FY24-10-K.html'}]",209411798,USD,SMART,STK,True,CL2
NTNX,technology,cloud_software,US67059N1081,NUTANIX INC - A,31,"Proporciona una plataforma de software multicloud híbrida que integra cómputo, almacenamiento y redes, permitiendo a las empresas gestionar aplicaciones y datos en nubes privadas, públicas y de borde.","El compromiso de Nutanix con el tema de Software en la Nube es evidente a través de su autoidentificación como líder mundial en el sector, ofreciendo a las organizaciones una plataforma unificada para la ejecución de aplicaciones y la gestión de datos en diversos entornos. La Plataforma en la Nube de Nutanix facilita la construcción de infraestructuras híbridas multicloud, ofreciendo un modelo operativo de nube consistente que abarca centros de datos centrales, ubicaciones perimetrales y nubes públicas, al tiempo que admite varios hipervisores y plataformas de contenedores. Además, la empresa genera ingresos por suscripción tanto de licencias de software como de ofertas SaaS basadas en la nube, lo que subraya su enfoque en el software en la nube.","[{'name': 'ntnx-Q124-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/ntnx-Q124-10-Q.html'}, {'name': 'ntnx-Q325-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/ntnx-Q325-10-Q.html'}]",249850033,USD,SMART,STK,True,CL2
PANW,technology,cloud_software,US6974351057,PALO ALTO NETWORKS INC,32,"Desarrolla y proporciona plataformas avanzadas de ciberseguridad que protegen aplicaciones nativas de la nube e infraestructura definida por software, permitiendo la adopción y operación segura de software en la nube para empresas.","Palo Alto Networks demuestra un fuerte compromiso con el tema de Software en la Nube a través de sus diversas plataformas y servicios. La plataforma Prisma Cloud de la compañía ofrece seguridad a lo largo del ciclo de vida del desarrollo de aplicaciones en la nube, mientras que la plataforma Cortex, incluyendo Cortex XSIAM y Cortex XDR, proporciona capacidades de automatización y operaciones de seguridad entregadas como SaaS o suscripciones de software. Además, Palo Alto Networks ofrece servicios de seguridad entregados en la nube como Advanced WildFire y Advanced URL Filtering, y proporciona SASE entregado en la nube a través de Prisma Access, mostrando un enfoque integral para soluciones de seguridad basadas en la nube.","[{'name': 'panw-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/panw-Q125-10-Q.html'}, {'name': 'panw-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/panw-Q324-10-Q.html'}, {'name': 'panw-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/panw-FY24-10-K.html'}]",110619459,USD,SMART,STK,True,CL2
