industry,theme,isin_code,name,rank,description,evidence,ib_conid,currency,symbol,exchange,assetType,navigable,evidenceSources,theme_id
technology,privacy_compliance,US68389X1054,ORACLE CORP,11,Ofrece software empresarial integral y servicios en la nube que son críticos para que las organizaciones administren y garanticen el cumplimiento de las regulaciones de privacidad de datos en evolución.,,272800,USD,ORCL,SMART,STK,True,,PRI
technology,privacy_compliance,INE075A01022,WIPRO LTD,12,Proporciona soluciones y servicios para ayudar a las organizaciones a navegar y cumplir con las regulaciones y estándares de privacidad.,,44652030,INR,WIPRO,NSE,STK,False,,PRI
technology,privacy_compliance,US0536041041,AVEPOINT INC,13,"Ofrece soluciones de software que permiten a las organizaciones gestionar y gobernar datos de manera efectiva, apoyando el cumplimiento de las regulaciones de privacidad y los marcos de cumplimiento.",,500588337,USD,AVPT,SMART,STK,False,,PRI
technology,privacy_compliance,US3029411093,FTI CONSULTING INC,14,"Proporciona servicios de asesoramiento experto a clientes que navegan por complejas regulaciones de privacidad de datos y desafíos de cumplimiento, asistiendo en el desarrollo de estrategias, gestión de riesgos y cumplimiento normativo.",,6604491,USD,FCN,SMART,STK,True,,PRI
technology,privacy_compliance,US10316T1043,BOX INC - CLASS A,15,Proporciona soluciones de gestión de contenido en la nube que implican inherentemente abordar y cumplir con los estándares de cumplimiento de privacidad para proteger los datos de los clientes.,,181158987,USD,BOX,SMART,STK,True,,PRI
technology,privacy_compliance,FR0000050809,SOPRA STERIA GROUP,16,Proporciona servicios y soluciones diseñados para ayudar a las organizaciones a cumplir con sus obligaciones regulatorias en materia de privacidad y protección de datos.,,1322102,EUR,SOP,SMART,STK,False,,PRI
technology,privacy_compliance,US79466L3024,SALESFORCE INC,17,"Implica la gestión de grandes cantidades de datos de clientes, lo que requiere sólidas medidas de cumplimiento de la privacidad para garantizar el manejo seguro y ético de la información en sus servicios basados en la nube.",,29624264,USD,CRM,SMART,STK,True,,PRI
technology,privacy_compliance,US0378331005,APPLE INC,18,"Desarrolla e implementa controles de privacidad avanzados y medidas de protección de datos en todo su ecosistema, estableciendo estándares de la industria para la confianza y seguridad del usuario.",,265598,USD,AAPL,SMART,STK,True,,PRI
technology,privacy_compliance,US50155Q1004,KYNDRYL HOLDINGS INC,19,Mantiene un enfoque en el Cumplimiento de la Privacidad.,"La participación de Kyndryl en el cumplimiento de la privacidad es evidente a través de la prestación de servicios de cumplimiento normativo a clientes, incluida una empresa europea de tecnología financiera donde desplazaron a un proveedor existente para asegurar un nuevo contrato. La empresa apoya la tecnología central de los clientes al proporcionar seguridad, resiliencia e impulsar el cumplimiento de los requisitos normativos. Kyndryl está modernizando y transformando los entornos de TI de las empresas, implementando tecnología de IA y construyendo nuevas plataformas de infraestructura de TI híbrida, al tiempo que garantiza la migración a la nube, la ciberseguridad y el cumplimiento normativo.",520488080,USD,KD,SMART,STK,True,,PRI
technology,privacy_compliance,US7043261079,PAYCHEX INC,20,"Se enfoca en garantizar el manejo seguro y el cumplimiento normativo de datos personales y financieros sensibles, fundamentales para sus servicios de gestión de capital humano y nómina.","Las operaciones comerciales de Paychex se ven significativamente influenciadas por la necesidad de cumplir con las leyes y regulaciones de privacidad de datos e inteligencia artificial, ya que las soluciones de la empresa implican el almacenamiento y la transmisión de información confidencial y de propiedad exclusiva de clientes y empleados, incluidos datos personales, de identificación, de geolocalización y biométricos. La empresa reconoce que el incumplimiento de estas leyes y regulaciones podría afectar negativamente su reputación, resultados de operaciones y condición financiera. En consecuencia, Paychex enfatiza la importancia de salvaguardar y proteger la información personal y comercial dentro de sus entornos operativos.",272942,USD,PAYX,SMART,STK,True,"[{'name': 'payx-FY25-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/payx-FY25-10-K.html'}]",PRI
technology,privacy_compliance,US00724F1012,ADOBE INC,21,"Garantiza que su amplia gama de soluciones de software creativas y empresariales cumpla con las regulaciones globales de privacidad de datos, salvaguardando la información del cliente y manteniendo la confianza.",,265768,USD,ADBE,SMART,STK,True,,PRI
