symbol,industry_id,theme_id,industry,theme,isin_code,name,rank,description,evidence,evidenceSources,ib_conid,currency,exchange,assetType
BSX,HE,PAI,health,pain_management,US1011371077,BOSTON SCIENTIFIC CORP,11,"Desarrolla y proporciona dispositivos y terapias médicas para el manejo del dolor crónico, incluidas soluciones de neuroestimulación y ablación por radiofrecuencia.","La participación de Boston Scientific en el manejo del dolor es evidente a través de su negocio de Neuromodulación, que desarrolla y fabrica dispositivos para el manejo del dolor crónico y el tratamiento de trastornos del movimiento neurológico. La franquicia de dolor experimentó un crecimiento de un solo dígito medio, impulsado por Intracept, una tecnología innovadora respaldada por evidencia clínica, que se ha utilizado para tratar a más de 50.000 pacientes. Además, la empresa ha visto mejoras en la neuromodulación, con un crecimiento de dos dígitos en DBS y la exitosa integración de la adquisición de Relievant, lo que proporciona una gama más amplia de soluciones para los médicos especialistas en dolor; sin embargo, el negocio de Neuromodulación representa entre el 6% y el 7% de las ventas netas consolidadas.","[{'name': 'bsx-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/bsx-Q324-10-Q.html'}, {'name': 'bsx-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/bsx-FY24-10-K.html'}]",5270,USD,SMART,STK
ABT,HE,PAI,health,pain_management,US0028241000,ABBOTT LABORATORIES .,12,Desarrolla y proporciona dispositivos médicos y terapias destinadas a aliviar el dolor crónico y mejorar la calidad de vida de los pacientes.,"La participación de Abbott en el manejo del dolor es evidente a través de su segmento de Productos Farmacéuticos Establecidos, que incluye terapias para el sistema nervioso central y el manejo del dolor, particularmente en mercados emergentes clave. El negocio de neuromodulación de la compañía, que presenta el sistema de estimulación de la médula espinal recargable Eterna™, contribuye al tratamiento del dolor crónico. Los aumentos en las ventas en mercados emergentes clave para productos farmacéuticos establecidos se han visto impulsados por mayores ingresos en varias áreas terapéuticas, incluido el sistema nervioso central/manejo del dolor.","[{'name': 'abt-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/abt-Q324-10-Q.html'}, {'name': 'abt-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/abt-FY24-10-K.html'}, {'name': 'abt-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/abt-Q225-10-Q.html'}]",4065,USD,SMART,STK
TEVA,HE,PAI,health,pain_management,US8816242098,TEVA PHARMACEUTICAL-SP ADR,13,"Desarrolla y suministra una variedad de productos farmacéuticos destinados a aliviar el dolor, abordando diversas necesidades dentro del sector del manejo del dolor.",,,275085,USD,SMART,STK
BHVN,HE,PAI,health,pain_management,VGG1110E1079,BIOHAVEN LTD,14,Desarrolla y comercializa tratamientos dirigidos a abordar diversos aspectos del manejo del dolor.,"El enfoque de Biohaven en el manejo del dolor es evidente a través de su desarrollo de antagonistas del receptor potencial de melastatina 3 (TRPM3) y BHV-2100, un posible tratamiento no opioide para el dolor neuropático. La compañía tiene un Acuerdo de Licencia Exclusiva y Colaboración de Investigación con la Katholieke Universiteit Leuven para desarrollar y comercializar antagonistas de TRPM3 para trastornos de dolor crónico. Biohaven también ha iniciado un estudio de prueba de concepto que evalúa BH-2100 en el tratamiento agudo de la migraña y un estudio de prueba de concepto en el dolor en el cuarto trimestre de 2024.","[{'name': 'bhvn-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/bhvn-Q125-10-Q.html'}, {'name': 'bhvn-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/bhvn-Q225-10-Q.html'}]",586873967,USD,SMART,STK
GMED,HE,PAI,health,pain_management,US3795772082,GLOBUS MEDICAL INC - A,15,Ofrece productos y tecnologías médicas que abordan y controlan diversas formas de dolor.,"La participación de Globus Medical en el manejo del dolor es evidente a través de sus Soluciones Musculoesqueléticas, que incluyen terapia de tratamiento de estimulación de la médula espinal que utiliza tecnología de neuromodulación para tratar el dolor crónico con dispositivos implantables que administran impulsos eléctricos. El enfoque de la compañía en los trastornos musculoesqueléticos, un importante impulsor de los costos de atención médica asociados con diversos grados de dolor, subraya aún más su compromiso. Esto se ve reforzado por la adquisición de Nevro, una empresa especializada en terapia de tratamiento de estimulación de la médula espinal.","[{'name': 'gmed-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/gmed-Q225-10-Q.html'}, {'name': 'gmed-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/gmed-FY24-10-K.html'}]",111576465,USD,SMART,STK
ENOV,HE,PAI,health,pain_management,US1940145022,ENOVIS CORP,16,Contribuye al tema de Control del Dolor.,"El enfoque de Enovis en el manejo del dolor es evidente en el desarrollo, fabricación y distribución de dispositivos y soluciones médicas. La empresa ofrece una gama de productos, incluidos estimuladores de crecimiento óseo y estimuladores eléctricos, específicamente para el manejo del dolor, comercializados a especialistas en ortopedia, médicos de atención primaria y especialistas en manejo del dolor. El segmento de Prevención y Recuperación de Enovis enfatiza aún más este enfoque, ofreciendo productos de ciencias de la recuperación en rehabilitación clínica y medicina deportiva, lo que resalta la inversión y la importancia estratégica de la empresa en el tema del manejo del dolor.","[{'name': 'enov-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/enov-Q324-10-Q.html'}, {'name': 'enov-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/enov-Q125-10-Q.html'}, {'name': 'enov-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/enov-FY24-10-K.html'}, {'name': 'enov-Q224-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/enov-Q224-10-Q.html'}]",550587856,USD,SMART,STK
USPH,HE,PAI,health,pain_management,US90337L1089,U.S. PHYSICAL THERAPY INC,17,Ofrece servicios de fisioterapia que son fundamentales para el manejo integral y la mitigación del dolor de los pacientes.,,,275585,USD,SMART,STK
VTRS,HE,PAI,health,pain_management,US92556V1061,VIATRIS INC,18,Proporciona tratamientos y soluciones dentro del área terapéutica de Manejo del Dolor.,"Viatris está comprometida con el tema del Manejo del Dolor a través del desarrollo y la posible comercialización de su meloxicam de acción rápida para el dolor agudo de moderado a severo. La compañía ha generado datos positivos de la Fase III, que demuestran una mejora significativa del dolor y una reducción del uso de opioides en comparación con el placebo, y tiene como objetivo presentar una solicitud de nuevo fármaco a la FDA. La gerencia cree que existe una demanda significativa de opciones de tratamiento no opioides en el mercado estadounidense de dolor agudo de $80 mil millones, y la compañía tiene la intención de comercializar el meloxicam como un producto de marca, asegurando potencialmente una posición importante en el mercado del dolor agudo.",,454859695,USD,SMART,STK
XENE,HE,PAI,health,pain_management,CA98420N1050,XENON PHARMACEUTICALS INC,19,Desarrolla soluciones farmacéuticas centradas en abordar diversos aspectos del manejo del dolor.,"Xenon participa en la industria del manejo del dolor a través del desarrollo de terapias novedosas. La compañía ha iniciado estudios de Fase I para sus programas Kv7 y Nav1.7, explorando posibles tratamientos para el dolor con XEN1120, un activador del canal Kv7, y XEN1701, un candidato en desarrollo para Nav1.7. Están persiguiendo activamente candidatos en desarrollo para Nav1.7, reconociendo su potencial como alternativas a los opioides, y planean organizar un seminario web para mostrar su enfoque para tratar el dolor con candidatos a fármacos dirigidos tanto a Nav1.7 como a Kv7.","[{'name': 'xene-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/xene-Q125-10-Q.html'}, {'name': 'xene-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/xene-Q225-10-Q.html'}, {'name': 'xene-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/xene-FY24-10-K.html'}]",170553308,USD,SMART,STK
ATRC,HE,PAI,health,pain_management,US04963C2098,ATRICURE INC,20,Aborda el campo del Manejo del Dolor.,"AtriCure enfatiza su papel como innovador líder en el manejo del dolor postoperatorio, ofreciendo dispositivos utilizados por médicos durante procedimientos quirúrgicos. Esto es evidente en el crecimiento de casi el 43% en su franquicia de manejo del dolor, impulsado por las ventas de las sondas cryoSPHERE MAX y cryoSPHERE+, así como por los procedimientos iniciales completados utilizando la sonda cryoXT para el manejo del dolor en amputaciones de extremidades inferiores. La empresa se dedica a expandir la terapia de Bloqueo Nervioso por Criocoagulación y el acceso a la tecnología de criocoagulación de próxima generación, incluido el lanzamiento de cryoSPHERE MAX en Europa, con el objetivo de reducir la dependencia de las terapias basadas en opioides.","[{'name': 'atrc-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/atrc-Q125-10-Q.html'}, {'name': 'atrc-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/atrc-Q225-10-Q.html'}, {'name': 'atrc-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/atrc-FY24-10-K.html'}]",35400501,USD,SMART,STK
AXSM,HE,PAI,health,pain_management,US05464T1043,AXSOME THERAPEUTICS INC,21,Implica el desarrollo de soluciones terapéuticas dirigidas a abordar afecciones de dolor.,"Axsome Therapeutics demuestra un fuerte enfoque en el manejo del dolor, principalmente a través del desarrollo de AXS-14 para la fibromialgia, una afección que afecta a 17 millones de personas en los EE. UU. y se caracteriza por dolor generalizado. El compromiso de la empresa se ve subrayado por la presentación de una NDA a la FDA para AXS-14, con planes de aprovechar los equipos de ventas existentes y expandir los esfuerzos en el espacio de la reumatología. Además, la aprobación por parte de la FDA de Symbravo para el tratamiento agudo de la migraña resalta aún más la participación de Axsome en la atención de las necesidades de manejo del dolor.","[{'name': 'axsm-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/axsm-Q125-10-Q.html'}, {'name': 'axsm-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/axsm-FY24-10-K.html'}]",212813168,USD,SMART,STK
PIG1,HE,PAI,health,pain_management,IE00BGH1M568,PERRIGO CO PLC,22,"Ofrece una gama de productos de autocuidado para el alivio del dolor, contribuyendo a soluciones accesibles para el manejo de las molestias.","La participación de Perrigo en la industria del manejo del dolor es evidente a través de sus ofertas de productos de marca privada de marca blanca y productos de marca. Específicamente, la compañía identifica 'Analgésicos y Ayudas para Dormir' como una categoría de producto, reflejada en las cifras de ventas netas. La cartera de Perrigo en Europa incluye marcas como Solpadeine, lo que demuestra aún más su presencia en el mercado de alivio del dolor, mientras que en América del Norte, ofrece productos de autocuidado que incluyen soluciones para el tracto respiratorio superior. Sin embargo, las ventas en la categoría de Analgésicos y Ayudas para Dormir han experimentado disminuciones debido a factores como la pérdida de distribución y la reducción de inventarios.","[{'name': 'prgo-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/prgo-Q324-10-Q.html'}, {'name': 'prgo-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/prgo-FY24-10-K.html'}]",140067521,EUR,SMART,STK
SAN1,HE,PAI,health,pain_management,FR0000120578,SANOFI,23,Desarrolla y comercializa una gama de productos farmacéuticos destinados a aliviar diversos tipos de dolor.,,,29612249,EUR,SMART,STK
AMRX,HE,PAI,health,pain_management,US03168L1052,AMNEAL PHARMACEUTICALS INC,24,Se enfoca en el desarrollo y comercialización de productos farmacéuticos dentro del área terapéutica del manejo del dolor.,,,316490716,USD,SMART,STK
PBH,HE,PAI,health,pain_management,US74112D1019,PRESTIGE CONSUMER HEALTHCARE,25,Un enfoque en el desarrollo y comercialización de productos de venta libre diseñados para aliviar diversos tipos de dolor.,"La participación de Prestige Consumer Healthcare en la industria de Manejo del Dolor es evidente a través de su segmento de Atención Médica OTC en América del Norte, que incluye analgésicos. La categoría de analgésicos de la compañía está presente tanto en los mercados de América del Norte como en los internacionales, siendo Goody's PLUS Headache Pain and Mental Alertness una de sus ofertas de productos. Los analgésicos dentro del segmento de Atención Médica OTC de América del Norte contribuyeron con $29.314 millones en ingresos durante los tres meses finalizados el 31 de diciembre de 2024. Si bien los analgésicos son una parte constante de su flujo de ingresos, no se destacan como una prioridad estratégica de alto nivel.","[{'name': 'pbh-Q325-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/pbh-Q325-10-Q.html'}, {'name': 'pbh-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/pbh-Q225-10-Q.html'}]",33175912,USD,SMART,STK
HIK,HE,PAI,health,pain_management,GB00B0LCW083,HIKMA PHARMACEUTICALS PLC,26,Participa en la industria del manejo del dolor.,,,38772742,GBP,SMART,STK
4502,HE,PAI,health,pain_management,JP3463000004,TAKEDA PHARMACEUTICAL CO LTD,27,Mantiene un papel activo en el tema de la industria del manejo del dolor.,,,13905462,JPY,SMART,STK
HIMS,HE,PAI,health,pain_management,US4330001060,HIMS & HERS HEALTH INC,28,Incorpora el Manejo del Dolor como área de enfoque.,"Hims & Hers está participando en el manejo del dolor a través de la innovación en péptidos, que se está expandiendo rápidamente en diversas áreas. La compañía está invirtiendo en infraestructura para ampliar el acceso a terapias a una escala asequible, con el CEO y el equipo prestando mucha atención a estos desarrollos. Si bien el manejo del dolor es un área de enfoque, la compañía también está lanzando nuevas ofertas en otras áreas como el apoyo para la baja testosterona y la menopausia.",,466188387,USD,SMART,STK
TRVI,HE,PAI,health,pain_management,US89532M1018,TREVI THERAPEUTICS INC,29,Desarrolla tratamientos para diversas afecciones relacionadas con el manejo del dolor.,"La conexión de Trevi Therapeutics con el tema de la gestión del dolor se deriva del hecho de que la nalbufina, el ingrediente activo de su fármaco Haduvio, ha sido aprobada y comercializada como inyectable para indicaciones de dolor durante más de 30 años. Si bien Haduvio se está desarrollando actualmente para la tos crónica, una indicación que inherentemente implica dolor y malestar, la nalbufina en sí misma es un opioide con posibles propiedades analgésicas. Aunque el enfoque de la empresa está en la tos en lugar de la gestión directa del dolor, el mecanismo de acción del fármaco como analgésico opioide sugiere una relevancia menor para la gestión del dolor.","[{'name': 'trvi-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/trvi-Q125-10-Q.html'}, {'name': 'trvi-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/trvi-Q225-10-Q.html'}, {'name': 'trvi-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/trvi-FY24-10-K.html'}]",364036151,USD,SMART,STK
CNMD,HE,PAI,health,pain_management,US2074101013,CONMED CORP,30,Contribuye al campo del manejo del dolor a través de sus ofertas de dispositivos médicos.,,,267819,USD,SMART,STK
