symbol,industry,theme,isin_code,name,rank,description,evidence,evidenceSources,ib_conid,currency,exchange,assetType,navigable,theme_id
TRGP,energy and utilities,natural_gas_infrastructure,US87612G1013,TARGA RESOURCES CORP,11,"Opera una extensa infraestructura de gas natural y líquidos de gas natural, brindando servicios esenciales para la recolección, procesamiento y transporte de estos recursos.","Targa Resources Corp. demuestra una fuerte conexión con la infraestructura de gas natural a través de sus extensas operaciones. La empresa posee y opera activos para la recolección, compresión, tratamiento, procesamiento y transporte de gas natural, incluyendo tuberías y plantas de procesamiento. Targa está expandiendo activamente su infraestructura con proyectos como nuevas plantas de procesamiento de gas natural en la Cuenca Pérmica y extensiones a la tubería Bull Run, mejorando la conectividad dentro de sus sistemas. Además, la participación de Targa en proyectos como las tuberías Blackcomb y Traverse, con una participación accionaria significativa y expansiones de capacidad, subraya la importancia estratégica de la infraestructura de gas natural para la empresa.","[{'name': 'trgp-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/trgp-Q125-10-Q.html'}, {'name': 'trgp-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/trgp-Q324-10-Q.html'}, {'name': 'trgp-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/trgp-Q225-10-Q.html'}, {'name': 'trgp-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/trgp-FY24-10-K.html'}]",81671838,USD,SMART,STK,True,NA1
CQP,energy and utilities,natural_gas_infrastructure,US16411Q1013,CHENIERE ENERGY PARTNERS LP,12,"Desarrolla y opera infraestructura crítica para la licuefacción y exportación de gas natural, facilitando el comercio global de energía y apoyando las cadenas de suministro de gas natural.","Las operaciones de la empresa están significativamente ligadas a la infraestructura de gas natural, principalmente a través de su propiedad y operación de la Terminal de GNL de Sabine Pass, una instalación de licuefacción y exportación de gas natural. Esto se ve respaldado aún más por su propiedad y operación del Oleoducto Creole Trail, un oleoducto de suministro de gas natural de 94 millas que conecta la Terminal de GNL de Sabine Pass con varios oleoductos interestatales e intrastatales. La empresa también asegura capacidad de transporte firme en oleoductos y servicios de almacenamiento para respaldar sus operaciones de GNL, lo que resalta la importancia de la infraestructura de oleoductos para su negocio.","[{'name': 'cqp-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/cqp-Q225-10-Q.html'}, {'name': 'cqp-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/cqp-FY24-10-K.html'}, {'name': 'cqp-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/cqp-Q125-10-Q.html'}]",43502814,USD,SMART,STK,False,NA1
DTM,energy and utilities,natural_gas_infrastructure,US23345M1071,DT MIDSTREAM INC,13,"Desarrolla y opera infraestructura esencial para el procesamiento, almacenamiento y transporte de gas natural.","El negocio de DTM se centra en la infraestructura de gas natural, como lo demuestra la propiedad, operación y desarrollo de una cartera integrada de activos de midstream de gas natural. La empresa proporciona servicios de gas natural a través de su segmento de Gasoductos, que abarca gasoductos interestatales e intrastatales, sistemas de almacenamiento y gasoductos de recolección, así como a través de su segmento de Recolección. DTM conecta estratégicamente centros de demanda clave con formaciones de gas natural y terminales de exportación de GNL, y ha ampliado su red de gasoductos interestatales de gas natural de la FERC a través de adquisiciones. La empresa también está construyendo un ramal para Midwestern Gas Transmission hacia la central eléctrica de Petersburg de AES Indiana, que se está convirtiendo de carbón a gas natural, lo que demuestra aún más su compromiso con la infraestructura de gas natural.","[{'name': 'dtm-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/dtm-FY24-10-K.html'}, {'name': 'dtm-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/dtm-Q225-10-Q.html'}, {'name': 'dtm-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/dtm-Q125-10-Q.html'}, {'name': 'dtm-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/dtm-Q324-10-Q.html'}]",495876055,USD,SMART,STK,True,NA1
BIP,energy and utilities,natural_gas_infrastructure,BMG162521014,BROOKFIELD INFRASTRUCTURE PA,14,"Implica la propiedad y operación de importantes activos de infraestructura de gas natural, facilitando la distribución y el suministro de energía.","La empresa demuestra su compromiso con la Infraestructura de Gas Natural a través de su cartera de midstream canadiense, que incluye transporte, recolección y procesamiento, y almacenamiento de gas natural. Esto se ve respaldado además por un aumento del 15% en la utilización del negocio de recolección y procesamiento de gas natural de la empresa en los últimos 2 años, junto con contratos a más largo plazo y un nuevo interés comercial en sus gasoductos de transporte de larga distancia. Si bien la empresa vendió su negocio regulado de transmisión de gas natural en México, sus operaciones canadienses continúan beneficiándose de mayores niveles de actividad de los clientes y una fuerte utilización de los activos.",,48085842,USD,SMART,STK,False,NA1
TTE,energy and utilities,natural_gas_infrastructure,FR0000120271,TOTALENERGIES SE,15,"Desarrolla, opera e invierte en infraestructura de gas natural, incluidas tuberías y terminales de gas natural licuado (GNL), para apoyar el suministro energético mundial.",,,29612193,EUR,SMART,STK,False,NA1
BKR,energy and utilities,natural_gas_infrastructure,US05722G1004,BAKER HUGHES CO,16,"Proporciona equipos, tecnología y servicios críticos esenciales para el desarrollo, procesamiento y transporte de gas natural, apoyando la expansión y eficiencia de la infraestructura de gas natural a nivel mundial.","Baker Hughes demuestra un interés significativo en el tema de la infraestructura de gas natural, respaldado por una perspectiva positiva sobre los proyectos a largo plazo vinculados al gas, incluida la GNL y la infraestructura de gas. Esto se evidencia aún más al asegurar adjudicaciones para estaciones de compresión de gasoductos y aumento de gas, incluido el suministro de turbinas de gas y compresores para proyectos en América del Norte y el Reino Unido. La compañía reservó $ 2.9 mil millones en pedidos de equipos de infraestructura de gas durante los últimos 6 trimestres y anticipa un impulso continuo a medida que los países recurren al gas natural, respaldado por acuerdos para suministrar paquetes de compresores para la producción de biogás y la reducción de emisiones en Dinamarca y turbinas para el gasoducto Master Gas System III de Aramco en Arabia Saudita.","[{'name': 'bkr-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/bkr-Q125-10-Q.html'}, {'name': 'bkr-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/bkr-Q324-10-Q.html'}, {'name': 'bkr-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/bkr-Q225-10-Q.html'}, {'name': 'bkr-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/bkr-FY24-10-K.html'}]",281316445,USD,SMART,STK,True,NA1
XOM,energy and utilities,natural_gas_infrastructure,US30231G1022,EXXON MOBIL CORP,17,"Desarrolla y opera una extensa infraestructura para la producción, procesamiento y transporte de gas natural, incluidas tuberías e instalaciones de gas natural licuado (GNL) a nivel mundial.",,,13977,USD,SMART,STK,True,NA1
CVX,energy and utilities,natural_gas_infrastructure,US1667641005,CHEVRON CORP,18,"Participación en el desarrollo y operación de infraestructura para la producción, procesamiento y transporte de gas natural.",,,5684,USD,SMART,STK,True,NA1
NFG,energy and utilities,natural_gas_infrastructure,US6361801011,NATIONAL FUEL GAS CO,19,"Desarrolla, posee y opera activos esenciales para el transporte, almacenamiento y distribución de gas natural.","La participación de National Fuel Gas Company en el tema de Infraestructura de Gas Natural es evidente a través de sus actividades comerciales principales, que incluyen la producción, recolección, transporte, almacenamiento y distribución de gas natural. La empresa opera un negocio integrado con activos principalmente en el oeste de Nueva York y Pensilvania, centrándose en la producción y el transporte de gas natural de la Cuenca Apalache. Esto se demuestra aún más en proyectos en curso como el Proyecto Tioga Pathway, diseñado para transportar gas de esquisto, y el Proyecto Shippingport Lateral, destinado a suministrar gas natural a una central eléctrica; estos proyectos reflejan el compromiso de la empresa de expandir y modernizar su infraestructura de tuberías para satisfacer las crecientes demandas de energía.","[{'name': 'nfg-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/nfg-Q125-10-Q.html'}, {'name': 'nfg-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/nfg-FY24-10-K.html'}, {'name': 'nfg-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/nfg-Q225-10-Q.html'}, {'name': 'nfg-Q325-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/nfg-Q325-10-Q.html'}]",10199,USD,SMART,STK,True,NA1
NEXT,energy and utilities,natural_gas_infrastructure,US65342K1051,NEXTDECADE CORP,20,"Desarrollo y operación de infraestructura de exportación de gas natural licuado (GNL), que es crucial para la cadena de suministro mundial de gas natural.","El compromiso de NextDecade con el tema de la Infraestructura de Gas Natural es evidente a través de la construcción y desarrollo de la Instalación Rio Grande LNG, una instalación de licuefacción y exportación de gas natural en Texas. Esta instalación ha obtenido aprobaciones para hasta cinco trenes de licuefacción y exportaciones de GNL por un total de hasta 27 MTPA. La Fase 1 incluye tres trenes de licuefacción con una capacidad de producción de GNL esperada de aproximadamente 18 MTPA, respaldada por tanques de almacenamiento de GNL y estructuras de atraque en muelles. La empresa también se enfoca en estrategias de abastecimiento y transporte de materia prima para la instalación.","[{'name': 'next-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/next-Q225-10-Q.html'}, {'name': 'next-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/next-Q125-10-Q.html'}]",283766043,USD,SMART,STK,False,NA1
ENI,energy and utilities,natural_gas_infrastructure,IT0003132476,ENI SPA,21,"Desarrolla y opera infraestructura esencial de gas natural, contribuyendo significativamente a sus redes globales de transporte y distribución.",,,29816844,EUR,SMART,STK,False,NA1
EQNR,energy and utilities,natural_gas_infrastructure,NO0010096985,EQUINOR ASA,22,"Desarrolla y opera una extensa infraestructura para la producción, procesamiento y transporte de gas natural, desempeñando un papel crucial en el suministro de energía global.",,,12492456,NOK,SMART,STK,False,NA1
SRG,energy and utilities,natural_gas_infrastructure,IT0003153415,SNAM SPA,23,"Opera y desarrolla una extensa infraestructura de transporte, almacenamiento y regasificación de gas natural, facilitando el suministro seguro y flexible de gas en su red.",,,14075063,EUR,SMART,STK,False,NA1
SLB,energy and utilities,natural_gas_infrastructure,AN8068571086,SLB LTD,24,"Ofrece tecnologías y servicios esenciales para la exploración, desarrollo y producción de gas natural, contribuyendo al establecimiento y mantenimiento de la infraestructura de gas natural.",,,12200,USD,SMART,STK,True,NA1
EE,energy and utilities,natural_gas_infrastructure,US30069T1016,EXCELERATE ENERGY INC-A,25,"Se centra en el desarrollo y la operación de infraestructuras críticas para el gas natural, facilitando su transporte, almacenamiento y entrega a diversos mercados.","La empresa demuestra una fuerte conexión con el tema de Infraestructura de Gas Natural a través de la propiedad y operación de activos de infraestructura de gas natural licuado y gas natural, incluidas terminales flotantes de regasificación, una terminal de regasificación en tierra y gasoductos. El enfoque de la empresa en la integración de gas natural a energía dentro de la cadena de valor del GNL es evidente a través de la operación de terminales de regasificación que utilizan su flota de FSRU. Además, la empresa ofrece una gama de soluciones de GNL, que abarcan unidades flotantes de almacenamiento y regasificación, desarrollo de infraestructura de importación de GNL y suministro de GNL y gas natural, y está expandiendo su capacidad de regasificación a través de nuevas FSRU y adquisiciones de proyectos integrados de infraestructura de GNL.","[{'name': 'ee-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/ee-FY24-10-K.html'}, {'name': 'ee-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/ee-Q225-10-Q.html'}, {'name': 'ee-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/ee-Q125-10-Q.html'}]",555711270,USD,SMART,STK,False,NA1
LIN,energy and utilities,natural_gas_infrastructure,IE000S9YS762,LINDE PLC,26,Contribuye a la Infraestructura de Gas Natural.,,,617155599,USD,SMART,STK,True,NA1
KBR,energy and utilities,natural_gas_infrastructure,US48242W1062,KBR INC,27,Contribuye al sector de Infraestructura de Gas Natural.,"La participación de KBR en el tema de Infraestructura de Gas Natural es evidente a través de su participación en varios proyectos, incluido el desarrollo de gas en Arabia Saudita y proyectos de captura de gas en Irak. La compañía brinda servicios de ingeniería y adquisición para terminales de petróleo y gas, y ha obtenido premios por complejos de amoníaco y urea. Además, KBR tiene participación en las ganancias de los servicios de un proyecto de GNL, lo que refleja su participación en este sector. Estas actividades, junto con proyectos de infraestructura en el Medio Oriente, demuestran el papel de KBR en el apoyo a la infraestructura de gas natural.","[{'name': 'kbr-Q224-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/kbr-Q224-10-Q.html'}]",41552939,USD,SMART,STK,True,NA1
