industry_id,theme_id,symbol,industry,theme,isin_code,name,rank,description,evidence,ib_conid,currency,exchange,assetType,evidenceSources
FI,GRE,MSCI,financials,green_bonds,US55354G1004,MSCI INC,13,"Proporciona herramientas, datos e índices críticos que respaldan la emisión, inversión y medición del rendimiento de bonos verdes dentro de los mercados de finanzas sostenibles.","MSCI demuestra su compromiso con los Bonos Verdes a través de su segmento de Sostenibilidad y Clima, así como sus productos de índices de renta fija. La tasa de ejecución anual no ponderada por capitalización de mercado de la empresa incluye módulos de Sostenibilidad y Clima que abarcan ofertas de renta variable y de renta fija. El trabajo de MSCI con propietarios de activos europeos implica la implementación de una superposición de riesgo climático en carteras de renta fija, entregando índices de renta fija ajustados al clima. Además, los activos bajo gestión (AUM) de ETFs de Renta Fija vinculados a MSCI e índices asociados han crecido a más de $76 mil millones, con un aumento interanual del 20%.",47101335,USD,SMART,STK,"[{'name': 'msci-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/msci-Q125-10-Q.html'}]"
FI,GRE,ENGI,financials,green_bonds,FR0010208488,ENGIE,14,Financia su transición energética sostenible y el desarrollo de activos renovables mediante la emisión de bonos verdes.,,35052259,EUR,SMART,STK,
FI,GRE,AEP,financials,green_bonds,US0255371017,AMERICAN ELECTRIC POWER,15,Utiliza bonos verdes como mecanismo de financiación para proyectos e iniciativas ambientalmente sostenibles.,,4211,USD,SMART,STK,
FI,GRE,CEG,financials,green_bonds,US21037T1097,CONSTELLATION ENERGY,16,"Financia proyectos y operaciones ambientalmente beneficiosos a través de la emisión de bonos verdes, apoyando iniciativas de energía sostenible.",,538132976,USD,SMART,STK,
FI,GRE,D,financials,green_bonds,US25746U1097,DOMINION ENERGY INC,17,Utiliza bonos verdes como mecanismo de financiación para proyectos ambientalmente sostenibles dentro de sus operaciones.,,6327,USD,SMART,STK,
FI,GRE,APD,financials,green_bonds,US0091581068,AIR PRODUCTS & CHEMICALS INC,18,Utiliza bonos verdes como mecanismo de financiación para proyectos que contribuyen a la sostenibilidad ambiental.,"Air Products demuestra su compromiso con los Bonos Verdes a través de la emisión de $2.5 mil millones en pagarés senior verdes, utilizando un Marco de Financiación Verde para identificar y financiar proyectos que se espera que generen beneficios ambientales. Estos pagarés señalan un compromiso para financiar proyectos sostenibles, aunque el alcance de la generación de ingresos directamente de estos proyectos verdes no se detalla explícitamente. Esta estrategia financiera destaca el enfoque de la compañía en iniciativas ambientalmente beneficiosas a través de instrumentos financieros dedicados.",4487,USD,SMART,STK,"[{'name': 'apd-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/apd-FY24-10-K.html'}]"
FI,GRE,DUK,financials,green_bonds,US26441C2044,DUKE ENERGY CORP,19,"Emite activamente bonos verdes para financiar proyectos de energía sostenible e iniciativas ambientales, alineando su financiación con sus objetivos de descarbonización.",,110176011,USD,SMART,STK,
FI,GRE,SRE,financials,green_bonds,US8168511090,SEMPRA,20,Utiliza bonos verdes como mecanismo de financiación para apoyar proyectos de infraestructura sostenible e iniciativas ambientales.,,11020,USD,SMART,STK,
FI,GRE,AAPL,financials,green_bonds,US0378331005,APPLE INC,21,Emite bonos verdes para financiar sus iniciativas medioambientales.,,265598,USD,SMART,STK,
FI,GRE,AMZN,financials,green_bonds,US0231351067,AMAZON.COM INC,22,Mantiene la participación en el tema de la industria de Bonos Verdes.,,3691937,USD,SMART,STK,
FI,GRE,KRC,financials,green_bonds,US49427F1084,KILROY REALTY CORP,23,Participa en el mercado de Bonos Verdes.,"La empresa demuestra su compromiso con la industria de los Bonos Verdes a través de la emisión de múltiples bonos verdes, incluyendo Bonos Senior No Garantizados con vencimiento en 2028, 2032 y 2033. Estos bonos se clasifican específicamente como bonos verdes, lo que indica el compromiso de la empresa de financiar proyectos ambientalmente beneficiosos. Este compromiso sugiere que la empresa asigna recursos a iniciativas verdes como parte de su estrategia de financiación.",2586128,USD,SMART,STK,"[{'name': 'krc-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/krc-Q225-10-Q.html'}, {'name': 'krc-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/krc-FY24-10-K.html'}, {'name': 'krc-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/krc-Q324-10-Q.html'}]"
FI,GRE,ESRT,financials,green_bonds,US2921041065,EMPIRE STATE REALTY TRUST-A,24,Utiliza Bonos Verdes como mecanismo de financiación para apoyar el desarrollo y la operación de su cartera inmobiliaria ambientalmente sostenible.,"La empresa demuestra su compromiso con la industria de Bonos Verdes a través de la emisión de un monto principal agregado significativo de $225 millones en notas en junio de 2024, designadas explícitamente como 'Bonos Senior Garantizados Verdes'. Esta emisión incluye las Series I, J y K, lo que indica un énfasis estratégico en la utilización de bonos verdes para financiar proyectos con beneficios ambientales. El compromiso de la empresa con proyectos ambientalmente beneficiosos se ve reforzado por la designación explícita de estos bonos.",135702590,USD,SMART,STK,"[{'name': 'esrt-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/esrt-Q225-10-Q.html'}]"
FI,GRE,MSFT,financials,green_bonds,US5949181045,MICROSOFT CORP,25,"Emite bonos verdes para financiar sus iniciativas ambientales, incluyendo inversiones en energías renovables y proyectos de reducción de carbono.",,272093,USD,SMART,STK,
FI,GRE,RIVN,financials,green_bonds,US76954A1034,RIVIAN AUTOMOTIVE INC-A,26,"Facilita el mercado de bonos verdes mediante el desarrollo y la fabricación de vehículos eléctricos, que representan proyectos elegibles para financiación sostenible.","El compromiso de Rivian con los Bonos Verdes es evidente a través de varias acciones financieras, incluida la emisión de Notas Convertibles Verdes 2029 y 2030, que contribuyeron directamente a un aumento en los gastos por intereses para el año finalizado el 31 de diciembre de 2024. Además, la empresa refinanció sus notas senior garantizadas emitiendo $1.25 mil millones en notas verdes garantizadas con vencimiento en enero de 2031. Estas acciones demuestran la utilización de bonos verdes por parte de Rivian como medio de financiación y refinanciación de su deuda.",525768800,USD,SMART,STK,"[{'name': 'rivn-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/rivn-FY24-10-K.html'}]"
FI,GRE,PLD,financials,green_bonds,US74340W1036,PROLOGIS INC,27,Participa en el mercado de Bonos Verdes.,,88819288,USD,SMART,STK,
FI,GRE,BE,financials,green_bonds,US0937121079,BLOOM ENERGY CORP- A,28,"Potencialmente aprovecha bonos verdes para financiar el desarrollo y la implementación de sus tecnologías de energía sostenible, contribuyendo a proyectos ambientalmente beneficiosos.","Bloom Energy demuestra su enfoque en Bonos Verdes a través de la emisión de múltiples Notas Senior Convertibles Verdes para recaudar capital y complementar la liquidez. Estas incluyen las Notas Verdes al 3% con vencimiento en junio de 2029 emitidas en el segundo trimestre de 2024, y las Notas Verdes al 3% con vencimiento en junio de 2028 emitidas en el segundo trimestre de 2023, junto con actividades de financiación con SK ecoplant en el primer trimestre de 2023. Esto indica un compromiso para financiar proyectos ambientalmente beneficiosos.",326398514,USD,SMART,STK,"[{'name': 'be-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/be-FY24-10-K.html'}]"
FI,GRE,PCT,financials,green_bonds,US74623V1035,PURECYCLE TECHNOLOGIES INC,29,"A través de sus iniciativas de reciclaje de plásticos, apoya los objetivos de sostenibilidad ambiental coherentes con los objetivos de los Bonos Verdes.","El compromiso de PCT con los bonos verdes se destaca por su emisión de 250 millones de dólares en bonos senior convertibles verdes con vencimiento en 2030, que la empresa completó a través de una oferta privada en agosto de 2023. Estos bonos son obligaciones senior no garantizadas, y la empresa tiene la intención de destinar los fondos a proyectos verdes. La emisión de estos bonos senior convertibles verdes refleja la dedicación de la empresa a financiar proyectos ambientalmente beneficiosos.",477149077,USD,SMART,STK,"[{'name': 'pct-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/pct-FY24-10-K.html'}]"
FI,GRE,IVZ,financials,green_bonds,BMG491BT1088,INVESCO LTD,30,"Gestiona inversiones en bonos verdes, contribuyendo a la financiación de proyectos ambientalmente beneficiosos a través de diversos productos y estrategias de inversión.",,47550606,USD,SMART,STK,
FI,GRE,EQIX,financials,green_bonds,US29444U7000,EQUINIX INC,31,Financia infraestructura sostenible y proyectos ecológicos a través de la emisión de bonos verdes.,"La participación de Equinix en los bonos verdes se ve subrayada por la emisión de $1.7 mil millones en notas senior verdes denominadas en euros por parte de la empresa, lo que contribuye a un total acumulado de $9 mil millones en bonos verdes. Esta actividad posiciona a Equinix como uno de los 5 principales emisores de EE. UU. en el mercado de bonos verdes de grado de inversión, como lo destacó Keith Taylor. El compromiso de la empresa de financiar proyectos ambientalmente beneficiosos a través de estos bonos demuestra un énfasis estratégico en la financiación sostenible.",181764593,USD,SMART,STK,
