symbol,industry,theme,isin_code,name,rank,description,evidence,evidenceSources,ib_conid,currency,exchange,assetType,navigable,theme_id
ENVX,automotive,electric_vehicles,US2935941078,ENOVIX CORP,18,Desarrolla baterías de silicio-ánodo de alta densidad energética esenciales para avanzar en el rendimiento y la autonomía de los vehículos eléctricos.,"Enovix tiene un enfoque notable en el mercado de Vehículos Eléctricos (VE), identificándolo como uno de sus cinco sectores de mercado estratégicos. Esto se demuestra aún más por su búsqueda activa de la implementación de tecnología en el mercado de VE, incluido el muestreo de baterías a los fabricantes de equipos originales (OEM) de VE y el trabajo en una subvención con el Departamento de Energía de EE. UU. para desarrollar tecnología de baterías para VE. Enovix también ha celebrado un acuerdo de desarrollo con un fabricante de automóviles líder y ha firmado un Memorando de Entendimiento con un OEM automotriz global, ambos destinados a escalar su arquitectura de celdas para el mercado de VE, con el objetivo general de expandirse al mercado de VE a través de empresas conjuntas o acuerdos de licencia.","[{'name': 'envx-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/envx-Q225-10-Q.html'}, {'name': 'envx-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/envx-Q125-10-Q.html'}, {'name': 'envx-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/envx-FY24-10-K.html'}]",502252061,USD,SMART,STK,False,ELE
ON,automotive,electric_vehicles,US6821891057,ON SEMICONDUCTOR,19,"Proporciona soluciones críticas de semiconductores para aplicaciones de vehículos eléctricos, permitiendo la gestión eficiente de la energía, el control del motor y los sistemas de carga.","Las tecnologías de energía inteligente de la compañía son cruciales para permitir la electrificación de la industria automotriz, particularmente en el desarrollo de vehículos eléctricos más ligeros y de mayor autonomía. Esto se demuestra aún más por la adopción de carburo de silicio de la compañía por parte de los principales fabricantes de equipos originales (OEM) en sus próximas arquitecturas de plataforma, y la compañía asegurando un nuevo diseño de vehículo eléctrico híbrido enchufable de 750 voltios con un importante OEM automotriz de EE. UU. La compañía espera tener su carburo de silicio en casi el 50% de los nuevos modelos de vehículos eléctricos que se lanzan en China, y China sigue siendo un motor de crecimiento debido a la fuerte tracción en las plataformas BEV y PHEV, como lo demuestra la integración del M3e EliteSiC de 1.200 voltios de la compañía en modelos selectos de SUV eléctricos Xiaomi YU7.","[{'name': 'on-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/on-Q324-10-Q.html'}, {'name': 'on-Q224-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/on-Q224-10-Q.html'}, {'name': 'on-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/on-Q125-10-Q.html'}]",8677881,USD,SMART,STK,True,ELE
QS,automotive,electric_vehicles,US74767V1098,QUANTUMSCAPE CORP,20,"Avanza en la tecnología de baterías de estado sólido, con el objetivo de mejorar significativamente el rendimiento, la autonomía y la seguridad de los vehículos eléctricos.","El enfoque de QuantumScape en el desarrollo de tecnología de baterías de estado sólido de próxima generación está dirigido principalmente a aplicaciones de vehículos eléctricos. Esto se evidencia en sus asociaciones estratégicas con fabricantes de equipos originales (OEM) automotrices, incluida PowerCo, para probar y validar sus celdas de batería de estado sólido para su integración en vehículos prototipo de preproducción y producción en serie. La plataforma QSE-5 de la empresa está diseñada para ofrecer una solución sin concesiones en comparación con los motores de combustión interna, con el objetivo de que los trenes motrices eléctricos dominen la industria automotriz. La tecnología de QuantumScape está diseñada para mejorar métricas clave de rendimiento, como la densidad de energía, la velocidad de carga y la seguridad, que son críticas para la adopción más amplia de vehículos eléctricos.","[{'name': 'qs-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/qs-Q225-10-Q.html'}, {'name': 'qs-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/qs-Q125-10-Q.html'}]",457599435,USD,SMART,STK,False,ELE
JOBY,automotive,electric_vehicles,KYG651631007,JOBY AVIATION INC,21,"Desarrolla aeronaves de despegue y aterrizaje vertical eléctrico (eVTOL), contribuyendo al avance de la movilidad eléctrica en el sector aeroespacial.","El enfoque de Joby en Vehículos Eléctricos es evidente en su negocio principal, que gira en torno al diseño, prueba y operación de aeronaves eléctricas de despegue y aterrizaje vertical (eVTOL). La empresa ha dedicado más de una década a este esfuerzo, con el objetivo de proporcionar un servicio de transporte aéreo rápido, silencioso y conveniente en entornos urbanos. La aeronave, optimizada para rutas urbanas con una autonomía objetivo de hasta 100 millas con una sola carga, aprovecha un tren motriz totalmente eléctrico para minimizar el ruido e integrarse sin problemas en los entornos urbanos. Si bien la empresa reconoce la competencia del transporte terrestre y el impacto potencial de factores como el rendimiento y la autonomía de los eVTOL, su compromiso con el desarrollo de aeronaves totalmente eléctricas subraya la centralidad de la tecnología de vehículos eléctricos en sus operaciones.","[{'name': 'joby-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/joby-Q225-10-Q.html'}]",507188246,USD,SMART,STK,False,ELE
MPWR,automotive,electric_vehicles,US6098391054,MONOLITHIC POWER SYSTEMS INC,22,Proporciona soluciones de gestión de energía esenciales para el funcionamiento eficiente y el rendimiento de los vehículos eléctricos.,,,32106121,USD,SMART,STK,True,ELE
MCHP,automotive,electric_vehicles,US5950171042,MICROCHIP TECHNOLOGY INC,23,"Proporciona soluciones de semiconductores esenciales para vehículos eléctricos, permitiendo sistemas electrónicos críticos para su funcionamiento y funcionalidades avanzadas.","La participación de Microchip con el tema de Vehículos Eléctricos es evidente a través de su cartera de productos sinérgica, que potencia las tendencias de crecimiento disruptivas, incluyendo vehículos eléctricos y movilidad eléctrica. Esta cartera atiende mercados finales clave como automotriz, aeroespacial, defensa, comunicaciones, electrodomésticos, centros de datos y computación, e industrial. Si bien la compañía destaca los vehículos eléctricos como un área de crecimiento, la ausencia de detalles específicos sobre recursos dedicados o contribuciones de ingresos sugiere un nivel de importancia secundario.","[{'name': 'mchp-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/mchp-Q225-10-Q.html'}, {'name': 'mchp-Q126-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/mchp-Q126-10-Q.html'}, {'name': 'mchp-Q325-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/mchp-Q325-10-Q.html'}]",271568,USD,SMART,STK,True,ELE
ST,automotive,electric_vehicles,GB00BFMBMT84,SENSATA TECHNOLOGIES HOLDING,24,"Proporciona soluciones avanzadas de detección y control que son integrales para la gestión de energía, la seguridad de la batería y la eficiencia operativa general de los vehículos eléctricos.","Sensata Technologies enfatiza la importancia del mercado de Vehículos de Nueva Energía (NEV) en rápido crecimiento en China, destacando la necesidad de tener éxito en esta región para mantener y aumentar su cuota de mercado global. La compañía está buscando activamente oportunidades de contenido tanto en plataformas ICE como EV, con un enfoque particular en aplicaciones de alto voltaje en NEV, que ofrecen oportunidades de contenido incremental en comparación con el negocio tradicional de ICE. Sensata ha asegurado premios de negocio con fabricantes de equipos originales (OEM) de vehículos eléctricos locales líderes en el mercado en China y está experimentando una aceleración de proyectos en torno a plataformas y aplicaciones de vehículos eléctricos, particularmente con el lanzamiento de vehículos eléctricos de segunda generación.",,311458442,USD,SMART,STK,True,ELE
MVST,automotive,electric_vehicles,US59516C1062,MICROVAST HOLDINGS INC,25,"Desarrolla y fabrica sistemas de baterías de alto rendimiento y carga rápida, que son componentes esenciales para los vehículos eléctricos, apoyando su adopción generalizada y sus demandas operativas.","El enfoque de Microvast en el tema de Vehículos Eléctricos es evidente en su especialización en el diseño, desarrollo y fabricación de componentes y sistemas de baterías principalmente para vehículos comerciales eléctricos. La misión de la empresa es acelerar la transición global hacia la electrificación mediante la entrega de soluciones de baterías innovadoras que apoyen la adopción de vehículos eléctricos, con un enfoque estratégico clave en liderar la producción nacional de baterías en Estados Unidos. Este compromiso se demuestra por su importante tracción en el sector de vehículos comerciales, particularmente en EMEA, y la expansión a Europa y Estados Unidos para capitalizar los mercados de vehículos eléctricos en rápido crecimiento, con varios clientes que utilizan las baterías de Microvast en sus plataformas de autobuses eléctricos.","[{'name': 'mvst-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/mvst-Q225-10-Q.html'}, {'name': 'mvst-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/mvst-Q125-10-Q.html'}, {'name': 'mvst-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/mvst-FY24-10-K.html'}]",504717050,USD,SMART,STK,False,ELE
ADI,automotive,electric_vehicles,US0326541051,ANALOG DEVICES INC,26,"Proporciona circuitos integrados analógicos y de señal mixta críticos esenciales para la gestión de energía de vehículos eléctricos, el control de baterías y sistemas automotrices avanzados.",,,4157,USD,SMART,STK,True,ELE
PSNY.OLD,automotive,electric_vehicles,US7311052010,POLESTAR AUTOMOTIVE-CL A ADS,27,"Fabrica una gama de vehículos eléctricos premium, contribuyendo al avance y la adopción de soluciones de movilidad sostenible a nivel mundial.","El negocio de Polestar se centra en los vehículos eléctricos, con modelos como el Polestar 3 y 4 impulsando el crecimiento de los ingresos, y el Polestar 4 representa el 49% del volumen total en el primer trimestre. El compromiso de la empresa con el sector de los vehículos eléctricos se ve subrayado por sus ambiciosos objetivos de crecimiento del 30% al 35% anual entre 2025 y 2027 y su identidad como la primera y única startup de vehículos eléctricos puros de Europa centrada en el diseño, la sostenibilidad y el rendimiento. El CEO ha declarado explícitamente que el futuro de la movilidad es libre de emisiones y eléctrico, razón por la cual se fundó Polestar.",,569833086,USD,SMART,STK,False,ELE
