type,link_type,key,name,rank,description,evidence,conid,currency,symbol,exchange,assetType,navigable,evidenceSources,theme_id
technology,application_development,US37637K1088,GITLAB INC-CL A,11,"Proporciona una plataforma integral de DevSecOps que integra desarrollo, seguridad y operaciones para acelerar y asegurar todo el ciclo de vida del desarrollo de aplicaciones.","El negocio principal de GitLab gira en torno a su plataforma DevSecOps, que ofrece un enfoque fundamentalmente nuevo para el desarrollo y la entrega de software. Esta plataforma unifica los equipos de desarrollo, operaciones y seguridad, permitiéndoles crear software mejor y más seguro más rápidamente. GitLab enfatiza su capacidad para acelerar los ciclos de desarrollo de software y mejorar la productividad de los desarrolladores, con clientes como Virgin Media O2 y un importante operador inalámbrico de EE. UU. que se han estandarizado en GitLab como su plataforma principal de desarrollo de software. Además, GitLab está integrando IA para optimizar las canalizaciones de CI/CD y facilitar la colaboración, solidificando su enfoque en proporcionar soluciones integrales en todo el ciclo de vida del desarrollo de software.",520512263,USD,GTLB,SMART,STK,False,"[{'name': 'gtlb-Q325-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/gtlb-Q325-10-Q.html'}, {'name': 'gtlb-FY25-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/gtlb-FY25-10-K.html'}, {'name': 'gtlb-Q126-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/gtlb-Q126-10-Q.html'}]",TE_APP
technology,application_development,US0494681010,ATLASSIAN CORP-CL A,12,"Proporciona herramientas esenciales de desarrollo de software y colaboración que agilizan la gestión de proyectos, el seguimiento de código y los flujos de trabajo ágiles para los equipos de desarrollo de aplicaciones.","La participación de Atlassian en el desarrollo de aplicaciones es evidente a través de su conjunto de productos, que incluyen Jira, Confluence y Jira Service Management, que son fundamentales para la planificación, la creación de contenido y la gestión de servicios de equipo. La empresa aprovecha herramientas de co-generación de IA como Rovo Dev para mejorar la eficiencia de la creación de software, con el objetivo de producir software más rápido y de mayor calidad. Atlassian también reconoce la creciente importancia del desarrollo de software en diversas funciones, lo que indica una oportunidad de mercado creciente para sus herramientas y plataformas de flujo de trabajo.",589316251,USD,TEAM,SMART,STK,False,"[{'name': 'team-Q325-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/team-Q325-10-Q.html'}]",TE_APP
technology,application_development,US90364P1057,UIPATH INC - CLASS A,13,"Proporciona una plataforma y herramientas integrales para el desarrollo de aplicaciones de automatización, facilitando el diseño, la implementación y la gestión de soluciones de automatización robótica de procesos en diversas funciones empresariales.","UiPath se dedica al desarrollo de aplicaciones a través de sus API Workflows, que agilizan la implementación y utilización de API dentro de su plataforma, junto con UiPath Coded Agents que permiten a los desarrolladores personalizar y desplegar agentes seguros. Su plataforma también incorpora capacidades de prueba de aplicaciones. Además, las capacidades IXP de UiPath ayudan a los clientes a extraer información no estructurada y convertir documentos complejos en datos procesables.",483311199,USD,PATH,SMART,STK,False,,TE_APP
technology,application_development,US79466L3024,SALESFORCE INC,14,"Proporciona una plataforma en la nube integral que permite a las empresas desarrollar, implementar y gestionar aplicaciones personalizadas, ampliando la funcionalidad de sus soluciones CRM y empresariales principales.",,29624264,USD,CRM,SMART,STK,True,,TE_APP
technology,application_development,US2681501092,DYNATRACE INC,15,"Ofrece una plataforma de inteligencia de software que mejora el desarrollo de aplicaciones a través de la observabilidad avanzada, la monitorización del rendimiento y las operaciones automatizadas.","El enfoque de Dynatrace en el desarrollo de aplicaciones es evidente a través de sus iniciativas nativas de IA destinadas a potenciar equipos nativos de la nube y de IA. La empresa está desarrollando capacidades para proporcionar a los equipos de desarrollo acceso a la telemetría de hiperescaladores y Kubernetes, y su próxima versión de plataforma impulsará aún más estos esfuerzos. Dynatrace también ofrece herramientas y soluciones de observabilidad dirigidas directamente a los equipos de desarrollo de aplicaciones, incluyendo Observabilidad para Desarrolladores, operaciones preventivas y gestión y análisis de registros impulsados por IA. Además, la asignación de equipos de ataque a la seguridad de aplicaciones y la monitorización de la experiencia digital destaca la inversión de Dynatrace en áreas relevantes para el desarrollo de aplicaciones.",376427905,USD,DT,SMART,STK,True,,TE_APP
technology,application_development,US97651M1099,WIPRO LTD-ADR,16,"Ofrece servicios de desarrollo de aplicaciones de extremo a extremo, que incluyen la creación de software personalizado, modernización y gestión, para impulsar la transformación digital de sus clientes.",,13775,USD,WIT,SMART,STK,False,,TE_APP
technology,application_development,INE009A01021,INFOSYS LTD,17,"Proporciona servicios integrales en desarrollo de aplicaciones, que abarcan diseño, construcción y mantenimiento para respaldar la transformación digital y las necesidades operativas de los clientes.",,44652017,INR,INFY,NSE,STK,False,,TE_APP
technology,application_development,US23804L1035,DATADOG INC - CLASS A,18,"Ofrece una plataforma de observabilidad integral que permite a los desarrolladores monitorear, solucionar problemas y optimizar aplicaciones a lo largo de todo su ciclo de vida de desarrollo y operación.","La plataforma de Datadog juega un papel en el desarrollo de aplicaciones, ya que las organizaciones la utilizan para permitir la transformación digital y la migración a la nube, impulsar la colaboración entre los equipos de desarrollo y acelerar el tiempo de comercialización de las aplicaciones. El portal interno para desarrolladores de la empresa apoya aún más a los desarrolladores al proporcionar vistas en tiempo real de los sistemas de software y las API, aprovisionar infraestructura y gestionar los cambios de código. Esto se ve reforzado por la adquisición por parte de Datadog de Eppo, una plataforma de gestión de funciones y experimentación diseñada para aumentar la velocidad de lanzamiento y validar funciones, así como por sus inversiones en IA para validar código. Los gastos de I+D de Datadog también incluyen costos de personal para los equipos de ingeniería, servicio y diseño, lo que refleja su inversión continua en la creación de productos y funciones adicionales.",383858515,USD,DDOG,SMART,STK,True,"[{'name': 'ddog-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/ddog-Q225-10-Q.html'}, {'name': 'ddog-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/ddog-Q125-10-Q.html'}]",TE_APP
technology,application_development,US4592001014,INTL BUSINESS MACHINES CORP,19,"Ofrece software integral, plataformas en la nube y servicios de consultoría que permiten el desarrollo, la modernización y la integración de aplicaciones empresariales.",,8314,USD,IBM,SMART,STK,True,,TE_APP
technology,application_development,US30303M1027,META PLATFORMS INC-CLASS A,20,"Desarrolla y opera un conjunto de aplicaciones de comunicación y redes sociales ampliamente utilizadas, al tiempo que proporciona plataformas y herramientas que permiten a los desarrolladores externos crear e integrar sus propias aplicaciones.",,107113386,USD,META,SMART,STK,True,,TE_APP
technology,application_development,US29414B1044,EPAM SYSTEMS INC,21,"Proporciona servicios integrales de consultoría de ingeniería de software y TI, permitiendo a los clientes diseñar, construir y desplegar una amplia gama de aplicaciones.","La participación de EPAM en el desarrollo de aplicaciones es evidente a través de su herencia en ingeniería de software y la provisión de servicios de transformación digital a sus clientes. La introducción en el tercer trimestre del marco y kit de herramientas EPAM AI/RUN, un SDLC nativo de IA, y su acuerdo de colaboración estratégica con AWS para desarrollar agentes especializados en soluciones nativas de IA para abordar los desafíos de productividad del SDLC para equipos grandes, subrayan aún más este compromiso. Además, la mención de ""acuerdos de desarrollo de aplicaciones"" en el contexto de contratos a precio fijo indica una asignación constante de recursos hacia el desarrollo de aplicaciones.",101898880,USD,EPAM,SMART,STK,True,"[{'name': 'epam-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/epam-Q125-10-Q.html'}, {'name': 'epam-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/epam-FY24-10-K.html'}]",TE_APP
technology,application_development,US60937P1066,MONGODB INC,22,Proporciona una plataforma de datos para desarrolladores que simplifica la gestión de datos y acelera la creación de aplicaciones para una amplia gama de necesidades de desarrollo de software moderno.,"El enfoque de MongoDB en el Desarrollo de Aplicaciones es evidente en su misión de empoderar a los desarrolladores y su posicionamiento como la plataforma de referencia para crear aplicaciones de próxima generación, incluidas soluciones impulsadas por IA. La plataforma de la empresa ofrece capacidades que permiten a los desarrolladores abordar una gama más amplia de requisitos de aplicaciones, y están invirtiendo en herramientas para automatizar la modernización de aplicaciones heredadas. Además, MongoDB ha contratado a un nuevo líder para encabezar su programa de modernización de aplicaciones, lo que refleja la importancia estratégica de esta área para la empresa.",292833239,USD,MDB,SMART,STK,False,"[{'name': 'mdb-Q126-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/mdb-Q126-10-Q.html'}, {'name': 'mdb-Q325-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/mdb-Q325-10-Q.html'}]",TE_APP
technology,application_development,US00971T1016,AKAMAI TECHNOLOGIES INC,23,"Proporciona seguridad en la nube, entrega de contenido y soluciones de computación de borde que son esenciales para que los desarrolladores creen, implementen y aseguren aplicaciones de alto rendimiento a nivel mundial.","La participación de Akamai en el tema de Desarrollo de Aplicaciones es evidente a través de la entrega de contenido, aplicaciones y software a través de Internet. Esto está respaldado por sus continuos esfuerzos para mejorar el software de uso interno, lo que mejora el rendimiento y la eficiencia de la red, y se refleja en la capitalización de los costos de desarrollo relacionados, incluida la nómina, la compensación basada en acciones y los gastos de consultoría externa. Además, Akamai proporciona soluciones para que las empresas globales creen aplicaciones y destaca las soluciones de aplicaciones web dentro de su cartera de seguridad.",6220356,USD,AKAM,SMART,STK,True,"[{'name': 'akam-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/akam-Q225-10-Q.html'}, {'name': 'akam-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/akam-Q324-10-Q.html'}]",TE_APP
technology,application_development,US1924461023,COGNIZANT TECH SOLUTIONS-A,24,"Proporciona servicios integrales para el diseño, construcción, modernización y gestión de aplicaciones de software para sus clientes.","La participación de Cognizant en el Desarrollo de Aplicaciones es evidente a través de varias iniciativas. La empresa lanzó la Semana de Codificación Vibe para sus asociados con el fin de promover un ciclo de desarrollo de software habilitado por IA, y casi el 30% de su código fue generado por IA en el segundo trimestre, lo que mejoró significativamente la productividad de los desarrolladores. Además, el desarrollo de aplicaciones aparece explícitamente entre los servicios colaborativos de Cognizant, lo que pone de relieve su papel en la oferta de la empresa, incluidos los servicios digitales, la consultoría, la integración de sistemas y la ingeniería de calidad.",4728759,USD,CTSH,SMART,STK,True,"[{'name': 'ctsh-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/ctsh-FY24-10-K.html'}, {'name': 'ctsh-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/ctsh-Q324-10-Q.html'}, {'name': 'ctsh-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/ctsh-Q225-10-Q.html'}]",TE_APP
technology,application_development,INE075A01022,WIPRO LTD,25,"Proporciona servicios integrales de desarrollo de aplicaciones, incluido el desarrollo de aplicaciones personalizadas, modernización y mantenimiento, para ayudar a los clientes a crear y mejorar sus capacidades digitales.",,44652030,INR,WIPRO,NSE,STK,False,,TE_APP
technology,application_development,US1273871087,CADENCE DESIGN SYS INC,26,"Proporciona software y propiedad intelectual fundamentales para el diseño y la verificación de sistemas electrónicos, permitiendo el desarrollo de aplicaciones avanzadas en diversas industrias.","Cadence participa en el desarrollo de aplicaciones a través de la creación de software computacional impulsado por IA, así como soluciones de propiedad intelectual. Estos recursos están diseñados para ingenieros y científicos, permitiéndoles crear productos nuevos e innovadores. El papel de la empresa en el desarrollo de soluciones de software destaca su contribución al panorama del desarrollo de aplicaciones.",5552,USD,CDNS,SMART,STK,True,"[{'name': 'cdns-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/cdns-Q125-10-Q.html'}, {'name': 'cdns-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/cdns-Q225-10-Q.html'}]",TE_APP
technology,application_development,US45674M1018,INFORMATICA INC - CLASS A,27,"Proporciona soluciones integrales de gestión e integración de datos cruciales para que los desarrolladores creen, implementen y administren aplicaciones robustas e intensivas en datos.",,523014847,USD,INFA,VALUE,STK,False,,TE_APP
technology,application_development,FR0000125338,CAPGEMINI SE,28,"Proporciona servicios integrales en desarrollo de aplicaciones, permitiendo a los clientes diseñar, construir y mantener soluciones de software personalizadas y plataformas digitales.",,29612147,EUR,CAP,SMART,STK,False,,TE_APP
technology,application_development,US90138F1021,TWILIO INC - A,29,"Proporciona una plataforma y API que permiten a los desarrolladores integrar capacidades de comunicación, como mensajería, voz y video, directamente en sus aplicaciones, facilitando el desarrollo y la implementación rápidos de software rico en comunicaciones.","La plataforma de Twilio está diseñada para empoderar a los desarrolladores en el desarrollo de aplicaciones, particularmente en el ámbito de la IA y la participación del cliente. La empresa proporciona una plataforma unificada y herramientas como ConversationRelay, que permiten a los desarrolladores crear agentes de IA de voz natural utilizando su elección de LLM. El enfoque de Twilio se extiende a permitir que los clientes construyan sus negocios en su plataforma, apoyándolos a través de evoluciones tecnológicas como la IA. Con una gran base de desarrolladores, Twilio se dedica a enviar productos que satisfacen tanto las necesidades actuales como el futuro de la IA, como lo demuestra su tecnología utilizada en sectores como la atención médica y el cuidado del cliente.",237794430,USD,TWLO,SMART,STK,True,,TE_APP
technology,application_development,US0527691069,AUTODESK INC,30,"Desarrolla plataformas y herramientas de software que permiten a los desarrolladores crear, personalizar y extender aplicaciones para las industrias del diseño, la ingeniería y el entretenimiento.","La participación de Autodesk en el desarrollo de aplicaciones es evidente a través de varias iniciativas estratégicas. La empresa mantiene una arquitectura basada en API para facilitar el desarrollo por parte de terceros de productos complementarios y soluciones de software específicas de la industria, lo que permite a los clientes y a terceros personalizar soluciones para usos específicos. Además, Autodesk ofrece programas que brindan financiación de inversión estratégica, plataformas tecnológicas, comunidades de usuarios, soporte técnico, foros y eventos a los desarrolladores que crean aplicaciones complementarias para sus productos. El compromiso de Autodesk también se demuestra con clientes como Waldner, que compró la colección de diseño y fabricación de productos y Vault profesional de Autodesk para mejorar sus capacidades de diseño 3D y gestión de datos, y GPJ, que migró a Fusion Manage para un sistema moderno y consolidado.",265681,USD,ADSK,SMART,STK,True,"[{'name': 'adsk-FY25-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/adsk-FY25-10-K.html'}, {'name': 'adsk-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/adsk-Q225-10-Q.html'}, {'name': 'adsk-Q325-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/adsk-Q325-10-Q.html'}]",TE_APP
technology,application_development,US31188V1008,FASTLY INC - CLASS A,31,Soporta a los desarrolladores en la creación y despliegue de aplicaciones de alto rendimiento a través de su plataforma de edge cloud y servicios relacionados.,"Fastly enfatiza su compromiso con el desarrollo de aplicaciones al proporcionar a los desarrolladores una plataforma que ofrece un alto grado de flexibilidad, control granular y visibilidad en tiempo real. Esta plataforma permite a los desarrolladores escribir y desplegar código en un entorno sin servidor y enviar la lógica de la aplicación al borde. La infraestructura de Fastly está diseñada para satisfacer las necesidades de los desarrolladores que crean aplicaciones personalizadas, requiriendo un entorno de vanguardia para probar y ejecutar estas aplicaciones.",366131373,USD,FSLY,SMART,STK,False,"[{'name': 'fsly-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/fsly-Q125-10-Q.html'}]",TE_APP
technology,application_development,LU0974299876,GLOBANT SA,32,"Proporciona servicios integrales para el diseño, construcción y mejora de aplicaciones de software personalizadas, apoyando la transformación digital y las necesidades tecnológicas de los clientes.","El enfoque de Globant en el desarrollo de aplicaciones se evidencia a través de sus soluciones impulsadas por IA diseñadas para optimizar el ciclo de vida del desarrollo de software. La introducción de Globant Colab, una suite impulsada por agentes, integra agentes y plataformas avanzadas de IA para simplificar y acelerar el desarrollo de software. Además, el agente Code Fixer AI de Globant obtuvo una puntuación máxima en el benchmark multi-modelo SWE bench, mostrando sus capacidades en ingeniería de software visual. Con Globant CODA, su suite Agéntica para estudios digitales, buscan reimaginar los ciclos de vida del desarrollo de software, ya que las organizaciones que utilizan Globant Enterprise AI han reportado una reducción del 80% en los tiempos de modernización de sistemas heredados y un aumento del 50% en los costos de desarrollo de software.",160756766,USD,GLOB,SMART,STK,False,,TE_APP
technology,application_development,IL0011684185,JFROG LTD,33,"Proporciona una plataforma DevOps universal que automatiza y asegura la cadena de suministro de software, permitiendo a los desarrolladores entregar continuamente aplicaciones de alta calidad desde el desarrollo hasta la implementación.","El compromiso de JFrog con el Desarrollo de Aplicaciones es evidente en su enfoque en proporcionar una plataforma integral de cadena de suministro de software. La plataforma JFrog desempeña un papel fundamental en el desarrollo, la seguridad, la IA y MLOps, con el objetivo de cerrar las brechas digitales entre desarrolladores, equipos de seguridad y otras unidades de negocio. Este compromiso se demuestra aún más con el lanzamiento del servidor JFrog MCP, diseñado para integrarse profundamente en el ecosistema de IA y potenciar el desarrollo de aplicaciones modernas, así como con asociaciones estratégicas como la de GitHub para unificar procesos en diferentes plataformas.",445419999,USD,FROG,SMART,STK,False,"[{'name': 'frog-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/frog-FY24-10-K.html'}, {'name': 'frog-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/frog-Q125-10-Q.html'}]",TE_APP
technology,application_development,US03831W1080,APPLOVIN CORP-CLASS A,34,"Proporciona una plataforma integral que apoya a los desarrolladores de aplicaciones móviles con herramientas para la creación, comercialización y monetización de aplicaciones, facilitando así su crecimiento y éxito.","AppLovin demuestra un enfoque significativo en el desarrollo de aplicaciones, subrayado por su inversión continua en la mejora de soluciones publicitarias como AXON y AppDiscovery, impulsadas por IA. Esto se evidencia aún más en el lanzamiento del nuevo AXON ads manager, un portal de autoservicio destinado a ser la base para el crecimiento futuro, junto con planes de innovación e iteración continuas. El compromiso de la compañía se extiende al desarrollo de anuncios dinámicos de productos, la mejora de las integraciones con empresas de atribución y el lanzamiento de aplicaciones como la aplicación Shopify para facilitar una integración fluida para los anunciantes, destacando el desarrollo de aplicaciones como un componente clave de su estrategia general.",481863646,USD,APP,SMART,STK,True,"[{'name': 'app-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/app-Q125-10-Q.html'}]",TE_APP
technology,application_development,US3156161024,F5 INC,35,Ofrece soluciones cruciales para la implementación y operación segura y de alto rendimiento de las aplicaciones desarrolladas.,"La participación de F5 en el Desarrollo de Aplicaciones es evidente en su papel como líder mundial en soluciones de entrega y seguridad de aplicaciones, lo que permite a los clientes gestionar aplicaciones y API en diversas arquitecturas. Esto está respaldado por la introducción por parte de la empresa de la Plataforma de Entrega y Seguridad de Aplicaciones (ADSP) de F5, que converge las capacidades de balanceo de carga, gestión de tráfico y seguridad de aplicaciones y API. El compromiso de F5 se demuestra aún más a través de sus esfuerzos de investigación y desarrollo, incluido un importante número de personal de I+D y una inversión creciente en personal de desarrollo de productos y desarrollo de nuevos productos.",6248713,USD,FFIV,SMART,STK,True,"[{'name': 'ffiv-Q325-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/ffiv-Q325-10-Q.html'}, {'name': 'ffiv-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/ffiv-Q125-10-Q.html'}, {'name': 'ffiv-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/ffiv-Q225-10-Q.html'}]",TE_APP
technology,application_development,US8086251076,SCIENCE APPLICATIONS INTE,36,"Proporciona servicios de desarrollo de aplicaciones a clientes gubernamentales, centrándose en la modernización de sistemas y la creación de soluciones de software personalizadas para satisfacer necesidades operativas específicas.",,134306225,USD,SAIC,SMART,STK,True,,TE_APP
