industry,theme,isin_code,name,rank,description,evidence,ib_conid,currency,symbol,exchange,assetType,navigable,evidenceSources,theme_id
industrial,circular_economy,US1912161007,COCA-COLA CO/THE,11,"Impulsa iniciativas para diseñar envases para su reciclabilidad y reutilización, reducir el consumo de materiales vírgenes y apoyar la infraestructura de recolección y reciclaje para minimizar los residuos en toda su cadena de valor.",,8894,USD,KO,SMART,STK,True,,CIR
industrial,circular_economy,US1491231015,CATERPILLAR INC,12,"Se centra en la remanufactura de componentes y equipos, extendiendo los ciclos de vida de los productos y promoviendo la reutilización y el reciclaje de materiales dentro de sus operaciones de maquinaria pesada y motores.",,5437,USD,CAT,SMART,STK,True,,CIR
industrial,circular_economy,US7134481081,PEPSICO INC,13,"Impulsa iniciativas para reducir los residuos de embalaje, aumentar el contenido reciclado en sus productos y promover la gestión sostenible de los recursos en su cadena de valor para avanzar en los principios de la economía circular.",,11017,USD,PEP,SMART,STK,True,,CIR
industrial,circular_economy,US0584981064,BALL CORP,14,"Fabrica envases de aluminio infinitamente reciclables, contribuyendo a una economía circular al permitir ciclos de materiales cerrados y reducir los residuos.",,5052,USD,BALL,SMART,STK,True,,CIR
industrial,circular_economy,US7427181091,PROCTER & GAMBLE CO/THE,15,"Contribuye a la economía circular a través de iniciativas centradas en el embalaje sostenible, la reducción de residuos y el desarrollo de soluciones de productos reutilizables y reciclables en su amplia cartera de bienes de consumo.",,11054,USD,PG,SMART,STK,True,,CIR
industrial,circular_economy,FI0009005961,STORA ENSO OYJ-R SHS,16,Se centra en el desarrollo y la utilización de materiales renovables y soluciones sostenibles para avanzar en los principios de la economía circular.,,29816588,EUR,STERV,HEX,STK,False,,CIR
industrial,circular_economy,US4601461035,INTERNATIONAL PAPER CO,17,"Impulsa la circularidad utilizando recursos de fibra renovable, promoviendo iniciativas de reciclaje y produciendo soluciones de embalaje sostenibles.",,8511,USD,IP,SMART,STK,True,,CIR
industrial,circular_economy,US98419M1009,XYLEM INC,18,"Contribuye a la Economía Circular al proporcionar soluciones avanzadas de tratamiento de agua y aguas residuales que permiten la reutilización del agua y la recuperación de recursos, apoyando la gestión sostenible del agua a nivel mundial.",,95703740,USD,XYL,SMART,STK,True,,CIR
industrial,circular_economy,US74623V1035,PURECYCLE TECHNOLOGIES INC,19,"Desarrolla y comercializa tecnología de purificación que transforma los residuos plásticos en resinas recicladas de ultra alta pureza, contribuyendo directamente a una economía circular para los plásticos.","PCT está activamente involucrada en la economía circular a través de sus objetivos e inversiones estratégicas. La empresa tiene como objetivo crear un nuevo segmento en el mercado del polipropileno centrado en la sostenibilidad, ayudando a las entidades multinacionales a cumplir sus objetivos de sostenibilidad y a reducir los residuos de polipropileno. Este compromiso está respaldado por la asignación de $218.5 millones a Proyectos Verdes Elegibles, incluidas las instalaciones Augusta y PreP, diseñadas para promover productos adaptados a la economía circular y tecnologías de reciclaje.",477149077,USD,PCT,SMART,STK,False,"[{'name': 'pct-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/pct-FY24-10-K.html'}]",CIR
industrial,circular_economy,US1844961078,CLEAN HARBORS INC,20,"Proporciona servicios ambientales e industriales que apoyan la reducción, reutilización y reciclaje de materiales de desecho, contribuyendo a la recuperación de recursos y a prácticas de gestión sostenible.","Clean Harbors participa en la economía circular a través de su asociación con BP Castrol, apoyando las ofertas circulares de Castrol que permiten a las flotas corporativas reducir su huella de carbono. La compañía también está evaluando métodos para procesar aún más los subproductos de su negocio de re-refinación para reducir los residuos y promover la sostenibilidad de los recursos, lo que indica un compromiso con las prácticas circulares. Clean Harbors cree que su asociación con BP Castrol está generando un fuerte interés en el mercado y construyendo una sólida cartera de clientes potenciales.",267700,USD,CLH,SMART,STK,True,,CIR
industrial,circular_economy,FR0013467479,CONSTELLIUM SE,21,Participa en prácticas que apoyan el tema de la Economía Circular.,,394959368,USD,CSTM,SMART,STK,False,,CIR
industrial,circular_economy,US1941621039,COLGATE-PALMOLIVE CO,22,Se enfoca en desarrollar soluciones de embalaje sostenibles y promover el consumo responsable para minimizar el impacto ambiental a lo largo del ciclo de vida de sus productos.,,5749,USD,CL,SMART,STK,True,,CIR
industrial,circular_economy,US88339P1012,REALREAL INC/THE,23,"Facilita la reventa de artículos de lujo, extendiendo así los ciclos de vida de los productos y reduciendo los residuos en la industria de la moda.","El negocio de The RealReal está profundamente entrelazado con la economía circular, como lo demuestra su papel activo en liderar el cambio cultural en la reventa de lujo y ayudar a definir el concepto en sí. Esto se facilita a través de iniciativas como el Programa Reconsign, que crea un ciclo circular para activos de lujo, permitiendo a los clientes revender artículos comprados previamente en la plataforma. La empresa enfatiza que los consumidores modernos están adoptando la economía circular y ven la reventa de lujo como una primera opción, destacando el valor de reventa de los artículos antes de la compra, con una porción significativa de sus consumidores considerando el valor de reventa antes de comprar artículos de prêt-à-porter.",373210998,USD,REAL,SMART,STK,False,,CIR
industrial,circular_economy,US30231G1022,EXXON MOBIL CORP,24,"Participa en iniciativas para promover una economía circular, particularmente a través del desarrollo y despliegue de soluciones avanzadas de reciclaje de residuos plásticos, con el objetivo de recuperar recursos valiosos.",,13977,USD,XOM,SMART,STK,True,,CIR
industrial,circular_economy,US1890541097,CLOROX COMPANY,25,"Se centra en iniciativas para reducir los residuos, aumentar el contenido reciclado en los envases y mejorar la reciclabilidad de sus productos, contribuyendo a un flujo de materiales más circular.",,5794,USD,CLX,SMART,STK,True,,CIR
industrial,circular_economy,US3886891015,GRAPHIC PACKAGING HOLDING CO,26,Se enfoca en el desarrollo y la provisión de soluciones de embalaje sostenibles que apoyan los principios de una economía circular.,,49476732,USD,GPK,SMART,STK,True,,CIR
industrial,circular_economy,US8581552036,STEELCASE INC-CL A,27,"Diseña y fabrica productos con un enfoque en la reutilización de materiales, la reciclabilidad y la longevidad para contribuir a una economía más circular.",,6478097,USD,SCS,VALUE,STK,False,,CIR
industrial,circular_economy,US0536111091,AVERY DENNISON CORP,28,Participa en actividades pertinentes a la Economía Circular.,,4694,USD,AVY,SMART,STK,True,,CIR
industrial,circular_economy,US4385161066,HONEYWELL INTERNATIONAL INC,29,"Ofrece soluciones y tecnologías industriales diseñadas para mejorar la eficiencia de los recursos, minimizar los residuos y facilitar la recuperación de materiales, contribuyendo a los principios de la economía circular.",,4350,USD,HON,SMART,STK,True,,CIR
industrial,circular_economy,US4781601046,JOHNSON & JOHNSON,30,Participa en el tema de la Economía Circular.,,8719,USD,JNJ,SMART,STK,True,,CIR
industrial,circular_economy,US48242W1062,KBR INC,31,Integra principios de la Economía Circular en su oferta de servicios y ejecución de proyectos para apoyar la gestión sostenible de los recursos.,"El compromiso de KBR con la economía circular se refleja en la expectativa de la empresa de que el gasto continuará en áreas como la descarbonización, la captura, utilización y secuestro de carbono, los biocombustibles y la economía circular. Esto indica un reconocimiento del creciente enfoque en la seguridad energética y los compromisos con la neutralidad de carbono. Si bien KBR reconoce la importancia de la economía circular, no hay mención explícita de capacidades únicas o contribuciones significativas de ingresos de esta área.",41552939,USD,KBR,SMART,STK,True,"[{'name': 'kbr-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/kbr-Q125-10-Q.html'}, {'name': 'kbr-Q224-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/kbr-Q224-10-Q.html'}, {'name': 'kbr-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/kbr-Q324-10-Q.html'}, {'name': 'kbr-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/kbr-FY24-10-K.html'}]",CIR
industrial,circular_economy,US88579Y1010,3M CO,32,Contribuye a la temática de Economía Circular a través de sus operaciones.,,9720,USD,MMM,SMART,STK,True,,CIR
industrial,circular_economy,US6936561009,PVH CORP,33,Se enfoca en integrar prácticas sostenibles en su cadena de suministro y ciclo de vida del producto para reducir el impacto ambiental y promover la eficiencia de los recursos dentro de la industria de la moda.,"El compromiso de PVH con el tema de la Economía Circular es evidente en su asignación estratégica de recursos financieros. La empresa tiene la intención de asignar un monto equivalente a los ingresos netos de sus pagarés senior, específicamente el monto principal de 525 millones de euros emitido el 15 de abril de 2024, para financiar o refinanciar proyectos ambientales. Estos proyectos están diseñados para centrarse en materiales sostenibles, embalaje y circularidad, según se define en el prospecto de la empresa, lo que indica un compromiso para integrar los principios de la economía circular en sus operaciones.",90794895,USD,PVH,SMART,STK,True,"[{'name': 'pvh-Q224-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/pvh-Q224-10-Q.html'}, {'name': 'pvh-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/pvh-Q324-10-Q.html'}, {'name': 'pvh-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/pvh-FY24-10-K.html'}]",CIR
industrial,circular_economy,US2172041061,COPART INC,34,"Facilita la reutilización y el reciclaje de vehículos a través de su plataforma de subastas en línea, apoyando la recuperación de piezas y materiales de automóviles dañados o al final de su vida útil.",,4728523,USD,CPRT,SMART,STK,True,,CIR
industrial,circular_economy,US3696043013,GENERAL ELECTRIC,35,Se enfoca en integrar principios de eficiencia de recursos y reducción de residuos en sus operaciones industriales y diseño de productos para apoyar un modelo económico más sostenible.,,498843743,USD,GE,SMART,STK,True,,CIR
