type,link_type,key,name,rank,description,evidence,conid,currency,symbol,exchange,assetType,navigable,evidenceSources,theme_id
transportation and logistics,supply_chain_automation,US5627501092,MANHATTAN ASSOCIATES INC,15,"Desarrolla y proporciona soluciones de software integrales que automatizan y optimizan varios aspectos de la gestión de la cadena de suministro, incluidas las operaciones de almacén, transporte y cumplimiento omnicanal.","La participación de Manhattan Associates en la Automatización de la Cadena de Suministro es evidente en el desarrollo e implementación de soluciones de software para habilitar el comercio, diseñadas para optimizar las cadenas de suministro y las operaciones de las tiendas minoristas. Las soluciones de la compañía gestionan cadenas de suministro, inventario y operaciones omnicanal, respaldando cadenas de suministro globales complejas y reflejando un enfoque en la transformación digital dentro de los sectores de fabricación, mayorista y minorista. Además, Manhattan Associates se compromete a invertir en investigación y desarrollo para proporcionar soluciones digitales líderes en la cadena de suministro, permitiendo a las empresas gestionar las demandas y complejidades de sus cadenas de suministro.",4814485,USD,MANH,SMART,STK,True,"[{'name': 'manh-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/manh-FY24-10-K.html'}, {'name': 'manh-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/manh-Q324-10-Q.html'}]",TL_SU2
transportation and logistics,supply_chain_automation,US9311421039,WALMART INC,16,"Invierte activamente en la automatización de su extensa cadena de suministro, incluyendo logística, almacenamiento y gestión de inventario, para mejorar la eficiencia operativa y la velocidad de entrega de productos.","El compromiso de Walmart con la automatización de la cadena de suministro es evidente a través de sus acciones estratégicas y asignación de capital. La empresa está invirtiendo en automatización e iniciativas de la cadena de suministro, con un enfoque en áreas de mayor retorno como el comercio electrónico, tiendas y clubes. Esto incluye equilibrar la búsqueda de ganancias de cuota con inversiones en asociados, IA y tecnología para mejorar la eficiencia de la cadena de suministro. Además, Walmart está asignando la mayor parte de su capital a la automatización, incluidas las mejoras en la cadena de suministro.",13824,USD,WMT,SMART,STK,True,"[{'name': 'wmt-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/wmt-Q225-10-Q.html'}, {'name': 'wmt-Q325-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/wmt-Q325-10-Q.html'}, {'name': 'wmt-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/wmt-FY24-10-K.html'}]",TL_SU2
transportation and logistics,supply_chain_automation,US9837931008,XPO INC,17,Implementación de tecnologías avanzadas para automatizar procesos logísticos y optimizar la eficiencia de las operaciones de transporte de carga y almacenamiento.,,93957038,USD,XPO,SMART,STK,True,,TL_SU2
transportation and logistics,supply_chain_automation,US74340W1036,PROLOGIS INC,18,Proporciona infraestructura y instalaciones inmobiliarias esenciales diseñadas para albergar y habilitar tecnologías de automatización avanzada para operaciones globales de cadena de suministro y logística.,,88819288,USD,PLD,SMART,STK,True,,TL_SU2
transportation and logistics,supply_chain_automation,US36262G1013,GXO LOGISTICS INC,19,"Aprovecha tecnologías avanzadas de automatización y robótica dentro de sus operaciones logísticas para mejorar la eficiencia, la velocidad y la precisión en cadenas de suministro complejas para sus clientes.","GXO enfatiza la importancia de la automatización de la cadena de suministro a través de sus inversiones en tecnología y automatización destinadas a mejorar la velocidad, precisión y resiliencia de sus procesos de cumplimiento de pedidos y cadenas de suministro. La empresa aprovecha la tecnología para gestionar la automatización avanzada, mejorar la productividad laboral y garantizar el flujo eficiente de bienes dentro de entornos de almacén complejos. Además, GXO se esfuerza por ofrecer un servicio de calidad constante y automatización de vanguardia a todos sus clientes, destacando su compromiso de incorporar tecnologías avanzadas en sus operaciones.",502252244,USD,GXO,SMART,STK,True,"[{'name': 'gxo-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/gxo-FY24-10-K.html'}]",TL_SU2
transportation and logistics,supply_chain_automation,US7835491082,RYDER SYSTEM INC,20,Se enfoca en integrar y aprovechar tecnologías automatizadas dentro de sus servicios de logística y cadena de suministro para mejorar la eficiencia y la visibilidad en toda la cadena de suministro.,,11478,USD,R,SMART,STK,True,,TL_SU2
transportation and logistics,supply_chain_automation,US79589L1061,SAMSARA INC-CL A,21,"Permite a las organizaciones automatizar y optimizar sus operaciones físicas a través de una plataforma en la nube conectada, contribuyendo directamente a una mayor eficiencia y visibilidad dentro de las cadenas de suministro.","La empresa demuestra su participación en la automatización de la cadena de suministro a través de sus ofertas, como etiquetas de activos y flujos de trabajo conectados, que automatizan tareas, mejoran la eficiencia y reducen la pérdida y el robo de activos. Sus soluciones de navegación comercial también contribuyen a mejorar la experiencia del cliente a través de entregas a tiempo. Por ejemplo, la empresa desplegó 15,000 etiquetas de activos para Bonnie Plants para rastrear su flota de carritos, lo que resultó en una reducción de la pérdida de activos y una mejora de la eficiencia de los trabajadores.",532274461,USD,IOT,SMART,STK,False,,TL_SU2
transportation and logistics,supply_chain_automation,US80689H1023,SCHNEIDER NATIONAL INC-CL B,22,"Se enfoca en integrar tecnología y automatización para mejorar las operaciones logísticas, optimizar el movimiento de carga y mejorar la eficiencia general de la cadena de suministro.",,271857752,USD,SNDR,SMART,STK,True,,TL_SU2
transportation and logistics,supply_chain_automation,DE0006219934,JUNGHEINRICH - PRFD,23,"Proporciona soluciones integrales para el flujo de materiales inteligente y automatizado, que incluyen carretillas industriales, equipos de almacenamiento y sistemas integrados, para optimizar y agilizar las operaciones de la cadena de suministro.",,14796,EUR,JUN3,SMART,STK,False,,TL_SU2
transportation and logistics,supply_chain_automation,US2910111044,EMERSON ELECTRIC CO,24,Ofrece soluciones y tecnologías de automatización diseñadas para optimizar la eficiencia y mejorar la visibilidad en las cadenas de suministro industriales.,,6842,USD,EMR,SMART,STK,True,,TL_SU2
transportation and logistics,supply_chain_automation,US8334451098,SNOWFLAKE INC,25,"Soporta la Automatización de la Cadena de Suministro al proporcionar una plataforma de nube de datos que permite a las organizaciones integrar, analizar y compartir datos para optimizar las operaciones de la cadena de suministro.",,444884769,USD,SNOW,SMART,STK,True,,TL_SU2
transportation and logistics,supply_chain_automation,US22266T1097,COUPANG INC,26,Aprovecha la automatización avanzada en toda su red logística y de cumplimiento para optimizar la eficiencia y la velocidad en las operaciones de comercio electrónico.,,475686899,USD,CPNG,SMART,STK,False,,TL_SU2
transportation and logistics,supply_chain_automation,US4592001014,INTL BUSINESS MACHINES CORP,27,Proporciona diversas tecnologías y servicios que ayudan a las empresas a automatizar y optimizar sus operaciones de cadena de suministro.,,8314,USD,IBM,SMART,STK,True,,TL_SU2
transportation and logistics,supply_chain_automation,US12541W2098,C.H. ROBINSON WORLDWIDE INC,28,Contribuye al tema de Automatización de la Cadena de Suministro.,"El enfoque de C.H. Robinson en la automatización de la cadena de suministro es evidente en sus iniciativas estratégicas para mejorar la eficiencia, reducir los costos y aumentar la escalabilidad. La empresa está aprovechando activamente la IA y el aprendizaje automático para automatizar tareas en todo el ciclo de vida de la carga, desde la clasificación de fletes y la entrada de pedidos hasta las ofertas de carga y la programación de citas. Esto implica escalar una flota de agentes de IA patentados en el ciclo de cotización a cobro, liberando a los empleados para un trabajo más estratégico y impulsando la escalabilidad del modelo de negocio. Los avances de la empresa en automatización, impulsados por la IA, están diseñados para tener un impacto significativo debido a su escala y ventaja informativa, lo que genera aumentos de productividad.",36320731,USD,CHRW,SMART,STK,True,,TL_SU2
transportation and logistics,supply_chain_automation,US03064D1081,AMERICOLD REALTY TRUST INC,29,Está involucrada en el tema de Automatización de la Cadena de Suministro.,,302902503,USD,COLD,SMART,STK,False,,TL_SU2
transportation and logistics,supply_chain_automation,US16679L1098,CHEWY INC - CLASS A,30,"Utiliza tecnologías avanzadas de automatización para optimizar sus operaciones de cadena de suministro, mejorando la eficiencia en el almacenamiento, la gestión de inventario y el cumplimiento de pedidos.",,370766146,USD,CHWY,SMART,STK,True,,TL_SU2
transportation and logistics,supply_chain_automation,US5010441013,KROGER CO,31,"Aprovecha procesos automatizados dentro de su cadena de suministro para mejorar la eficiencia en la logística, la gestión de inventario y la distribución de productos en sus operaciones minoristas.",,8908,USD,KR,SMART,STK,True,,TL_SU2
transportation and logistics,supply_chain_automation,US03937C1053,ARCBEST CORP,32,"Aprovecha las tecnologías de automatización para mejorar la eficiencia y la visibilidad en sus operaciones de logística y carga, optimizando el movimiento de mercancías dentro de la cadena de suministro.","ArcBest demuestra su compromiso con la automatización de la cadena de suministro a través de su suite Vaux, que incluye Vaux Smart Autonomy, integrando carretillas elevadoras autónomas móviles, software inteligente y teleoperación remota para el manejo de materiales en almacenes y centros de distribución. Estas ofertas modernizan los procesos de carga, descarga y transferencia de carga en las operaciones de almacén y muelle. Si bien estas iniciativas resaltan un enfoque en la automatización de la cadena de suministro, no se detallan contribuciones específicas de ingresos.",150304976,USD,ARCB,SMART,STK,True,"[{'name': 'arcb-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/arcb-FY24-10-K.html'}]",TL_SU2
transportation and logistics,supply_chain_automation,US3021301094,EXPEDITORS INTL WASH INC,33,"Aprovecha la tecnología y las soluciones digitales para automatizar y optimizar los procesos logísticos, mejorando la eficiencia y la visibilidad en las cadenas de suministro globales para sus clientes.",,269082,USD,EXPD,SMART,STK,True,,TL_SU2
transportation and logistics,supply_chain_automation,US4456581077,HUNT (JB) TRANSPRT SVCS INC,34,Aprovecha las tecnologías de automatización para mejorar la eficiencia y la visibilidad en sus operaciones de transporte y logística.,,270825,USD,JBHT,SMART,STK,True,,TL_SU2
transportation and logistics,supply_chain_automation,US08975B1098,BIGBEAR.AI HOLDINGS INC,35,Se dedica a la Automatización de la Cadena de Suministro.,"BigBear.ai se enfoca en modernizar la base industrial estadounidense y optimizar las cadenas de suministro globales para mejorar la visibilidad, acelerar la toma de decisiones y mejorar la eficiencia, especialmente en sectores críticos como la construcción naval. La empresa tiene como objetivo crear cadenas de suministro más inteligentes y resilientes a través de la automatización y herramientas de toma de decisiones dinámicas, apoyando la relocalización de sectores manufactureros clave y la modernización de infraestructuras críticas. BigBear.ai está profundizando asociaciones con actores clave de la industria como Austal USA, demostrando el impacto de sus soluciones en industrias cruciales para los intereses estadounidenses.",530965695,USD,BBAI,SMART,STK,False,,TL_SU2
transportation and logistics,supply_chain_automation,US4778391049,JBT MAREL CORP,36,"Proporciona soluciones avanzadas de automatización y procesamiento, incluidos vehículos guiados automatizados y sistemas integrados para la industria de alimentos y bebidas, para optimizar y agilizar las operaciones de la cadena de suministro.",,52619008,USD,JBTM,SMART,STK,True,,TL_SU2
