symbol,industry_id,theme_id,industry,theme,isin_code,name,rank,description,evidence,evidenceSources,ib_conid,currency,exchange,assetType
ADI,AU,AUT_10,automotive,automotive_sensors,US0326541051,ANALOG DEVICES INC,11,"Desarrolla y suministra componentes semiconductores críticos para una amplia gama de aplicaciones de detección automotriz, contribuyendo a los avances en la seguridad y el rendimiento del vehículo.",,,4157,USD,SMART,STK
ALGM,AU,AUT_10,automotive,automotive_sensors,US01749D1054,ALLEGRO MICROSYSTEMS INC,12,Se especializa en el desarrollo y suministro de soluciones de sensores cruciales para diversas aplicaciones automotrices.,"Allegro MicroSystems está fuertemente invertida en el tema de Sensores Automotrices, particularmente como un diseñador, desarrollador, fabricante y comercializador líder a nivel mundial de circuitos integrados de sensores para el mercado automotriz. Los circuitos integrados de sensores de la empresa permiten la medición precisa de movimiento, velocidad, posición y corriente, que son críticos para las aplicaciones automotrices. Además, Allegro está innovando en sensores de corriente para aplicaciones xEV, lanzando nuevos sensores de corriente ASIL-C y circuitos integrados de sensores de corriente U-core, y asegurando victorias de diseño con OEM automotrices que utilizan su tecnología diferenciada de sensores de corriente, especialmente en áreas como inversores de tracción de alto voltaje y cargadores a bordo.","[{'name': 'algm-Q325-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/algm-Q325-10-Q.html'}, {'name': 'algm-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/algm-Q225-10-Q.html'}, {'name': 'algm-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/algm-Q125-10-Q.html'}]",452380681,USD,SMART,STK
TEL1 N,AU,AUT_10,automotive,automotive_sensors,IE000IVNQZ81,TE CONNECTIVITY PLC,13,"Ofrece una amplia gama de soluciones de sensores cruciales para diversas aplicaciones automotrices, permitiendo una mayor seguridad, eficiencia y rendimiento en los vehículos.",,,731466402,MXN,MEXI,STK
GNTX,AU,AUT_10,automotive,automotive_sensors,US3719011096,GENTEX CORP,14,Se enfoca en el desarrollo y la aplicación de Sensores Automotrices.,"El compromiso de Gentex con los sensores automotrices es evidente en sus soluciones de espejo de pantalla completa y sistema de monitoreo por cámara (CMS), que emplean sensores de luz digital y cámaras para mejorar la visión y la seguridad del conductor. El espejo de pantalla completa utiliza sensores de luz digital que se comunican a través de un microprocesador para oscurecer automáticamente el espejo cuando se detecta deslumbramiento, funcionando como un espejo retrovisor con atenuación automática. La solución CMS utiliza múltiples cámaras para proporcionar una vista completa del entorno del vehículo y puede integrarse con sistemas de advertencia de punto ciego, iluminando indicadores de advertencia en los espejos cuando un vehículo entra en una zona ciega lateral. Como líder en tecnologías de detección, Gentex incorpora estos sensores para mejorar la seguridad y la comodidad del vehículo.","[{'name': 'gntx-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/gntx-Q324-10-Q.html'}]",269828,USD,SMART,STK
AMBA,AU,AUT_10,automotive,automotive_sensors,KYG037AX1015,AMBARELLA INC,15,"Desarrolla procesadores de visión de IA que son integrales para interpretar y actuar sobre datos de sensores automotrices, permitiendo así sistemas avanzados de asistencia al conductor y capacidades de vehículos autónomos.",,,115324103,USD,SMART,STK
QRVO,AU,AUT_10,automotive,automotive_sensors,US74736K1016,QORVO INC,16,Contribuye a la industria de sensores automotrices.,"La participación de Qorvo en la industria de sensores automotrices es evidente a través de su segmento CSG, que suministra soluciones de conectividad y sensores, incluidos sensores táctiles de detección de fuerza microelectromecánicos, a clientes automotrices. La tecnología de ultra banda ancha de la compañía permite varios casos de uso automotrices, como el acceso seguro y aplicaciones de radar de corto alcance de precisión como la detección de presencia de niños y el acceso manos libres al portón trasero. Además, los ingresos de los componentes de Wi-Fi y los productos de conectividad automotriz han contribuido a los aumentos en los ingresos de CSG, lo que indica una presencia creciente en el mercado automotriz.","[{'name': 'qrvo-Q325-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/qrvo-Q325-10-Q.html'}, {'name': 'qrvo-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/qrvo-Q225-10-Q.html'}]",179002152,USD,SMART,STK
LITE,AU,AUT_10,automotive,automotive_sensors,US55024U1097,LUMENTUM HOLDINGS INC,17,Proporciona componentes y soluciones ópticas esenciales para aplicaciones de detección avanzadas dentro de la industria automotriz.,"La participación de Lumentum en Sensores Automotrices es evidente a través del uso de sus láseres en LiDAR automotriz y otros dispositivos de sensores ópticos. Estos láseres son utilizados por los clientes de Lumentum en sistemas avanzados de asistencia al conductor (ADAS) y en sistemas de monitoreo del conductor y ocupantes dentro de la cabina. Si bien los láseres de la empresa atienden a numerosos mercados finales, su aplicación en LiDAR automotriz y sensores ópticos destaca su papel en este sector.","[{'name': 'lite-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/lite-Q125-10-Q.html'}, {'name': 'lite-Q325-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/lite-Q325-10-Q.html'}, {'name': 'lite-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/lite-Q225-10-Q.html'}]",201113895,USD,SMART,STK
LFUS,AU,AUT_10,automotive,automotive_sensors,US5370081045,LITTELFUSE INC,18,Contribuye al tema de Sensores Automotrices al proporcionar componentes y soluciones esenciales para diversas aplicaciones de detección automotriz.,"La participación de Littelfuse en el tema de Sensores Automotrices es evidente a través de su segmento de Transporte, que incluye una unidad de negocio de sensores automotrices. El negocio de sensores automotrices de la compañía experimentó una disminución en las ventas netas, con una parte de la disminución atribuida a una menor demanda en los Estados Unidos y China, y otra parte debido a la salida estratégica de ciertos productos de menor margen. Si bien la compañía fabrica y vende sensores automotrices, no hay una indicación explícita de un posicionamiento único o propietario dentro del mercado, y los ingresos de los sensores automotrices representan un pequeño porcentaje de los ingresos totales.","[{'name': 'lfus-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/lfus-Q125-10-Q.html'}, {'name': 'lfus-FY23-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/lfus-FY23-10-K.html'}, {'name': 'lfus-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/lfus-Q324-10-Q.html'}, {'name': 'lfus-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/lfus-Q225-10-Q.html'}]",271184,USD,SMART,STK
CTS,AU,AUT_10,automotive,automotive_sensors,US1265011056,CTS CORP,19,Desarrolla y fabrica productos que contribuyen al mercado de sensores automotrices.,"La participación de CTS en el tema de Sensores Automotrices es evidente a través de su fabricación de sensores, actuadores y componentes de conectividad para OEM y proveedores de nivel uno en el mercado del transporte. La estrategia de la empresa incluye el suministro de sensores, transductores y subsistemas, con avances en tecnologías de sensores como su tecnología Corvus para la detección precisa de la posición. Si bien las ventas netas al mercado del transporte han experimentado disminuciones, CTS ha recibido premios por la detección de la altura de conducción del chasis y se enfoca en aumentar el contenido a través de aplicaciones de sensores existentes y nuevas, lo que demuestra su continua participación con la tecnología de sensores automotrices.","[{'name': 'cts-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/cts-Q324-10-Q.html'}, {'name': 'cts-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/cts-FY24-10-K.html'}]",6190,USD,SMART,STK
GFS,AU,AUT_10,automotive,automotive_sensors,KYG393871085,GLOBALFOUNDRIES INC,20,Fabrica los componentes semiconductores esenciales para diversas aplicaciones de sensores automotrices.,"El compromiso de GF con los sensores automotrices es evidente a través de sus asociaciones estratégicas y victorias de diseño, particularmente en tecnología de radar. La empresa anticipa un crecimiento a largo plazo en sensores inteligentes para aplicaciones automotrices, incluidos radar, acceso al vehículo y sistemas de cámaras, y su plataforma 22FDX está ganando terreno en diversas aplicaciones de sensores. La colaboración de GF con indie Semiconductor tiene como objetivo introducir soluciones de sistemas en chip de radar de alto rendimiento, dirigidas a sistemas avanzados de asistencia al conductor. Además, GF ha asegurado victorias de diseño con numerosos clientes en procesadores de asistencia al conductor automatizados, controladores de pantalla, sensores de radar y sistemas de gestión de baterías, lo que destaca su inversión en tecnologías de sensores automotrices.",,523222624,USD,SMART,STK
MCHP,AU,AUT_10,automotive,automotive_sensors,US5950171042,MICROCHIP TECHNOLOGY INC,21,Ofrece componentes y soluciones para aplicaciones de sensores automotrices.,,,271568,USD,SMART,STK
DIOD,AU,AUT_10,automotive,automotive_sensors,US2545431015,DIODES INC,22,Contribuye al tema de Sensores Automotrices al proporcionar componentes esenciales para aplicaciones de detección y medición en vehículos.,"El compromiso de Diodes con los sensores automotrices es evidente a través de su servicio al mercado automotriz, abarcando áreas como confort, estilo, seguridad, conducción conectada y electrificación/tren motriz. Su cartera de productos incluye sensores, y los mercados automotriz e industrial contribuyen significativamente a sus ingresos. Si bien Diodes fabrica sensores aplicables al sector automotriz, no hay indicios de tecnología de sensores única, lo que sugiere un papel general en el panorama de los sensores automotrices.","[{'name': 'diod-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/diod-Q125-10-Q.html'}, {'name': 'diod-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/diod-Q225-10-Q.html'}, {'name': 'diod-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/diod-FY24-10-K.html'}]",754352,USD,SMART,STK
