symbol,theme_id,industry,theme,isin_code,name,rank,description,evidence,evidenceSources,ib_conid,currency,exchange,assetType
CHD,PE1,health,personal_care_products,US1713401024,CHURCH & DWIGHT CO INC,11,"Ofrece una amplia cartera de productos de cuidado personal que satisfacen diversas necesidades de los consumidores, contribuyendo al mercado de la salud y la higiene.","La empresa mantiene una presencia significativa en la industria del cuidado personal, desarrollando, fabricando y comercializando una amplia gama de productos. Esto se evidencia en su cartera de marcas reconocidas, que incluyen el champú seco BATISTE, productos para el cuidado bucal THERABREATH, productos para el tratamiento del acné HERO, condones TROJAN, lubricantes y vibradores, cepillos de dientes eléctricos SPINBRUSH, kits de prueba de embarazo y ovulación en el hogar FIRST RESPONSE, y depilatorios NAIR. Además, la dedicación de la empresa a este sector se ve subrayada por acciones estratégicas, como la adquisición de Touchland, una marca destacada en el mercado de desinfectantes para manos. Los productos de cuidado personal representan más del 30% de las ventas netas.","[{'name': 'chd-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/chd-Q225-10-Q.html'}, {'name': 'chd-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/chd-FY24-10-K.html'}, {'name': 'chd-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/chd-Q324-10-Q.html'}, {'name': 'chd-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/chd-Q125-10-Q.html'}]",5651,USD,SMART,STK
BBWI,PE1,health,personal_care_products,US0708301041,BATH & BODY WORKS INC,12,"Se enfoca en el desarrollo y la venta minorista de una amplia gama de productos de cuidado personal, que incluyen cuidado corporal, fragancias y artículos de fragancia para el hogar, satisfaciendo las necesidades cotidianas de los consumidores.","Bath & Body Works demuestra una fuerte conexión con la industria de productos de cuidado personal, enfatizando su posición como líder mundial en el sector. La empresa se enfoca en impulsar el crecimiento de los ingresos a través de sus categorías principales y está innovando y comercializando activamente en la categoría, incluyendo aromaterapia, loción corporal y crema corporal. Esto se apoya aún más en sus esfuerzos por amplificar el mensaje de eficacia comunicando claramente las afirmaciones y modernizando el empaque para reflejar los atributos clave del producto, como la eficacia, la seguridad y los beneficios emocionales, así como reformulando jabones de manos y productos de cuidado corporal para eliminar parabenos y sulfatos.","[{'name': 'bbwi-FY23-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/bbwi-FY23-10-K.html'}, {'name': 'bbwi-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/bbwi-Q324-10-Q.html'}]",502252263,USD,SMART,STK
4452,PE1,health,personal_care_products,JP3205800000,KAO CORP,13,"Desarrolla y comercializa una amplia cartera de productos de cuidado personal, atendiendo a diversas necesidades de los consumidores en varios mercados globales.",,,13905453,JPY,SMART,STK
4911,PE1,health,personal_care_products,JP3351600006,SHISEIDO CO LTD,14,"Desarrolla, fabrica y comercializa una amplia gama de productos cosméticos, de cuidado de la piel, fragancias y cuidado del cabello a nivel mundial, contribuyendo significativamente a la industria de productos de cuidado personal.",,,13905503,JPY,SMART,STK
IPAR,PE1,health,personal_care_products,US4583341098,INTERPARFUMS INC,15,"Participa en la creación y distribución mundial de perfumes, una oferta importante dentro de la industria de productos de cuidado personal.","El enfoque de Interparfums en el negocio de las fragancias, incluida la fabricación, comercialización y distribución de fragancias de prestigio y productos relacionados, demuestra su participación en el tema de los productos de cuidado personal. La cartera de la empresa incluye marcas como Boucheron, Coach, Jimmy Choo y Montblanc, y distribuye productos de fragancias para marcas como Abercrombie & Fitch y GUESS. Este enfoque se ve aún más resaltado por su licencia para la producción y distribución de perfumes y cosméticos de la marca Lacoste, así como por su desarrollo y lanzamiento continuo de nuevas ediciones de fragancias y extensiones de marca.","[{'name': 'ipar-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/ipar-Q125-10-Q.html'}, {'name': 'ipar-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/ipar-Q324-10-Q.html'}]",6857699,USD,SMART,STK
SBH,PE1,health,personal_care_products,US79546E1047,SALLY BEAUTY HOLDINGS INC,16,Opera como minorista y distribuidor de productos dentro del sector del cuidado personal.,"El compromiso de Sally Beauty con el tema de Productos de Cuidado Personal es evidente a través de su diversa oferta de productos y expansiones estratégicas. La empresa presenta una amplia gama de productos de cuidado personal, que incluyen coloración para el cabello, cuidado del cabello, uñas, cosméticos y cuidado de la piel, con un fuerte desempeño de marcas como Inspired by Nature, Ion, Beauty Secrets y Bondbar. Sally Beauty también se está expandiendo a categorías como uñas, cosméticos, cuidado de la piel y fragancias dentro de sus tiendas Sally Beauty, y está probando estas categorías ampliadas mientras prioriza el viaje del cliente y la experiencia en la tienda. Además, la empresa se está apoyando en Happy Beauty como sede de marcas independientes con un enfoque en tendencias clave como la belleza coreana y las historias de fragancias, y ha redoblado su apuesta por la categoría de uñas con un surtido ampliado.","[{'name': 'sbh-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/sbh-Q125-10-Q.html'}]",41621276,USD,SMART,STK
ODD,PE1,health,personal_care_products,IL0011974909,ODDITY TECH LTD-CL A,17,"Desarrolla y comercializa productos de belleza y bienestar impulsados por la tecnología, aprovechando la IA y la ciencia de datos para innovar y personalizar ofertas dentro del sector del cuidado personal.","El compromiso de la compañía con el tema de Productos de Cuidado Personal es evidente a través de sus marcas de belleza establecidas, incluidas IL MAKIAGE y SpoiledChild, que abarcan categorías de maquillaje, piel y cabello, con una mayor expansión a productos recetados de grado médico y de venta libre. IL MAKIAGE está en camino de alcanzar su objetivo de ingresos de mil millones de dólares para 2028, mientras que se proyecta que SpoiledChild supere los 200 millones de dólares este año. La compañía se enfoca en productos de alta eficacia y respaldo científico, particularmente dentro de su línea IL MAKIAGE SKIN, que se espera que represente casi el 40% de los ingresos de la marca este año y es un importante motor de crecimiento con valores de pedido promedio más altos. Además, el compromiso de la compañía con la innovación se demuestra a través de ODDITY LABS y Brand 3, que se dedican a desarrollar innovaciones a corto y largo plazo en productos para la piel, el color, el cabello y el cuerpo.",,642846199,USD,SMART,STK
IFF,PE1,health,personal_care_products,US4595061015,INTL FLAVORS & FRAGRANCES,18,Desarrolla y suministra una amplia gama de ingredientes de fragancias y funcionales esenciales para la creación y mejora de diversos productos de cuidado personal.,"El compromiso de IFF con el tema de Productos de Cuidado Personal es evidente a través del suministro de ingredientes y soluciones al mercado de Cuidado del Hogar y Personal. El segmento de Fragancias de la empresa juega un papel crucial, creando compuestos y ingredientes de fragancias integrales para perfumes y productos de cuidado personal. Además, la cartera de IFF se basa en mercados finales esenciales y resilientes, incluyendo el cuidado del hogar y personal, con una parte significativa de sus productos vendidos a fabricantes de artículos de cuidado personal, jabones, detergentes y perfumes. El segmento de Salud y Biociencias también contribuye a través de sus ofertas de Cuidado del Hogar y Personal.","[{'name': 'iff-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/iff-Q324-10-Q.html'}, {'name': 'iff-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/iff-Q125-10-Q.html'}, {'name': 'iff-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/iff-Q225-10-Q.html'}, {'name': 'iff-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/iff-FY24-10-K.html'}]",8385,USD,SMART,STK
ASH,PE1,health,personal_care_products,US0441861046,ASHLAND INC,19,Desarrolla y suministra ingredientes especializados para una amplia gama de productos de cuidado personal.,"La participación de Ashland en el tema de la industria de Productos de Cuidado Personal es evidente a través de su dedicado segmento de Cuidado Personal, que desarrolla y suministra una gama de ingredientes y soluciones. El negocio de Cuidado Personal de la compañía se centra en aditivos clave, protección microbiana y activos biofuncionales, con una cartera que incluye biofuncionales, protectores microbianos y soluciones para el cuidado de la piel, el sol, la boca y el cabello. Ashland atiende a una amplia gama de clientes, desde empresas multinacionales de productos de consumo de marca hasta empresas boutique más pequeñas, y está invirtiendo estratégicamente en activos y talento clave para impulsar el crecimiento en este segmento, incluida la expansión de capacidades en regiones como China y Brasil.","[{'name': 'ash-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/ash-Q225-10-Q.html'}, {'name': 'ash-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/ash-Q125-10-Q.html'}]",247915706,USD,SMART,STK
SXT,PE1,health,personal_care_products,US81725T1007,SENSIENT TECHNOLOGIES CORP,20,"Suministra ingredientes y tecnologías especializadas, incluidos colores y fragancias, esenciales para la formulación y mejora de diversos productos de cuidado personal.","Sensient Technologies se relaciona con la industria de productos de cuidado personal a través de su segmento Color, donde fabrica y comercializa ingredientes especiales y desarrolla sistemas de cuidado personal utilizando tecnologías avanzadas. Los ingresos del segmento Color han experimentado aumentos debido a mayores ingresos en cuidado personal, impulsados por mayores volúmenes y precios de venta. Sin embargo, el resultado operativo en cuidado personal ha experimentado fluctuaciones, con algunos períodos mostrando aumentos debido a mayores volúmenes y menores costos de materias primas, mientras que otros reportan disminuciones debido a mayores costos de fabricación, particularmente en Europa y América del Norte, aunque hay crecimiento en las regiones de Asia Pacífico y América Latina.","[{'name': 'sxt-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/sxt-FY24-10-K.html'}, {'name': 'sxt-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/sxt-Q225-10-Q.html'}, {'name': 'sxt-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/sxt-Q324-10-Q.html'}, {'name': 'sxt-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/sxt-Q125-10-Q.html'}]",13186,USD,SMART,STK
PIG1,PE1,health,personal_care_products,IE00BGH1M568,PERRIGO CO PLC,21,"Ofrece una cartera diversa de productos de salud del consumidor, incluidos los de la categoría de cuidado personal, que satisfacen las necesidades diarias de bienestar.","El compromiso de Perrigo con el tema de los Productos de Cuidado Personal es evidente a través de su diversa cartera y decisiones estratégicas. La compañía ofrece varios productos de autocuidado, incluidas marcas de cuidado de la piel como Mederma, Compeed y Sebamed, con ventas detalladas en los segmentos CSCA y CSCI. La presencia de Perrigo en América del Norte como proveedor líder de marcas privadas de productos de autocuidado, incluido el cuidado de la piel y la salud de la mujer, subraya aún más su participación. Sin embargo, el cambio estratégico de la compañía, marcado por la venta de su negocio de Dermocosméticos, indica un movimiento hacia la concentración de recursos en categorías centrales que se alinean con el modelo 'One Perrigo', a pesar de que aún mantiene marcas como Jungle Formula y Compeed.","[{'name': 'prgo-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/prgo-Q225-10-Q.html'}, {'name': 'prgo-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/prgo-Q324-10-Q.html'}, {'name': 'prgo-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/prgo-Q125-10-Q.html'}, {'name': 'prgo-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/prgo-FY24-10-K.html'}]",140067521,EUR,SMART,STK
PBH,PE1,health,personal_care_products,US74112D1019,PRESTIGE CONSUMER HEALTHCARE,22,Se enfoca en desarrollar y comercializar productos dentro de la industria de Productos de Cuidado Personal.,"El compromiso de la empresa con el tema de Productos de Cuidado Personal es evidente a través de sus actividades en el desarrollo, fabricación, comercialización, venta y distribución de productos de salud y cuidado personal de venta libre, llegando a grandes almacenes, farmacias, tiendas de comestibles, tiendas de dólar, tiendas de conveniencia y clubes, así como a canales de comercio electrónico en América del Norte, Australia y otros mercados internacionales. Además, la estrategia de crecimiento de la empresa incluye adquisiciones de marcas de salud y cuidado personal de consumo. La empresa también destaca la marca Summer's Eve dentro de la categoría de salud femenina, señalando el crecimiento de las ventas y las estrategias de innovación.","[{'name': 'pbh-Q126-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/pbh-Q126-10-Q.html'}, {'name': 'pbh-Q325-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/pbh-Q325-10-Q.html'}, {'name': 'pbh-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/pbh-Q225-10-Q.html'}]",33175912,USD,SMART,STK
VSCO,PE1,health,personal_care_products,US9264001028,VICTORIA'S SECRET & CO,23,"Contribuye a la temática de productos de cuidado personal a través de sus ofertas de fragancias, cuidado corporal y otros artículos relacionados con la belleza.","Victoria's Secret demuestra su compromiso con la industria de productos de cuidado personal a través de su especialización en lencería, ropa, cuidado personal y productos de belleza para mujeres, ofrecidos bajo las marcas Victoria's Secret y PINK. El negocio de Belleza de la compañía, que incluye fragancias como Bombshell, representa una parte sustancial de sus ventas, con ventas nacionales de alrededor de mil millones de dólares y casi 2 mil millones de dólares a nivel mundial. Este segmento ha mostrado un crecimiento constante, impulsado por categorías como el cuidado corporal, fragancias de temporada y la Colección Mist, lo que lleva a planes de mayor expansión y lanzamientos de nuevos productos, incluida la fragancia para el hogar.","[{'name': 'vsco-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/vsco-Q125-10-Q.html'}, {'name': 'vsco-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/vsco-FY24-10-K.html'}, {'name': 'vsco-Q224-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/vsco-Q224-10-Q.html'}, {'name': 'vsco-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/vsco-Q324-10-Q.html'}]",502415513,USD,SMART,STK
CLX,PE1,health,personal_care_products,US1890541097,CLOROX COMPANY,24,"Desarrolla y comercializa una gama de productos de cuidado personal, contribuyendo a la salud y el bienestar del consumidor a través de diversas marcas.","El compromiso de Clorox con el tema de Productos de Cuidado Personal es evidente a través de su marketing y ventas de productos de cuidado personal naturales Burt's Bees, una marca reconocida dentro del segmento de Estilo de Vida de Clorox. Burt's Bees se destaca como una de las marcas de consumo de confianza de Clorox, lo que indica la presencia e inversión de la compañía en el mercado de cuidado personal. El segmento de Estilo de Vida, que incluye Burt's Bees, se enfoca en la comercialización y venta de productos alimenticios, filtración de agua y cuidado personal natural dentro de los Estados Unidos.","[{'name': 'clx-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/clx-Q225-10-Q.html'}, {'name': 'clx-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/clx-Q125-10-Q.html'}, {'name': 'clx-Q325-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/clx-Q325-10-Q.html'}]",5794,USD,SMART,STK
ATR,PE1,health,personal_care_products,US0383361039,APTARGROUP INC,25,Contribuye a la industria de productos de cuidado personal.,"La participación de Aptar en el tema de Productos de Cuidado Personal es evidente a través de sus segmentos Aptar Beauty y Closures, que proporcionan sistemas de dispensación y soluciones de sellado a este mercado. La empresa ha experimentado un crecimiento en las ventas de cuidado personal, particularmente en aplicaciones para el cuidado del cabello y el cuerpo y la piel, aunque también ha habido declives en ciertas áreas como las ventas de herramientas y los cierres para el cuidado del cabello. Aptar suministra bombas y soluciones de dispensación para productos de cuidado personal de grandes marcas, incluyendo L’Oréal, O Boticário, Beiersdorf Eucerin y OLAY Serum de P&G.","[{'name': 'atr-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/atr-Q225-10-Q.html'}, {'name': 'atr-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/atr-Q324-10-Q.html'}, {'name': 'atr-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/atr-Q125-10-Q.html'}, {'name': 'atr-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/atr-FY24-10-K.html'}]",4651,USD,SMART,STK
