symbol,theme_id,industry,theme,isin_code,name,rank,description,evidence,evidenceSources,ib_conid,currency,exchange,assetType
RKT,UR3,real estate,real_estate_market_resilience,US77311W1018,ROCKET COS INC-CLASS A,11,Contribuye a la estabilidad y accesibilidad del mercado de la vivienda a través de su importante papel como originador y prestamista de hipotecas.,"El enfoque de Rocket Companies en la resiliencia del mercado inmobiliario es evidente en su enfoque estratégico para navegar los desafíos del mercado, incluidos los problemas de asequibilidad y la volatilidad. La empresa enfatiza su capacidad para desempeñarse bien a pesar de los vientos en contra del mercado, respaldada por la implementación de programas de asequibilidad y el uso de IA para mejorar la eficiencia. Esto se ve reforzado aún más por el compromiso de la empresa de construir un 'modelo de negocio para todo tipo de clima' que pueda prosperar en cualquier entorno de mercado y de tasas de interés, así como por su monitoreo activo de las condiciones del mercado para ajustar las estrategias en consecuencia.",,438058842,USD,SMART,STK
MHK,UR3,real estate,real_estate_market_resilience,US6081901042,MOHAWK INDUSTRIES INC,12,Contribuye a la estabilidad y el crecimiento del mercado de la vivienda mediante el suministro de materiales esenciales para suelos y superficies para la construcción y renovación residencial.,,,271967,USD,SMART,STK
INVH,UR3,real estate,real_estate_market_resilience,US46187W1071,INVITATION HOMES INC,13,"Opera una gran cartera de viviendas de alquiler unifamiliares, proporcionando opciones de vivienda estables que contribuyen a la resiliencia general del mercado de la vivienda.","La estrategia comercial de Invitation Homes está estrechamente ligada a la resiliencia del mercado inmobiliario, como lo demuestra su énfasis constante en la estabilidad y la defensa del mercado de alquiler de viviendas unifamiliares (SFR), especialmente en tiempos de incertidumbre económica. La compañía destaca vientos de cola de demanda duraderos, respaldados por investigaciones que indican la necesidad de aproximadamente 1.5 millones de viviendas nuevas anualmente hasta 2034, incluidas 600,000 unidades de alquiler cada año, lo que solidifica aún más su enfoque en el valor y la estabilidad a largo plazo. Invitation Homes también enfatiza su capacidad para lograr un crecimiento sólido de los alquileres, una ocupación líder en el sector y un sólido desempeño financiero, incluso en un entorno volátil, lo que demuestra la resiliencia de su modelo de negocio.",,264405214,USD,SMART,STK
MAS,UR3,real estate,real_estate_market_resilience,US5745991068,MASCO CORP,14,Contribuye a la estabilidad y recuperación del mercado inmobiliario al suministrar una amplia gama de productos esenciales para la construcción y artículos para el mejoramiento del hogar.,,,9360,USD,SMART,STK
1925,UR3,real estate,real_estate_market_resilience,JP3505000004,DAIWA HOUSE INDUSTRY CO LTD,15,"Desarrolla y construye diversas soluciones de vivienda, contribuyendo a la estabilidad y adaptabilidad del mercado inmobiliario.",,,13905281,JPY,SMART,STK
PSN,UR3,real estate,real_estate_market_resilience,GB0006825383,PERSIMMON PLC,16,"Su negocio principal de desarrollo residencial está fundamentalmente ligado a la estabilidad y la demanda dentro del sector de la vivienda, lo que convierte su rendimiento en un indicador clave y un contribuyente a la resiliencia general del mercado de la vivienda.",,,12605003,GBP,SMART,STK
2202,UR3,real estate,real_estate_market_resilience,CNE100001SR9,CHINA VANKE CO LTD-H,17,Contribuye a la estabilidad y el desarrollo del sector de la vivienda a través de sus extensas actividades de desarrollo y gestión inmobiliaria.,,,157951173,HKD,SEHK,STK
AMH,UR3,real estate,real_estate_market_resilience,US02665T3068,AMERICAN HOMES 4 RENT- A,18,"Opera como un proveedor importante de viviendas de alquiler unifamiliares, contribuyendo a la estabilidad y accesibilidad de las opciones de vivienda en diversos mercados.","El enfoque de la empresa en la resiliencia del mercado de la vivienda es evidente en su enfoque estratégico en la eficiencia operativa, las mejoras de cartera y la gestión financiera prudente. Esto se refleja en su confianza para sortear las presiones de suministro dentro de sus mercados de Florida y su énfasis en la optimización de ingresos. Además, el compromiso de la empresa con su programa de Desarrollo AMH y las decisiones basadas en datos sobre la calidad y ubicación de los activos contribuyen a la estabilidad del mercado de la vivienda. Los comentarios de la empresa sobre un sólido rendimiento de arrendamiento también indican una capacidad para adaptarse a las diversas condiciones del mercado.",,132221970,USD,SMART,STK
8801,UR3,real estate,real_estate_market_resilience,JP3893200000,MITSUI FUDOSAN CO LTD,19,Apoya la estabilidad y adaptabilidad del mercado inmobiliario a través de sus operaciones integrales de desarrollo y gestión inmobiliaria.,,,13906000,JPY,SMART,STK
EQR,UR3,real estate,real_estate_market_resilience,US29476L1070,EQUITY RESIDENTIAL,20,Contribuye a la resiliencia del mercado de la vivienda al proporcionar comunidades de apartamentos estables y gestionadas profesionalmente en mercados urbanos y suburbanos clave.,,,6917,USD,SMART,STK
AVB,UR3,real estate,real_estate_market_resilience,US0534841012,AVALONBAY COMMUNITIES INC,21,"Opera dentro del sector residencial multifamiliar, contribuyendo así a la estabilidad general y la viabilidad a largo plazo del mercado de la vivienda.","El negocio de AvalonBay se ve influenciado por las condiciones del mercado de la vivienda, particularmente la asequibilidad relativa del alquiler en comparación con la propiedad de vivienda, lo que crea un entorno favorable para sus fundamentos operativos. La empresa se beneficia de una menor rotación de residentes, que se encuentra en mínimos históricos, y de tasas estables de mudanza relacionadas con la compra de viviendas. Estos factores contribuyen a la estabilidad de las operaciones de AvalonBay, ya que la empresa monitorea el mercado laboral y las condiciones económicas que afectan la capacidad de los residentes para comprar viviendas.",,5026974,USD,SMART,STK
TOL,UR3,real estate,real_estate_market_resilience,US8894781033,TOLL BROTHERS INC,22,"Contribuye a la resiliencia del mercado inmobiliario centrándose en la construcción de viviendas de lujo, ampliando así la oferta de propiedades de alta gama y apoyando la estabilidad del mercado a través de ofertas premium.","Toll Brothers reconoce la resiliencia del mercado inmobiliario, señalando que la demanda de viviendas se ha mantenido sólida a pesar de la incertidumbre económica y las elevadas tasas hipotecarias. Esta resiliencia se atribuye a fuertes tendencias demográficas y a una persistente subproducción de viviendas. La compañía expresa optimismo sobre las perspectivas a largo plazo para el mercado de viviendas nuevas, respaldado por demografía favorable, un desabastecimiento estructural de viviendas, un parque de viviendas envejecido y la riqueza acumulada de la apreciación del mercado de valores y los precios de las viviendas. Además, la compañía anticipa que las posibles acciones de la Reserva Federal para reducir las tasas de interés a corto plazo podrían estimular aún más las ventas tanto en el mercado de viviendas nuevas como en el de viviendas existentes.","[{'name': 'tol-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/tol-Q125-10-Q.html'}, {'name': 'tol-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/tol-Q324-10-Q.html'}]",12915,USD,SMART,STK
NMIH,UR3,real estate,real_estate_market_resilience,US6292093050,NMI HOLDINGS INC,23,"Apoya la estabilidad del mercado de la vivienda al proporcionar seguro hipotecario privado, que protege a los prestamistas contra incumplimientos de los prestatarios y facilita la propiedad de viviendas.","La participación de la empresa en el tema de Resiliencia del Mercado de la Vivienda es evidente en su monitoreo y discusión activa de la estabilidad del mercado de la vivienda en medio de desafíos económicos, incluida la inflación y las fluctuaciones de las tasas de interés. Esto se demuestra a través de sus estrategias proactivas en la fijación de precios, la selección de riesgos y las decisiones de reaseguro. La empresa reconoce la resiliencia generalizada observada a nivel nacional, al tiempo que reconoce las diferencias regionales y gestiona los riesgos a través de prácticas de suscripción. Además, la conciencia de la empresa sobre los factores macroeconómicos y su impacto potencial en el mercado de la vivienda subraya su enfoque en navegar y comprender la resiliencia del mercado de la vivienda.","[{'name': 'nmih-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/nmih-Q125-10-Q.html'}]",138031174,USD,SMART,STK
KBH,UR3,real estate,real_estate_market_resilience,US48666K1097,KB HOME,24,"Como un constructor de viviendas destacado, su estabilidad operativa y las continuas actividades de construcción contribuyen directamente a la resiliencia y la dinámica general del mercado de la vivienda.","El compromiso de KB Home con el tema de Resiliencia del Mercado de la Vivienda es evidente en sus estrategias proactivas para navegar las condiciones cambiantes del mercado. La empresa reconoce la influencia de factores como la confianza del consumidor, las preocupaciones sobre la asequibilidad y las tasas de interés hipotecarias en las decisiones de compra de viviendas, y está ajustando los precios base y gestionando el inventario para equilibrar el ritmo y el precio en consecuencia. KB Home se enfoca en optimizar activos, equilibrar el ritmo y el precio, y gestionar costos para navegar el entorno actual, al mismo tiempo que ofrece un valor atractivo a través de la transparencia de precios y un enfoque de ventas simplificado. El sólido balance de la empresa y su significativo flujo de efectivo brindan flexibilidad, lo que permite inversiones en nuevas comunidades y rendimientos para los accionistas, mientras que su enfoque de construcción bajo pedido proporciona visibilidad para el reemplazo de comunidades futuras.","[{'name': 'kbh-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/kbh-Q225-10-Q.html'}]",8772,USD,SMART,STK
MTG,UR3,real estate,real_estate_market_resilience,US5528481030,MGIC INVESTMENT CORP,25,"Proporciona seguro hipotecario, que juega un papel crucial en el mantenimiento de la estabilidad del mercado de la vivienda al reducir el riesgo para los prestamistas y facilitar la propiedad de vivienda.","La compañía demuestra su enfoque en la resiliencia del mercado de la vivienda al expresar confianza en los sólidos fundamentos del mercado, que están respaldados por vientos de cola demográficos, un aumento del inventario de viviendas y una moderación en el crecimiento de los precios de las viviendas. Esta confianza se ve reforzada por el reconocimiento de la compañía de que el seguro hipotecario privado permite a los prestatarios con bajo pago inicial lograr la propiedad de la vivienda. La compañía también apoya iniciativas como la Ley de Prima de Seguro Hipotecario para la Clase Media para mejorar la asequibilidad de la propiedad de la vivienda, lo que refleja su inversión y comprensión de la dinámica del mercado de la vivienda.",,9902,USD,SMART,STK
ZG,UR3,real estate,real_estate_market_resilience,US98954M1018,ZILLOW GROUP INC - A,26,"Facilita la actividad del mercado inmobiliario a través de sus plataformas inmobiliarias en línea y servicios de datos, mejorando la transparencia y apoyando transacciones eficientes que sustentan la resiliencia del mercado.",,,184072087,USD,SMART,STK
MAA,UR3,real estate,real_estate_market_resilience,US59522J1034,MID-AMERICA APARTMENT COMM,27,"Opera comunidades de apartamentos, contribuyendo a la estabilidad y disponibilidad de viviendas en el mercado.","La participación de MAA en el tema de la Resiliencia del Mercado de la Vivienda es evidente en su énfasis constante en la resiliencia de su plataforma, incluso en medio de niveles de oferta elevados. Esta resiliencia se atribuye a su enfoque estratégico en mercados de alto crecimiento, amplia diversificación y eficiencias operativas, lo que los posiciona para capear los desafíos económicos. Apoyando esto, la demanda se mantiene fuerte en todos los mercados de MAA, con tasas de absorción alcanzando un máximo de 25 años, superando las nuevas entregas durante cuatro trimestres consecutivos, y los residentes demuestran salud financiera a través de buenas colecciones y mejora de las relaciones alquiler-ingresos. La compañía también expresa confianza en su capacidad para superar durante las desaceleraciones económicas, citando la diversificación de industrias y empleadores dentro de sus mercados.",,9317,USD,SMART,STK
RDN,UR3,real estate,real_estate_market_resilience,US7502361014,RADIAN GROUP INC,28,"Apoya la estabilidad del mercado de la vivienda al proporcionar seguro hipotecario, que protege a los prestamistas contra incumplimientos crediticios y facilita la propiedad de vivienda.","Radian reconoce la importancia de la resiliencia del mercado de la vivienda, señalando la estabilidad en el mercado de consumo y laboral, incluidas las tendencias positivas de empleo y el crecimiento salarial, como factores de apoyo. La empresa reconoce una fuerte demanda de vivienda, particularmente entre los compradores de vivienda por primera vez, al tiempo que aborda desafíos como las restricciones de oferta de vivienda y los precios elevados de las viviendas. Radian enfatiza su papel en el apoyo a prestamistas y prestatarios, ayudando a las familias a lograr una propiedad de vivienda sostenible a través de decisiones estratégicas de precios basadas en datos.",,6478015,USD,SMART,STK
ESS,UR3,real estate,real_estate_market_resilience,US2971781057,ESSEX PROPERTY TRUST INC,29,"Se enfoca en la propiedad y operación de propiedades residenciales, vinculando directamente su desempeño a la estabilidad y resiliencia del mercado de la vivienda.","El compromiso de Essex Property Trust con el tema de la Resiliencia del Mercado de la Vivienda es evidente en su enfoque en los fundamentos multifamiliares de la Costa Oeste, particularmente la baja oferta de viviendas en sus mercados, lo que respalda el crecimiento de los alquileres incluso en entornos de bajo crecimiento del empleo. La empresa monitorea activamente los mercados existentes y nuevos para identificar áreas con características que subyacen al crecimiento de los alquileres, y su sólida condición financiera le permite adaptar sus actividades de inversión para optimizar el rendimiento de la cartera. Además, la empresa reconoce la importancia de los factores económicos y las inversiones en infraestructura, como los relacionados con la Copa del Mundo y los Juegos Olímpicos en Los Ángeles, para la estabilidad y resiliencia del mercado.","[{'name': 'ess-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/ess-Q225-10-Q.html'}]",6946,USD,SMART,STK
MTH,UR3,real estate,real_estate_market_resilience,US59001A1025,MERITAGE HOMES CORP,30,Apoya la capacidad del mercado de la vivienda para mantener la estabilidad y satisfacer la demanda a través de sus actividades de construcción de viviendas.,"La estrategia de Meritage Homes refleja un enfoque en la navegación y adaptación a la dinámica del mercado inmobiliario. El enfoque de la empresa está diseñado para brindar certeza a los clientes en medio de la imprevisibilidad del mercado a través de casas listas para mudarse y tiempos de cierre rápidos. Esto está aún más respaldado por su enfoque en la asequibilidad, las reducciones de tasas de interés y los incentivos de financiamiento, que tienen como objetivo mantener una ventaja competitiva y abordar la vacilación del consumidor. El ágil modelo de negocio y las estrategias de comercialización de la empresa están diseñados para superar los desafíos y capitalizar la demanda persistente, particularmente para las casas de nivel de entrada, impulsada por las tendencias demográficas y la escasez de oferta de viviendas existentes.","[{'name': 'mth-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/mth-Q324-10-Q.html'}]",2586041,USD,SMART,STK
TMHC,UR3,real estate,real_estate_market_resilience,US87724P1066,TAYLOR MORRISON HOME CORP,31,"Como constructora de viviendas, sus operaciones y decisiones estratégicas están directamente entrelazadas y contribuyen a la resiliencia y estabilidad general del mercado de la vivienda.","El enfoque de Taylor Morrison en la resiliencia del mercado inmobiliario es evidente en su enfoque estratégico en una cartera de productos diversificada que atiende a una base de consumidores amplia y bien cualificada, lo que creen que contribuye a una mayor estabilidad financiera, especialmente en mercados volátiles. Esta estrategia incluye servir a compradores de viviendas bien cualificados en todo el espectro del consumidor con una cartera equilibrada de viviendas por construir y viviendas especulativas, principalmente en atractivos submercados centrales, lo que proporciona un perfil de margen bruto más estable. La empresa destaca su diversa segmentación de consumidores como algo de vital importancia, dada la diferente sensibilidad a la demanda y los perfiles financieros entre los distintos grupos de compradores, lo que contribuye a oportunidades de crecimiento y precios más saludables y resilientes a lo largo del tiempo, así como a que sus comunidades Esplanade se mantengan con mayor resiliencia. Además, su informe anual de sostenibilidad se basa en el tema de la resiliencia, abarcando su rendimiento financiero, el rendimiento de sus viviendas y el atractivo y la habitabilidad de sus comunidades.",,125483759,USD,SMART,STK
ESNT,UR3,real estate,real_estate_market_resilience,BMG3198U1027,ESSENT GROUP LTD,32,"Proporciona seguro hipotecario privado, que apoya la resiliencia del mercado de la vivienda al facilitar la propiedad de viviendas y proteger a los prestamistas del riesgo crediticio.",,,137497720,USD,SMART,STK
LGIH,UR3,real estate,real_estate_market_resilience,US50187T1060,LGI HOMES INC,33,Sus operaciones de construcción de viviendas son integrales para la capacidad del mercado inmobiliario de adaptarse a los cambios económicos y mantener la estabilidad.,"La empresa reconoce los desafíos que presentan las altas tasas hipotecarias y el sentimiento apagado del consumidor, lo que afecta la voluntad de los clientes de comprar casas nuevas, y expresa confianza en las perspectivas a largo plazo del mercado de la vivienda, citando fuertes tendencias demográficas y una persistente escasez estructural de viviendas. Para abordar estos desafíos, la empresa ha ofrecido incentivos financieros para cerrar la brecha de asequibilidad y poner la propiedad de vivienda al alcance. Además, el CEO expresa confianza en las perspectivas a largo plazo del mercado de la vivienda debido a fuertes tendencias demográficas y una escasez estructural de viviendas, y también señala que el deseo de propiedad de vivienda ha demostrado ser resiliente.","[{'name': 'lgih-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/lgih-Q225-10-Q.html'}]",137937808,USD,SMART,STK
TPH,UR3,real estate,real_estate_market_resilience,US87265H1095,TRI POINTE HOMES INC,34,"Contribuye a la estabilidad y recuperación del mercado inmobiliario mediante el desarrollo y la venta de viviendas nuevas, adaptándose a la demanda y las condiciones económicas cambiantes.","Tri Pointe Homes demuestra consideración por la resiliencia del mercado inmobiliario al reconocer tanto los desafíos como las fortalezas a largo plazo de la industria. La empresa expresa confianza en los fundamentos a largo plazo, como la demografía favorable y la escasez de viviendas, al tiempo que reconoce el impacto de las condiciones económicas, la incertidumbre política y las tensiones geopolíticas. Para navegar por las cambiantes condiciones del mercado, Tri Pointe emplea estrategias como la asignación disciplinada de capital, la gestión prudente del inventario y la fijación de precios dirigida, y también monitorea los fundamentos del mercado y ajusta los precios y el ritmo a nivel del mercado local para alinearse con las dinámicas de demanda cambiantes. Además, la empresa mantiene un balance sólido para respaldar las iniciativas de crecimiento y gestionar las fluctuaciones.","[{'name': 'tph-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/tph-Q225-10-Q.html'}, {'name': 'tph-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/tph-Q324-10-Q.html'}]",121560188,USD,SMART,STK
IBP,UR3,real estate,real_estate_market_resilience,US45780R1014,INSTALLED BUILDING PRODUCTS,35,Contribuye a la estabilidad y recuperación del mercado de la vivienda proporcionando productos de construcción esenciales y servicios de instalación para propiedades residenciales y comerciales.,,,143979238,USD,SMART,STK
FBIN,UR3,real estate,real_estate_market_resilience,US34964C1062,FORTUNE BRANDS INNOVATIONS I,36,Apoya la capacidad del mercado inmobiliario en general para resistir las fluctuaciones económicas y recuperarse.,"Fortune Brands Innovations reconoce la importancia de la resiliencia del mercado de la vivienda, particularmente en lo que respecta al estado de subconstrucción y la significativa demanda reprimida. La empresa expresa que los fundamentos a mediano y largo plazo para su sector siguen siendo extremadamente atractivos, marcados por una subconstrucción significativa en el parque de viviendas de EE. UU. y valores de capital de vivienda históricamente elevados, lo que apunta a una demanda reprimida de varios años para sus productos principales. También están monitoreando de cerca factores como la confianza del consumidor, el empleo, el crecimiento salarial, los precios de la vivienda y las tasas hipotecarias, ya que estos influyen en el mercado de EE. UU. para sus productos para el hogar. Si bien la empresa reconoce la incertidumbre en torno a la economía que pesa sobre la demanda del consumidor, creen que están bien posicionados para gestionar la continua desaceleración en el mercado de la vivienda.","[{'name': 'fbin-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/fbin-Q125-10-Q.html'}]",94078796,USD,SMART,STK
GHLD,UR3,real estate,real_estate_market_resilience,US40172N1072,GUILD HOLDINGS CO - CLASS A,37,Contribuye al tema de Resiliencia del Mercado de la Vivienda.,"Guild Holdings enfatiza su capacidad para desempeñarse en cada ciclo de mercado, destacando un modelo de negocio equilibrado diseñado para navegar diversas condiciones de mercado. Esta estrategia incluye un enfoque en el negocio de compras, una presencia local para satisfacer las necesidades del cliente e inversiones en tecnología y capacitación en ventas para mejorar la productividad. El modelo de la compañía, diseñado para desempeñarse en cada ciclo de mercado, combina originaciones y servicios, proporcionando una cobertura contra la disminución de las tasas y apoyando el crecimiento tanto en los mercados de compra como de refinanciación. La confianza de Guild proviene de su huella nacional, equipos de originación impulsados por la comunidad y una estrategia de servicio al cliente 'de por vida', lo que les posiciona para satisfacer eficazmente las necesidades de los clientes en diferentes ciclos de mercado.",,451304676,USD,VALUE,STK
MHO,UR3,real estate,real_estate_market_resilience,US55305B1017,M/I HOMES INC,38,Contribuye a la estabilidad y recuperación del sector de la vivienda mediante el desarrollo y la entrega de nuevas propiedades residenciales.,"M/I Homes demuestra resiliencia ante un entorno macroeconómico desafiante, incluidas las tasas de interés más altas y las preocupaciones sobre la asequibilidad de la vivienda. La empresa tuvo un sólido segundo trimestre, logrando ingresos récord y viviendas entregadas, y utilizó estratégicamente reducciones en las tasas hipotecarias para impulsar el tráfico e incentivar las ventas. M/I Homes enfatiza el servicio al cliente, la calidad y el diseño del producto, y las ubicaciones de primer nivel, manteniendo una cartera de pedidos saludable y un balance sólido para gestionar las condiciones económicas inciertas. La empresa expresa optimismo, citando impulsores positivos a largo plazo del mercado de la vivienda, como tendencias demográficas favorables, aumento de la formación de hogares y la falta de oferta de viviendas nuevas y de reventa.","[{'name': 'mho-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/mho-Q125-10-Q.html'}]",9594,USD,SMART,STK
AIZ,UR3,real estate,real_estate_market_resilience,US04621X1081,ASSURANT INC,39,"Proporciona soluciones de gestión de riesgos que protegen a los propietarios y activos inmobiliarios, contribuyendo a la estabilidad y recuperación del mercado inmobiliario.",,,27727424,USD,SMART,STK
FOR,UR3,real estate,real_estate_market_resilience,US3462321015,FORESTAR GROUP INC,40,Un mercado inmobiliario resiliente es fundamental para su negocio principal como desarrollador líder de lotes residenciales a nivel nacional.,"La empresa se está adaptando a los desafíos de la industria de la construcción de viviendas, incluidas las limitaciones de asequibilidad para los propietarios y la disminución de la confianza del consumidor, lo que ha resultado en un comienzo más lento de la temporada de ventas de primavera. Para navegar estas condiciones, la empresa está ajustando su ritmo de desarrollo y moderando la adquisición de terrenos, al mismo tiempo que se enfoca en desarrollar lotes a precios asequibles. También están monitoreando de cerca varios mercados, notando debilidad en Florida pero fortaleza en otros mercados como Las Vegas y las Carolinas, para equilibrar eficazmente el ritmo y el precio.",,290000402,USD,SMART,STK
