symbol,industry_id,theme_id,industry,theme,isin_code,name,rank,description,evidence,evidenceSources,ib_conid,currency,exchange,assetType
LRCX,TE,AIC,technology,ai_chips,US5128073062,LAM RESEARCH CORP,12,"Proporciona equipos y servicios críticos de fabricación de obleas, esenciales para los procesos de fabricación avanzados requeridos para producir chips de IA.",,,732440574,USD,SMART,STK
AMAT,TE,AIC,technology,ai_chips,US0382221051,APPLIED MATERIALS INC,13,"Proporciona equipos, servicios y software de fabricación avanzados esenciales para la producción de chips semiconductores de alto rendimiento que impulsan las aplicaciones de inteligencia artificial.","Applied Materials demuestra un enfoque significativo en los chips de IA, impulsado por la creciente demanda de semiconductores que habilitan la IA y el papel de la empresa en el avance de la IA energéticamente eficiente. Los productos líderes de la empresa se dirigen a las principales inflexiones impulsadas por la IA, con un enfoque en la arquitectura de dispositivos y las tecnologías semiconductoras fundamentales que impactan la reducción de energía y costos a nivel de sistema en los centros de datos de IA. Applied Materials está invirtiendo en productos de lógica de fundición de vanguardia y chips de memoria como HBM, junto con colaboraciones para la unión de troqueles a obleas, que son cruciales para la tecnología de chips de memoria de IA. Además, las innovaciones de la empresa permiten importantes inflexiones en la arquitectura de dispositivos críticas para la IA energéticamente eficiente, posicionándolos como habilitadores clave en la continua expansión de la puerta a puerta (gate-all-around).","[{'name': 'amat-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/amat-FY24-10-K.html'}, {'name': 'amat-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/amat-Q324-10-Q.html'}]",266093,USD,SMART,STK
QCOM,TE,AIC,technology,ai_chips,US7475251036,QUALCOMM INC,14,"Desarrolla procesadores y plataformas avanzados habilitados por IA, particularmente para dispositivos móviles, automotrices y de IoT, para acelerar el procesamiento de inteligencia artificial en el dispositivo y mejorar las experiencias del usuario.","El compromiso de Qualcomm con los Chips de IA es evidente a través de su desarrollo de tarjetas aceleradoras de inferencia de IA basadas en NPU y SoCs personalizados, incluida la CPU Oryon, para soluciones de cómputo de nodo principal de propósito general y de IA. Las plataformas Snapdragon de la compañía, en particular el Snapdragon 8 Elite, están impulsando la transición a los teléfonos inteligentes con IA. Además, Qualcomm está expandiendo su ecosistema a través de colaboraciones, como las realizadas con DigiWin y Aetina, para utilizar su solución de Electrodoméstico de IA On-Prem y su Suite de Inferencia de IA para la automatización empresarial, junto con el IoT industrial con plataformas Dragonwing.","[{'name': 'qcom-Q325-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/qcom-Q325-10-Q.html'}]",273544,USD,SMART,STK
GOOGL,TE,AIC,technology,ai_chips,US02079K3059,ALPHABET INC-CL A,15,"Desarrolla sus propias Unidades de Procesamiento Tensorial (TPU) para acelerar las cargas de trabajo de inteligencia artificial en sus servicios en la nube y productos internos, mejorando el rendimiento de las aplicaciones impulsadas por IA.",,,208813719,USD,SMART,STK
MU,TE,AIC,technology,ai_chips,US5951121038,MICRON TECHNOLOGY INC,16,"Desarrolla soluciones avanzadas de memoria y almacenamiento, incluida la memoria de alto ancho de banda, crucial para el rendimiento y la aceleración de las cargas de trabajo de inteligencia artificial.","La participación de Micron con los chips de IA es evidente a través de su desarrollo y promoción de soluciones de memoria de alto rendimiento. Las innovaciones de la compañía están diseñadas para impulsar la economía de datos y permitir avances en inteligencia artificial y aplicaciones computacionalmente intensivas. El HBM4 de Micron está en camino de respaldar las implementaciones de plataformas de clientes, ofreciendo un ancho de banda y velocidades de pines líderes en la industria, superando a los productos de la competencia con una eficiencia energética de primer nivel. Además, el aumento de las ventas y la demanda de productos HBM, particularmente en los mercados de servidores en la nube, han contribuido significativamente al crecimiento de los ingresos de CNBU.","[{'name': 'mu-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/mu-Q125-10-Q.html'}, {'name': 'mu-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/mu-Q225-10-Q.html'}]",9939,USD,SMART,STK
META,TE,AIC,technology,ai_chips,US30303M1027,META PLATFORMS INC-CLASS A,17,"Invierte significativamente en el desarrollo y despliegue de chips avanzados de inteligencia artificial para potenciar sus modelos de IA a gran escala, investigación e infraestructura en sus plataformas e iniciativas de metaverso.",,,107113386,USD,SMART,STK
SNPS,TE,AIC,technology,ai_chips,US8716071076,SYNOPSYS INC,18,Se clasifica entre las principales empresas que contribuyen al tema de los chips de IA.,"Synopsys demuestra una sólida posición en el mercado de diseño de chips de IA, impulsada por sus capacidades líderes en IA e inversiones para extender este liderazgo. Los ingresos de la empresa por automatización de diseño han aumentado debido a la complejidad del diseño de silicio para cargas de trabajo de IA, lo que impulsa la demanda de las soluciones de emulación y prototipado de Synopsys. Synopsys está permitiendo el primer diseño de HPC basado en 2 nanómetros de la industria y entregó múltiples chips de prueba exitosos en tecnologías de procesos sub-2 nanómetros, con DSO.ai impulsando las victorias de diseño para núcleos de CPU y GPU insignia. Como socio de misión crítica, Synopsys apoya despliegues de producción activos con los principales fabricantes de chips de IA de HPC, incluidos diseños integrados heterogéneos 3D complejos, y anticipa un mayor crecimiento a través de su adquisición pendiente de Ansys para abordar la necesidad de nuevas soluciones de diseño de silicio a sistemas impulsadas por IA.","[{'name': 'snps-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/snps-Q324-10-Q.html'}, {'name': 'snps-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/snps-FY24-10-K.html'}, {'name': 'snps-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/snps-Q125-10-Q.html'}]",274499,USD,SMART,STK
KLAC,TE,AIC,technology,ai_chips,US4824801009,KLA CORP,19,Proporciona soluciones avanzadas de control de procesos y gestión de rendimiento críticas para el desarrollo y la fabricación de chips de IA de alto rendimiento.,"La exposición de KLA al tema de Chips de IA es evidente en su liderazgo en control de procesos, lo que permite a los clientes construir infraestructura de IA. Esto se logra al admitir diseños complejos, ciclos de productos más rápidos, obleas de mayor valor y una mayor demanda de empaquetado avanzado, particularmente para memoria de alto ancho de banda (HBM). Los resultados de la empresa se ven impulsados por una fuerte demanda en lógica de vanguardia y HBM, y la IA se identifica como un catalizador clave que impulsa un rendimiento consistentemente fuerte y un impulsor de demanda de mercado a largo plazo, especialmente en lo que respecta a la tecnología de chips de 2 nanómetros.","[{'name': 'klac-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/klac-Q225-10-Q.html'}, {'name': 'klac-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/klac-Q125-10-Q.html'}]",270957,USD,SMART,STK
CDNS,TE,AIC,technology,ai_chips,US1273871087,CADENCE DESIGN SYS INC,20,"Proporciona software esencial de automatización de diseño electrónico (EDA) y propiedad intelectual para el diseño, verificación e implementación de chips avanzados de inteligencia artificial.","La participación de Cadence en chips de IA es evidente a través de su software EDA y ofertas de propiedad intelectual (IP), que facilitan el diseño y la optimización de estos chips para la infraestructura de IA y aplicaciones de IA física. La cartera Cadence.AI de la empresa ofrece beneficios, y están desarrollando soluciones y IP impulsadas por IA, incluidas soluciones digitales impulsadas por IA, junto con programas de chips de IA personalizados. Subrayando aún más su compromiso, Cadence lanzó el coprocesador de IA Tensilica NeuroEdge 130 para acelerar las aplicaciones de IA física y aseguró una expansión importante en una empresa global de sistemas de primer nivel para su IP de diseño de IA y HPC. Esto se complementa con el fuerte impulso de la solución Cadence Cerebrus AI, que ha atraído numerosos nuevos clientes.",,5552,USD,SMART,STK
TER,TE,AIC,technology,ai_chips,US8807701029,TERADYNE INC,21,"Proporciona equipos de prueba automatizados esenciales que garantizan la calidad y fiabilidad de los semiconductores avanzados, incluidos los utilizados para aplicaciones de inteligencia artificial.","El compromiso de Teradyne con los chips de IA es evidente a través de varios factores clave. Los probadores UltraFLEX y UltraFLEXplus de la compañía están experimentando una carga récord para los aceleradores de IA, y su negocio de Pruebas de Sistemas Integrados (IST) ha logrado la aceptación inicial del cliente para el nuevo Titan HP, que se dirige a las pruebas a nivel de sistema de los aceleradores de IA. Además, el negocio de Pruebas de Productos (PBT) de Teradyne está logrando avances en la computación de IA, aprovechando tecnologías para ayudar a los hiperscaladores a probar productos a nivel de servidor, y la compañía anticipa que la computación de IA será el principal impulsor de su negocio de SOC en la segunda mitad de 2025. Teradyne también está viendo una ampliación de oportunidades donde está recibiendo una fuerte consideración en áreas donde históricamente no ha tenido presencia.","[{'name': 'ter-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/ter-Q225-10-Q.html'}]",12729,USD,SMART,STK
AMZN,TE,AIC,technology,ai_chips,US0231351067,AMAZON.COM INC,22,"Desarrolla chips de IA personalizados, como Inferentia y Trainium, para acelerar las cargas de trabajo de inferencia y entrenamiento de aprendizaje automático para sus servicios en la nube y clientes, impulsando la innovación en la computación de IA.","El compromiso de Amazon con el tema de los chips de IA es evidente a través del desarrollo y la implementación por parte de AWS de su chip de IA personalizado, Trainium2, que está ganando capacidad y demanda. Trainium2 sirve como la columna vertebral de los modelos Claude de Anthropic y Amazon Bedrock, y su rendimiento de precio es una ventaja convincente sobre otras instancias basadas en GPU. Además, Amazon ha lanzado instancias de Amazon EC2 impulsadas por NVIDIA Grace Blackwell Superchips, marcando la instancia acelerada por GPU NVIDIA más potente de AWS, y está invirtiendo más capital en chips para satisfacer la demanda de sus servicios de IA.",,3691937,USD,SMART,STK
SMCI,TE,AIC,technology,ai_chips,US86800U3023,SUPER MICRO COMPUTER INC,23,"Proporciona soluciones de servidores y almacenamiento optimizadas para aprovechar los chips de IA, apoyando la computación de alto rendimiento y las aplicaciones de inteligencia artificial.","El enfoque de Super Micro Computer en chips de IA es evidente a través de sus plataformas de GPU de IA, que representan más del 70% de los ingresos y sirven a los mercados de proveedores de servicios empresariales y en la nube. La empresa enfatiza su ventaja de ser el primero en llegar al mercado en infraestructura de IA y la entrega de alto volumen de plataformas de IA de nueva generación, incluidos los productos Blackwell de NVIDIA como los sistemas B200 HGX y los racks GB200 NVL72. Super Micro también está ampliando su cartera de IA al ofrecer soluciones AMD MI325X y planea ofrecer plataformas NVIDIA B300, GB300 y AMD MI350, lo que demuestra un compromiso de proporcionar soluciones de IA optimizadas, de mayor densidad y más ecológicas.",,731466419,USD,SMART,STK
MRVL,TE,AIC,technology,ai_chips,US5738741041,MARVELL TECHNOLOGY INC,24,Desarrolla soluciones de semiconductores especializadas que son integrales para el rendimiento y la conectividad de los chips de IA dentro de la infraestructura de centros de datos y redes.,"El enfoque de Marvell en los chips de IA es evidente a través de sus programas de silicio personalizado, especialmente el desarrollo de XPU de IA para los principales clientes de centros de datos a hiperescala. El compromiso de la empresa se ve reforzado por la obtención de capacidad de obleas de 3 nanómetros y empaquetado avanzado para producción futura, junto con asociaciones como la de NVIDIA para la tecnología NVLink Fusion. El creciente impacto de la IA en los ingresos de Marvell se destaca por su contribución mayoritaria a los ingresos de los centros de datos, con expectativas de un mayor crecimiento impulsado por el silicio personalizado. Esto está aún más respaldado por el sólido crecimiento de los ingresos en el mercado final de centros de datos, impulsado por la demanda de productos de cómputo personalizados diseñados para aplicaciones de IA.","[{'name': 'mrvl-Q325-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/mrvl-Q325-10-Q.html'}]",483492393,USD,SMART,STK
TXN,TE,AIC,technology,ai_chips,US8825081040,TEXAS INSTRUMENTS INC,25,"Proporciona una gama de procesadores integrados y componentes analógicos críticos para habilitar aplicaciones de inteligencia artificial, particularmente en computación de borde e integración de sensores dentro de sistemas de IA.",,,13096,USD,SMART,STK
ALAB,TE,AIC,technology,ai_chips,US04626A1034,ASTERA LABS INC,26,Ofrece soluciones de conectividad vitales para los requisitos de computación de alto rendimiento y transferencia de datos de los chips de IA.,"Astera Labs se enfoca en ofrecer soluciones de conectividad basadas en semiconductores diseñadas explícitamente para infraestructura de nube e IA, con sus soluciones desempeñando un papel central en las principales plataformas de IA que utilizan tanto GPUs como aceleradores de IA propietarios. Su misión es liberar todo el potencial de la infraestructura de IA, y sus soluciones de conectividad están en el corazón de las principales plataformas de IA desplegadas en todo el mundo. La familia de productos Aries de la empresa admite sistemas personalizados basados en ASIC para aplicaciones de IA, y se están asociando con Alchip Technologies para avanzar en el ecosistema de silicio para la infraestructura a escala de rack de IA.","[{'name': 'alab-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/alab-Q225-10-Q.html'}, {'name': 'alab-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/alab-FY24-10-K.html'}]",692196414,USD,SMART,STK
NXPI,TE,AIC,technology,ai_chips,NL0009538784,NXP SEMICONDUCTORS NV,27,Proporciona procesadores integrados que permiten capacidades de inteligencia artificial en dispositivos de borde en diversas industrias.,"El enfoque de NXP en chips de IA se destaca por su adquisición de Kinara, Inc., una empresa de computación de borde de IA y líder en la industria en procesos neuronales de alto rendimiento y eficiencia energética, por $307 millones. Esta adquisición está destinada a mejorar la cartera de NXP mediante la integración del hardware y software de NPU de IA de Kinara, creando una plataforma escalable para sistemas basados en borde impulsados por IA. NXP tiene como objetivo aprovechar esta combinación de sus soluciones de procesamiento, conectividad, seguridad y analógicas con las capacidades de IA de Kinara para abordar la creciente demanda de soluciones de computación de IA de borde inteligente, particularmente en los mercados industrial y de IoT.","[{'name': 'nxpi-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/nxpi-Q125-10-Q.html'}]",77791077,USD,SMART,STK
GFS,TE,AIC,technology,ai_chips,KYG393871085,GLOBALFOUNDRIES INC,28,"Fabrica semiconductores avanzados que son componentes críticos para aplicaciones de inteligencia artificial, apoyando el desarrollo y la producción de chips de IA de próxima generación.",,,523222624,USD,SMART,STK
RMBS,TE,AIC,technology,ai_chips,US7509171069,RAMBUS INC,29,Proporciona IP de interfaz de memoria de alto rendimiento y soluciones de IP de silicio esenciales para acelerar aplicaciones de IA/ML.,"Rambus está profundamente involucrado en la industria de los chips de IA, dedicándose a hacer posible el futuro de la IA a través de soluciones innovadoras de memoria y seguridad. El enfoque de la empresa es evidente en su desarrollo de chips de interfaz de memoria, que constituyen una parte importante de sus ingresos por productos. El compromiso de Rambus se ve aún más subrayado por su fuerte demanda y el impulso de victorias de diseño en toda su cartera, particularmente para las soluciones HBM4 y PCIe 7.0, componentes esenciales en ICs de computación acelerada y ASICs de IA personalizados. Este énfasis se extiende al lanzamiento de chipsets de módulos de memoria para clientes para PC con IA, lo que resalta la importancia estratégica de los chips de IA para la empresa.","[{'name': 'rmbs-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/rmbs-FY24-10-K.html'}, {'name': 'rmbs-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/rmbs-Q125-10-Q.html'}]",4031477,USD,SMART,STK
MBLY,TE,AIC,technology,ai_chips,US60741F1049,MOBILEYE GLOBAL INC-A,30,Contribuye a la industria de Chips de IA.,"La participación de la empresa en Chips de IA está impulsada principalmente por sus SoC EyeQ, que son centrales para la generación de ingresos a través de ventas a proveedores de Nivel 1 automotrices y OEM. Estos SoC están diseñados específicamente para facilitar soluciones ADAS y de conducción autónoma, lo que destaca el enfoque de la empresa en chips especializados optimizados para algoritmos de IA. Dado que la mayoría de los ingresos de la empresa se derivan de estos SoC centrados en IA, subraya el papel significativo de los chips de IA en su modelo de negocio.","[{'name': 'mbly-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/mbly-FY24-10-K.html'}]",593660024,USD,SMART,STK
KEYS,TE,AIC,technology,ai_chips,US49338L1035,KEYSIGHT TECHNOLOGIES IN,31,Mantiene operaciones relacionadas con el tema de la industria de chips de IA.,,,170167160,USD,SMART,STK
AMKR,TE,AIC,technology,ai_chips,US0316521006,AMKOR TECHNOLOGY INC,32,Proporciona servicios avanzados de empaquetado y prueba de semiconductores esenciales para la producción de chips de inteligencia artificial.,"La participación de Amkor con los chips de IA es evidente a través de su apoyo a clientes en el panorama de centros de datos y PC, proporcionando empaquetado y pruebas avanzadas para aplicaciones de IA y computación de alto rendimiento. Los clientes de la compañía abarcan el ecosistema de cómputo, incluyendo CPU, GPU y aceleradores de IA. La computación de alto rendimiento y la IA se identifican como impulsores de la innovación tecnológica, aumentando la demanda de empaquetado avanzado, y la compañía se adapta a patrones de construcción dinámicos para GPU de IA utilizando tecnología 2.5D. Además, el crecimiento en los mercados finales de computación y consumo ha sido impulsado por la fuerte demanda de dispositivos de IA.","[{'name': 'amkr-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/amkr-Q324-10-Q.html'}, {'name': 'amkr-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/amkr-Q225-10-Q.html'}, {'name': 'amkr-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/amkr-FY24-10-K.html'}]",4726244,USD,SMART,STK
IBM,TE,AIC,technology,ai_chips,US4592001014,INTL BUSINESS MACHINES CORP,33,Opera dentro del tema de la industria de Chips de IA.,,,8314,USD,SMART,STK
DELL,TE,AIC,technology,ai_chips,US24703L2025,DELL TECHNOLOGIES -C,34,Proporciona la infraestructura esencial de servidores y estaciones de trabajo necesaria para desplegar y operar soluciones impulsadas por chips de IA avanzados.,"La participación de Dell en Chips de IA es evidente a través de sus servidores optimizados para IA y sus importantes envíos de servidores de IA, incluidos unos récord de 8.2 mil millones de dólares en el segundo trimestre y una previsión elevada a 20 mil millones de dólares. Estos servidores incorporan chips de IA avanzados, como los GB200 NVL72 y GB300 NVL72 de NVIDIA, junto con soluciones de fábrica de IA RTX Pro 6000. El ISG de Dell incluye estos servidores optimizados para IA, y su capacidad para diseñar y fabricar componentes dentro de sus soluciones de centros de datos sugiere una profunda participación en la tecnología de chips de IA, posicionando a la empresa como un consumidor clave de chips de IA dentro de sus ofertas más amplias de infraestructura de IA.","[{'name': 'dell-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/dell-Q225-10-Q.html'}]",346218218,USD,SMART,STK
MCHP,TE,AIC,technology,ai_chips,US5950171042,MICROCHIP TECHNOLOGY INC,35,"Proporciona soluciones esenciales de microcontroladores, de señal mixta y analógicas que permiten el desarrollo y la funcionalidad de chips de IA y sistemas impulsados por IA.","La participación de Microchip Technology en los chips de IA es evidente a través de la introducción de una nueva generación de procesadores RISC-V de 64 bits dentro de su negocio principal de microcontroladores. Estos procesadores destacan por sus capacidades avanzadas de IA junto con redes sensibles al tiempo integradas y seguridad de próxima generación, lo que demuestra el enfoque de la empresa en incorporar la IA en su oferta de productos.",,271568,USD,SMART,STK
