symbol,industry,theme,isin_code,name,rank,description,evidence,evidenceSources,ib_conid,currency,exchange,assetType,navigable,theme_id
MA,technology,blockchain_technology,US57636Q1040,MASTERCARD INC - A,11,Incorpora elementos de Tecnología Blockchain.,"El compromiso de Mastercard con la tecnología blockchain es evidente a través de su avance en los pagos de criptomonedas, incluidas las colaboraciones con plataformas de criptomonedas para facilitar el gasto de los consumidores en criptomonedas y stablecoins en su extensa red. La compañía también se enfoca en aprovechar blockchain para pagos B2B transfronterizos más rápidos y transparentes a través de su red multoken. Además, Mastercard permite la liquidación de stablecoins en su red mientras emplea Crypto Secure para monitorear los riesgos asociados, demostrando un enfoque integral para integrar y asegurar aplicaciones blockchain.",,38685693,USD,SMART,STK,True,BLO
IBM,technology,blockchain_technology,US4592001014,INTL BUSINESS MACHINES CORP,12,Impulsa la aplicación de la tecnología blockchain en diversos sectores empresariales.,,,8314,USD,SMART,STK,True,BLO
CME,technology,blockchain_technology,US12572Q1058,CME GROUP INC,13,"Aprovecha la tecnología blockchain para mejorar la eficiencia, transparencia y seguridad de la infraestructura de los mercados financieros y las operaciones de negociación de derivados.","El compromiso de CME Group con la tecnología blockchain es evidente a través de sus iniciativas en tokenización y sistemas de registro digital. La empresa se enfoca en su asociación con Google a través de la asociación Google Cloud Universal Ledger para llevar la tecnología de tokenización al mercado, permitiendo el movimiento de valor las 24 horas del día, los 7 días de la semana. Esta asociación tiene como objetivo implementar stablecoins y progresar con la tecnología de tokenización.",,45127739,USD,SMART,STK,True,BLO
PYPL,technology,blockchain_technology,US70450Y1038,PAYPAL HOLDINGS INC,14,Aprovecha la tecnología blockchain para facilitar transacciones de activos digitales y evolucionar sus capacidades de procesamiento de pagos.,,,199169591,USD,SMART,STK,True,BLO
WULF,technology,blockchain_technology,US88080T1043,TERAWULF INC,15,Opera instalaciones de minería de activos digitales a gran escala y respetuosas con el medio ambiente que contribuyen a la seguridad y descentralización de las redes blockchain.,"El negocio de TeraWulf se centra en la minería de Bitcoin, que intrínsecamente se basa en la tecnología blockchain para validar transacciones y asegurar la red. La empresa genera ingresos en forma de bitcoin al proporcionar servicios de cómputo hash para minar bitcoin y validar transacciones en la red global de bitcoin. TeraWulf se enfoca en optimizar la eficiencia operativa y la gestión de costos, asegurando que sus recompensas de minería cubran consistentemente los gastos operativos directos. Su infraestructura está construida específicamente para soportar la minería de bitcoin, operando actividades de minería de bitcoin en la Instalación Lake Mariner.","[{'name': 'wulf-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/wulf-FY24-10-K.html'}, {'name': 'wulf-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/wulf-Q225-10-Q.html'}]",532497563,USD,SMART,STK,False,BLO
WT,technology,blockchain_technology,US97717P1049,WISDOMTREE INC,16,Facilita la inversión en Tecnología Blockchain a través de sus ofertas de productos financieros.,"La participación de WETF en la Tecnología Blockchain es evidente en su diversa gama de ETPs, modelos, soluciones y productos que aprovechan blockchain. La compañía se identifica como un innovador financiero global y pionero en la tokenización, viendo la tecnología blockchain como la próxima fase en la evolución de los servicios financieros. WETF ofrece productos y servicios digitales de próxima generación, incluidos Fondos Digitales, activos tokenizados y su billetera digital nativa de blockchain, WisdomTree Prime, y está comprometida con las finanzas descentralizadas (DeFi) responsables, alineándose con los estándares regulatorios para fomentar el crecimiento en este espacio.","[{'name': 'wetf-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/wetf-FY24-10-K.html'}, {'name': 'wetf-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/wetf-Q125-10-Q.html'}, {'name': 'wetf-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/wetf-Q324-10-Q.html'}]",4813429,USD,SMART,STK,True,BLO
NDAQ,technology,blockchain_technology,US6311031081,NASDAQ INC,17,"Explora e integra la tecnología blockchain para mejorar la infraestructura del mercado, el comercio de activos digitales y las soluciones post-comercialización para los mercados financieros globales.",,,29380756,USD,SMART,STK,True,BLO
HOOD,technology,blockchain_technology,US7707001027,ROBINHOOD MARKETS INC - A,18,"Proporciona una plataforma para el comercio de criptomonedas, facilitando así un mayor acceso y compromiso con los activos digitales basados en blockchain para sus usuarios.","Robinhood demuestra su compromiso con la tecnología blockchain a través de varias iniciativas, incluida la facilitación del comercio de criptomonedas en su plataforma y la adquisición de Bitstamp, un intercambio de criptomonedas a escala mundial. Además, Robinhood está desarrollando activamente Robinhood Chain, una cadena de bloques de Capa 2 optimizada para activos del mundo real, enfatizando los beneficios de la autocustodia, las transacciones en cadena y la tokenización. Esta cadena de bloques de Capa 2 está diseñada pensando en los activos del mundo real, y Robinhood está lanzando staking en EE. UU. y trabajando para crear un producto real para acciones privadas utilizable tanto en la UE como en EE. UU.","[{'name': 'hood-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/hood-FY24-10-K.html'}]",504546674,USD,SMART,STK,True,BLO
AMD,technology,blockchain_technology,US0079031078,ADVANCED MICRO DEVICES,19,"Proporciona componentes de computación de alto rendimiento, como unidades de procesamiento gráfico y unidades centrales de procesamiento, que se utilizan en diversas aplicaciones de blockchain, incluida la minería de criptomonedas y las operaciones de libro mayor descentralizado.",,,4391,USD,SMART,STK,True,BLO
CORZ,technology,blockchain_technology,US21874A1060,CORE SCIENTIFIC INC,20,Sus operaciones se centran en la tecnología Blockchain.,,,679998205,USD,SMART,STK,False,BLO
APLD,technology,blockchain_technology,US0381692070,APPLIED DIGITAL CORP,21,Ofrece infraestructura de computación de alto rendimiento y soluciones de centros de datos que son críticas para la operación y escalabilidad de las redes blockchain.,,,556067819,USD,SMART,STK,False,BLO
SOFI,technology,blockchain_technology,US83406F1021,SOFI TECHNOLOGIES INC,22,Está involucrado con el tema de Tecnología Blockchain.,"SoFi está invirtiendo estratégicamente en tecnología blockchain para mejorar su plataforma de servicios financieros. La empresa está aprovechando blockchain para transferencias internacionales de dinero seguras y transparentes, permitiendo a los miembros de SoFi Money enviar fondos a numerosos países a través de una red blockchain segura. Además, SoFi está reintroduciendo la inversión en criptomonedas, permitiendo a los miembros comprar, vender y mantener criptomonedas, y planea ofrecer stablecoins y explorar oportunidades para que los miembros pidan prestado contra sus activos criptográficos. Estas iniciativas se extienden al desarrollo de capacidades de infraestructura de blockchain y activos digitales para otras empresas a través de la plataforma tecnológica de SoFi, lo que indica un enfoque integral para integrar blockchain en sus servicios de préstamos, inversión, pago y ahorro.",,494162724,USD,SMART,STK,False,BLO
BK,technology,blockchain_technology,US0640581007,BANK OF NEW YORK MELLON CORP,23,La tecnología Blockchain representa un área importante de enfoque para la empresa.,"BNY demuestra su enfoque en la tecnología blockchain mediante la construcción de infraestructura financiera para tender puentes entre ecosistemas tradicionales y digitales. Esto se logra a través de inversiones continuas en su plataforma de activos digitales para satisfacer el interés institucional. La innovación de BNY en activos digitales se ve aún más destacada por el testimonio de su Director Global de Activos Digitales ante el Congreso sobre la legislación de stablecoins, así como por ser seleccionado como custodio de reserva para stablecoins por Societe Generale y Ripple. La compañía considera los activos digitales como una apuesta a largo plazo y está explorando la tokenización para mejorar la eficiencia del movimiento de activos.",,44986804,USD,SMART,STK,True,BLO
CUBI,technology,blockchain_technology,US23204G1004,CUSTOMERS BANCORP INC,24,Incorpora aspectos de Tecnología Blockchain dentro de sus operaciones comerciales.,"Customers Bank demuestra su compromiso con la tecnología blockchain a través de su plataforma cubiX, que atiende a clientes institucionales en la industria de activos digitales al proporcionar una rampa de entrada y salida para la negociación y liquidación a través de API. Esta plataforma procesó aproximadamente 1,5 billones de dólares en pagos en 2024. Además, Customers Bank facilita pagos instantáneos en dólares estadounidenses a través de TassatPay, una plataforma de pagos digitales basada en blockchain a través de CBIT. Si bien la empresa ha lanzado cubiX, una nueva plataforma de pagos instantáneos B2B desarrollada internamente que no se basa en blockchain, continúa brindando soluciones de pago basadas en blockchain a sus clientes.","[{'name': 'cubi-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/cubi-Q324-10-Q.html'}, {'name': 'cubi-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/cubi-FY24-10-K.html'}]",99757340,USD,SMART,STK,True,BLO
NTRS,technology,blockchain_technology,US6658591044,NORTHERN TRUST CORP,25,"Explora e implementa la tecnología blockchain para mejorar la gestión de activos digitales, mejorar la eficiencia operativa y respaldar soluciones para clientes dentro del sector de servicios financieros.","Northern Trust está desarrollando activamente capacidades en tecnología blockchain, particularmente en stablecoins y activos tokenizados, con planes de interactuar con blockchains públicas. La empresa tiene experiencia en tokenización para créditos de carbono y considera esta como la próxima etapa de desarrollo. Si bien han desarrollado capacidades para activos digitales, incluidas stablecoins y activos tokenizados, no hay evidencia explícita de contribución de ingresos de blockchain.",,272565,USD,SMART,STK,True,BLO
CBOE,technology,blockchain_technology,US12503M1080,CBOE GLOBAL MARKETS INC,26,Mantiene un enfoque en Tecnología Blockchain dentro de sus iniciativas estratégicas y consideraciones operativas.,,,76227954,USD,SMART,STK,True,BLO
8604,technology,blockchain_technology,JP3762600009,NOMURA HOLDINGS INC,27,Participa en Tecnología Blockchain.,,,13905980,JPY,SMART,STK,False,BLO
BR,technology,blockchain_technology,US11133T1034,BROADRIDGE FINANCIAL SOLUTIO,28,Mantiene una presencia en el sector de la tecnología blockchain.,"La participación de Broadridge con la tecnología Blockchain se destaca por su solución Distributed Ledger Repo, que actualmente procesa $100 mil millones en volumen de negociación promedio diario y permite a las instituciones adaptarse a los nuevos requisitos de compensación del tesoro. La empresa también se ha integrado con Fnality, una empresa de pagos mayoristas basada en blockchain, para avanzar en la liquidación en tiempo real de transacciones repo intradía. Además, Broadridge introdujo nuevas mejoras de GenAI para su plataforma post-negociación GPT de operaciones, demostrando aún más su inversión en tecnología blockchain.",,43523793,USD,SMART,STK,True,BLO
WIPRO,technology,blockchain_technology,INE075A01022,WIPRO LTD,29,"Mantiene un compromiso con la tecnología Blockchain, lo que indica su presencia dentro de las consideraciones estratégicas de la empresa.",,,44652030,INR,NSE,STK,False,BLO
BEN,technology,blockchain_technology,US3546131018,FRANKLIN RESOURCES INC,30,Incorpora elementos de Tecnología Blockchain dentro de su marco operativo.,"Franklin Templeton demuestra su compromiso con la tecnología blockchain a través de varias iniciativas. La empresa enfatiza su liderazgo en áreas emergentes como blockchain, destacado por el lanzamiento del Franklin Crypto Index ETF, que ofrece a los inversores exposición a Bitcoin y Ethereum. Además, lanzaron el primer fondo tokenizado UCITS de Europa, el Franklin Onchain U.S. Government Money Fund, e introdujeron una función de rendimiento intradiario en Benji, su fondo del mercado monetario tokenizado, para mejorar la accesibilidad a la inversión.",,4906,USD,SMART,STK,True,BLO
INTC,technology,blockchain_technology,US4581401001,INTEL CORP,31,"Desarrolla tecnologías informáticas fundamentales que sirven como infraestructura subyacente para diversas aplicaciones digitales, incluidas aquellas relevantes para la tecnología blockchain.",,,270639,USD,SMART,STK,True,BLO
