symbol,industry,theme,isin_code,name,rank,description,evidence,evidenceSources,ib_conid,currency,exchange,assetType,navigable,theme_id
AVGO,telecommunications,wireless_infrastructure,US11135F1012,BROADCOM INC,11,"Suministra soluciones críticas de semiconductores que potencian el hardware subyacente para redes de comunicación inalámbrica, incluido el acceso de banda ancha y la infraestructura Wi-Fi.","El compromiso de Broadcom con el tema de Infraestructura Inalámbrica es evidente a través de su suministro de dispositivos semiconductores y soluciones de software de infraestructura utilizados en estaciones base. Los productos de la empresa, incluidos dispositivos complejos basados en CMOS digitales y de señal mixta, se incorporan en varios productos finales, en particular estaciones base, que son un componente clave de la infraestructura inalámbrica. Si bien los ingresos inalámbricos se mantuvieron estables en el tercer trimestre, se anticipan mejoras en el cuarto trimestre, lo que sugiere una relevancia continua, aunque fluctuante, de este sector para el desempeño general de Broadcom.","[{'name': 'avgo-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/avgo-Q225-10-Q.html'}, {'name': 'avgo-Q224-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/avgo-Q224-10-Q.html'}, {'name': 'avgo-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/avgo-Q324-10-Q.html'}]",313130367,USD,SMART,STK,True,WIR
005930,telecommunications,wireless_infrastructure,KR7005930003,SAMSUNG ELECTRONICS CO LTD,12,"Proporciona soluciones y equipos avanzados de red 5G, apoyando el desarrollo y despliegue de infraestructura de comunicación inalámbrica de próxima generación a nivel mundial.",,,17382528,KRW,KSE,STK,False,WIR
DBRG,telecommunications,wireless_infrastructure,US25401T6038,DIGITALBRIDGE GROUP INC,13,"Invierte y desarrolla activos esenciales de infraestructura inalámbrica, impulsando la expansión y mejora de la conectividad global.","El compromiso de DigitalBridge con el tema de la Infraestructura Inalámbrica es evidente a través de su papel como un gestor de inversiones líder a nivel mundial en infraestructura digital, desplegando y gestionando activamente capital en todo el ecosistema digital, incluidas las torres celulares y las celdas pequeñas. La empresa opera una de las 4 principales carteras independientes de torres a nivel mundial con 10 empresas de torres en todo el mundo y enfatiza el papel crítico de la infraestructura móvil, incluida la fibra, las torres, las celdas pequeñas y las instalaciones de borde, en la entrega de IA. Además, DigitalBridge posee, opera y está construyendo activamente componentes de este ecosistema, lo que subraya su compromiso e inversión en infraestructura inalámbrica.","[{'name': 'dbrg-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/dbrg-Q125-10-Q.html'}, {'name': 'dbrg-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/dbrg-Q225-10-Q.html'}]",578327143,USD,SMART,STK,False,WIR
IHS,telecommunications,wireless_infrastructure,KYG4701H1092,IHS HOLDING LTD,14,"Proporciona infraestructura inalámbrica crítica, incluidos activos de torres y fibra, lo que permite a los operadores de redes móviles expandir la cobertura y mejorar la conectividad en los mercados emergentes.",,,520181563,USD,SMART,STK,False,WIR
GLW,telecommunications,wireless_infrastructure,US2193501051,CORNING INC,15,"Proporciona soluciones críticas de fibra óptica y cable, esenciales para construir y mejorar la infraestructura de redes de comunicación inalámbrica, incluidas las implementaciones de 5G.",,,7655,USD,SMART,STK,True,WIR
BIP,telecommunications,wireless_infrastructure,BMG162521014,BROOKFIELD INFRASTRUCTURE PA,16,"Se enfoca en la propiedad y operación de activos de infraestructura crítica, incluidos aquellos que soportan redes de comunicación inalámbrica.",,,48085842,USD,SMART,STK,False,WIR
COMM,telecommunications,wireless_infrastructure,US20337X1090,COMMSCOPE HOLDING CO INC,17,Proporciona una cartera integral de soluciones de infraestructura críticas para el desarrollo y la operación de redes de comunicación inalámbrica.,"La empresa demuestra su participación en la infraestructura inalámbrica a través de varias vías, incluyendo soluciones tanto para redes cableadas como inalámbricas que permiten a los proveedores de servicios ofrecer servicios como medios, voz y Wi-Fi. El segmento Ruckus proporciona redes inalámbricas para empresas y proveedores de servicios, ofreciendo soluciones celulares internas como puntos de acceso Wi-Fi y LTE, junto con switches de acceso y agregación. Mientras que el segmento ANS de la empresa experimentó un crecimiento impulsado por los despliegues de DOCSIS 4.0 y RUCKUS se benefició de los productos Wi-Fi 7, la empresa vendió su segmento de Redes Inalámbricas Exteriores (OWN) y su unidad de negocio de Sistemas de Antenas Distribuidas (DAS), lo que sugiere un cambio estratégico en su enfoque hacia la infraestructura inalámbrica.","[{'name': 'comm-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/comm-FY24-10-K.html'}]",137407031,USD,SMART,STK,False,WIR
APH,telecommunications,wireless_infrastructure,US0320951017,AMPHENOL CORP-CL A,18,Proporciona soluciones y componentes de interconexión críticos esenciales para el desarrollo y la operación de redes de comunicación inalámbrica.,"La participación de Amphenol en la infraestructura inalámbrica es evidente a través de sus adquisiciones estratégicas y su crecimiento orgánico en el mercado de redes móviles. La adquisición por parte de la empresa del negocio de redes móviles de CommScope, que incluye antenas de estaciones base y sistemas de antenas distribuidas, demuestra una inversión significativa en esta área. Además, el Andrew Business de Amphenol proporciona soluciones de redes de comunicaciones con tecnologías avanzadas en antenas de estaciones base y soluciones de interconexión relacionadas, así como sistemas de antenas distribuidas. El segmento de Soluciones de Comunicaciones también diseña, fabrica y comercializa antenas para su uso en los mercados finales de redes de comunicaciones, lo que pone de relieve la presencia establecida de la empresa en este sector.","[{'name': 'aph-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/aph-Q324-10-Q.html'}, {'name': 'aph-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/aph-Q225-10-Q.html'}, {'name': 'aph-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/aph-FY24-10-K.html'}]",4493,USD,SMART,STK,True,WIR
DY,telecommunications,wireless_infrastructure,US2674751019,DYCOM INDUSTRIES INC,19,Proporciona servicios especializados para el desarrollo y mantenimiento de infraestructura de comunicaciones inalámbricas.,"El negocio de Dycom está significativamente ligado a la temática de Infraestructura Inalámbrica, ya que la empresa proporciona servicios de construcción aérea, subterránea e inalámbrica para proveedores de telecomunicaciones, quienes representan una parte sustancial de sus ingresos. Sus servicios incluyen gestión de programas, planificación, ingeniería y diseño, junto con mantenimiento y cumplimiento para estos proveedores, con un enfoque en telecomunicaciones e infraestructura digital. Este compromiso se demuestra aún más con la adquisición de una empresa especializada en servicios de construcción inalámbrica, que apoya el despliegue de redes inalámbricas avanzadas y programas de modernización, incluido el despliegue de bandas de espectro adicionales y equipos para servicios de banda ancha de mayor velocidad.","[{'name': 'dy-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/dy-Q225-10-Q.html'}, {'name': 'dy-Q126-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/dy-Q126-10-Q.html'}, {'name': 'dy-FY25-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/dy-FY25-10-K.html'}, {'name': 'dy-Q325-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/dy-Q325-10-Q.html'}]",6630,USD,SMART,STK,True,WIR
TDS,telecommunications,wireless_infrastructure,US8794338298,TELEPHONE AND DATA SYSTEMS,20,Implica el desarrollo y mantenimiento de la infraestructura de red inalámbrica para respaldar sus servicios de telecomunicaciones.,"La participación de la empresa en el tema de Infraestructura Inalámbrica es evidente a través de la operación de un negocio de torres, que incluye aproximadamente 4.400 torres. La empresa tiene como objetivo aumentar los ingresos en su segmento de Torres aumentando las colocaciones de terceros, proporcionando ubicaciones de torres únicas y ofreciendo términos atractivos a los operadores inalámbricos. Esto está respaldado además por acuerdos de licencia maestra con los principales operadores de EE. UU. como T-Mobile, AT&T y Verizon, incluidos compromisos de sitios de colocación y arrendamientos extendidos.","[{'name': 'tds-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/tds-FY24-10-K.html'}, {'name': 'tds-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/tds-Q125-10-Q.html'}, {'name': 'tds-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/tds-Q225-10-Q.html'}, {'name': 'tds-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/tds-Q324-10-Q.html'}]",101387488,USD,SMART,STK,True,WIR
MTZ,telecommunications,wireless_infrastructure,US5763231090,MASTEC INC,21,"Proporciona servicios integrales para el desarrollo, construcción y mantenimiento de redes de comunicación inalámbrica.","MasTec está fuertemente involucrada en el tema de Infraestructura Inalámbrica, como lo demuestra su enfoque en la ingeniería, construcción, instalación, mantenimiento y mejora de la infraestructura de comunicaciones, incluida la inalámbrica. La empresa se identifica como una empresa líder en ingeniería y construcción de infraestructura en América del Norte con un enfoque principal en redes inalámbricas y de fibra/cable. El negocio inalámbrico de MasTec está experimentando un crecimiento tanto a través de la expansión geográfica como de la diversificación de servicios, respaldado por una sólida demanda de infraestructura de telecomunicaciones impulsada por inversiones de capital en la entrega de banda ancha y la economía de la IA.","[{'name': 'mtz-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/mtz-Q225-10-Q.html'}, {'name': 'mtz-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/mtz-Q324-10-Q.html'}]",2586246,USD,SMART,STK,True,WIR
HPE,telecommunications,wireless_infrastructure,US42824C1099,HEWLETT PACKARD ENTERPRISE,22,"Proporciona soluciones y servicios de redes que apoyan el desarrollo y la operación de infraestructura inalámbrica, permitiendo la conectividad y la comunicación en diversos entornos.","La participación de HPE en Infraestructura Inalámbrica es evidente a través de varios factores. La compañía está experimentando una sólida demanda en redes de campus y sucursales, impulsada por actualizaciones cableadas e inalámbricas, con pedidos de Wi-Fi 7 que muestran un crecimiento secuencial de tres dígitos. Si bien el segmento Intelligent Edge, que incluye productos de red de área local inalámbrica, ha experimentado disminuciones de ingresos debido a la suavización de la demanda en productos de conmutación, esto se vio parcialmente compensado por un aumento en la demanda de productos de red de área local inalámbrica. Esta actividad en redes inalámbricas, junto con la demanda general en campus y sucursales, señala la importancia de la Infraestructura Inalámbrica para HPE.","[{'name': 'hpe-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/hpe-Q125-10-Q.html'}, {'name': 'hpe-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/hpe-Q324-10-Q.html'}]",209411798,USD,SMART,STK,True,WIR
SMTC,telecommunications,wireless_infrastructure,US8168501018,SEMTECH CORP,23,Desarrolla soluciones de semiconductores que son integrales para el despliegue y la operación de redes de comunicación inalámbrica.,"La participación de la empresa en la temática de Infraestructura Inalámbrica es evidente a través de su diseño, desarrollo, fabricación y comercialización de productos de comunicación de datos ópticos y de cobre utilizados en estaciones base inalámbricas y equipos de LAN inalámbrica. La empresa identifica las estaciones base, las LAN inalámbricas y otros equipos de infraestructura de comunicación como parte de su mercado final de infraestructura, y su segmento de Integridad de Señal ofrece productos para transceptores ópticos de estaciones base inalámbricas. Si bien la empresa es líder en la industria de redes inalámbricas 5G, las ventas en infraestructura inalámbrica han disminuido, lo que sugiere una inversión fluctuante en esta área, a pesar de que su cartera integral incluye circuitos integrados para transceptores ópticos de estaciones base inalámbricas.","[{'name': 'smtc-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/smtc-Q225-10-Q.html'}, {'name': 'smtc-Q126-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/smtc-Q126-10-Q.html'}, {'name': 'smtc-Q325-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/smtc-Q325-10-Q.html'}, {'name': 'smtc-FY25-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/smtc-FY25-10-K.html'}]",3655896,USD,SMART,STK,True,WIR
KEYS,telecommunications,wireless_infrastructure,US49338L1035,KEYSIGHT TECHNOLOGIES IN,24,"Proporciona soluciones de prueba y medición críticas para el desarrollo, despliegue y optimización de la infraestructura de comunicación inalámbrica.","La participación de Keysight en el tema de Infraestructura Inalámbrica es evidente a través de su apoyo a aplicaciones emergentes como la conectividad directa a celular y las redes de órbita terrestre baja, así como su participación en el progreso de la investigación temprana de 6G y la configuración de los estándares para su implementación. Los ingresos del mercado final de comunicaciones comerciales de la compañía, que incluyen infraestructura inalámbrica, representan una parte significativa de sus ingresos totales. Los clientes de Keysight también están realizando inversiones en I+D en tecnologías y aplicaciones de próxima generación, incluida la evolución de 5G y las primeras etapas de 6G, lo que contribuye a una demanda constante dentro del negocio inalámbrico.","[{'name': 'keys-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/keys-Q125-10-Q.html'}, {'name': 'keys-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/keys-FY24-10-K.html'}, {'name': 'keys-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/keys-Q225-10-Q.html'}]",170167160,USD,SMART,STK,True,WIR
ANET,telecommunications,wireless_infrastructure,US0404132054,ARISTA NETWORKS INC,25,Proporciona soluciones de red de alto rendimiento que forman la infraestructura fundamental para implementaciones inalámbricas empresariales y conectividad de centros de datos que admiten servicios inalámbricos.,"El compromiso de Arista con la infraestructura inalámbrica es evidente a través de su cartera de campus cognitivos, que presenta capacidades avanzadas de spine y una gama de puntos de acceso inalámbricos rentables diseñados para aplicaciones de IoT. Esta cartera se ve mejorada por la adquisición de VeloCloud, cuya cartera de cloud WAN complementa las ofertas cableadas/inalámbricas de centro de datos y campus de Arista, proporcionando conectividad perfecta a los sitios de los clientes. Arista proporciona soluciones de infraestructura inalámbrica como parte de su cartera de campus cognitivos con capacidades avanzadas de spine con alimentación o cableado Ethernet, junto con una amplia gama de puntos de acceso inalámbricos rentables, interiores y exteriores, para las aplicaciones más nuevas de IoT y agentic.","[{'name': 'anet-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/anet-Q225-10-Q.html'}]",740948854,USD,SMART,STK,True,WIR
CHTR,telecommunications,wireless_infrastructure,US16119P1084,CHARTER COMMUNICATIONS INC-A,26,"Contribuye al desarrollo y expansión de la infraestructura inalámbrica a través de su extensa red de banda ancha, que soporta servicios de Wi-Fi y proporciona la conexión esencial para la conectividad móvil.","La participación de Charter en Infraestructura Inalámbrica es evidente a través de su implementación continua de celdas pequeñas CBRS como parte de su red de operador de red móvil híbrida (HMNO) en 23 mercados. Esta implementación de CBRS utiliza espectro de baja potencia, con licencia compartida y sin licencia en áreas de alto tráfico. Además, Charter está actualizando su red con DOCSIS 4.0, creando hasta 1 gigahertz de adquisición de espectro, permitiendo velocidades de hasta 10 gigabits por segundo y potenciando celdas pequeñas para espectro sin licencia y con licencia compartida.",,233674866,USD,SMART,STK,True,WIR
6701,telecommunications,wireless_infrastructure,JP3733000008,NEC CORPORATION,27,Desarrolla y proporciona soluciones que respaldan las tecnologías y redes fundamentales esenciales para la comunicación inalámbrica.,,,13905685,JPY,SMART,STK,False,WIR
