symbol,industry_id,theme_id,industry,theme,isin_code,name,rank,description,evidence,evidenceSources,ib_conid,currency,exchange,assetType
NXT,EU,ENE_10,energy and utilities,energy_services,US65290E1010,NEXTPOWER INC-CL A,13,"Proporciona sistemas de seguimiento solar inteligentes y soluciones de software que optimizan el rendimiento de las centrales solares a escala de servicios públicos, mejorando la eficiencia y la escalabilidad de los servicios de energía renovable.","La participación de Nextracker en Servicios de Energía se demuestra a través de adquisiciones estratégicas destinadas a mejorar su oferta de servicios para plantas de energía solar. Las adquisiciones de Bentek y OnSight han ampliado las capacidades de Nextracker para incluir componentes de infraestructura eléctrica y servicios relacionados con operaciones y mantenimiento, así como robots de inspección autónomos y sistemas de detección de incendios. Estos movimientos reflejan una estrategia para incorporar tecnologías complementarias en su plataforma de rastreadores, con el objetivo de acelerar la construcción de plantas de energía solar, aumentar el rendimiento y mejorar la confiabilidad a largo plazo.","[{'name': 'nxt-Q126-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/nxt-Q126-10-Q.html'}]",613058308,USD,SMART,STK
TT,EU,ENE_10,energy and utilities,energy_services,IE00BK9ZQ967,TRANE TECHNOLOGIES PLC,14,Desempeña un papel importante en el tema de Servicios Energéticos.,"Trane Technologies demuestra su participación en servicios energéticos a través de varios aspectos clave de su negocio. El segmento de América de la empresa incluye servicios y soluciones energéticas. El CEO señaló que su negocio de servicios, que representa un tercio de los ingresos de la empresa, ha mostrado un crecimiento constante de dos dígitos bajos desde 2020. Además, Trane Technologies se centra en la puesta en marcha continua para reducir el desperdicio de energía, ofreciendo soluciones que ayudan a los clientes a reducir el consumo de energía, las emisiones y los costos operativos.","[{'name': 'tt-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/tt-Q324-10-Q.html'}, {'name': 'tt-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/tt-Q225-10-Q.html'}, {'name': 'tt-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/tt-FY24-10-K.html'}]",406709270,USD,SMART,STK
GEL,EU,ENE_10,energy and utilities,energy_services,US3719271047,GENESIS ENERGY L.P.,15,"Proporciona servicios esenciales al sector energético, abarcando diversas funciones de soporte operativo y de infraestructura.","La participación de la empresa en la industria de Servicios Energéticos es evidente a través de su segmento de transporte de oleoductos marinos, que ofrece un conjunto de servicios a empresas energéticas integradas y grandes independientes, centrándose en el desarrollo de propiedades en las costas de Texas, Luisiana y Misisipi. Además, el segmento de Transporte y Servicios Terrestres de la empresa se encarga del transporte, almacenamiento y procesamiento de productos energéticos, incluidas corrientes de gas agrio para la eliminación de azufre en operaciones de refinación. La empresa también proporciona servicios de eliminación de azufre del procesamiento de petróleo crudo y produce y comercializa NaHS, lo que demuestra aún más su participación en actividades relacionadas con la energía, incluidos los servicios de refinería.","[{'name': 'gel-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/gel-Q225-10-Q.html'}]",2585819,USD,SMART,STK
NOV,EU,ENE_10,energy and utilities,energy_services,US62955J1034,NOV INC,16,"Proporciona equipos, tecnología y servicios esenciales para la industria energética mundial, apoyando las operaciones de perforación, completamiento y producción.",,,462100032,USD,SMART,STK
JCI,EU,ENE_10,energy and utilities,energy_services,IE00BY7QL619,JOHNSON CONTROLS INTERNATION,17,Proporciona sistemas y servicios integrales de gestión de edificios centrados en la optimización del consumo y la eficiencia energética en instalaciones comerciales e industriales.,,,244164913,USD,SMART,STK
HP,EU,ENE_10,energy and utilities,energy_services,US4234521015,HELMERICH & PAYNE,18,Proporciona soluciones y tecnologías de perforación avanzadas que son cruciales para las actividades de exploración y producción dentro del sector de servicios energéticos.,,,8097,USD,SMART,STK
ARRY,EU,ENE_10,energy and utilities,energy_services,US04271T1007,ARRAY TECHNOLOGIES INC,19,Proporciona tecnología avanzada de seguimiento solar y servicios relacionados que optimizan la generación de energía para proyectos solares a escala de servicios públicos.,,,450042702,USD,SMART,STK
CARR,EU,ENE_10,energy and utilities,energy_services,US14448C1045,CARRIER GLOBAL CORP,20,"Proporciona soluciones de calefacción, ventilación, aire acondicionado y refrigeración energéticamente eficientes que contribuyen a la optimización del consumo y la gestión de la energía en diversas aplicaciones.",,,410755397,USD,SMART,STK
CTRI,EU,ENE_10,energy and utilities,energy_services,US1559231055,CENTURI HOLDINGS INC,21,"Proporciona servicios de infraestructura esenciales para el desarrollo, mantenimiento y expansión de sistemas de servicios públicos de energía.",,,697080353,USD,SMART,STK
AMRC,EU,ENE_10,energy and utilities,energy_services,US02361E1082,AMERESCO INC-CL A,22,"Proporciona soluciones integrales de eficiencia energética, energías renovables y modernización de infraestructuras a diversos clientes, contribuyendo activamente a la gestión sostenible de la energía y la optimización de recursos.","La participación de Ameresco en el tema de Servicios Energéticos es evidente a través de su papel como proveedor de soluciones energéticas, que ofrece servicios como soluciones inteligentes de eficiencia energética, mejoras de infraestructura y recursos energéticos distribuidos. La empresa obtiene ingresos de contratos de O&M a largo plazo, consultoría y servicios de gestión de energía empresarial, y ofrece soluciones al cliente dedicadas a reducir el consumo de energía y mejorar la infraestructura energética. Sin embargo, Ameresco se desprendió de una empresa de tecnología energética y servicios de asesoramiento, y aunque los ingresos de O&M muestran un crecimiento constante, la experiencia de la empresa en eficiencia, resiliencia y producción de energía no destaca aspectos únicos de sus servicios energéticos.","[{'name': 'amrc-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/amrc-Q225-10-Q.html'}]",77456695,USD,SMART,STK
PTEN,EU,ENE_10,energy and utilities,energy_services,US7034811015,PATTERSON-UTI ENERGY INC,23,"Desempeña un papel vital en el sector energético al prestar servicios esenciales para actividades de exploración, perforación y producción.",,,4817001,USD,SMART,STK
GTLS,EU,ENE_10,energy and utilities,energy_services,US16115Q3083,CHART INDUSTRIES INC,24,"Fabrica equipos altamente diseñados y proporciona servicios técnicos esenciales para la producción, almacenamiento, distribución y utilización de gases industriales y energía limpia, apoyando a diversos segmentos dentro del sector de servicios energéticos.","La participación de Chart Industries en Servicios Energéticos es evidente a través de sus completas ofertas de servicios para equipos de manejo de moléculas gaseosas y líquidas, que incluyen ingeniería, reparación, instalación, mantenimiento y monitoreo digital. Estos servicios se extienden a lo largo de la cadena de suministro de gas líquido, apoyando el GNL, el hidrógeno, el biogás y la captura de CO2. La empresa también genera pedidos de posventa de una parte significativa de su base instalada, lo que indica actividades continuas de servicio y mantenimiento, aunque la concentración se mantiene dentro de los sistemas heredados de Howden.","[{'name': 'gtls-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/gtls-FY24-10-K.html'}]",40066309,USD,SMART,STK
CSIQ,EU,ENE_10,energy and utilities,energy_services,CA1366351098,CANADIAN SOLAR INC,25,"Proporciona servicios integrados de energía solar, que abarcan el desarrollo, la construcción y la operación de proyectos de energía solar a nivel mundial.",,,41498671,USD,SMART,STK
ICFI,EU,ENE_10,energy and utilities,energy_services,US44925C1036,ICF INTERNATIONAL INC,26,Proporciona soluciones dentro de la industria de Servicios Energéticos.,"La participación de ICF en Servicios Energéticos es evidente a través de varias actividades clave. La experiencia de la empresa en áreas como la gestión flexible de la carga, la electrificación y la resiliencia de la red impulsa el crecimiento de los ingresos, particularmente con clientes de energía comercial, que experimentaron un aumento interanual del 27%. ICF también es reconocida como líder del mercado en el diseño e implementación de programas residenciales de eficiencia energética y está expandiendo su presencia en el mercado comercial de eficiencia energética. Para solidificar aún más su posición, ICF adquirió Applied Energy Group (AEG), una empresa de tecnología y servicios de asesoramiento energético, mejorando sus ofertas de servicios a las empresas de electricidad y gas.","[{'name': 'icfi-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/icfi-Q225-10-Q.html'}]",40784309,USD,SMART,STK
RIGN,EU,ENE_10,energy and utilities,energy_services,CH0048265513,TRANSOCEAN LTD,27,"Proporciona servicios de perforación en alta mar y plataformas de perforación avanzadas cruciales para la exploración y producción de energía, contribuyendo significativamente al sector de servicios energéticos en general.",,,74201148,CHF,SMART,STK
TTEK,EU,ENE_10,energy and utilities,energy_services,US88162G1031,TETRA TECH INC,28,"Proporciona servicios de consultoría e ingeniería que apoyan el desarrollo, la gestión y la optimización de la infraestructura energética y las soluciones de energía sostenible.","Tetra Tech, a través de su Grupo de Servicios Comerciales/Internacionales (CIG), apoya a clientes comerciales en el mercado energético, ofreciendo servicios de consultoría e ingeniería de alta gama. Este apoyo se extiende a nivel mundial, con actividad de desarrollo internacional centrada en la seguridad energética y las necesidades humanitarias en Ucrania. Si bien los servicios energéticos forman parte del trabajo con clientes comerciales, también forman parte de una cartera más amplia de servicios que incluye los mercados industrial, de edificios de alto rendimiento y aeroespacial.","[{'name': 'ttek-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/ttek-Q225-10-Q.html'}, {'name': 'ttek-Q325-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/ttek-Q325-10-Q.html'}]",275920,USD,SMART,STK
ITRI,EU,ENE_10,energy and utilities,energy_services,US4657411066,ITRON INC,29,"Proporciona tecnología y servicios para la gestión de la energía, la modernización de la red y las operaciones de servicios públicos, contribuyendo a la entrega y el consumo eficientes de energía.","La participación de Itron en Servicios Energéticos es evidente a través de la provisión de soluciones que permiten a las empresas de servicios públicos y municipios operar infraestructura crítica de manera segura y confiable. Las ofertas de la empresa incluyen redes inteligentes, software, servicios, dispositivos, sensores y análisis de datos diseñados para administrar activos, asegurar ingresos, reducir costos operativos, mejorar el servicio al cliente y la seguridad, y permitir una gestión eficiente de los recursos. Específicamente, el segmento de Resultados de Itron se enfoca en software de valor agregado y apoya casos de uso de alto valor como la gestión de datos, operaciones de red, inteligencia distribuida, operaciones AMI, distribución y seguridad de gas, gestión de operaciones de agua, garantía de ingresos, DERMs, pronóstico de energía, participación del consumidor, pago inteligente y gestión de recursos energéticos de flotas, todo ello destinado a ayudar a las empresas de servicios públicos a mejorar la toma de decisiones y la resiliencia de la red.","[{'name': 'itri-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/itri-FY24-10-K.html'}]",270760,USD,SMART,STK
FLS,EU,ENE_10,energy and utilities,energy_services,US34354P1057,FLOWSERVE CORP,30,Proporciona productos y servicios esenciales de control de flujo que respaldan la infraestructura y las operaciones críticas dentro del sector de servicios energéticos.,"La participación de Flowserve en el tema de Servicios Energéticos se demuestra a través de su papel como fabricante y proveedor de servicios de posventa de sistemas de control de flujo, ofreciendo un menú completo de servicios de ingeniería. La cartera de productos de la empresa apoya a industrias como la energía y la generación de energía, con un enfoque en servicios de equipos de posventa como instalación, diagnóstico y programas de mantenimiento. La red global de Centros de Respuesta Rápida de Flowserve apoya aún más estos servicios de posventa para operaciones existentes.","[{'name': 'fls-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/fls-Q125-10-Q.html'}, {'name': 'fls-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/fls-Q324-10-Q.html'}, {'name': 'fls-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/fls-FY24-10-K.html'}]",6477749,USD,SMART,STK
OII,EU,ENE_10,energy and utilities,energy_services,US6752321025,OCEANEERING INTL INC,31,"Proporciona productos y servicios de ingeniería, principalmente a la industria energética offshore, apoyando varias fases de exploración, desarrollo y producción de energía.","La participación de la empresa en el tema de la industria de Servicios Energéticos es evidente a través de sus operaciones comerciales principales. Una parte importante de los ingresos de la empresa se deriva de los servicios energéticos, particularmente a través de sus segmentos de Subsea Robotics (SSR) y Offshore Projects Group (OPG), que contribuyen sustancialmente a los ingresos consolidados. Además, el negocio de Energía de la empresa se enfoca en ofrecer soluciones para operaciones de energía en alta mar y completaciones submarinas, mientras que el segmento IMDS proporciona servicios esenciales como la gestión de la integridad de activos y la inspección a las industrias de petróleo y gas, generación de energía y petroquímica.","[{'name': 'oii-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/oii-Q225-10-Q.html'}, {'name': 'oii-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/oii-Q324-10-Q.html'}]",10780,USD,SMART,STK
FLNC,EU,ENE_10,energy and utilities,energy_services,US34379V1035,FLUENCE ENERGY INC,32,"Proporciona productos y servicios de almacenamiento de energía que optimizan el rendimiento de la red y apoyan la integración de fuentes de energía renovable, contribuyendo al sector más amplio de servicios energéticos.",,,523222620,USD,SMART,STK
LBRT,EU,ENE_10,energy and utilities,energy_services,US53115L1044,LIBERTY ENERGY INC,33,"Proporciona servicios esenciales a la industria energética, apoyando la exploración, producción y eficiencia operativa.","El enfoque de Liberty Energy en la industria de servicios energéticos es evidente a través de su negocio principal como empresa integrada de servicios y tecnología energética, que ofrece servicios innovadores de fracturación hidráulica y tecnologías relacionadas. La empresa ofrece un conjunto completo de productos y servicios de finalización, que incluyen frac, cable, arena, productos químicos, logística, servicios de combustible y herramientas de ingeniería y diagnóstico. Además, la expansión de Liberty Energy en servicios de energía a través de Liberty Power Innovations LLC (LPI) ofrece soluciones energéticas de extremo a extremo, integrando generación in situ, gestión de carga y suministro minorista, lo que demuestra un compromiso para proporcionar soluciones energéticas integrales y flexibles.","[{'name': 'lbrt-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/lbrt-Q125-10-Q.html'}]",302202060,USD,SMART,STK
ROK,EU,ENE_10,energy and utilities,energy_services,US7739031091,ROCKWELL AUTOMATION INC,34,"Apoya a la industria de servicios energéticos a través de automatización avanzada, sistemas de control y soluciones digitales diseñadas para mejorar la productividad y la fiabilidad en diversas operaciones.",,,11697,USD,SMART,STK
ENPH,EU,ENE_10,energy and utilities,energy_services,US29355A1079,ENPHASE ENERGY INC,35,"Proporciona soluciones de gestión de energía y tecnología de microinversores que optimizan la generación y el almacenamiento de energía solar, contribuyendo al sector de servicios energéticos en general.","Enphase se enfoca en expandir su papel en los servicios energéticos a través de varias iniciativas clave. La empresa está invirtiendo en su plataforma de servicios para instaladores, que incluye herramientas como Solargraf y SolarLeadFactory, para reducir los costos indirectos y optimizar las operaciones para los instaladores. Enphase también ofrece servicios como diseño, propuestas, permisos, instalación y generación de leads, junto con una plataforma que conecta a los propietarios de activos de tecnología limpia con los proveedores de servicios. Además, Enphase ofrece Enphase Care, un programa de soporte para propietarios de viviendas, y facilita la participación en programas de plantas de energía virtuales (VPP) a través de sus IQ Batteries, creando nuevas fuentes de ingresos y apoyando la resiliencia de la red.","[{'name': 'enph-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/enph-FY24-10-K.html'}, {'name': 'enph-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/enph-Q125-10-Q.html'}]",105368327,USD,SMART,STK
GNRC,EU,ENE_10,energy and utilities,energy_services,US3687361044,GENERAC HOLDINGS INC,36,Proporciona soluciones de generación de energía y almacenamiento de energía que respaldan y mejoran diversos servicios de energía para aplicaciones residenciales y comerciales.,"La participación de Generac en el tema de Servicios Energéticos es evidente a través de varias vías. La empresa está construyendo ecosistemas de productos, soluciones y servicios de tecnología energética para hogares y empresas, y reconocen que los modelos de Energía como Servicio y las aplicaciones relacionadas abren nuevas oportunidades de mercado. Esto se ve reforzado por su adquisición de empresas como Wolverine y Huntington, que brindan servicios de mantenimiento y reparación, y la expansión de los hogares conectados de ecobee a más de 4.5 millones de residencias con crecientes servicios de energía y tasas de suscripción. Si bien Generac ofrece servicios como garantías extendidas, instalación, mantenimiento, monitoreo remoto y servicios de red, estos actualmente representan menos del 4% de sus ventas netas.","[{'name': 'gnrc-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/gnrc-Q125-10-Q.html'}, {'name': 'gnrc-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/gnrc-Q324-10-Q.html'}, {'name': 'gnrc-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/gnrc-FY24-10-K.html'}]",72529783,USD,SMART,STK
BWXT,EU,ENE_10,energy and utilities,energy_services,US05605H1005,BWX TECHNOLOGIES INC,37,Opera dentro del ámbito de la industria de servicios energéticos.,,,196689572,USD,SMART,STK
MPLX,EU,ENE_10,energy and utilities,energy_services,US55336V1008,MPLX LP,38,"Ofrece servicios de infraestructura y logística para el transporte, procesamiento y almacenamiento de productos básicos de energía.",,,116339790,USD,SMART,STK
APG,EU,ENE_10,energy and utilities,energy_services,US00187Y1001,API GROUP CORP,39,"Proporciona servicios esenciales al sector energético, contribuyendo a su eficiencia operativa y al desarrollo de infraestructuras.",,,419583227,USD,SMART,STK
SEDG,EU,ENE_10,energy and utilities,energy_services,US83417M1045,SOLAREDGE TECHNOLOGIES INC,40,Participa en actividades relacionadas con el tema de Servicios Energéticos.,"El compromiso de SolarEdge con el tema de los Servicios Energéticos es evidente a través de sus ofertas de productos diversificadas, que incluyen gestión de energía doméstica, servicios de red y plantas de energía virtuales. La empresa proporciona soluciones de sistemas completos que combinan inversores, optimizadores, cargadores de vehículos eléctricos, sistemas de almacenamiento y software de gestión de energía, con un enfoque en soluciones de gestión de energía para maximizar el valor del sistema. La oferta de almacenamiento comercial de SolarEdge, combinada con sus capacidades de software, los posiciona bien para los clientes comerciales e industriales (C&I) que transicionan a soluciones que combinan PV, almacenamiento y software de gestión de energía, respaldados además por su garantía extendida y servicios de red.","[{'name': 'sedg-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/sedg-FY24-10-K.html'}]",188625650,USD,SMART,STK
BE,EU,ENE_10,energy and utilities,energy_services,US0937121079,BLOOM ENERGY CORP- A,41,"Ofrece plataformas energéticas avanzadas que proporcionan generación de energía limpia y confiable, satisfaciendo diversas necesidades de servicios energéticos para empresas e instituciones.","Bloom Energy opera como una empresa global de soluciones de energía, que proporciona electricidad in situ para operaciones críticas en diversos sectores, incluidos centros de datos, fabricación de semiconductores, infraestructura de IA, servicios públicos y otras operaciones comerciales e industriales. Las celdas de combustible de la empresa proporcionan energía de carga base confiable, escalable y de alta densidad, particularmente beneficiosa para operaciones de fabricación avanzada de grandes cargas y servicios esenciales como hospitales. Bloom Energy también proporciona servicios de operación y mantenimiento para sus sistemas Energy Server, lo que se refleja en los ingresos de los contratos de mantenimiento, y trabaja con empresas de servicios públicos para ofrecer soluciones energéticas a sus clientes finales.","[{'name': 'be-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/be-Q225-10-Q.html'}, {'name': 'be-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/be-FY24-10-K.html'}]",326398514,USD,SMART,STK
USAC,EU,ENE_10,energy and utilities,energy_services,US90290N1090,USA COMPRESSION PARTNERS LP,42,"Proporciona servicios de compresión esenciales, que son críticos para la recolección, el procesamiento y el transporte eficientes de gas natural y otras materias primas energéticas dentro del sector más amplio de servicios energéticos.",,,120420959,USD,SMART,STK
