type,link_type,key,name,rank,description,evidence,conid,currency,symbol,exchange,assetType,navigable,evidenceSources,theme_id
energy and utilities,compliance_with_energy_policies,US25746U1097,DOMINION ENERGY INC,11,Opera dentro y garantiza el cumplimiento de las extensas políticas energéticas y marcos regulatorios que rigen sus servicios e infraestructura de servicios públicos.,,6327,USD,D,SMART,STK,True,,CL2
energy and utilities,compliance_with_energy_policies,US56585A1025,MARATHON PETROLEUM CORP,12,"Requiere una adaptación continua y un estricto cumplimiento de las normativas energéticas y los mandatos medioambientales en constante evolución, lo que afecta directamente a sus estrategias operativas y prioridades de inversión.","La participación de Marathon Petroleum en el Cumplimiento de Políticas Energéticas es evidente a través de sus esfuerzos para cumplir con las regulaciones federales y estatales relacionadas con asuntos ambientales, económicos, de salud, seguridad y energía. La empresa demuestra este compromiso a través de la compra de RINs para cumplir con la RFS2, con gastos que alcanzan los $314 millones en el segundo trimestre de 2025. Además, el reconocimiento constante de la capacidad de la empresa para cumplir con estas políticas y regulaciones energéticas subraya aún más la importancia de este tema.",89495776,USD,MPC,SMART,STK,True,"[{'name': 'mpc-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/mpc-Q225-10-Q.html'}]",CL2
energy and utilities,compliance_with_energy_policies,US30161N1019,EXELON CORP,13,"Opera dentro de un sector energético altamente regulado, lo que requiere una estricta adhesión a las políticas energéticas y los requisitos de cumplimiento en constante evolución.","Las operaciones de Exelon están significativamente influenciadas por el cumplimiento de la política energética, como lo demuestra su activa participación en reformas legislativas y regulatorias para mantenerse al día con las tendencias de la industria. La compañía participa activamente en procedimientos federales y estatales para servir mejor a los clientes y avanzar en los objetivos energéticos y económicos estatales, al tiempo que garantiza una energía confiable y asequible. Además, los Registrantes de Servicios Públicos están sujetos a auditorías e investigaciones periódicas por parte de la FERC, incluido el cumplimiento de los términos de servicio regulados federalmente y los requisitos de contabilidad. Atlantic City Electric también está buscando la recuperación de los esfuerzos de mejora y modernización de la red en línea con el Plan Maestro de Energía de Nueva Jersey y la Ley de Energía Limpia.",11000,USD,EXC,SMART,STK,True,"[{'name': 'exc-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/exc-FY24-10-K.html'}]",CL2
energy and utilities,compliance_with_energy_policies,US98389B1008,XCEL ENERGY INC,14,"Garantiza el estricto cumplimiento de las normativas y políticas energéticas en constante evolución, que son parte integral de sus operaciones y planificación estratégica dentro del sector de los servicios públicos.","Las operaciones de Xcel Energy están significativamente influenciadas por el cumplimiento de las políticas energéticas, como lo demuestra su regulación por parte de la FERC y varias comisiones reguladoras estatales y locales. La empresa está sujeta a la regulación de tarifas por parte de agencias reguladoras de servicios públicos estatales en múltiples estados, y busca activamente recuperar los costos incrementados a través de procedimientos regulatorios. Además, Xcel Energy evalúa los impactos de aranceles, órdenes ejecutivas, quejas comerciales y políticas federales en su negocio y puede buscar alivio regulatorio según sea necesario, al tiempo que cumple con regulaciones como la Ley de Aire Limpio y la Ley de Agua Limpia.",10517,USD,XEL,SMART,STK,True,"[{'name': 'xel-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/xel-Q125-10-Q.html'}, {'name': 'xel-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/xel-Q225-10-Q.html'}, {'name': 'xel-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/xel-FY24-10-K.html'}, {'name': 'xel-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/xel-Q324-10-Q.html'}]",CL2
energy and utilities,compliance_with_energy_policies,US8425871071,SOUTHERN CO/THE,15,"Garantiza el cumplimiento de un complejo marco de políticas y regulaciones energéticas que rigen sus operaciones, generación e infraestructura de transmisión.",,12300,USD,SO,SMART,STK,True,,CL2
energy and utilities,compliance_with_energy_policies,US0255371017,AMERICAN ELECTRIC POWER,16,Garantiza que sus operaciones e inversiones estratégicas se alineen con las políticas energéticas y los marcos regulatorios en evolución que rigen el sector de las empresas de servicios públicos de electricidad.,,4211,USD,AEP,SMART,STK,True,,CL2
energy and utilities,compliance_with_energy_policies,US21037T1097,CONSTELLATION ENERGY,17,"Requiere el cumplimiento continuo de complejas políticas energéticas y marcos regulatorios, que son fundamentales para su estabilidad operativa y crecimiento estratégico dentro del sector energético altamente regulado.","Las operaciones de Constellation Energy están significativamente influenciadas por el cumplimiento de la política energética, como lo demuestra su monitoreo activo del conflicto entre Rusia y Ucrania, incluidas las sanciones y la legislación que afectan el suministro de combustible nuclear. Las unidades nucleares de la empresa son elegibles para un Crédito Fiscal a la Producción (PTC) que se extiende hasta 2032, y la reactivación del Centro de Energía Limpia de Crane está sujeta a aprobaciones regulatorias, incluidas las revisiones de seguridad y medio ambiente de la NRC. Además, la empresa cumple con las leyes comerciales de EE. UU. e internacionales relativas a la adquisición de combustible nuclear y está evaluando los impactos del mercado de las regulaciones de la EPA sobre gases de efecto invernadero.",538132976,USD,CEG,SMART,STK,True,"[{'name': 'ceg-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/ceg-FY24-10-K.html'}, {'name': 'ceg-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/ceg-Q324-10-Q.html'}]",CL2
energy and utilities,compliance_with_energy_policies,US69318G1067,PBF ENERGY INC-CLASS A,18,"Opera bajo una estricta supervisión regulatoria, lo que requiere una adhesión integral a las políticas energéticas y los estándares ambientales en evolución, cruciales para sus operaciones continuas y la planificación estratégica.","Las operaciones de PBF Energy están significativamente influenciadas por el cumplimiento de la política energética, particularmente en lo que respecta al Estándar de Combustibles Renovables (RFS). La obligación de la empresa de comprar Números de Identificación Renovable (RIN) para cumplir con el RFS genera costos sustanciales, con aproximadamente $515.3 millones incurridos en costos de RIN durante 2024. Además, los costos de cumplimiento de la empresa para los tres meses finalizados el 31 de marzo de 2025, totalizaron $120 millones, lo que destaca el impacto financiero de adherirse a estas regulaciones, y se realizan inversiones para mantener el cumplimiento de las regulaciones ambientales y gubernamentales.",118786560,USD,PBF,SMART,STK,True,"[{'name': 'pbf-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/pbf-FY24-10-K.html'}, {'name': 'pbf-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/pbf-Q125-10-Q.html'}]",CL2
energy and utilities,compliance_with_energy_policies,US69331C1080,P G & E CORP,19,"Implica la adhesión continua y la navegación estratégica de políticas energéticas complejas y en evolución, así como de los estándares de cumplimiento normativo inherentes a la operación como una empresa de servicios públicos importante.",,2586035,USD,PCG,SMART,STK,True,,CL2
energy and utilities,compliance_with_energy_policies,US2372661015,DARLING INGREDIENTS INC,20,"Opera y contribuye al sector energético a través de su producción de combustibles renovables, lo que requiere una estricta adhesión a las políticas energéticas cambiantes y a las normas de cumplimiento.",,6604385,USD,DAR,SMART,STK,True,,CL2
energy and utilities,compliance_with_energy_policies,US74762E1029,QUANTA SERVICES INC,21,Ofrece soluciones integrales de infraestructura que permiten el cumplimiento de las políticas energéticas y los estándares regulatorios en evolución.,"La participación de la empresa en el cumplimiento de la política energética es evidente a través de su segmento de Subterráneos e Infraestructura, donde los servicios relacionados con la integridad de las tuberías y los servicios públicos de gas incluyen gastos regulados dedicados a la modernización de los sistemas y la reducción de las emisiones de metano. Un aspecto clave de estos servicios implica garantizar el cumplimiento medioambiental, que se considera un requisito de mantenimiento recurrente de ruta crítica. Esto indica que las soluciones industriales y los servicios públicos de gas de la empresa están alineados con gastos regulados centrados en mejorar la seguridad, la fiabilidad y las normas medioambientales.",6608432,USD,PWR,SMART,STK,True,"[{'name': 'pwr-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/pwr-Q225-10-Q.html'}, {'name': 'pwr-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/pwr-Q125-10-Q.html'}]",CL2
energy and utilities,compliance_with_energy_policies,NO0010096985,EQUINOR ASA,22,"Navega y adapta sus operaciones a las políticas energéticas en evolución, contribuyendo al cumplimiento normativo y a la consecución de objetivos climáticos nacionales e internacionales.",,12492456,NOK,EQNR,SMART,STK,False,,CL2
energy and utilities,compliance_with_energy_policies,US8168511090,SEMPRA,23,Navega y cumple activamente con las regulaciones y políticas energéticas en evolución para garantizar la continuidad operativa y el desarrollo estratégico dentro del sector energético.,,11020,USD,SRE,SMART,STK,True,,CL2
energy and utilities,compliance_with_energy_policies,US2333311072,DTE ENERGY COMPANY,24,Su modelo de negocio y sus decisiones operativas se guían constantemente por la necesidad de cumplir con las políticas energéticas y las normas regulatorias en evolución.,"El enfoque de DTE Energy en el Cumplimiento de Políticas Energéticas está significativamente influenciado por la legislación del estado de Michigan, que exige una cartera de energía 100% limpia para 2040, con objetivos intermedios para fuentes de energía renovable. Este requisito legislativo requiere importantes inversiones de capital en los negocios de servicios públicos de DTE Energy para cumplir con las regulaciones ambientales y alcanzar los objetivos de reducción de emisiones de carbono. Además, DTE Energy planea buscar la aprobación regulatoria para los gastos de capital, lo que refleja una estrategia para alinearse con el tratamiento tarifario, al tiempo que opera dentro de un entorno regulatorio constructivo.",6585,USD,DTE,SMART,STK,True,"[{'name': 'dte-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/dte-Q125-10-Q.html'}, {'name': 'dte-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/dte-Q225-10-Q.html'}]",CL2
energy and utilities,compliance_with_energy_policies,US3364331070,FIRST SOLAR INC,25,"Implica navegar y cumplir con las regulaciones e incentivos gubernamentales que dan forma al sector de las energías renovables, asegurando que sus productos solares cumplan con los estándares evolutivos de cumplimiento ambiental y comercial.","El compromiso de First Solar con el cumplimiento de la política energética es evidente en varias áreas clave. La empresa enfatiza la importancia de mantener políticas industriales que apoyen la fabricación de energía solar de alto valor en los EE. UU., contribuyendo a la seguridad energética y nacional. Abordan activamente las prácticas comerciales desleales, hacen cumplir las leyes comerciales y protegen los derechos de propiedad intelectual. El rendimiento financiero de la empresa también está vinculado a incentivos y políticas gubernamentales, como la Ley de Reducción de la Inflación, los estándares de cartera renovable y los créditos fiscales, lo que destaca la necesidad de navegar y cumplir con estas regulaciones. Además, First Solar interactúa activamente con la administración y el Congreso sobre políticas comerciales e industriales, abogando por políticas fiscales clave y disposiciones de contenido nacional.",41622169,USD,FSLR,SMART,STK,True,"[{'name': 'fslr-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/fslr-Q125-10-Q.html'}]",CL2
energy and utilities,compliance_with_energy_policies,US76954A1034,RIVIAN AUTOMOTIVE INC-A,26,Fabricación de vehículos eléctricos que se alinean intrínsecamente con las regulaciones y políticas destinadas a reducir las emisiones de carbono y promover soluciones de energía sostenible.,"El negocio de Rivian se ve significativamente influenciado por el cambiante panorama de las políticas energéticas, en particular los cambios en los créditos fiscales para vehículos eléctricos, los créditos regulatorios, las regulaciones comerciales y los aranceles, que se espera que afecten los resultados financieros y el flujo de caja de la empresa. En respuesta, Rivian se enfoca en escalar su capacidad de fabricación en los Estados Unidos y está estudiando activamente estrategias de mitigación de aranceles, incluyendo preparativos para la compensación del arancel automotriz de la Sección 232. La dirección reconoce la complejidad del entorno político y sus posibles efectos en el crecimiento y la rentabilidad de la empresa, lo que lleva a la adopción de medidas proactivas para adaptarse a estos cambios.",525768800,USD,RIVN,SMART,STK,False,,CL2
energy and utilities,compliance_with_energy_policies,US30040W1080,EVERSOURCE ENERGY,27,"Garantiza la adhesión operativa a las regulaciones y políticas energéticas en evolución, lo que impacta sus inversiones en infraestructura y la prestación de servicios en sus operaciones de servicios públicos.",,182880167,USD,ES,SMART,STK,True,,CL2
energy and utilities,compliance_with_energy_policies,US92939U1060,WEC ENERGY GROUP INC,28,Sus operaciones interactúan inherentemente y contribuyen al marco de Cumplimiento de la Política Energética.,"La empresa demuestra su enfoque en el cumplimiento de la política energética a través de su estrecha vigilancia de los desarrollos federales relacionados con la Ley de Reducción de la Inflación, incluida la búsqueda activa de proyectos de ""safe harbor"" dentro de su plan de capital. Además, la empresa también está evaluando los impactos de los aranceles en su cadena de suministro y plan de capital, participando en esfuerzos de mitigación a través de contratos y proveedores. En Illinois, la empresa está respondiendo a la dirección de la ICC para que Peoples Gas reemplace las tuberías de hierro fundido y hierro dúctil, lo que demuestra su capacidad de respuesta a las directivas regulatorias.",198560237,USD,WEC,SMART,STK,True,,CL2
energy and utilities,compliance_with_energy_policies,US16411R2085,CHENIERE ENERGY INC,29,"Implica la navegación y el cumplimiento de complejas políticas energéticas nacionales e internacionales y marcos regulatorios que rigen la producción, licuefacción y exportación de gas natural licuado.",,4728003,USD,LNG,SMART,STK,False,,CL2
energy and utilities,compliance_with_energy_policies,US12662P1084,CVR ENERGY INC,30,Implica la navegación y el cumplimiento de diversas regulaciones gubernamentales y estándares ambientales que impactan sus operaciones energéticas y procesos de producción.,"Las operaciones de la empresa se ven significativamente influenciadas por el cumplimiento de la política energética, particularmente en lo que respecta al Estándar de Combustible Renovable (RFS), las obligaciones de Números de Identificación Renovable (RIN) y las exenciones para pequeñas refinerías (SRE). La empresa está activamente involucrada con estas regulaciones, como lo demuestran sus discusiones sobre temas de RFS, RIN y SRE, y su búsqueda de peticiones de SRE, incluida una petición presentada para 2025. El impacto financiero de estas políticas es sustancial, y la empresa señala una volatilidad y costos significativos asociados con las leyes, reglas, regulaciones y políticas actuales y propuestas, incluida la reinterpretación y amplificación de las mismas, relacionadas con el RFS, la transición energética y asuntos relacionados, y una obligación estimada de RFS acumulada de $548 millones en el balance general.",46671687,USD,CVI,SMART,STK,True,"[{'name': 'cvi-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/cvi-FY24-10-K.html'}, {'name': 'cvi-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/cvi-Q125-10-Q.html'}]",CL2
energy and utilities,compliance_with_energy_policies,US02361E1082,AMERESCO INC-CL A,31,"Implica la navegación y el cumplimiento de regulaciones y estándares complejos dentro del sector energético, asegurando que los proyectos y las operaciones cumplan con los mandatos ambientales, de eficiencia y de sostenibilidad.",,77456695,USD,AMRC,SMART,STK,False,,CL2
energy and utilities,compliance_with_energy_policies,US1258961002,CMS ENERGY CORP,32,"Gestiona activamente el cumplimiento del panorama regulatorio y las políticas en evolución que rigen la producción de energía, la transmisión y el impacto ambiental dentro de su marco operativo.","El compromiso de CMS Energy con el cumplimiento de la política energética es evidente a través de su monitoreo activo de iniciativas legislativas y regulatorias, incluidas aquellas relacionadas con los gases de efecto invernadero. El compromiso de la empresa se demuestra aún más con sus esfuerzos para adherirse a la Ley de Energía de Michigan de 2023, que exige mayores estándares de energía renovable y objetivos de energía limpia, y están actualizando sus planes de energía renovable y energía limpia para cumplir con estos requisitos. Esto incluye centrarse en la generación de energía renovable, el despliegue de almacenamiento de energía y los programas de respuesta a la demanda. Además, CMS Energy colabora activamente con la Comisión de Servicios Públicos de Michigan (MPSC) para garantizar que sus inversiones refuercen los sistemas eléctricos y de gas, lo que refleja una dedicación a ofrecer energía limpia y equitativa al tiempo que cumple con las políticas energéticas en evolución.",5840,USD,CMS,SMART,STK,True,"[{'name': 'cms-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/cms-FY24-10-K.html'}]",CL2
energy and utilities,compliance_with_energy_policies,US15189T1079,CENTERPOINT ENERGY INC,33,"Opera dentro y se adapta a los marcos regulatorios y las políticas en evolución que rigen la producción, transmisión y distribución de energía.","Las operaciones de CenterPoint Energy están significativamente influenciadas por el cumplimiento de las políticas energéticas, ya que los sistemas eléctricos y de gas natural de la compañía están regulados por agencias federales y estatales. Esto se demuestra a través de inversiones de capital continuas en sus territorios de servicio para mantener sistemas más seguros y confiables, de acuerdo con las regulaciones aplicables. La compañía revisa y cumple activamente la legislación y las regulaciones relacionadas con la energía y las emisiones de gases de efecto invernadero, incluida la adhesión a la Ley de Reducción de la Inflación, los estándares de emisiones de GEI y diversas legislaciones estatales, como en Texas y Minnesota, junto con la participación en procedimientos regulatorios y solicitudes de cambio de tarifas.",8093,USD,CNP,SMART,STK,True,"[{'name': 'cnp-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/cnp-Q324-10-Q.html'}, {'name': 'cnp-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/cnp-FY24-10-K.html'}]",CL2
energy and utilities,compliance_with_energy_policies,US20825C1045,CONOCOPHILLIPS,34,Garantiza la adhesión operativa a las políticas energéticas en evolución y los marcos de cumplimiento normativo.,,10885,USD,COP,SMART,STK,True,,CL2
energy and utilities,compliance_with_energy_policies,US72919P2020,PLUG POWER INC,35,"Proporciona soluciones de hidrógeno y pilas de combustible que apoyan el cumplimiento de las políticas energéticas y los requisitos reglamentarios en evolución, facilitando transiciones energéticas más limpias.","Plug Power demuestra su enfoque en el cumplimiento de la política energética a través de varias actividades clave. La empresa interactúa activamente con los responsables políticos en relación con la Sección 45V del crédito fiscal del hidrógeno y aboga por un marco de política de hidrógeno estable y a largo plazo en los EE. UU., al tiempo que navega por las incertidumbres introducidas por las transiciones en Washington. Plug Power se beneficia y participa en proyectos respaldados por regulaciones europeas como el Pacto Verde de la UE, la Directiva de Energías Renovables III y la Ley de Energía del Reino Unido, que impulsan su estrategia europea. Además, la empresa mitiga el impacto de las políticas y aranceles de EE. UU. sobre las importaciones chinas mediante el uso de estrategias como recargos y diversificación, y persigue activamente oportunidades de financiación estatales y locales.",88385302,USD,PLUG,SMART,STK,False,,CL2
energy and utilities,compliance_with_energy_policies,US34379V1035,FLUENCE ENERGY INC,36,"Se enfoca en el desarrollo de soluciones de almacenamiento de energía que se alinean con las políticas energéticas y los marcos regulatorios en evolución, permitiendo la modernización de la red y la integración de energías renovables.","Las operaciones de Fluence Energy se ven significativamente influenciadas por el cumplimiento de la política energética, ya que la adopción de sus soluciones de almacenamiento de energía depende en gran medida de las regulaciones y políticas gubernamentales destinadas a la transición de los combustibles fósiles a la energía baja en carbono. La estrategia de contenido nacional de la empresa, incluido su trabajo con AESC para cumplir con las posibles restricciones de FEOC bajo la IRA y la combinación de baterías fabricadas en EE. UU. con otras importadas, demuestra su compromiso de cumplir con los requisitos de contenido nacional. Además, Fluence Energy tiene como objetivo capitalizar los incentivos de la IRA, como el crédito de fabricación 45x y el bono de contenido nacional del 10%, al tiempo que amplía sus instalaciones de fabricación nacionales para beneficiarse del crédito fiscal por producción de fabricación.",523222620,USD,FLNC,SMART,STK,False,"[{'name': 'flnc-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/flnc-Q225-10-Q.html'}]",CL2
energy and utilities,compliance_with_energy_policies,US49456B1017,KINDER MORGAN INC,37,"Gestiona activamente el cumplimiento de complejas políticas y regulaciones energéticas, lo cual es esencial para la operación y el desarrollo de su extensa infraestructura energética.",,83975037,USD,KMI,SMART,STK,True,,CL2
energy and utilities,compliance_with_energy_policies,US29415C1018,EOS ENERGY ENTERPRISES INC,38,"Desarrolla soluciones de almacenamiento de energía que se alinean y respaldan intrínsecamente las políticas energéticas en evolución, facilitando la modernización de la red y la integración de fuentes de energía renovable.",,455592457,USD,EOSE,SMART,STK,False,,CL2
energy and utilities,compliance_with_energy_policies,US0236081024,AMEREN CORP,39,Requiere una navegación continua y el cumplimiento de las políticas energéticas y los marcos regulatorios en evolución para garantizar la integridad operativa y el desarrollo estratégico.,,13181,USD,AEE,SMART,STK,True,,CL2
energy and utilities,compliance_with_energy_policies,US0188021085,ALLIANT ENERGY CORP,40,"Operando dentro de estrictos marcos regulatorios, la empresa garantiza el cumplimiento de las políticas energéticas en evolución y los estándares de cumplimiento ambiental.","Alliant Energy demuestra su compromiso con el cumplimiento de la política energética a través de diversas actividades. La empresa está buscando nuevas inversiones en gas natural, incluida una solicitud para una estación generadora de gas natural en Cedar River, y está realizando inversiones en sistemas de generación y distribución existentes para respaldar la resiliencia y la confiabilidad. Alliant Energy también se enfoca en obtener la aprobación regulatoria de las tarifas de clientes individuales (ICR) para centros de datos, al tiempo que aboga por disposiciones legislativas beneficiosas para sus clientes y toma medidas para proteger el derecho a transferir créditos fiscales. Además, la empresa tiene la intención de presentar presentaciones regulatorias adicionales para energías renovables para mejorar la confiabilidad y diversificar los recursos energéticos.",5026984,USD,LNT,SMART,STK,True,,CL2
energy and utilities,compliance_with_energy_policies,US65473P1057,NISOURCE INC,41,Gestiona activamente sus operaciones para garantizar el cumplimiento continuo de la política energética y los marcos regulatorios que rigen sus servicios públicos.,"NiSource demuestra su compromiso de ofrecer energía segura, fiable y asequible a través de una participación proactiva en el ámbito regulatorio, incluyendo casos generales de tarifas y solicitudes de complementos. La empresa trabaja con las partes interesadas a través de procesos regulatorios para asegurar recursos para inversiones en seguridad, fiabilidad y desarrollo económico, al tiempo que evalúa oportunidades como la relocalización de la fabricación y la integración de nuevas tecnologías. NiSource enfatiza su cumplimiento de los marcos regulatorios, incluyendo el monitoreo de la legislación relacionada con el cambio climático como la IIJA y la IRA, y el cumplimiento de las leyes y regulaciones ambientales, como las ordenadas por la Ley de Protección de Nuestra Infraestructura de Gasoductos y Mejora de la Seguridad (PIPES) de 2020 y las regulaciones de la PHMSA.",10260,USD,NI,SMART,STK,True,"[{'name': 'ni-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/ni-Q324-10-Q.html'}, {'name': 'ni-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/ni-Q125-10-Q.html'}]",CL2
